horizon_ps,known_examples,events,threshold,average_precision,auroc,brier,mean_risk,observed_frequency,precision,recall,false_alarm_rate,detected_events,missed_events,interval_timing_mae_ps,timed_within_first_bin_recall
0.75,12,0,,,,0.24723532050848007,0.4972224707404772,0.0,,,,,,,
3.0,12,0,,,,0.5722654908895491,0.7564820994933446,0.0,,,,,,,
9.0,8,0,,,,0.7340016067028046,0.8567384406924248,0.0,,,,,,,
