arm,representation,target,readout,population,rows,sources,mse,rmse
D-physical-distance,initial_exported,current_order,residual,T520,192,3,0.5534744424751382,0.743958629545446
D-physical-distance,initial_exported,future_order_12,ridge,all,960,15,0.5590740617696055,0.7477125529035911
D-physical-distance,initial_exported,future_order_12,ridge,PTM_other,686,15,0.6931491877914154,0.8325558166221743
D-physical-distance,initial_exported,future_order_12,ridge,PTM_crystalline,274,13,0.3125502836528365,0.5590619676322442
D-physical-distance,initial_exported,future_order_12,ridge,T400,192,3,0.5989247334028789,0.7739022763908108
D-physical-distance,initial_exported,future_order_12,ridge,T450,192,3,0.5444533885995982,0.7378708481838798
D-physical-distance,initial_exported,future_order_12,ridge,T500,192,3,0.5402851093024935,0.7350408895445841
D-physical-distance,initial_exported,future_order_12,ridge,T510,192,3,0.4943916302872801,0.7031298815206761
D-physical-distance,initial_exported,future_order_12,ridge,T520,192,3,0.6173154472557765,0.7856942454007007
D-physical-distance,initial_exported,future_order_12,residual,all,960,15,0.5590740617696055,0.7477125529035911
D-physical-distance,initial_exported,future_order_12,residual,PTM_other,686,15,0.6931491877914154,0.8325558166221743
D-physical-distance,initial_exported,future_order_12,residual,PTM_crystalline,274,13,0.3125502836528365,0.5590619676322442
D-physical-distance,initial_exported,future_order_12,residual,T400,192,3,0.5989247334028789,0.7739022763908108
D-physical-distance,initial_exported,future_order_12,residual,T450,192,3,0.5444533885995982,0.7378708481838798
D-physical-distance,initial_exported,future_order_12,residual,T500,192,3,0.5402851093024935,0.7350408895445841
D-physical-distance,initial_exported,future_order_12,residual,T510,192,3,0.4943916302872801,0.7031298815206761
D-physical-distance,initial_exported,future_order_12,residual,T520,192,3,0.6173154472557765,0.7856942454007007
D-physical-distance,initial_exported,future_order_3,ridge,all,960,15,0.5402180861040953,0.734995296654404
D-physical-distance,initial_exported,future_order_3,ridge,PTM_other,686,15,0.6511154365892564,0.8069172427140571
D-physical-distance,initial_exported,future_order_3,ridge,PTM_crystalline,274,13,0.3389844378299042,0.582223700848655
D-physical-distance,initial_exported,future_order_3,ridge,T400,192,3,0.622240143338983,0.7888219972458825
D-physical-distance,initial_exported,future_order_3,ridge,T450,192,3,0.5349054480564103,0.731372304682376
D-physical-distance,initial_exported,future_order_3,ridge,T500,192,3,0.4698468100912317,0.6854537257111027
D-physical-distance,initial_exported,future_order_3,ridge,T510,192,3,0.46243978157973176,0.6800292505324544
D-physical-distance,initial_exported,future_order_3,ridge,T520,192,3,0.6116582474541189,0.7820858312577456
D-physical-distance,initial_exported,future_order_3,residual,all,960,15,0.5356029192123563,0.7318489729529968
D-physical-distance,initial_exported,future_order_3,residual,PTM_other,686,15,0.648747645103243,0.8054487228267502
D-physical-distance,initial_exported,future_order_3,residual,PTM_crystalline,274,13,0.30915321250739686,0.5560154786581007
D-physical-distance,initial_exported,future_order_3,residual,T400,192,3,0.6218534936653362,0.7885768787285968
D-physical-distance,initial_exported,future_order_3,residual,T450,192,3,0.5262307315422765,0.7254176256076748
D-physical-distance,initial_exported,future_order_3,residual,T500,192,3,0.47183770536585057,0.6869044368511901
D-physical-distance,initial_exported,future_order_3,residual,T510,192,3,0.44207666885259267,0.6648884634678155
D-physical-distance,initial_exported,future_order_3,residual,T520,192,3,0.616015996635725,0.7848668655483713
D-physical-distance,initial_exported,future_order_9,ridge,all,960,15,0.5334387357957924,0.730368903908013
D-physical-distance,initial_exported,future_order_9,ridge,PTM_other,686,15,0.6415268666516918,0.8009537231648853
D-physical-distance,initial_exported,future_order_9,ridge,PTM_crystalline,274,13,0.2999335066220482,0.5476618542696289
D-physical-distance,initial_exported,future_order_9,ridge,T400,192,3,0.6218762360033748,0.7885912984578101
D-physical-distance,initial_exported,future_order_9,ridge,T450,192,3,0.5167157100115058,0.7188294025785992
D-physical-distance,initial_exported,future_order_9,ridge,T500,192,3,0.47061301451682475,0.6860124011392394
D-physical-distance,initial_exported,future_order_9,ridge,T510,192,3,0.4528837764154592,0.6729664006586504
D-physical-distance,initial_exported,future_order_9,ridge,T520,192,3,0.6051049420317974,0.7778849156731331
D-physical-distance,initial_exported,future_order_9,residual,all,960,15,0.5309540423898879,0.7286659333260255
D-physical-distance,initial_exported,future_order_9,residual,PTM_other,686,15,0.6399292746573728,0.7999557954395811
D-physical-distance,initial_exported,future_order_9,residual,PTM_crystalline,274,13,0.30429303852030776,0.5516276266833522
D-physical-distance,initial_exported,future_order_9,residual,T400,192,3,0.6179546711121263,0.7861009293418538
D-physical-distance,initial_exported,future_order_9,residual,T450,192,3,0.5146839488562496,0.7174147676597197
D-physical-distance,initial_exported,future_order_9,residual,T500,192,3,0.473433388053481,0.6880649591815303
D-physical-distance,initial_exported,future_order_9,residual,T510,192,3,0.44701153150453693,0.6685892098325674
D-physical-distance,initial_exported,future_order_9,residual,T520,192,3,0.6016866724230455,0.7756846475359981
D-physical-distance,initial_exported,observed_angular,ridge,all,960,15,0.9524111279563552,0.9759155332078464
D-physical-distance,initial_exported,observed_angular,ridge,PTM_other,686,15,1.1152943327893525,1.056074965515873
D-physical-distance,initial_exported,observed_angular,ridge,PTM_crystalline,274,13,0.6487848084201544,0.8054717924422645
D-physical-distance,initial_exported,observed_angular,ridge,T400,192,3,1.0886192489645783,1.0433691815290398
D-physical-distance,initial_exported,observed_angular,ridge,T450,192,3,0.8747954889880106,0.9353050245711345
D-physical-distance,initial_exported,observed_angular,ridge,T500,192,3,0.8551249885411036,0.9247296840380456
D-physical-distance,initial_exported,observed_angular,ridge,T510,192,3,0.8880935095861249,0.9423871336059958
D-physical-distance,initial_exported,observed_angular,ridge,T520,192,3,1.0554224037019586,1.0273375315357454
D-physical-distance,initial_exported,observed_angular,residual,all,960,15,0.9496439315176674,0.9744967580847396
D-physical-distance,initial_exported,observed_angular,residual,PTM_other,686,15,1.1116993030151003,1.0543715203926463
D-physical-distance,initial_exported,observed_angular,residual,PTM_crystalline,274,13,0.6550227415328747,0.8093347524559135
D-physical-distance,initial_exported,observed_angular,residual,T400,192,3,1.0903861645177506,1.044215573776675
D-physical-distance,initial_exported,observed_angular,residual,T450,192,3,0.8660121030092806,0.930597712768133
D-physical-distance,initial_exported,observed_angular,residual,T500,192,3,0.8641680629905966,0.929606402188903
D-physical-distance,initial_exported,observed_angular,residual,T510,192,3,0.8803025563233573,0.9382444011681377
D-physical-distance,initial_exported,observed_angular,residual,T520,192,3,1.047350770747352,1.023401568665669
D-physical-distance,initial_exported,observed_l6,ridge,all,960,15,0.34500182787473055,0.5873685622117774
D-physical-distance,initial_exported,observed_l6,ridge,PTM_other,686,15,0.3820182372806676,0.618076239052002
D-physical-distance,initial_exported,observed_l6,ridge,PTM_crystalline,274,13,0.2550754147524512,0.5050499131298324
D-physical-distance,initial_exported,observed_l6,ridge,T400,192,3,0.3574499121184508,0.5978711500971181
D-physical-distance,initial_exported,observed_l6,ridge,T450,192,3,0.3226824326873846,0.5680514348959824
D-physical-distance,initial_exported,observed_l6,ridge,T500,192,3,0.3528450078819479,0.5940075823438181
D-physical-distance,initial_exported,observed_l6,ridge,T510,192,3,0.334457208156112,0.5783227543129459
D-physical-distance,initial_exported,observed_l6,ridge,T520,192,3,0.3575745785297576,0.59797539960249
D-physical-distance,initial_exported,observed_l6,residual,all,960,15,0.3491136919095893,0.5908584364376879
D-physical-distance,initial_exported,observed_l6,residual,PTM_other,686,15,0.3883060086660972,0.6231420453364523
D-physical-distance,initial_exported,observed_l6,residual,PTM_crystalline,274,13,0.2532494034680355,0.5032389129111892
D-physical-distance,initial_exported,observed_l6,residual,T400,192,3,0.3614344877588111,0.6011942180018127
D-physical-distance,initial_exported,observed_l6,residual,T450,192,3,0.3228934509987941,0.5682371432762857
D-physical-distance,initial_exported,observed_l6,residual,T500,192,3,0.35766387423908275,0.5980500599774928
D-physical-distance,initial_exported,observed_l6,residual,T510,192,3,0.340968193783664,0.5839248186056695
D-physical-distance,initial_exported,observed_l6,residual,T520,192,3,0.3626084527675947,0.6021697873254641
D-physical-distance,initial_exported,observed_radial,ridge,all,960,15,0.6473071001502023,0.8045539759085168
D-physical-distance,initial_exported,observed_radial,ridge,PTM_other,686,15,0.7943524562670758,0.8912645265391616
D-physical-distance,initial_exported,observed_radial,ridge,PTM_crystalline,274,13,0.3542089287876009,0.5951545419364629
D-physical-distance,initial_exported,observed_radial,ridge,T400,192,3,0.6170488022111047,0.7855245395346377
D-physical-distance,initial_exported,observed_radial,ridge,T450,192,3,0.604386937422096,0.7774232678677016
D-physical-distance,initial_exported,observed_radial,ridge,T500,192,3,0.7212580591024287,0.8492691323146206
D-physical-distance,initial_exported,observed_radial,ridge,T510,192,3,0.5755820494061364,0.7586712393429293
D-physical-distance,initial_exported,observed_radial,ridge,T520,192,3,0.7182596526092457,0.8475020074367056
D-physical-distance,initial_exported,observed_radial,residual,all,960,15,0.6482252683205095,0.8051243806521509
D-physical-distance,initial_exported,observed_radial,residual,PTM_other,686,15,0.7958124895863694,0.8920832301900812
D-physical-distance,initial_exported,observed_radial,residual,PTM_crystalline,274,13,0.3527098767201823,0.5938938261340846
D-physical-distance,initial_exported,observed_radial,residual,T400,192,3,0.6178386105837861,0.7860271055019579
D-physical-distance,initial_exported,observed_radial,residual,T450,192,3,0.6036909168069386,0.7769754930542782
D-physical-distance,initial_exported,observed_radial,residual,T500,192,3,0.7215078466682185,0.849416179895473
D-physical-distance,initial_exported,observed_radial,residual,T510,192,3,0.5777102172407773,0.7600725078838053
D-physical-distance,initial_exported,observed_radial,residual,T520,192,3,0.7203787503028272,0.8487512888372112
D-physical-distance,initial_exported,relaxed_angular,ridge,all,960,15,0.7735242256617512,0.879502260180013
D-physical-distance,initial_exported,relaxed_angular,ridge,PTM_other,686,15,0.9231060567407742,0.9607840843502634
D-physical-distance,initial_exported,relaxed_angular,ridge,PTM_crystalline,274,13,0.4585748176312278,0.6771815248744075
D-physical-distance,initial_exported,relaxed_angular,ridge,T400,192,3,0.9079087330421358,0.9528424492234463
D-physical-distance,initial_exported,relaxed_angular,ridge,T450,192,3,0.7575245772671473,0.8703588784329986
D-physical-distance,initial_exported,relaxed_angular,ridge,T500,192,3,0.7149138236789583,0.8455257676020042
D-physical-distance,initial_exported,relaxed_angular,ridge,T510,192,3,0.6269995797338562,0.7918330504177357
D-physical-distance,initial_exported,relaxed_angular,ridge,T520,192,3,0.8602744145866577,0.9275097921783132
D-physical-distance,initial_exported,relaxed_angular,residual,all,960,15,0.7735242256617512,0.879502260180013
D-physical-distance,initial_exported,relaxed_angular,residual,PTM_other,686,15,0.9231060567407742,0.9607840843502634
D-physical-distance,initial_exported,relaxed_angular,residual,PTM_crystalline,274,13,0.4585748176312278,0.6771815248744075
D-physical-distance,initial_exported,relaxed_angular,residual,T400,192,3,0.9079087330421358,0.9528424492234463
D-physical-distance,initial_exported,relaxed_angular,residual,T450,192,3,0.7575245772671473,0.8703588784329986
D-physical-distance,initial_exported,relaxed_angular,residual,T500,192,3,0.7149138236789583,0.8455257676020042
D-physical-distance,initial_exported,relaxed_angular,residual,T510,192,3,0.6269995797338562,0.7918330504177357
D-physical-distance,initial_exported,relaxed_angular,residual,T520,192,3,0.8602744145866577,0.9275097921783132
D-physical-distance,initial_exported,relaxed_l6,ridge,all,960,15,0.16537578966805888,0.40666422226212484
D-physical-distance,initial_exported,relaxed_l6,ridge,PTM_other,686,15,0.20561527932330442,0.45344821018866577
D-physical-distance,initial_exported,relaxed_l6,ridge,PTM_crystalline,274,13,0.06722542297551497,0.2592786589280247
D-physical-distance,initial_exported,relaxed_l6,ridge,T400,192,3,0.2008715686337299,0.44818697954506653
D-physical-distance,initial_exported,relaxed_l6,ridge,T450,192,3,0.15616851122763553,0.3951816180285155
D-physical-distance,initial_exported,relaxed_l6,ridge,T500,192,3,0.14395086115805605,0.37940856758652153
D-physical-distance,initial_exported,relaxed_l6,ridge,T510,192,3,0.14183497531199576,0.3766098449483175
D-physical-distance,initial_exported,relaxed_l6,ridge,T520,192,3,0.1840530320088771,0.42901402309117714
D-physical-distance,initial_exported,relaxed_l6,residual,all,960,15,0.1654036373750164,0.40669846001062804
D-physical-distance,initial_exported,relaxed_l6,residual,PTM_other,686,15,0.2054365281472659,0.45325106524669734
D-physical-distance,initial_exported,relaxed_l6,residual,PTM_crystalline,274,13,0.0680086137660316,0.2607846118275225
D-physical-distance,initial_exported,relaxed_l6,residual,T400,192,3,0.20144442763737833,0.4488256093822837
D-physical-distance,initial_exported,relaxed_l6,residual,T450,192,3,0.15575091781076306,0.3946529080226865
D-physical-distance,initial_exported,relaxed_l6,residual,T500,192,3,0.14363303153333656,0.37898948736519933
D-physical-distance,initial_exported,relaxed_l6,residual,T510,192,3,0.14171785335761994,0.3764543177566435
D-physical-distance,initial_exported,relaxed_l6,residual,T520,192,3,0.18447195653598406,0.42950198664963596
D-physical-distance,initial_exported,relaxed_radial,ridge,all,960,15,0.04920578166771874,0.22182376263087492
D-physical-distance,initial_exported,relaxed_radial,ridge,PTM_other,686,15,0.06466441094266996,0.2542919797057508
D-physical-distance,initial_exported,relaxed_radial,ridge,PTM_crystalline,274,13,0.010398171634492085,0.10197142557840448
D-physical-distance,initial_exported,relaxed_radial,ridge,T400,192,3,0.05874442083810263,0.24237248366533407
D-physical-distance,initial_exported,relaxed_radial,ridge,T450,192,3,0.04918162516297588,0.22176930617868623
D-physical-distance,initial_exported,relaxed_radial,ridge,T500,192,3,0.03895532611536859,0.1973710366679179
D-physical-distance,initial_exported,relaxed_radial,ridge,T510,192,3,0.03528801264392835,0.18785103844250728
D-physical-distance,initial_exported,relaxed_radial,ridge,T520,192,3,0.06385952357821824,0.25270441938798427
D-physical-distance,initial_exported,relaxed_radial,residual,all,960,15,0.04920578166771874,0.22182376263087492
D-physical-distance,initial_exported,relaxed_radial,residual,PTM_other,686,15,0.06466441094266996,0.2542919797057508
D-physical-distance,initial_exported,relaxed_radial,residual,PTM_crystalline,274,13,0.010398171634492085,0.10197142557840448
D-physical-distance,initial_exported,relaxed_radial,residual,T400,192,3,0.05874442083810263,0.24237248366533407
D-physical-distance,initial_exported,relaxed_radial,residual,T450,192,3,0.04918162516297588,0.22176930617868623
D-physical-distance,initial_exported,relaxed_radial,residual,T500,192,3,0.03895532611536859,0.1973710366679179
D-physical-distance,initial_exported,relaxed_radial,residual,T510,192,3,0.03528801264392835,0.18785103844250728
D-physical-distance,initial_exported,relaxed_radial,residual,T520,192,3,0.06385952357821824,0.25270441938798427
D-physical-distance,initial_pooled,current_order,ridge,all,960,15,0.5173758687083183,0.7192884461106812
D-physical-distance,initial_pooled,current_order,ridge,PTM_other,686,15,0.6280674556850214,0.7925070698012866
D-physical-distance,initial_pooled,current_order,ridge,PTM_crystalline,274,13,0.43503507250172635,0.6595718857726778
D-physical-distance,initial_pooled,current_order,ridge,T400,192,3,0.6343521034029935,0.7964622422958878
D-physical-distance,initial_pooled,current_order,ridge,T450,192,3,0.4645790715751798,0.6816003752751166
D-physical-distance,initial_pooled,current_order,ridge,T500,192,3,0.5181370472039655,0.7198173707295243
D-physical-distance,initial_pooled,current_order,ridge,T510,192,3,0.41894911024277814,0.6472627829890871
D-physical-distance,initial_pooled,current_order,ridge,T520,192,3,0.5508620111166742,0.7422007889491052
D-physical-distance,initial_pooled,current_order,residual,all,960,15,0.5282390548234975,0.7268005605552995
D-physical-distance,initial_pooled,current_order,residual,PTM_other,686,15,0.6394961078388782,0.7996850053857946
D-physical-distance,initial_pooled,current_order,residual,PTM_crystalline,274,13,0.41953091637114404,0.64771206285752
D-physical-distance,initial_pooled,current_order,residual,T400,192,3,0.6407931308240712,0.800495553281885
D-physical-distance,initial_pooled,current_order,residual,T450,192,3,0.4674010019791731,0.6836673182032129
D-physical-distance,initial_pooled,current_order,residual,T500,192,3,0.5297759851300253,0.7278571186228966
D-physical-distance,initial_pooled,current_order,residual,T510,192,3,0.4119363707803413,0.6418226941923613
D-physical-distance,initial_pooled,current_order,residual,T520,192,3,0.5912887854038766,0.7689530449929154
D-physical-distance,initial_pooled,future_order_12,ridge,all,960,15,0.564737986517276,0.7514905099316131
D-physical-distance,initial_pooled,future_order_12,ridge,PTM_other,686,15,0.7023300088600274,0.8380513163643545
D-physical-distance,initial_pooled,future_order_12,ridge,PTM_crystalline,274,13,0.31976774129847146,0.5654800980569267
D-physical-distance,initial_pooled,future_order_12,ridge,T400,192,3,0.5981767378191793,0.7734188631131125
D-physical-distance,initial_pooled,future_order_12,ridge,T450,192,3,0.551382243626527,0.742551172395901
D-physical-distance,initial_pooled,future_order_12,ridge,T500,192,3,0.5481064369372696,0.740342108040107
D-physical-distance,initial_pooled,future_order_12,ridge,T510,192,3,0.5011208379552212,0.707898889641184
D-physical-distance,initial_pooled,future_order_12,ridge,T520,192,3,0.624903676248183,0.790508492204975
D-physical-distance,initial_pooled,future_order_12,residual,all,960,15,0.5580308046003454,0.7470145946367751
D-physical-distance,initial_pooled,future_order_12,residual,PTM_other,686,15,0.695630100017072,0.8340444232875561
D-physical-distance,initial_pooled,future_order_12,residual,PTM_crystalline,274,13,0.3129672924831636,0.5594347973474332
D-physical-distance,initial_pooled,future_order_12,residual,T400,192,3,0.5940078882489414,0.770719072197478
D-physical-distance,initial_pooled,future_order_12,residual,T450,192,3,0.5420314029016263,0.736227819972613
D-physical-distance,initial_pooled,future_order_12,residual,T500,192,3,0.5442961077323598,0.7377642629813129
D-physical-distance,initial_pooled,future_order_12,residual,T510,192,3,0.4847718885277347,0.6962556201049545
D-physical-distance,initial_pooled,future_order_12,residual,T520,192,3,0.6250467355910647,0.7905989726726596
D-physical-distance,initial_pooled,future_order_3,ridge,all,960,15,0.5468927029443051,0.7395219421655487
D-physical-distance,initial_pooled,future_order_3,ridge,PTM_other,686,15,0.660729891959866,0.812852933783145
D-physical-distance,initial_pooled,future_order_3,ridge,PTM_crystalline,274,13,0.3356288465801494,0.5793348311470228
D-physical-distance,initial_pooled,future_order_3,ridge,T400,192,3,0.6257064753946193,0.7910161031196643
D-physical-distance,initial_pooled,future_order_3,ridge,T450,192,3,0.5418452363028127,0.7361013763761162
D-physical-distance,initial_pooled,future_order_3,ridge,T500,192,3,0.47636371328630034,0.6901910701293522
D-physical-distance,initial_pooled,future_order_3,ridge,T510,192,3,0.47346182617544874,0.6880856241598489
D-physical-distance,initial_pooled,future_order_3,ridge,T520,192,3,0.6170862635623444,0.7855483839728425
D-physical-distance,initial_pooled,future_order_3,residual,all,960,15,0.5405618279031242,0.7352290989229985
D-physical-distance,initial_pooled,future_order_3,residual,PTM_other,686,15,0.6532709679839,0.8082517973898358
D-physical-distance,initial_pooled,future_order_3,residual,PTM_crystalline,274,13,0.3304496033280099,0.5748474609215996
D-physical-distance,initial_pooled,future_order_3,residual,T400,192,3,0.6224886952592378,0.7889795277820825
D-physical-distance,initial_pooled,future_order_3,residual,T450,192,3,0.5322312931292219,0.7295418378196153
D-physical-distance,initial_pooled,future_order_3,residual,T500,192,3,0.47254752410989054,0.6874209220775074
D-physical-distance,initial_pooled,future_order_3,residual,T510,192,3,0.45918795381601096,0.6776340854886292
D-physical-distance,initial_pooled,future_order_3,residual,T520,192,3,0.6163536732012601,0.7850819531751192
D-physical-distance,initial_pooled,future_order_9,ridge,all,960,15,0.5406112542387693,0.7352627110351574
D-physical-distance,initial_pooled,future_order_9,ridge,PTM_other,686,15,0.6489918658626992,0.8056003139663609
D-physical-distance,initial_pooled,future_order_9,ridge,PTM_crystalline,274,13,0.30118860732190894,0.5488065299556019
D-physical-distance,initial_pooled,future_order_9,ridge,T400,192,3,0.6290632896945552,0.7931351017919678
D-physical-distance,initial_pooled,future_order_9,ridge,T450,192,3,0.5288171995300022,0.7271981844930597
D-physical-distance,initial_pooled,future_order_9,ridge,T500,192,3,0.47380199297409153,0.6883327632577804
D-physical-distance,initial_pooled,future_order_9,ridge,T510,192,3,0.4602363823196924,0.6784072392889778
D-physical-distance,initial_pooled,future_order_9,ridge,T520,192,3,0.6111374066755051,0.7817527784891494
D-physical-distance,initial_pooled,future_order_9,residual,all,960,15,0.5345924045804146,0.7311582623347798
D-physical-distance,initial_pooled,future_order_9,residual,PTM_other,686,15,0.6447481853928178,0.8029621319793466
D-physical-distance,initial_pooled,future_order_9,residual,PTM_crystalline,274,13,0.2955729730182303,0.5436662331046782
D-physical-distance,initial_pooled,future_order_9,residual,T400,192,3,0.6259699497435003,0.7911826273013711
D-physical-distance,initial_pooled,future_order_9,residual,T450,192,3,0.5184833697372135,0.7200578933233172
D-physical-distance,initial_pooled,future_order_9,residual,T500,192,3,0.47160728859942835,0.6867366952474786
D-physical-distance,initial_pooled,future_order_9,residual,T510,192,3,0.4502872820861963,0.6710344865103405
D-physical-distance,initial_pooled,future_order_9,residual,T520,192,3,0.6066141327357341,0.7788543719693265
D-physical-distance,initial_pooled,observed_angular,ridge,all,960,15,0.9558387281452589,0.9776700507560099
D-physical-distance,initial_pooled,observed_angular,ridge,PTM_other,686,15,1.1157041446130744,1.0562689736109239
D-physical-distance,initial_pooled,observed_angular,ridge,PTM_crystalline,274,13,0.6752660568224851,0.8217457373314967
D-physical-distance,initial_pooled,observed_angular,ridge,T400,192,3,1.07771124557323,1.0381287230267882
D-physical-distance,initial_pooled,observed_angular,ridge,T450,192,3,0.8658855030944593,0.9305296895287433
D-physical-distance,initial_pooled,observed_angular,ridge,T500,192,3,0.8668792445787512,0.9310635019045431
D-physical-distance,initial_pooled,observed_angular,ridge,T510,192,3,0.9123919974463102,0.9551921259339977
D-physical-distance,initial_pooled,observed_angular,ridge,T520,192,3,1.056325650033544,1.027777042958999
D-physical-distance,initial_pooled,observed_angular,residual,all,960,15,0.951231664048662,0.975311060148844
D-physical-distance,initial_pooled,observed_angular,residual,PTM_other,686,15,1.1127411113114183,1.0548654470174943
D-physical-distance,initial_pooled,observed_angular,residual,PTM_crystalline,274,13,0.6434035509910837,0.8021243987007775
D-physical-distance,initial_pooled,observed_angular,residual,T400,192,3,1.0828282028983462,1.0405903146283586
D-physical-distance,initial_pooled,observed_angular,residual,T450,192,3,0.8526787559997666,0.9234060623581408
D-physical-distance,initial_pooled,observed_angular,residual,T500,192,3,0.8716276336182103,0.9336100008130859
D-physical-distance,initial_pooled,observed_angular,residual,T510,192,3,0.8914147435841062,0.9441476280667691
D-physical-distance,initial_pooled,observed_angular,residual,T520,192,3,1.0576089841428806,1.028401178598547
D-physical-distance,initial_pooled,observed_l6,ridge,all,960,15,0.3387845148346244,0.5820519863677337
D-physical-distance,initial_pooled,observed_l6,ridge,PTM_other,686,15,0.37469673543038,0.6121247711295305
D-physical-distance,initial_pooled,observed_l6,ridge,PTM_crystalline,274,13,0.24956349207759457,0.4995633013719028
D-physical-distance,initial_pooled,observed_l6,ridge,T400,192,3,0.3477259876483739,0.5896829551957339
D-physical-distance,initial_pooled,observed_l6,ridge,T450,192,3,0.31648331881258135,0.5625685014401192
D-physical-distance,initial_pooled,observed_l6,ridge,T500,192,3,0.35079922217600173,0.5922830591668157
D-physical-distance,initial_pooled,observed_l6,ridge,T510,192,3,0.3336564506139949,0.5776300291830359
D-physical-distance,initial_pooled,observed_l6,ridge,T520,192,3,0.34525759492217,0.5875862446672574
D-physical-distance,initial_pooled,observed_l6,residual,all,960,15,0.34207375590363465,0.5848707172560742
D-physical-distance,initial_pooled,observed_l6,residual,PTM_other,686,15,0.37810519241312235,0.6149025877430687
D-physical-distance,initial_pooled,observed_l6,residual,PTM_crystalline,274,13,0.24871834368917045,0.4987166968221241
D-physical-distance,initial_pooled,observed_l6,residual,T400,192,3,0.35058759757502933,0.5921043806416478
D-physical-distance,initial_pooled,observed_l6,residual,T450,192,3,0.31987304461455596,0.5655732000497866
D-physical-distance,initial_pooled,observed_l6,residual,T500,192,3,0.35347406627270506,0.5945368502226797
D-physical-distance,initial_pooled,observed_l6,residual,T510,192,3,0.33493520904114316,0.5787358715693569
D-physical-distance,initial_pooled,observed_l6,residual,T520,192,3,0.35149886201473973,0.5928733945917456
D-physical-distance,initial_pooled,observed_radial,ridge,all,960,15,0.6316709577217493,0.7947773007086635
D-physical-distance,initial_pooled,observed_radial,ridge,PTM_other,686,15,0.7716325043540126,0.8784261519069276
D-physical-distance,initial_pooled,observed_radial,ridge,PTM_crystalline,274,13,0.35867662367630143,0.5988961710315917
D-physical-distance,initial_pooled,observed_radial,ridge,T400,192,3,0.5992880728294365,0.7741369858296634
D-physical-distance,initial_pooled,observed_radial,ridge,T450,192,3,0.581943146436342,0.7628519819967318
D-physical-distance,initial_pooled,observed_radial,ridge,T500,192,3,0.7120300056579572,0.843818704259367
D-physical-distance,initial_pooled,observed_radial,ridge,T510,192,3,0.5558519676272886,0.7455548052472659
D-physical-distance,initial_pooled,observed_radial,ridge,T520,192,3,0.7092415960577223,0.842164827131674
D-physical-distance,initial_pooled,observed_radial,residual,all,960,15,0.6314165221278469,0.7946172173618232
D-physical-distance,initial_pooled,observed_radial,residual,PTM_other,686,15,0.771567683135634,0.8783892549067491
D-physical-distance,initial_pooled,observed_radial,residual,PTM_crystalline,274,13,0.3595421692448251,0.5996183529919886
D-physical-distance,initial_pooled,observed_radial,residual,T400,192,3,0.6013494476670846,0.7754672447415717
D-physical-distance,initial_pooled,observed_radial,residual,T450,192,3,0.5826285899949213,0.763301113581607
D-physical-distance,initial_pooled,observed_radial,residual,T500,192,3,0.7105864599889203,0.8429629054643628
D-physical-distance,initial_pooled,observed_radial,residual,T510,192,3,0.5539341701184954,0.7442675393422015
D-physical-distance,initial_pooled,observed_radial,residual,T520,192,3,0.7085839428698126,0.841774282613702
D-physical-distance,initial_pooled,relaxed_angular,ridge,all,960,15,0.7335938337807308,0.8565009245650181
D-physical-distance,initial_pooled,relaxed_angular,ridge,PTM_other,686,15,0.8689027371628709,0.9321495251100388
D-physical-distance,initial_pooled,relaxed_angular,ridge,PTM_crystalline,274,13,0.4228618980493076,0.6502783235271706
D-physical-distance,initial_pooled,relaxed_angular,ridge,T400,192,3,0.8756378894809551,0.935755250843379
D-physical-distance,initial_pooled,relaxed_angular,ridge,T450,192,3,0.6999744377647231,0.8366447500371488
D-physical-distance,initial_pooled,relaxed_angular,ridge,T500,192,3,0.6868506915418523,0.8287645573634603
D-physical-distance,initial_pooled,relaxed_angular,ridge,T510,192,3,0.6034074764261017,0.7767930718190666
D-physical-distance,initial_pooled,relaxed_angular,ridge,T520,192,3,0.8020986736900216,0.8955996168433871
D-physical-distance,initial_pooled,relaxed_angular,residual,all,960,15,0.7460576783333335,0.8637463043818674
D-physical-distance,initial_pooled,relaxed_angular,residual,PTM_other,686,15,0.8999886403671321,0.9486773109794142
D-physical-distance,initial_pooled,relaxed_angular,residual,PTM_crystalline,274,13,0.4070904891797594,0.638036432486233
D-physical-distance,initial_pooled,relaxed_angular,residual,T400,192,3,0.9057377390133934,0.9517025475501226
D-physical-distance,initial_pooled,relaxed_angular,residual,T450,192,3,0.6961163540106559,0.8343358760179594
D-physical-distance,initial_pooled,relaxed_angular,residual,T500,192,3,0.6904859943286591,0.8309548690083349
D-physical-distance,initial_pooled,relaxed_angular,residual,T510,192,3,0.6328321250694913,0.7955074638678705
D-physical-distance,initial_pooled,relaxed_angular,residual,T520,192,3,0.8051161792444677,0.8972826640721795
D-physical-distance,initial_pooled,relaxed_l6,ridge,all,960,15,0.16864361483667167,0.4106624098169586
D-physical-distance,initial_pooled,relaxed_l6,ridge,PTM_other,686,15,0.2092390244111432,0.4574265235107636
D-physical-distance,initial_pooled,relaxed_l6,ridge,PTM_crystalline,274,13,0.07142981827583508,0.26726357453988203
D-physical-distance,initial_pooled,relaxed_l6,ridge,T400,192,3,0.2022387507157739,0.44970962933405584
D-physical-distance,initial_pooled,relaxed_l6,ridge,T450,192,3,0.1633079241425207,0.40411375148900924
