step,examples_seen,elapsed_seconds,score,present_mse,future_mse,present_blocks.radial,present_blocks.pair,present_blocks.angular,present_blocks.speed,present_blocks.radial_velocity,present_blocks.moments,future_by_horizon.0.75,future_by_horizon.3.0,future_by_horizon.9.0,future_by_horizon.24.0,future_by_horizon.48.0,future_by_horizon.96.0,future_blocks.radial,future_blocks.pair,future_blocks.angular,future_blocks.speed,future_blocks.radial_velocity,future_blocks.moments,validation_seconds,input_wait_seconds,windows
250,2000,15.247385688009672,2.006334195844829,0.53231933247298,1.474014863371849,0.4789553254377097,0.7077810580376536,0.7194735233206302,0.23496079677715898,0.4228852759115398,0.5077623415272683,1.3261643908917904,1.4903297666460276,1.4948116280138493,1.5487084183841944,1.4444179944694042,1.5396568607538939,1.3568813633173704,1.442125990986824,1.5637136232107878,1.5516431033611298,1.5294411927461624,1.5493060797452927,0.04534383799182251,2.207199577242136e-05,32
275,2200,16.253928193007596,1.9837844911962748,0.5270998440682888,1.456684647127986,0.48672992014326155,0.7057016019243747,0.7155514736659825,0.198671173711773,0.4138076805975288,0.5039053740911186,1.3219483820721507,1.4673109892755747,1.4741199910640717,1.5165894906967878,1.444763669744134,1.5153754502534866,1.3274776544421911,1.4458046946674585,1.5456950049847364,1.5264482032507658,1.516012391075492,1.5187569502741098,0.045428104989696294,2.0140083506703377e-05,32
300,2400,17.268953864986543,1.9521943505387753,0.5152483030688018,1.4369460474699736,0.47087948583066463,0.6919810937251896,0.6948827956803143,0.19810131203848869,0.40844447375275195,0.4948367145843804,1.3011584226042032,1.453916635364294,1.4588070344179869,1.4988698568195105,1.4127673879265785,1.4961569756269455,1.3071003127843142,1.424920553341508,1.5278920233249664,1.491361914202571,1.4941585324704647,1.5181141961365938,0.04542977700475603,2.2314023226499557e-05,32
325,2600,18.27179021399934,1.9744670842774212,0.5187848866917193,1.455682197585702,0.469255882082507,0.6946980524808168,0.7005946410354227,0.22605319693684578,0.4106055551674217,0.48511779913678765,1.325651602819562,1.4725970327854156,1.47215617261827,1.521925313398242,1.4374261423945427,1.5043368581682444,1.3289563339203596,1.4469831511378288,1.55484114959836,1.5059868358075619,1.5053505934774876,1.52739991620183,0.04529261204879731,2.18629720620811e-05,32
350,2800,19.286440838011913,1.9597137090750039,0.4823048752732575,1.4774088338017464,0.43259413074702024,0.6527711215894669,0.6405941976699978,0.1867201800341718,0.3914957591332495,0.4688983424566686,1.3363735619932413,1.4975225366652012,1.497363505885005,1.5463953167200089,1.4525798354297876,1.5342182703316212,1.3404077291488647,1.4698803890496492,1.5653889868408442,1.547678180038929,1.5386957060545683,1.5469314903020859,0.045332821959163994,2.2011983674019575e-05,32
375,3000,20.300942351983394,1.9753296840935946,0.46729191206395626,1.5080377720296383,0.41988015710376203,0.6309894057922065,0.6126471175812185,0.18236585264094174,0.3825316543225199,0.45905156061053276,1.3631182182580233,1.5307394936680794,1.5291684437543154,1.5855043157935143,1.477517057210207,1.562179196625948,1.3691168203949928,1.4990839716047049,1.6018654555082321,1.5741548147052526,1.5765833500772715,1.5752971079200506,0.0454475239966996,2.1350919269025326e-05,32
400,3200,21.308909601008054,1.969146582763642,0.4514890252612531,1.517657557502389,0.3930984304752201,0.6128934535663575,0.5867249227594584,0.18569524452323094,0.3805694516049698,0.4469388509169221,1.3723114132881165,1.54244639351964,1.538926973938942,1.5834620408713818,1.502065934240818,1.5667325221002102,1.3776146713644266,1.5144889913499355,1.6181942969560623,1.5866377111524343,1.5724621322005987,1.579758869484067,0.0455293360282667,2.2411986719816923e-05,32
425,3400,22.323688474018127,1.967842832673341,0.44170796358957887,1.5261348690837622,0.3839052114635706,0.6007605242775753,0.5823939545080066,0.18661680235527456,0.3665671073831618,0.4287543899845332,1.3943086098879576,1.5504326820373535,1.5483087245374918,1.5958446748554707,1.507899984717369,1.5600144769996405,1.40064418874681,1.5243940651416779,1.6392315216362476,1.563709957525134,1.5775519497692585,1.5785088781267405,0.04559824999887496,2.0449981093406677e-05,32
450,3600,23.339227107993793,1.9548905142582953,0.41677434789016843,1.5381161663681269,0.3559722837526351,0.5582100222818553,0.5411192877218127,0.19744938577059656,0.35461910150479525,0.41264233994297683,1.400400586426258,1.571426261216402,1.5526118334382772,1.6007718108594418,1.5200042817741632,1.583482339978218,1.4027600176632404,1.5339091457426548,1.6443538516759872,1.6006930097937584,1.589627543464303,1.5969166662544012,0.04540044401073828,2.1402956917881966e-05,32
475,3800,24.347756205010228,1.928844498936087,0.39580682711675763,1.5330376718193293,0.33165455632843077,0.5329613485373557,0.5168744525872171,0.17736566753592342,0.3480066921329126,0.3949760359246284,1.3865533843636513,1.5703033320605755,1.5577723626047373,1.596161825582385,1.5097086727619171,1.5777263473719358,1.4070035498589277,1.5243871714919806,1.6486009638756514,1.5828573312610388,1.579360829666257,1.5907005481421947,0.045414475025609136,2.1241954527795315e-05,32
500,4000,25.36080664600013,1.9355206661857665,0.38326271111145616,1.5522579550743103,0.3193177613429725,0.5067668571136892,0.4981398524250835,0.189994458691217,0.3459726225119084,0.3798255424480885,1.4122492633759975,1.5963486265391111,1.5832933392375708,1.6039048116654158,1.5248427465558052,1.5929089169949293,1.4307236522436142,1.533869544044137,1.6789737809449434,1.601020522415638,1.5976189095526934,1.6112641096115112,0.045350719010457397,2.2983993403613567e-05,32
525,4200,26.37021659797756,1.9354651207104325,0.36320453602820635,1.5722605846822262,0.3025679336860776,0.4785423513967544,0.47452558134682477,0.17998620099388063,0.32726201647892594,0.36164190946146846,1.4360829126089811,1.6208465415984392,1.6005853172391653,1.6197420097887516,1.549291953444481,1.6070145964622498,1.447854533791542,1.5703797992318869,1.7012028936296701,1.6153704915195704,1.6055523250252008,1.6194901000708342,0.04545856104232371,2.0760984625667334e-05,32
550,4400,27.385385515983216,1.9097454342991114,0.3459105212241411,1.5638349130749702,0.28390402160584927,0.4522125751245767,0.4441964903380722,0.18397709768032655,0.32253028615377843,0.3443470955826342,1.4215608648955822,1.6174571942538023,1.6040845848619938,1.6108410619199276,1.5346154998987913,1.5944502986967564,1.4443221855908632,1.5606415439397097,1.7004928663372993,1.5956544950604439,1.5849614702165127,1.6196431182324886,0.045438991975970566,2.283597132191062e-05,32
575,4600,28.39018158201361,1.923391150077805,0.3313195703085512,1.5920715797692537,0.2764067039825022,0.4310626059304923,0.42286411789245903,0.16328385000815615,0.3123370250687003,0.3371329370420426,1.4523546919226646,1.633411007001996,1.644868865609169,1.6330469902604818,1.55932835675776,1.629419568926096,1.473937027156353,1.5884571559727192,1.7378314062952995,1.6295569017529488,1.6001316998153925,1.6442644316703081,0.045470558980014175,2.305605448782444e-05,32
600,4800,29.39262045902433,1.9127321606501937,0.3199590230360627,1.592773137614131,0.26941799791529775,0.414111785357818,0.4054548526182771,0.15864100720500574,0.304607464466244,0.3239093101583421,1.455287341028452,1.639313355088234,1.6451666485518217,1.6350796706974506,1.551539259031415,1.6302526518702507,1.474815383553505,1.5909958221018314,1.7367825005203485,1.6181655582040548,1.6036163121461868,1.6519984006881714,0.04555493500083685,2.3284985218197107e-05,32
625,5000,30.390971936983988,1.9320959271863103,0.31082190480083227,1.621274022385478,0.26058603113051504,0.4036935627227649,0.3991900240071118,0.14448534103576094,0.29981915338430554,0.31452152237761766,1.4818120654672384,1.6643306650221348,1.6653863564133644,1.660434676334262,1.588170938193798,1.667509451508522,1.494051780551672,1.6206722632050514,1.7595860660076141,1.6655225530266762,1.6418271604925394,1.6738084256649017,0.0456628980464302,2.433505142107606e-05,32
650,5200,31.39470532798441,1.945664620725438,0.3079458705615252,1.6377187501639128,0.2612599282292649,0.4046972563955933,0.3906816008966416,0.1381748397834599,0.2910506183980033,0.3117455269675702,1.4995507523417473,1.6875417977571487,1.6959178037941456,1.6695470549166203,1.599024685099721,1.6747305653989315,1.5221820045262575,1.6343377865850925,1.774215878918767,1.6731780879199505,1.6481533516198397,1.6931632179766893,0.04547850100789219,2.2462918423116207e-05,32
675,5400,32.39866623101989,1.95083746756427,0.29213566961698234,1.6587017979472876,0.24693434860091656,0.3806302616139874,0.3663354590535164,0.13281611073762178,0.28524654754437506,0.29755804291926324,1.520882012322545,1.7068838756531477,1.7163605149835348,1.696997705847025,1.6197223421186209,1.691364273428917,1.537364937365055,1.654238272458315,1.804240768775344,1.6949891336262226,1.6666362974792719,1.7205416578799486,0.046161232981830835,2.281396882608533e-05,32
700,5600,33.397719445987605,1.9471128066070378,0.296306983102113,1.6508058235049248,0.2503614572342485,0.38776263454928994,0.3627881195861846,0.14001247036503628,0.2860492239706218,0.30535788321867585,1.504805764183402,1.712945407256484,1.702621093019843,1.6899416092783213,1.6086000371724367,1.6859210133552551,1.5322030130773783,1.654432376846671,1.7852501031011343,1.6972392313182354,1.650448888540268,1.7002375423908234,0.04568192700389773,2.9644055757671595e-05,32
725,5800,34.404718553996645,1.9644203251227736,0.27315457817167044,1.6912657469511032,0.22915724013000727,0.35364142851904035,0.3453366991598159,0.12390789506025612,0.27173563512042165,0.27865904779173434,1.553566986694932,1.7470869570970535,1.7516898792237043,1.727963350713253,1.6526658460497856,1.7146214488893747,1.5819278117269278,1.700685067102313,1.8340915385633707,1.7137145791202784,1.6818573493510485,1.73523673042655,0.04551404499216005,2.3505010176450014e-05,32
750,6000,35.41538129100809,1.971426209434867,0.27182489447295666,1.6996013149619102,0.22756745724473149,0.35293506318703294,0.34531259175855666,0.12027702591149136,0.2676076096831821,0.28039689362049103,1.5727137420326471,1.7561991401016712,1.76288478448987,1.7442271634936333,1.648916995152831,1.7126659378409386,1.5931542720645666,1.7091784160584211,1.8411466553807259,1.7155941873788834,1.6865199860185385,1.7488841190934181,0.045524659974034876,2.2093008738011122e-05,32
775,6200,36.42450969200581,2.0050602545961738,0.26479227375239134,1.7402679808437824,0.22411403816659003,0.3363500431878492,0.3297710381448269,0.1265718549839221,0.26729937782511115,0.2737677649129182,1.6111079696565866,1.8067155852913857,1.8084783870726824,1.7839527055621147,1.675987683236599,1.7553655505180359,1.6386759858578444,1.7484749890863895,1.8788119405508041,1.751238115131855,1.726655002683401,1.7911367490887642,0.04533607797930017,2.1703948732465506e-05,32
800,6400,37.43843966600252,2.0156352375634015,0.24900054605677724,1.7666346915066242,0.21160230628447607,0.3161341736558825,0.3173285706434399,0.10997172276256606,0.2492749618832022,0.25995614391285926,1.6363666094839573,1.833293840289116,1.8327147383242846,1.8111730758100748,1.7091816514730453,1.777078427374363,1.6631659157574177,1.7748580947518349,1.9110598247498274,1.7840965688228607,1.7490550894290209,1.8128181621432304,0.04531988501548767,2.273509744554758e-05,32
825,6600,38.44064834801247,2.023156991461292,0.24031219840981066,1.7828447930514812,0.20822080876678228,0.3044319848995656,0.3017593137919903,0.10503057105233893,0.23831180113484152,0.2520903100958094,1.6548989098519087,1.8507770374417305,1.8491057939827442,1.8311308827251196,1.7198777981102467,1.791278462857008,1.6792881544679403,1.7987107448279858,1.9344741459935904,1.7903165370225906,1.7569672781974077,1.8250027783215046,0.045395909051876515,2.141209552064538e-05,32
850,6800,39.44988555897726,2.0446153871016577,0.22988693334627897,1.8147284537553787,0.2006155897397548,0.29136680404189974,0.2875007694819942,0.09487963205901906,0.23060178657760844,0.24214846396353096,1.6864914782345295,1.8849237747490406,1.8817276358604431,1.855709820985794,1.756409391760826,1.8231086637824774,1.7120952866971493,1.8318097591400146,1.9631556514650583,1.8332372140139341,1.7755804751068354,1.8580442480742931,0.045459964021574706,2.2212974727153778e-05,32
875,7000,40.45023460901575,2.06176113744732,0.22337084298487753,1.8383902944624424,0.19922371936263517,0.2827677980531007,0.27256919792853296,0.09413908247370273,0.2214522606227547,0.2348232048097998,1.721052385866642,1.9166349656879902,1.8945001307874918,1.8814856093376875,1.7689485885202885,1.8477199915796518,1.7374128829687834,1.859840176999569,1.984781350940466,1.848412662744522,1.8006833009421825,1.878738820552826,0.04548021499067545,2.1612970158457756e-05,32
900,7200,41.46417063102126,2.111929886857979,0.21504616446327418,1.8968837223947048,0.19247249083127826,0.2708272668533027,0.26741329359356314,0.0855017569847405,0.21233894978649914,0.2285157999722287,1.7632554583251476,1.9754210636019707,1.9715028945356607,1.9396820086985826,1.8324748389422894,1.8989660441875458,1.8029368463903666,1.9217422343790531,2.0453835744410753,1.8975009769201279,1.8535682782530785,1.9292588382959366,0.045507255010306835,2.1360989194363356e-05,32
925,7400,42.704912177985534,2.1205081826192327,0.20567992684664205,1.9148282557725906,0.18470877915387973,0.26289420085959136,0.24589805433060974,0.08474596496671438,0.20270054240245372,0.2168889013119042,1.7854695320129395,2.00477890111506,1.9871960617601871,1.9536584820598364,1.845914825797081,1.911951683461666,1.8289469424635172,1.9451280571520329,2.060220217332244,1.9062465727329254,1.8520974349230528,1.951911810785532,0.04537794104544446,2.205302007496357e-05,32
950,7600,43.716685184976086,2.151611516601406,0.19423055869992822,1.9573809579014778,0.17507589689921588,0.24672953062690794,0.23147915781009942,0.07753919894457795,0.19246822784771211,0.20874702732544392,1.8345375563949347,2.0421435832977295,2.0310712084174156,2.0109747406095266,1.8775522112846375,1.9480065312236547,1.869671342894435,1.9842820465564728,2.10532583296299,1.9524733070284128,1.8913848865777254,2.0019569136202335,0.0454223079723306,2.344499807804823e-05,32
975,7800,44.71509947697632,2.1690350955177564,0.18506217355025,1.9839729219675064,0.16950817790348083,0.23317962506553158,0.21746365475701168,0.07410675811115652,0.18336841688142158,0.20018296150374226,1.8616030532866716,2.065857185050845,2.0557015873491764,2.0263414848595858,1.9115717969834805,1.9827623683959246,1.8944915235042572,2.020246844738722,2.124286914244294,1.9725259467959404,1.9164748769253492,2.029018770903349,0.04525124200154096,2.1661922801285982e-05,32
1000,8000,45.71100006700726,2.211764050007332,0.17640717449830845,2.0353568755090237,0.16183687275042757,0.2236671334831044,0.20016861573094502,0.06961356569081545,0.17546514753485098,0.1950020663207397,1.9119295757263899,2.1231850869953632,2.1077596843242645,2.083832146599889,1.9630488008260727,2.0223859511315823,1.9521309807896614,2.0716246403753757,2.1751134507358074,2.02609452791512,1.9477237574756145,2.0864119343459606,0.04521986504551023,2.22428934648633e-05,32
1025,8200,46.70478359697154,2.2774158372776583,0.17200111516285688,2.1054147221148014,0.16104231181088835,0.21549658459844068,0.19159063868573867,0.0687881525082048,0.17341411288361996,0.18913824227638543,1.9841188564896584,2.192136738449335,2.190057396888733,2.1586218755692244,2.022507805377245,2.0850456673651934,2.0270402282476425,2.143767572939396,2.240806318819523,2.085860123857856,2.0114715062081814,2.1635641753673553,0.04523483803495765,2.165196929126978e-05,32
1050,8400,47.704748778021894,2.292177632043604,0.16125568334246054,2.1309219487011433,0.1490618519601412,0.20297565148212016,0.17733977362513542,0.06470642454223707,0.16487027192488313,0.1790539780340623,2.0061441976577044,2.223883282393217,2.2171576730906963,2.1850454080849886,2.0414119325578213,2.111889287829399,2.054950125515461,2.1753433868288994,2.2555495351552963,2.1044388208538294,2.0339265614748,2.1928735487163067,0.04517874296288937,2.218293957412243e-05,32
1075,8600,48.69868420099374,2.3278179463231936,0.1558807563269511,2.1719371899962425,0.14591663354076445,0.19621315639233217,0.16477143426891416,0.06517935590818524,0.15610355598619208,0.17673212889349088,2.055800713598728,2.2651117518544197,2.2545128613710403,2.231034504249692,2.079506851732731,2.145656494423747,2.0936095602810383,2.23060355335474,2.2907569631934166,2.155070275068283,2.0591448731720448,2.222099367529154,0.045231813041027635,2.2272986825555563e-05,32
1100,8800,49.69677031098399,2.3776756588194985,0.14721530562383123,2.2304603531956673,0.13802588341059163,0.18478457222227007,0.15810745520866476,0.059789972903672606,0.14997439048602246,0.164229700982105,2.108383547514677,2.3357976265251637,2.3105270229279995,2.2885094583034515,2.1411603316664696,2.1983843091875315,2.156292390078306,2.2997614704072475,2.3374427147209644,2.2025456242263317,2.114313382655382,2.2772735320031643,0.04560409195255488,2.3814965970814228e-05,32
1125,9000,50.69556375301909,2.426735630026087,0.14283402799628675,2.2839016020298004,0.1329040633281693,0.1761044691374991,0.1506342231296003,0.06522641173796728,0.14882762171328068,0.15996689107851125,2.154847476631403,2.3869707696139812,2.3677437342703342,2.3507624082267284,2.180608604103327,2.2624766640365124,2.2085623368620872,2.349595293402672,2.382858783006668,2.2680746763944626,2.158547330647707,2.3454167284071445,0.045296299969777465,2.3344997316598892e-05,32
1150,9200,51.701616229023784,2.456945131008979,0.136506529932376,2.320438601076603,0.12952602139557712,0.1722301333793439,0.13982569304062054,0.05720326764276251,0.136640370299574,0.1548706001485698,2.2033535800874233,2.423743974417448,2.399801656603813,2.3781514577567577,2.229754116386175,2.2878266982734203,2.2444842271506786,2.3962809965014458,2.416140902787447,2.298548612743616,2.189127441495657,2.3781613186001778,0.0453220090130344,2.247403608635068e-05,32
1175,9400,52.703155707975384,2.4930842352332547,0.12908381794113666,2.364000417292118,0.11988967852084897,0.16092154933721758,0.13732965194503777,0.053827375813852996,0.12934547138866037,0.15054559728014283,2.240119844675064,2.4670559465885162,2.4461636915802956,2.4310839399695396,2.2589368000626564,2.3406422585248947,2.2833726964890957,2.4472685866057873,2.4439619928598404,2.349613182246685,2.2303842306137085,2.426761254668236,0.04532759700668976,2.3934990167617798e-05,32
1200,9600,53.71058050397551,2.5133995603537187,0.11995955219026655,2.393440008163452,0.11136255876044743,0.15016170460148714,0.12381711293710396,0.048573685096926056,0.12327619332063477,0.14096088206861168,2.2719256542623043,2.4991299770772457,2.4886387549340725,2.459876138716936,2.2830959260463715,2.3579734824597836,2.3166236467659473,2.4791629426181316,2.4702558740973473,2.3611441627144814,2.2697334438562393,2.4548132456839085,0.04543914401438087,2.2582942619919777e-05,32
1225,9800,54.71335461601848,2.5390226861054543,0.11597033045836724,2.423052355647087,0.10701413528295234,0.14595061921863817,0.12075496585748624,0.04973551945295185,0.1138184477458708,0.13752420037053525,2.3061905577778816,2.5254837423563004,2.5260055884718895,2.492591742426157,2.302884813398123,2.385157611221075,2.3463192358613014,2.5095099695026875,2.5095542781054974,2.392566177994013,2.278152048587799,2.4924878515303135,0.04536709701642394,2.2783991880714893e-05,32
1250,10000,55.716129461012315,2.6164690472651273,0.1107155077625066,2.5057535395026207,0.10136983919073828,0.13557065010536462,0.11814311353373341,0.05003750680771191,0.10953201293887105,0.13413044708431698,2.3760481476783752,2.625449739396572,2.595329061150551,2.565760511904955,2.3958815410733223,2.476052191108465,2.4237705543637276,2.6014204435050488,2.579795528203249,2.4698529094457626,2.37113681435585,2.5748611874878407,0.04546731698792428,2.2622989490628242e-05,32
1275,10200,56.72077325801365,2.6592628883663565,0.10306218662299216,2.5562007017433643,0.09696654602885246,0.12994599985540845,0.10482874725130387,0.043800188694149256,0.09993891711928882,0.1221045319980476,2.419906686991453,2.669979516416788,2.6494904458522797,2.631463121622801,2.437987595796585,2.5283769629895687,2.4802114963531494,2.6525053158402443,2.6183726899325848,2.5270679146051407,2.4065073616802692,2.6322242319583893,0.045414187014102936,2.2234045900404453e-05,32
1300,10400,57.72248870000476,2.6958688514714595,0.09873651884845458,2.597132332623005,0.09098652508691885,0.12376570835476741,0.10072049347218126,0.04338701377855614,0.09641450620256364,0.11986567074200138,2.465158775448799,2.71479557082057,2.7054841220378876,2.680133145302534,2.4612400755286217,2.5559825114905834,2.526672374457121,2.697704065591097,2.663469549268484,2.5535513162612915,2.4442699812352657,2.6670152619481087,0.04536179901333526,2.2804015316069126e-05,32
