step,examples_seen,elapsed_seconds,score,present_mse,future_mse,present_blocks.radial,present_blocks.pair,present_blocks.angular,present_blocks.speed,present_blocks.radial_velocity,present_blocks.moments,future_by_horizon.0.75,future_by_horizon.3.0,future_by_horizon.9.0,future_by_horizon.24.0,future_by_horizon.48.0,future_by_horizon.96.0,future_blocks.radial,future_blocks.pair,future_blocks.angular,future_blocks.speed,future_blocks.radial_velocity,future_blocks.moments,validation_seconds,input_wait_seconds,windows
250,2000,8.20550884201657,1.9027235470712185,0.6455680299550295,1.257155517116189,0.6716759018599987,0.8383046882227063,0.8847902440465987,0.25605535390786827,0.42752939555794,0.5762080890126526,1.1075883014127612,1.2903037257492542,1.2776831444352865,1.2616877108812332,1.273454774171114,1.3322154013440013,1.118647544644773,1.2092337775975466,1.3726107627153397,1.3691032249480486,1.354354714974761,1.3054127246141434,0.028588037006556988,2.0951032638549805e-05,32
275,2200,8.984333924017847,1.8958541164174676,0.6461338521912694,1.2497202642261982,0.6731471684761345,0.8475431343540549,0.8939687397796661,0.22079228411894292,0.4241666388697922,0.5887625445611775,1.1034310786053538,1.2905300799757242,1.2716134451329708,1.2465301798656583,1.2771488036960363,1.3090679179877043,1.109363873489201,1.1952034961432219,1.3809767719358206,1.3578029796481133,1.3397197108715773,1.310127755627036,0.028245905006770045,2.124003367498517e-05,32
300,2400,9.77666626602877,2.0042328857816756,0.6425375719554722,1.3616953138262033,0.679742141161114,0.8374168905429542,0.8915134980343282,0.21404871268896386,0.4295199743937701,0.5709003815427423,1.213981207460165,1.4173262659460306,1.3801193004474044,1.350253315642476,1.3870576992630959,1.421434236690402,1.231497721746564,1.3136664824560285,1.5041640028357506,1.480630811303854,1.4291341993957758,1.3893051762133837,0.028256299963686615,2.034998033195734e-05,32
325,2600,10.584118046041112,1.9838961628265679,0.6261169784702361,1.3577791843563318,0.6600865805521607,0.8220683538820595,0.8687815619632602,0.1971821909537539,0.4153382483054884,0.5633239583112299,1.198354865424335,1.4171184729784727,1.3704704837873578,1.3492851238697767,1.3964764419943094,1.4149696566164494,1.2297367043793201,1.3174070585519075,1.4917161669582129,1.4631411079317331,1.4222207199782133,1.3908676877617836,0.028318042983300984,1.9799917936325073e-05,32
350,2800,11.358381408033893,1.9004602823406458,0.6416357643902302,1.2588245179504156,0.6650294219143689,0.8325456539168954,0.8733703708276153,0.24534540378954262,0.4385621624533087,0.5806580616626889,1.1138992188498378,1.302807403728366,1.267302474938333,1.2563603930175304,1.2897270433604717,1.3228507190942764,1.1248035486787558,1.2087513990700245,1.3743137307465076,1.3539301007986069,1.3525375127792358,1.3227050937712193,0.02806868898915127,2.091203350573778e-05,32
375,3000,12.146124281047378,1.9557376890443265,0.6106498590670526,1.345087829977274,0.6462909011170268,0.7982346578501165,0.8354777609929442,0.1995155356125906,0.4113924924749881,0.5497618527151644,1.1938917199149728,1.4156649615615606,1.3499667812138796,1.3424087148159742,1.3547045569866896,1.4138903133571148,1.2210487350821495,1.3003748785704374,1.461186083033681,1.450741209089756,1.4226678255945444,1.3832603693008423,0.028115358960349113,2.0471925381571054e-05,32
400,3200,12.92011782201007,1.8785856254398823,0.6263722907751799,1.2522133346647024,0.6604237812571228,0.8100076783448458,0.8704063040204346,0.21435225784080103,0.41943832486867905,0.5659184255637228,1.107557026669383,1.305513247847557,1.2638555727899075,1.2566541424021125,1.2579397913068533,1.3217602716758847,1.130817050114274,1.1913842698559165,1.3684868961572647,1.3591680470854044,1.3507470022886992,1.2949021570384502,0.02817247499478981,2.1972984541207552e-05,32
425,3400,13.719219590013381,1.915656141936779,0.6030803937464952,1.3125757481902838,0.6444811257533729,0.7953306450508535,0.8279457676690072,0.1805344644235447,0.39639462996274233,0.5401447506155819,1.1652477392926812,1.3636503107845783,1.3184631615877151,1.3112764451652765,1.330835048109293,1.3859817627817392,1.1846326850354671,1.2604268733412027,1.4225080665200949,1.4216814041137695,1.4132910892367363,1.3530063461512327,0.028245584981050342,2.0450970623642206e-05,32
450,3600,14.497526684019249,1.9530003033578396,0.6055247578769922,1.3474755454808474,0.6465418706648052,0.792340025305748,0.8438411089591682,0.1805262651760131,0.39724802877753973,0.5448188532609493,1.180929072201252,1.4136082287877798,1.3468150030821562,1.3486390672624111,1.3644469492137432,1.4304150268435478,1.2292347252368927,1.30151735432446,1.4547379668802023,1.4544963035732508,1.446272123605013,1.3627938907593489,0.028352765017189085,2.0831008441746235e-05,32
475,3800,15.270094553998206,1.9777068444527686,0.6424233135767281,1.3352835308760405,0.6755179008468986,0.8200240004807711,0.8821453331038356,0.2287093690247275,0.44339513522572815,0.5940528914798051,1.1808631783351302,1.4589253477752209,1.3450105376541615,1.3269199104979634,1.3045274466276169,1.3954547960311174,1.2156872367486358,1.2826210893690586,1.4647264014929533,1.4461548775434494,1.4438788313418627,1.3308914806693792,0.028208139003254473,2.813193714246154e-05,32
500,4000,16.04215622501215,1.9170876699499786,0.6231791931204498,1.2939084768295288,0.6593702868558466,0.8047297457233071,0.8497170894406736,0.23242324544116855,0.42267746035940945,0.5524157090112567,1.125167042016983,1.4093943797051907,1.312428762204945,1.3105718921869993,1.272645117715001,1.3332435674965382,1.1688001453876495,1.2568700686097145,1.3997344262897968,1.3786651231348515,1.4001396875828505,1.3213880099356174,0.027950483025051653,2.048996975645423e-05,32
525,4200,16.838068570010364,1.8723401655443013,0.5872114398516715,1.2851287256926298,0.6346752042882144,0.7596786133944988,0.8112224941141903,0.1851566684199497,0.3928164793178439,0.5197881986387074,1.1371328011155128,1.370107512921095,1.2969706542789936,1.2780470484867692,1.274186933413148,1.3543274123221636,1.1627547070384026,1.2424741797149181,1.3984660394489765,1.3814249048009515,1.3908915277570486,1.2997895143926144,0.027934889018069953,2.0480016246438026e-05,32
550,4400,17.621632282040082,1.9653005069121718,0.6048716036602855,1.3604289032518864,0.6457965560257435,0.7778075612150133,0.8211363782174885,0.22723651537671685,0.39935515727847815,0.5440365220420063,1.1993359550833702,1.436532011255622,1.3573046149685979,1.3568519037216902,1.3734380416572094,1.4391108080744743,1.2391619496047497,1.3150539873167872,1.468061726540327,1.4572576638311148,1.4718101527541876,1.3778697475790977,0.028207277006004006,2.1602027118206024e-05,32
575,4600,18.417487394995987,2.0226690340787172,0.5658955462276936,1.4567734878510237,0.6133370911702514,0.7182600065134466,0.7997841341421008,0.19304379413370043,0.3763311973307282,0.494811091106385,1.2925432547926903,1.5515571143478155,1.4562371466308832,1.4347508773207664,1.4719059076160192,1.533646572381258,1.3309932239353657,1.3991635292768478,1.6063216365873814,1.5763596966862679,1.5636170040816069,1.4475759621709585,0.027959958009887487,2.1011976059526205e-05,32
600,4800,19.219351979030762,1.9088635935913771,0.5543802387546748,1.3544833548367023,0.6041432186029851,0.7087091715075076,0.7879148658830673,0.1633387843030505,0.36545270564965904,0.49263079604133964,1.198319029994309,1.4277363773435354,1.3572097439318895,1.3449809001758695,1.3667036592960358,1.4319504648447037,1.2430950412526727,1.2864407347515225,1.4608130529522896,1.4783617593348026,1.467895356938243,1.3697251919656992,0.028041279001627117,2.1652958821505308e-05,32
625,5000,19.993492720997892,2.0758871268481016,0.5950770489871502,1.4808100778609514,0.6265795676736161,0.7714270921424031,0.8465711451135576,0.17801578517537564,0.408076002728194,0.5319401796441525,1.3115985915064812,1.527318850159645,1.4653790909796953,1.4855136275291443,1.525127587839961,1.5699228141456842,1.37210376188159,1.4193551857024431,1.5915695652365685,1.608620572835207,1.6059375647455454,1.457435179501772,0.027963751985225827,2.1071056835353374e-05,32
650,5200,20.768621164024808,2.02076396625489,0.6174830785021186,1.4032808877527714,0.6489879067521542,0.7963511685375124,0.8438820727169514,0.24429720174521208,0.40862094843760133,0.5523862983100116,1.243473269045353,1.4561267886310816,1.3921690853312612,1.414186229929328,1.4210635349154472,1.4926663096994162,1.2900747703388333,1.3615895099937916,1.5081889498978853,1.5073242858052254,1.5254008695483208,1.3820044081658125,0.02803162398049608,2.1351967006921768e-05,32
675,5400,21.542165595048573,2.090803749859333,0.6271381080150604,1.4636656418442726,0.6353348116390407,0.7964073880575597,0.8405055669136345,0.2932708255248144,0.43304993375204504,0.5867942030308768,1.307101171463728,1.5289123877882957,1.4673712579533458,1.450107080861926,1.4815279003232718,1.5469740070402622,1.3298535039648414,1.420283385552466,1.5838961005210876,1.5669117253273726,1.578271135687828,1.4799723662436008,0.02800093899713829,2.140301512554288e-05,32
700,5600,22.33464905404253,1.9514226871542633,0.552605842705816,1.3988168444484472,0.6004051503259689,0.7070543556474149,0.781420198502019,0.18603670556331053,0.36229541804641485,0.4761754460632801,1.2365326657891273,1.4993026368319988,1.4057296495884657,1.392856476828456,1.387808809056878,1.4706706535071135,1.2801503669470549,1.356379988603294,1.5141324419528246,1.4946112362667918,1.5264013428241014,1.3823288585990667,0.02797572099370882,2.0590901840478182e-05,32
725,5800,23.129804646014236,1.9111405769363046,0.525917767547071,1.3852228093892336,0.571831840032246,0.6744107318809256,0.7580485045909882,0.15684754389803857,0.3436366459354758,0.45632429589750245,1.2242105584591627,1.4774230998009443,1.3917336780577898,1.37514194753021,1.389344422146678,1.453483086079359,1.2670330740511417,1.3204793566837907,1.515424557030201,1.488204875960946,1.5062489584088326,1.3968792371451855,0.02792740799486637,2.078106626868248e-05,32
750,6000,23.898029043048155,1.9285810561850667,0.6095534032210708,1.319027652963996,0.6422679428942502,0.7713946485891938,0.833956137066707,0.22436253144405782,0.4316343287937343,0.559149065753445,1.1628034859895706,1.3703749105334282,1.3525569047778845,1.3274236181750894,1.3297647759318352,1.3712422773241997,1.1886278307065368,1.239276279695332,1.4634818639606237,1.437813900411129,1.4244890976697206,1.3706282190978527,0.027835559973027557,2.121197758242488e-05,32
775,6200,24.669085863046348,1.9112217025831342,0.5476156966760755,1.3636060059070587,0.586388282943517,0.7036225283518434,0.7732445010915399,0.17629782937001437,0.3678654539398849,0.4834961532615125,1.2034078184515238,1.4686476029455662,1.3713620472699404,1.356739024631679,1.350938769057393,1.43054080568254,1.2358785904943943,1.3170915320515633,1.4783935248851776,1.467924302443862,1.4838850293308496,1.3727049082517624,0.02776727802120149,2.0090083125978708e-05,32
800,6400,25.463142823020462,1.8883478320203722,0.5062948814593256,1.3820529505610466,0.5629682268481702,0.6453700996935368,0.717267063097097,0.1553883507149294,0.32829775800928473,0.43272924330085516,1.2208866216242313,1.470510296523571,1.3941687112674117,1.377549002878368,1.3798124231398106,1.4493908695876598,1.2678413512185216,1.3224797425791621,1.4855301044881344,1.4835834177210927,1.5053609739989042,1.4013071656227112,0.027852947998326272,2.0570994820445776e-05,32
825,6600,26.24011562601663,2.0082639979664236,0.5666995386127383,1.4415644593536854,0.6043834269512445,0.7107954230159521,0.7913963918108493,0.17674386140424758,0.4024982410483062,0.5326001269277185,1.2842868193984032,1.521434424445033,1.4208855293691158,1.4573615649715066,1.4443803895264864,1.521038057282567,1.3334853630512953,1.382704765535891,1.5410813223570585,1.5478795133531094,1.6048536226153374,1.4063210934400558,0.027833798027131706,2.0941952243447304e-05,32
850,6800,27.011200361012015,1.9062686511315405,0.5241326414979994,1.382136009633541,0.5766575568122789,0.6579268360510468,0.6978749723639339,0.1709156456636265,0.367203131550923,0.4878986645489931,1.2257446721196175,1.451767073944211,1.3929495587944984,1.3879722077399492,1.3791420552879572,1.4552405569702387,1.260826714336872,1.3132508173584938,1.498023571446538,1.506691973656416,1.520191015675664,1.3840265478938818,0.02787617198191583,2.051197225227952e-05,32
875,7000,27.78560353803914,1.9370246515609324,0.5168761224485934,1.420148529112339,0.5626842328347266,0.6649052754510194,0.6984397913329303,0.17270906746853143,0.3378311183769256,0.47085004998371005,1.2397206649184227,1.515111580491066,1.432539353147149,1.4429277274757624,1.4150147382169962,1.4755770042538643,1.3094202298671007,1.3560042027384043,1.540196631103754,1.5199259780347347,1.542427645996213,1.42778898216784,0.027799136994872242,2.076092641800642e-05,32
900,7200,28.559133729024325,1.8992344345897436,0.519312085583806,1.3799223490059376,0.5714668495347723,0.6508462955243886,0.7295458698645234,0.1707577632041648,0.3423175634816289,0.467249225708656,1.2203513514250517,1.4642839767038822,1.388855716213584,1.387095607817173,1.3642488606274128,1.4546985179185867,1.266592275351286,1.312506154179573,1.5016253218054771,1.485491780564189,1.5186614766716957,1.3754032105207443,0.02773876703577116,2.1042069420218468e-05,32
925,7400,29.352312019036617,1.9080857979133725,0.458188452757895,1.4498973451554775,0.49624523436068557,0.584794788970612,0.6153232412179932,0.16023161873454228,0.2993797064991668,0.4284929418936372,1.2848501987755299,1.5567505285143852,1.4617636036127806,1.443904522806406,1.4251485727727413,1.5269667003303766,1.3276818487793207,1.3859978476539254,1.5783301517367363,1.5630433037877083,1.5860734451562166,1.444372646510601,0.02789037296315655,2.1882937289774418e-05,32
950,7600,30.123476268025115,1.9688825169578195,0.49958324152976274,1.4692992754280567,0.5082395300269127,0.6560464040376246,0.6372434194199741,0.1977939261123538,0.3442633075173944,0.48879343271255493,1.3089234214276075,1.608444407582283,1.4744789628311992,1.4644060535356402,1.4226639736443758,1.5368787329643965,1.354458898305893,1.4105072924867272,1.6048357225954533,1.5648828074336052,1.6148390304297209,1.4399040285497904,0.02786571701290086,2.0780949853360653e-05,32
975,7800,30.895567777042743,1.8736819047480822,0.5041579604148865,1.3695239443331957,0.5411158135393634,0.6344560266006738,0.6621139526832849,0.18690044863615185,0.35262840520590544,0.48047724459320307,1.2041615769267082,1.4484071843326092,1.3992595793679357,1.3711235783994198,1.3557764571160078,1.4384152460843325,1.2471035989001393,1.2951316619291902,1.506028089672327,1.4882121998816729,1.4708141908049583,1.4066665340214968,0.02785758499521762,2.0249979570508003e-05,32
1000,8000,31.687840184022207,1.901052022818476,0.44303806172683835,1.4580139610916376,0.4757331679575145,0.5449204980395734,0.5591555340215564,0.188299895147793,0.3201031838543713,0.43543859058991075,1.2824168428778648,1.552732016891241,1.4608138762414455,1.462058243341744,1.45243164524436,1.5376311168074608,1.3488673428073525,1.3925013449043036,1.5655717253684998,1.571686340495944,1.6070867255330086,1.437029492110014,0.02776649798033759,2.003001281991601e-05,32
1025,8200,32.486787920002826,1.9533014451153576,0.4413140588440001,1.5119873862713575,0.473668884660583,0.5667839888483286,0.5549520280910656,0.15622498630546033,0.30609847081359476,0.4323312209453434,1.3234485164284706,1.6068287994712591,1.5418809950351715,1.519305258989334,1.5178878456354141,1.5625728704035282,1.4108314514160156,1.4370730873197317,1.6382259372621775,1.6262483391910791,1.6240518335253,1.511563891544938,0.027803612989373505,2.109195338562131e-05,32
1050,8400,33.24780313204974,2.0836616568267345,0.4743312932550907,1.6093303635716438,0.5085754311876372,0.5958568276837468,0.6099860901013017,0.16215151106007397,0.34271636814810336,0.4709318960085511,1.4334157556295395,1.6625444758683443,1.6281270757317543,1.6306144446134567,1.625911921262741,1.675368582829833,1.5154989063739777,1.5152541119605303,1.7270160485059023,1.7495678253471851,1.7638795915991068,1.5726734083145857,0.027998415986075997,2.120091812685132e-05,32
1075,8600,34.0450342890108,1.9316282075596973,0.4012568265898153,1.530371380969882,0.43553027836605906,0.49691893823910505,0.5079630706459284,0.14710801444016397,0.28404848859645426,0.40603655693121254,1.3527395091950893,1.6110872235149145,1.5490551106631756,1.5434156768023968,1.5248698759824038,1.6010608337819576,1.4314493350684643,1.4553156392648816,1.6359731424599886,1.64725043438375,1.6697132289409637,1.5165042132139206,0.02800564601784572,2.050091279670596e-05,32
1100,8800,34.80675326799974,1.9406265490688384,0.4075598423369229,1.5330667067319155,0.4299686090089381,0.5015246018301696,0.5198384470422752,0.16309895453741774,0.3020064579322934,0.4125485026743263,1.3687657825648785,1.6292138081043959,1.544861601665616,1.5412267297506332,1.5103481337428093,1.6039840783923864,1.4320822320878506,1.445119546726346,1.6489876043051481,1.6621597316116095,1.6910217702388763,1.5079608298838139,0.02793388901045546,2.4668057449162006e-05,32
1125,9000,35.59131355001591,1.9864477566443384,0.40060265688225627,1.585845099762082,0.4131091079325415,0.5009070592932403,0.46739205392077565,0.17093059059698135,0.3110372854862362,0.42742895835544914,1.4009202122688293,1.6491849180310965,1.607100535184145,1.6163472570478916,1.608072318136692,1.633445292711258,1.4813782591372728,1.5091355182230473,1.6896669156849384,1.7196064107120037,1.7220934331417084,1.5743664149194956,0.027927358984015882,2.082099672406912e-05,32
1150,9200,36.38171716401121,1.9912793647963554,0.3469825827050954,1.64429678209126,0.37032504292437807,0.42499669711105525,0.4452769565396011,0.13477342418627813,0.24706296855583787,0.35810384660726413,1.47458459995687,1.7212589718401432,1.662874225527048,1.6654789000749588,1.645868120715022,1.6957159098237753,1.550491938367486,1.5552766975015402,1.7364275678992271,1.7907523345202208,1.8182657323777676,1.5973913539201021,0.0280413199798204,2.110103378072381e-05,32
1175,9400,37.15977789304452,2.1153587345033884,0.3492807261645794,1.766078008338809,0.34895814763149247,0.4403813366079703,0.4334872817271389,0.15976765005325433,0.25160275964299217,0.370709209877532,1.5954775530844927,1.882579192519188,1.7643630839884281,1.7785585168749094,1.7511501926928759,1.824339535087347,1.6584211457520723,1.6863284092396498,1.8806901685893536,1.9105788618326187,1.9599043764173985,1.6879515647888184,0.028006418026052415,2.1130952518433332e-05,32
1200,9600,37.952798669051845,2.1064483558002394,0.33336807574960403,1.7730802800506353,0.3402386515226681,0.4125991791370325,0.44546609302051365,0.14214625794556923,0.23532335879281163,0.33833325433079153,1.614372618496418,1.8835302088409662,1.8004421442747116,1.7841989137232304,1.7460561376065016,1.8098816964775324,1.6748200207948685,1.673601645976305,1.8911404609680176,1.931777112185955,1.973814733326435,1.6910666059702635,0.027962922991719097,2.122204750776291e-05,32
1225,9800,38.74799564701971,2.1074663476319984,0.31372253235895187,1.7937438152730465,0.32233326451387256,0.40407577145379037,0.38113414600957185,0.12449513177853078,0.24096949759405106,0.310363401658833,1.6099516320973635,1.892902486026287,1.830740423873067,1.8254735618829727,1.779232507571578,1.8241623137146235,1.6856284346431494,1.7153361719101667,1.9064768627285957,1.9498522393405437,1.9594967551529408,1.732195558026433,0.028004214982502162,2.0990963093936443e-05,32
1250,10000,39.521895577025134,2.2269310150295496,0.37045396864414215,1.8564770463854074,0.3421185612678528,0.4989694078103639,0.4431970058940351,0.152104661334306,0.2889522957848385,0.3972018259228207,1.6931631620973349,1.9234697874635458,1.881011139601469,1.9036906529217958,1.8669424522668123,1.870585035532713,1.7623686455190182,1.74949187412858,1.9684755373746157,2.0720752850174904,2.0372614581137896,1.7502829767763615,0.027979336970020086,2.0440027583390474e-05,32
1275,10200,40.2892558730091,2.2412194767966866,0.3428025050088763,1.8984169717878103,0.3686052882403601,0.4382319091819227,0.4250337118864991,0.13708802056498826,0.22799290937837213,0.33863102679606527,1.7166968025267124,2.0254208352416754,1.913196763023734,1.9355393517762423,1.862713385373354,1.9369345791637897,1.7824318315833807,1.8114679083228111,2.0127403400838375,2.0843432638794184,2.100735332816839,1.8017170932143927,0.027906878967769444,1.904898090288043e-05,32
1300,10400,41.083465725998394,2.241516622598283,0.2736217816127464,1.9678948409855366,0.27647695399355143,0.36073919883347116,0.31468753854278475,0.12060942477546632,0.20708347263280302,0.27216151444008574,1.777406258508563,2.057534646242857,1.9955315124243498,2.023803483694792,1.9693395625799894,1.983753515407443,1.8594904579222202,1.8827322982251644,2.089876588433981,2.167389603331685,2.1545490343123674,1.846897929906845,0.02799565199529752,2.0902021788060665e-05,32
1325,10600,41.85712725203484,2.4929807713488117,0.46276527328882366,2.030215498059988,0.5074887297232635,0.5686727938009426,0.625795078696683,0.18043493074947037,0.2964973507914692,0.4470717979129404,1.8713034056127071,2.1678356509655714,2.0550916343927383,2.049340296536684,1.991389025002718,2.0463330149650574,1.9455391466617584,1.907056175172329,2.1377719081938267,2.198473734781146,2.29636562243104,1.9039221052080393,0.028063934005331248,2.1562969777733088e-05,32
1350,10800,42.65877045103116,2.2082670455565676,0.27208601066377014,1.9361810348927975,0.25784062553429976,0.3603696992213372,0.3329823388485238,0.12167104781838134,0.2110645329230465,0.27454948221566156,1.7378016617149115,2.0274351239204407,1.937971767038107,1.9931755755096674,1.9509821776300669,1.96971988491714,1.8201516047120094,1.8593659792095423,2.055657045915723,2.1572592239826918,2.0973572228103876,1.8201395962387323,0.02802050899481401,2.077099634334445e-05,32
1375,11000,43.429195141012315,2.285399061976932,0.286272514029406,1.999126547947526,0.2835396862355992,0.3712607886409387,0.37491753546055406,0.11398372752591968,0.2235901771346107,0.26808768621413037,1.8122175820171833,2.085859790444374,1.9739550855010748,2.082663245499134,2.010389093309641,2.0296744164079428,1.8678415082395077,1.9211928974837065,2.1406379882246256,2.190007980912924,2.1790048480033875,1.905292673036456,0.027977223973721266,2.1250976715236902e-05,32
1400,11200,44.200617257039994,2.3489779082592577,0.32261403067968786,2.02636387757957,0.3199399780132808,0.38975130690960214,0.41819895658409223,0.1582261451985687,0.27967345278011635,0.3054311197483912,1.8141342755407095,2.1231270991265774,2.0375690907239914,2.06830102391541,2.0569969657808542,2.0580546632409096,1.8841090612113476,1.9600154533982277,2.173195907846093,2.20554019510746,2.204805279150605,1.9391203969717026,0.02801686304155737,2.1102081518620253e-05,32
1425,11400,44.9944741660147,2.3004270182573237,0.2607734413468279,2.0396535769104958,0.2522156902705319,0.34582648146897554,0.3355840698350221,0.09723099475377239,0.21139304980169982,0.2458950715372339,1.8593297060579062,2.142326880246401,2.035565197467804,2.098010750487447,2.0338337887078524,2.0688550528138876,1.927917830646038,1.9410433825105429,2.1723656244575977,2.2663827184587717,2.2413426246494055,1.899215118959546,0.028051456029061228,2.0821054931730032e-05,32
1450,11600,45.784797794010956,2.2702182359062135,0.22860084054991603,2.0416173953562975,0.2133789837389486,0.28829676716122776,0.2773607659037225,0.13600556936580688,0.187330735148862,0.22475812770426273,1.8546575382351875,2.177525443956256,2.0201503969728947,2.088161153718829,2.054220300167799,2.054989540949464,1.9106104504317045,1.9553432688117027,2.184575468301773,2.248486826196313,2.2381142247468233,1.929855166003108,0.02794017898850143,2.1022045984864235e-05,32
1475,11800,46.54894123104168,2.3942949402844533,0.23465012793894857,2.1596448123455048,0.21264082100242376,0.299267370486632,0.2930738219874911,0.12047829478979111,0.21253845700994134,0.22729410917963833,1.9955583550035954,2.3035327568650246,2.1251381747424603,2.2006130032241344,2.1378272976726294,2.195199180394411,2.061567474156618,2.049615802243352,2.2736950740218163,2.3716922514140606,2.422442367300391,1.9869620632380247,0.027935502002947032,2.126098843291402e-05,32
1500,12000,47.33907853299752,2.3375450566527434,0.21309680567355826,2.124448250979185,0.19569374233833514,0.2749759968719445,0.2661873826291412,0.09818019426893443,0.19485259283101186,0.20421478495700285,1.949263546615839,2.2553980089724064,2.0905680656433105,2.160952538251877,2.1138239670544863,2.1766834054142237,2.020712686702609,2.0340167488902807,2.2512899599969387,2.3441963344812393,2.3322792053222656,1.958361592143774,0.028038677002768964,2.0982930436730385e-05,32
