step,examples_seen,elapsed_seconds,score,present_mse,future_mse,present_blocks.radial,present_blocks.pair,present_blocks.angular,present_blocks.speed,present_blocks.radial_velocity,present_blocks.moments,future_by_horizon.0.75,future_by_horizon.3.0,future_by_horizon.9.0,future_by_horizon.24.0,future_by_horizon.48.0,future_by_horizon.96.0,future_blocks.radial,future_blocks.pair,future_blocks.angular,future_blocks.speed,future_blocks.radial_velocity,future_blocks.moments,validation_seconds,input_wait_seconds,windows
1,8,7.365299410012085,2.225106544606388,0.9695251823713382,1.2555813622350493,0.8503177534478407,0.9208785756335904,1.0295774427164968,1.0748529739367467,1.0507954627197857,1.0585829016597321,1.2812690452982982,1.2838896344105404,1.2745118293290338,1.2087726817776758,1.1797810980739694,1.3052638938340049,1.1706023596227169,1.223787745522956,1.2493133535608651,1.3460343763853113,1.2897631815013786,1.3707597739994526,6.1552140599815175,0.767451684223488,960
256,2048,38.17636860802304,1.591240273338432,0.7097389425616711,0.881501330776761,0.7323855329072103,0.8459551198563227,0.9559537626647702,0.30776698951231085,0.5290787758887745,0.7284307166041495,0.8928156984038651,0.8961042222566902,0.8684482160955667,0.8650951493841906,0.8758689226272205,0.8906757671386004,0.7446933809357384,0.8000950206536799,0.9241365821721653,0.9995865169912577,1.0159523045023282,1.0227584204326075,1.643361086025834,0.0003278531366959214,960
512,4096,69.90295893198345,1.5113663963818302,0.6616954228064666,0.8496709735753636,0.6560211116603265,0.8194500422260413,0.9191149408463388,0.23669954838114793,0.512997506663669,0.6738090745095785,0.8607823835064967,0.8567950777399043,0.8353976694556573,0.8336969525242846,0.8499942637669544,0.8613594973459839,0.7126486401384076,0.7558447216326991,0.8675530896987766,0.9851572637756665,1.0019317344451943,1.0057389887981114,1.6564389280392788,0.0003402925794944167,960
768,6144,103.37189294595737,1.4699973228077092,0.6415010244585573,0.828496298349152,0.6264752316599091,0.7884003908528636,0.8616771211382002,0.24959503515274262,0.5172577224885269,0.6737270758332063,0.8368593876405308,0.8351713499209532,0.8133193161338568,0.8126629571275165,0.8294072435237467,0.8435575392873336,0.690492419557025,0.723241887257124,0.8255442732789864,0.9799906177446245,0.9973082011876007,0.9976586879231035,1.6592702660127543,0.000337050121743232,960
1024,8192,135.02010658790823,1.4029074222159883,0.598595668344448,0.8043117538715403,0.601242064909699,0.7213989190369223,0.7728863359816993,0.20600715981515047,0.49890781720944993,0.665682057722006,0.81145707515534,0.8054257217328995,0.7879169010246794,0.7883855134403954,0.8086529441022625,0.8240323765824238,0.6650483589464178,0.6869468799171349,0.7784781114663929,0.9738871161205074,0.9922710315324366,0.9858672992947201,1.6508185700513422,0.00035468226997181773,960
1280,10240,166.75823141884757,1.3652733225996296,0.5719418481302758,0.7933314744693538,0.5722119226586073,0.6750003365760979,0.7252955633215608,0.20174777589951798,0.49720072997733955,0.6568661874781052,0.7984031750044476,0.7913413001224399,0.7772492952489605,0.7786011080723255,0.7974063654895872,0.8169876117724925,0.6540224784519524,0.6704864074786505,0.758906557286779,0.9696615570845704,0.9905558628030122,0.9785100515310963,1.6821261520381086,0.00034158106427639723,960
1536,12288,198.1170468678465,1.333872865450879,0.5442107475362719,0.789662117914607,0.5141824512102176,0.6476964717498049,0.7069904646098923,0.19918994799469752,0.5044581566277581,0.6192895711127979,0.7904190374538302,0.7892321564257145,0.7735182655354341,0.7746046578045934,0.7940073829765122,0.8161912075709552,0.6478012960714599,0.6652700010842333,0.751033255077588,0.9711187560732166,0.9914677765220403,0.9775345664471388,1.6528385970159434,0.0003312777844257653,960
1792,14336,229.39582892286126,1.3162946053858224,0.5331125994600976,0.7831820059257248,0.5068569530771734,0.6305701401007051,0.6990539628003414,0.1852334223173481,0.4991652025879981,0.6065940218085113,0.7822605246212333,0.780045877614369,0.7677088838846733,0.7665514917268107,0.7910348426395406,0.8114904183273514,0.6423801498798032,0.6559221616170059,0.7392984892474488,0.9671675506358345,0.9898438581886391,0.9725415367943546,1.652703619969543,0.00034170702565461397,960
2048,16384,260.2004086788511,1.3070623976178466,0.5268683844245969,0.7801940131932497,0.4923653020213047,0.62677406007424,0.679455507628154,0.18870205096706438,0.49717483145650476,0.611335947283078,0.7788688965607434,0.7765571452522029,0.7637205046446373,0.7635189204631994,0.7891383967284734,0.8093602017344286,0.638764331691588,0.6531594958854838,0.7364974287260944,0.9648691449780017,0.9869601596457263,0.9693776989045243,1.6714673239621334,0.0003563223872333765,960
