horizon_ps,known_examples,events,threshold,average_precision,auroc,brier,mean_risk,observed_frequency,precision,recall,false_alarm_rate,detected_events,missed_events,interval_timing_mae_ps,timed_within_first_bin_recall
0.75,8,0,,,,0.26191891729831696,0.5117776319384575,0.0,,,,,,,
1.5,8,0,,,,0.5830646529793739,0.7635865956544876,0.0,,,,,,,
3.0,4,0,,,,0.7465567737817764,0.8640350252389908,0.0,,,,,,,
