source_id,population,method,metric,value,samples
860,all,encoder,path/0.75ps/mean_std_qbar6,0.7153853178024292,8
861,all,encoder,path/0.75ps/mean_std_qbar6,0.3071000576019287,8
860,all,encoder,path/1.5ps/mean_std_qbar6,0.7680075168609619,8
861,all,encoder,path/1.5ps/mean_std_qbar6,0.29258057475090027,8
860,all,encoder,path/3ps/mean_std_qbar6,0.8635659217834473,8
861,all,encoder,path/3ps/mean_std_qbar6,0.247006356716156,8
861,low_order,encoder,present/bond_order,0.7820267081260681,8
861,low_order,encoder,future/0.75ps/bond_order,0.7936222553253174,8
861,low_order,persistence,future/0.75ps/bond_order,0.1436147391796112,8
861,low_order,encoder,delta/0.75ps/bond_order,0.16284193098545074,8
861,low_order,encoder,future/1.5ps/bond_order,0.8201377391815186,8
861,low_order,persistence,future/1.5ps/bond_order,0.14830321073532104,8
861,low_order,encoder,delta/1.5ps/bond_order,0.18364819884300232,8
861,low_order,encoder,future/3ps/bond_order,0.912051260471344,8
861,low_order,persistence,future/3ps/bond_order,0.15938395261764526,8
861,low_order,encoder,delta/3ps/bond_order,0.18968355655670166,8
861,low_order,encoder,present/instantaneous_TDA_H0,0.9649195671081543,8
861,low_order,encoder,future/0.75ps/instantaneous_TDA_H0,1.1523510217666626,8
861,low_order,persistence,future/0.75ps/instantaneous_TDA_H0,0.33418184518814087,8
861,low_order,encoder,delta/0.75ps/instantaneous_TDA_H0,0.35599666833877563,8
861,low_order,encoder,future/1.5ps/instantaneous_TDA_H0,0.8138535022735596,8
861,low_order,persistence,future/1.5ps/instantaneous_TDA_H0,0.3475845456123352,8
861,low_order,encoder,delta/1.5ps/instantaneous_TDA_H0,0.36611828207969666,8
861,low_order,encoder,future/3ps/instantaneous_TDA_H0,1.1148498058319092,8
861,low_order,persistence,future/3ps/instantaneous_TDA_H0,0.10775630176067352,8
861,low_order,encoder,delta/3ps/instantaneous_TDA_H0,0.15132631361484528,8
861,low_order,encoder,present/instantaneous_TDA_H1,0.9872822761535645,8
861,low_order,encoder,future/0.75ps/instantaneous_TDA_H1,1.0364205837249756,8
861,low_order,persistence,future/0.75ps/instantaneous_TDA_H1,0.11028335988521576,8
861,low_order,encoder,delta/0.75ps/instantaneous_TDA_H1,0.1271924525499344,8
861,low_order,encoder,future/1.5ps/instantaneous_TDA_H1,0.8786141276359558,8
861,low_order,persistence,future/1.5ps/instantaneous_TDA_H1,0.16579760611057281,8
861,low_order,encoder,delta/1.5ps/instantaneous_TDA_H1,0.18482457101345062,8
861,low_order,encoder,future/3ps/instantaneous_TDA_H1,1.0328243970870972,8
861,low_order,persistence,future/3ps/instantaneous_TDA_H1,0.23528702557086945,8
861,low_order,encoder,delta/3ps/instantaneous_TDA_H1,0.2602604031562805,8
861,low_order,encoder,present/instantaneous_TDA_H2,1.1482295989990234,8
861,low_order,encoder,future/0.75ps/instantaneous_TDA_H2,0.9689165353775024,8
861,low_order,persistence,future/0.75ps/instantaneous_TDA_H2,0.12956111133098602,8
861,low_order,encoder,delta/0.75ps/instantaneous_TDA_H2,0.1468035876750946,8
861,low_order,encoder,future/1.5ps/instantaneous_TDA_H2,0.910778284072876,8
861,low_order,persistence,future/1.5ps/instantaneous_TDA_H2,0.16891437768936157,8
861,low_order,encoder,delta/1.5ps/instantaneous_TDA_H2,0.19016438722610474,8
861,low_order,encoder,future/3ps/instantaneous_TDA_H2,0.9273953437805176,8
861,low_order,persistence,future/3ps/instantaneous_TDA_H2,0.1540185958147049,8
861,low_order,encoder,delta/3ps/instantaneous_TDA_H2,0.18864107131958008,8
861,low_order,encoder,present/motion_even,0.8442100286483765,8
861,low_order,encoder,future/0.75ps/motion_even,0.83913654088974,8
861,low_order,persistence,future/0.75ps/motion_even,1.378274917602539,8
861,low_order,encoder,delta/0.75ps/motion_even,1.4124901294708252,8
861,low_order,encoder,future/1.5ps/motion_even,1.1171181201934814,8
861,low_order,persistence,future/1.5ps/motion_even,1.62196683883667,8
861,low_order,encoder,delta/1.5ps/motion_even,1.7073602676391602,8
861,low_order,encoder,future/3ps/motion_even,1.492954969406128,8
861,low_order,persistence,future/3ps/motion_even,2.58493709564209,8
861,low_order,encoder,delta/3ps/motion_even,2.721799612045288,8
861,low_order,encoder,present/motion_odd,0.9738990068435669,8
861,low_order,encoder,future/0.75ps/motion_odd,0.7615274786949158,8
861,low_order,persistence,future/0.75ps/motion_odd,1.7949531078338623,8
861,low_order,encoder,delta/0.75ps/motion_odd,1.7979741096496582,8
861,low_order,encoder,future/1.5ps/motion_odd,0.7451614141464233,8
861,low_order,persistence,future/1.5ps/motion_odd,0.9141828417778015,8
861,low_order,encoder,delta/1.5ps/motion_odd,0.87972491979599,8
861,low_order,encoder,future/3ps/motion_odd,0.9093040227890015,8
861,low_order,persistence,future/3ps/motion_odd,1.4933205842971802,8
861,low_order,encoder,delta/3ps/motion_odd,1.5520248413085938,8
861,low_order,encoder,path/0.75ps/mean_std_qbar6,0.3071000576019287,8
861,low_order,encoder,path/1.5ps/mean_std_qbar6,0.29258057475090027,8
861,low_order,encoder,path/3ps/mean_std_qbar6,0.247006356716156,8
861,at_risk,encoder,hazard/nll,1.7188643217086792,8
861,at_risk,encoder,hazard/bin0/brier,0.26191893219947815,8
861,at_risk,encoder,hazard/bin1/brier,0.5830646753311157,8
861,at_risk,encoder,hazard/bin2/brier,0.7465567588806152,4
860,all,encoder,temporal/0.75ps/normalized_rms_jump,0.6489146941464119,4
860,all,encoder,temporal/0.75ps/increment_rms,0.15593108534812927,4
860,all,encoder,temporal/0.75ps/increment_p95,0.17959690243005752,4
860,all,encoder,temporal/0.75ps/covariance_trace,0.02887088991701603,4
861,all,encoder,temporal/0.75ps/normalized_rms_jump,0.9006896127274353,4
861,all,encoder,temporal/0.75ps/increment_rms,0.22054432332515717,4
861,all,encoder,temporal/0.75ps/increment_p95,0.23905949890613556,4
861,all,encoder,temporal/0.75ps/covariance_trace,0.02997860684990883,4
861,low_order,encoder,temporal/0.75ps/normalized_rms_jump,0.9006896127274353,4
861,low_order,encoder,temporal/0.75ps/increment_rms,0.22054432332515717,4
861,low_order,encoder,temporal/0.75ps/increment_p95,0.23905949890613556,4
861,low_order,encoder,temporal/0.75ps/covariance_trace,0.02997860684990883,4
