left,right,readout,population,metric,seeds,value,ci95_low,ci95_high,sources
D,repeated_anchor,joint,low_order,present/block_mean,1,0.0027370399558076667,-0.002141536611552331,0.008966500268262963,17
D,repeated_anchor,joint,low_order,temporal/0.75ps/normalized_rms_jump,1,-0.01025628672078576,-0.047521005243378586,0.023747045723611585,16
D,repeated_anchor,linear,all,future/0.75ps/block_mean,1,0.0030966450977656453,-0.0016088593290704946,0.007953930636867864,30
D,repeated_anchor,linear,all,future/3ps/block_mean,1,0.002248641910652318,-0.00047487775019060675,0.004812820230921114,30
D,repeated_anchor,linear,all,future/9ps/block_mean,1,0.004383853822946541,0.0006461233707765675,0.008227276994536308,30
D,repeated_anchor,linear,all,present/block_mean,1,0.004737739285661117,0.0012873761262744646,0.008483811000672479,30
D,repeated_anchor,linear,all,temporal/0.75ps/normalized_rms_jump,1,0.006572274192779234,-0.01924886621090039,0.03177913289378424,30
D,repeated_anchor,linear,low_order,future/0.75ps/block_mean,1,-0.0012419828962461762,-0.006869519446227781,0.004664600221440175,17
D,repeated_anchor,linear,low_order,future/3ps/block_mean,1,-5.832332752498817e-05,-0.003625210874038298,0.0034766688495509214,17
D,repeated_anchor,linear,low_order,future/9ps/block_mean,1,0.00366947649265913,-0.0008310337471045405,0.0083934819704725,17
D,repeated_anchor,linear,low_order,present/block_mean,1,0.0038777874673114154,0.0009365836669709081,0.007140402813606409,17
D,repeated_anchor,linear,low_order,temporal/0.75ps/normalized_rms_jump,1,-0.010256433466893616,-0.048433016061343204,0.023830945784770675,16
D,repeated_anchor,nonlinear,all,future/0.75ps/block_mean,1,0.003222422260377144,-0.003047232143580916,0.009443182795205047,30
D,repeated_anchor,nonlinear,all,future/3ps/block_mean,1,0.005597423534426416,-0.001566456606508132,0.012372627700678996,30
D,repeated_anchor,nonlinear,all,future/9ps/block_mean,1,0.0068150959081119955,-0.0008153554372903425,0.014735247423458431,30
D,repeated_anchor,nonlinear,all,present/block_mean,1,-0.004988126529173716,-0.013134137818641544,0.0037805505549638576,30
D,repeated_anchor,nonlinear,all,temporal/0.75ps/normalized_rms_jump,1,0.006572274192779234,-0.019716689081363935,0.03107539562588457,30
D,repeated_anchor,nonlinear,low_order,future/0.75ps/block_mean,1,-0.002671545480980588,-0.010838655681878914,0.00504155024776563,17
D,repeated_anchor,nonlinear,low_order,future/3ps/block_mean,1,0.010547358469635828,0.001615761333674764,0.019061147215246554,17
D,repeated_anchor,nonlinear,low_order,future/9ps/block_mean,1,0.007985034902744437,-0.002389897195184062,0.018737972167996216,17
D,repeated_anchor,nonlinear,low_order,present/block_mean,1,-0.004360530379356118,-0.01789288646450229,0.009964874388613534,17
D,repeated_anchor,nonlinear,low_order,temporal/0.75ps/normalized_rms_jump,1,-0.010256433466893616,-0.04827639344276165,0.024014252689673898,16
