horizon_ps,known_examples,events,threshold,average_precision,auroc,brier,mean_risk,observed_frequency,precision,recall,false_alarm_rate,detected_events,missed_events,interval_timing_mae_ps,timed_within_first_bin_recall
0.75,8,0,,,,0.2656080834567547,0.515366293489933,0.0,,,,,,,
1.5,8,0,,,,0.5877175256609917,0.7666271328926086,0.0,,,,,,,
3.0,4,0,,,,0.751041829586029,0.8666263222694397,0.0,,,,,,,
