source_id,population,method,metric,value,samples
860,all,encoder,present/bond_order,1.269814372062683,12
861,all,encoder,present/bond_order,0.7187807559967041,12
860,all,encoder,future/0.75ps/bond_order,1.208101749420166,12
861,all,encoder,future/0.75ps/bond_order,0.7741968035697937,12
860,all,persistence,future/0.75ps/bond_order,0.08227250725030899,12
861,all,persistence,future/0.75ps/bond_order,0.13606156408786774,12
860,all,encoder,delta/0.75ps/bond_order,0.10300693660974503,12
861,all,encoder,delta/0.75ps/bond_order,0.16605597734451294,12
860,all,encoder,future/3ps/bond_order,1.1643322706222534,12
861,all,encoder,future/3ps/bond_order,0.9152609705924988,12
860,all,persistence,future/3ps/bond_order,0.05768692493438721,12
861,all,persistence,future/3ps/bond_order,0.1713465303182602,12
860,all,encoder,delta/3ps/bond_order,0.10110121220350266,12
861,all,encoder,delta/3ps/bond_order,0.2190525382757187,12
860,all,encoder,future/9ps/bond_order,1.169000506401062,12
861,all,encoder,future/9ps/bond_order,1.1200783252716064,12
860,all,persistence,future/9ps/bond_order,0.07874222099781036,12
861,all,persistence,future/9ps/bond_order,0.25968870520591736,12
860,all,encoder,delta/9ps/bond_order,0.17525911331176758,12
861,all,encoder,delta/9ps/bond_order,0.35504642128944397,12
860,all,encoder,present/instantaneous_TDA_H0,0.9936649203300476,12
861,all,encoder,present/instantaneous_TDA_H0,1.1007983684539795,12
860,all,encoder,future/0.75ps/instantaneous_TDA_H0,1.1242245435714722,12
861,all,encoder,future/0.75ps/instantaneous_TDA_H0,1.1206966638565063,12
860,all,persistence,future/0.75ps/instantaneous_TDA_H0,0.2483241707086563,12
861,all,persistence,future/0.75ps/instantaneous_TDA_H0,0.3428742587566376,12
860,all,encoder,delta/0.75ps/instantaneous_TDA_H0,0.25715741515159607,12
861,all,encoder,delta/0.75ps/instantaneous_TDA_H0,0.3568030893802643,12
860,all,encoder,future/3ps/instantaneous_TDA_H0,1.1272755861282349,12
861,all,encoder,future/3ps/instantaneous_TDA_H0,1.0087497234344482,12
860,all,persistence,future/3ps/instantaneous_TDA_H0,0.2445259839296341,12
861,all,persistence,future/3ps/instantaneous_TDA_H0,0.2021111100912094,12
860,all,encoder,delta/3ps/instantaneous_TDA_H0,0.2590583264827728,12
861,all,encoder,delta/3ps/instantaneous_TDA_H0,0.23148010671138763,12
860,all,encoder,future/9ps/instantaneous_TDA_H0,1.0688520669937134,12
861,all,encoder,future/9ps/instantaneous_TDA_H0,0.7057888507843018,12
860,all,persistence,future/9ps/instantaneous_TDA_H0,0.39034152030944824,12
861,all,persistence,future/9ps/instantaneous_TDA_H0,0.226069375872612,12
860,all,encoder,delta/9ps/instantaneous_TDA_H0,0.5493565201759338,12
861,all,encoder,delta/9ps/instantaneous_TDA_H0,0.383277028799057,12
860,all,encoder,present/instantaneous_TDA_H1,0.98568195104599,12
861,all,encoder,present/instantaneous_TDA_H1,1.0928648710250854,12
860,all,encoder,future/0.75ps/instantaneous_TDA_H1,1.1175587177276611,12
861,all,encoder,future/0.75ps/instantaneous_TDA_H1,1.0160294771194458,12
860,all,persistence,future/0.75ps/instantaneous_TDA_H1,0.137713223695755,12
861,all,persistence,future/0.75ps/instantaneous_TDA_H1,0.13117924332618713,12
860,all,encoder,delta/0.75ps/instantaneous_TDA_H1,0.15511633455753326,12
861,all,encoder,delta/0.75ps/instantaneous_TDA_H1,0.14828136563301086,12
860,all,encoder,future/3ps/instantaneous_TDA_H1,1.1551202535629272,12
861,all,encoder,future/3ps/instantaneous_TDA_H1,1.0136808156967163,12
860,all,persistence,future/3ps/instantaneous_TDA_H1,0.11247686296701431,12
861,all,persistence,future/3ps/instantaneous_TDA_H1,0.2500666379928589,12
