horizon_ps,known_examples,events,threshold,average_precision,auroc,brier,mean_risk,observed_frequency,precision,recall,false_alarm_rate,detected_events,missed_events,interval_timing_mae_ps,timed_within_first_bin_recall
0.75,12,0,,,,0.2500079659124215,0.5000022600094477,0.0,,,,,,,
3.0,12,0,,,,0.5749015659093857,0.7582220484813053,0.0,,,,,,,
9.0,8,0,,,,0.7388170436024666,0.8595442548394203,0.0,,,,,,,
