step,examples_seen,elapsed_seconds,score,present_mse,future_mse,present_blocks.radial,present_blocks.pair,present_blocks.angular,present_blocks.speed,present_blocks.radial_velocity,present_blocks.moments,future_by_horizon.0.75,future_by_horizon.3.0,future_by_horizon.9.0,future_by_horizon.24.0,future_by_horizon.48.0,future_by_horizon.96.0,future_blocks.radial,future_blocks.pair,future_blocks.angular,future_blocks.speed,future_blocks.radial_velocity,future_blocks.moments,validation_seconds,input_wait_seconds,windows
625,5000,32.6168756862171,2.0980390310287476,0.6079399790614843,1.4900990519672632,0.6360473593231291,0.7892536981962621,0.8620673175901175,0.1849640600848943,0.4188492139801383,0.5470371104311198,1.3207018543034792,1.5340499188750982,1.4713157005608082,1.4980838866904378,1.5365537982434034,1.5798890180885792,1.3823110330849886,1.4295906396582723,1.5987147334963083,1.6189188789576292,1.6180230546742678,1.4613321777433157,0.04881433304399252,1.2489035725593567e-05,32
650,5200,33.74078501109034,2.0284127481281757,0.6391381062567234,1.3892746418714523,0.660217632073909,0.8228695685975254,0.8538075659889728,0.287411815719679,0.4287406406365335,0.5769703718833625,1.2298979936167598,1.4415010306984186,1.3830846566706896,1.3996968157589436,1.402859028428793,1.4786083791404963,1.2716056182980537,1.3482782263308764,1.4957031439989805,1.4929066440090537,1.509061824530363,1.3767579421401024,0.048415958881378174,1.1977273970842361e-05,32
675,5400,34.865438465960324,1.9557702776510268,0.5730773501563817,1.3826929274946451,0.6097694628406316,0.7328898413106799,0.7887618627864867,0.2096811951487325,0.3806809280067682,0.5201761715579778,1.228651748970151,1.4476013034582138,1.4013727894052863,1.3721863701939583,1.3951735571026802,1.4511717669665813,1.251741991378367,1.3278836337849498,1.5066203493624926,1.4898506375029683,1.4883209764957428,1.417500227689743,0.04810669692233205,1.1498108506202698e-05,32
700,5600,35.983878690283746,1.9380095647647977,0.5512292375788093,1.3867803271859884,0.6001453641802073,0.7151687839068472,0.7745172423310578,0.18139013281324878,0.3515297891572118,0.4717685211217031,1.2280992828309536,1.4784969799220562,1.4010816058143973,1.3771334793418646,1.3784630745649338,1.457407709211111,1.2623720988631248,1.3414492392912507,1.504631869494915,1.4887150563299656,1.503429213538766,1.3898240011185408,0.0479713948443532,1.2918375432491302e-05,32
725,5800,37.16114202188328,1.9075382670853287,0.5362555684987456,1.3712826985865831,0.5848739159991965,0.6873893678421155,0.7678366166073829,0.16408541600685567,0.34776940767187625,0.4658266039332375,1.2133122878149152,1.4706507939845324,1.3768040407449007,1.3597873710095882,1.3676561117172241,1.4394855592399836,1.2533497232943773,1.307121836580336,1.4937915839254856,1.473120789974928,1.496034061536193,1.3863719310611486,0.047818337101489305,1.2527219951152802e-05,32
750,6000,38.27254886133596,1.9080732744187117,0.597260857000947,1.3108124174177647,0.6287566926330328,0.7564891891088337,0.8196450034156442,0.22533882246352732,0.41439787624403834,0.5482134311459959,1.1575951473787427,1.3643170297145844,1.3424640260636806,1.3142513185739517,1.316073002293706,1.3701740261167288,1.181067118421197,1.2331157810986042,1.448156788945198,1.4291263800114393,1.4188016038388014,1.3620488718152046,0.048569677863270044,1.2159813195466995e-05,32
775,6200,39.37807679595426,1.9282370870932937,0.5643930034711957,1.363844083622098,0.5977237946353853,0.7268313984386623,0.7967558139935136,0.18929407186806202,0.3810350277926773,0.4989487419370562,1.20524322707206,1.4667099360376596,1.3763003600761294,1.3644302375614643,1.3535797335207462,1.4168009534478188,1.2378370892256498,1.313434581272304,1.48051948659122,1.468017054721713,1.4806334935128689,1.3790392223745584,0.047779819928109646,1.200847327709198e-05,32
800,6400,40.54977652616799,1.8824372147209942,0.5015595708973706,1.3808776438236237,0.5514055325184017,0.6452815411612391,0.7106374660506845,0.14869236381491646,0.3232231461443007,0.4365494353696704,1.2213825546205044,1.47403858974576,1.3869023155421019,1.3780297320336103,1.37738087028265,1.4475318286567926,1.2712078895419836,1.3210266409441829,1.4852835219353437,1.4745747447013855,1.5082366317510605,1.394457345828414,0.04818621603772044,1.5252735465765e-05,32
825,6600,41.654406481888145,2.035959809087217,0.5744012845680118,1.461558524519205,0.6209801702061668,0.7377135595306754,0.7908731347415596,0.1732989833690226,0.3874582895077765,0.5261924031656235,1.304151738062501,1.5537580791860819,1.4412063378840685,1.4759136624634266,1.4541444145143032,1.540176859125495,1.3536253906786442,1.4141346048563719,1.5520519316196442,1.5644698329269886,1.625464940443635,1.4149614349007607,0.047861461993306875,1.1187046766281128e-05,32
850,6800,42.75878133624792,1.8655327917076647,0.5147793688811362,1.3507534228265285,0.5615991801023483,0.6560836853459477,0.7100015338510275,0.16682874062098563,0.3414726465707645,0.4645663748960942,1.1951899994164705,1.446971096098423,1.3534912094473839,1.34840814396739,1.3395393881946802,1.4209207352250814,1.2270799335092306,1.2922169603407383,1.461119543761015,1.454011095687747,1.489144679158926,1.3631583247333765,0.0480096829123795,1.17570161819458e-05,32
875,7000,43.87303713615984,1.9470412919763476,0.520424178102985,1.4266171138733625,0.5723500971216708,0.66762252477929,0.7403565905988216,0.15686517272843048,0.32929861918091774,0.45692781056277454,1.250637342222035,1.5238775108009577,1.428323045372963,1.4345759265124798,1.4268899634480476,1.4953989777714014,1.3078885860741138,1.3726344127207994,1.5501281525939703,1.5211675837635994,1.549649914726615,1.4309453796595335,0.04828458186239004,1.2789852917194366e-05,32
900,7200,45.046701688319445,1.9173332506325096,0.46214704937301576,1.4551862012594938,0.5171091433148831,0.5856297696009278,0.6337776735890657,0.14189492701552808,0.30362305510789156,0.41240295907482505,1.2831588154658675,1.5571369137614965,1.4616155084222555,1.447557638399303,1.4556922167539597,1.5259560495615005,1.3342983555048704,1.3921041246503592,1.5770907253026962,1.5710260681807995,1.5873243398964405,1.4532435610890388,0.04781138710677624,1.2048054486513138e-05,32
925,7400,46.160427016206086,1.9858220510650426,0.4863460392225534,1.4994760118424892,0.5428117029659916,0.606458478490822,0.676652871305123,0.1822760506765917,0.3106023537693545,0.42269666865468025,1.3387585896998644,1.6208381317555904,1.5231318566948175,1.4770668102428317,1.4824779238551855,1.554582741111517,1.3753420989960432,1.4294717805460095,1.6291684433817863,1.621743367984891,1.6363599635660648,1.4989085923880339,0.04798096977174282,1.213839277625084e-05,32
950,7600,47.27477990090847,1.942764908540994,0.494718496222049,1.448046412318945,0.5253479259554297,0.6298488643951714,0.669338189298287,0.19319507060572505,0.33688853052444756,0.4479326559230685,1.2898279521614313,1.5618920028209686,1.4498982140794396,1.440170779824257,1.4332781191915274,1.5132113881409168,1.32205655798316,1.3936544433236122,1.5662698103114963,1.546594156883657,1.603140965104103,1.4369442239403725,0.04805945698171854,1.2077856808900833e-05,32
975,7800,48.438224031124264,1.8470233660191298,0.4377354886382818,1.409287877380848,0.47955105744767934,0.5548983784392476,0.5876774522475898,0.13530211278703064,0.29493807372637093,0.41506737447343767,1.2487406861037016,1.5024146847426891,1.423019285313785,1.4128203708678484,1.4009103886783123,1.4678217265754938,1.2916521951556206,1.3397125685587525,1.5317291971296072,1.5253002811223269,1.5404447857290506,1.414099007844925,0.04792097117751837,1.1456664651632309e-05,32
1000,8000,49.55168389296159,2.1054426872869954,0.5680048888316378,1.5374377984553576,0.6162675449158996,0.7529491134919226,0.7466778536327183,0.18582035356666893,0.356637128861621,0.5164704429917037,1.383540453389287,1.6543954461812973,1.5342710185796022,1.5355929713696241,1.5132868252694607,1.6035400424152613,1.4230770282447338,1.4903989173471928,1.630334297195077,1.6594051588326693,1.699590016156435,1.4832210429012775,0.048122871201485395,1.1146534234285355e-05,32
1025,8200,50.724057408981025,1.912252260139212,0.41934233880601823,1.4929099213331938,0.4735587505274452,0.5342919474933296,0.5387825290672481,0.13594566256506369,0.27111096610315144,0.39319815929047763,1.329609079286456,1.6008447706699371,1.512851808220148,1.4769579377025366,1.4889133367687464,1.548282677307725,1.3775052297860384,1.4220708860084414,1.6103181149810553,1.6109585668891668,1.633437069132924,1.48941352032125,0.04799223691225052,1.1016614735126495e-05,32
1050,8400,51.90864536212757,2.006510951090604,0.41423834348097444,1.5922726076096296,0.45801027142442763,0.5153751792386174,0.5182725072372705,0.15137321758084,0.29906955489423126,0.39842059509828687,1.4231620505452156,1.7047344744205475,1.5894852224737406,1.5885904282331467,1.5956239309161901,1.6520394999533892,1.4809190481901169,1.5132476948201656,1.7138130106031895,1.7365768440067768,1.7597637493163347,1.539693834260106,0.04802927188575268,1.2197531759738922e-05,32
1075,8600,53.083588311914355,2.0163561797817238,0.4010879940469749,1.6152681857347488,0.4398805051459931,0.49886112939566374,0.4997723137785215,0.15625495952554047,0.2832509179133922,0.3919425131753087,1.444486778229475,1.7191737443208694,1.62255522236228,1.6191946491599083,1.6215722970664501,1.6646264847368002,1.5020035337656736,1.5432033259421587,1.737464064732194,1.748876079916954,1.7766624987125397,1.5687293075025082,0.04892251407727599,3.015482798218727e-05,32
1100,8800,54.19415835104883,1.9723582324804738,0.40435509767849,1.5680031348019838,0.43790095212170854,0.5022988454438746,0.5219677172135562,0.15977027296321467,0.2729917973629199,0.39971145789604634,1.3931443570181727,1.6745078787207603,1.5744303613901138,1.5558133199810982,1.5869917124509811,1.623131174594164,1.4390237163752317,1.494774216786027,1.7078807316720486,1.6964571867138147,1.7238137666136026,1.5482776071876287,0.04786782106384635,1.1057127267122269e-05,32
1125,9000,55.367351680994034,1.8851757056545466,0.38411794300191104,1.5010577626526356,0.4100854337448254,0.49029405252076685,0.4786117428448051,0.15981843404006213,0.25597936077974737,0.3777750823064707,1.320249903947115,1.6048538461327553,1.5154745895415545,1.499577822163701,1.5144545063376427,1.551735995337367,1.3722484670579433,1.438649171963334,1.6162533294409513,1.607631865888834,1.649834955111146,1.5129468366503716,0.047945376951247454,1.2448057532310486e-05,32
1150,9200,56.46501723304391,1.9407184043666348,0.39689614751841873,1.543822256848216,0.4220021808287129,0.504890663200058,0.5152563621522859,0.1618151367874816,0.2589035117998719,0.38540852651931345,1.3836596366018057,1.6417516991496086,1.554455317556858,1.554821563884616,1.5368214901536703,1.591423887759447,1.42558965831995,1.4667298030108213,1.6525435633957386,1.6830611787736416,1.7178137712180614,1.5125206373631954,0.04798903223127127,1.2197531759738922e-05,32
1175,9400,57.61752365203574,2.003420698689297,0.34727326896972954,1.6561474297195673,0.38211173430318013,0.4332655055914074,0.4138099906267598,0.1487738152500242,0.23884828051086515,0.34599963878281415,1.4809086453169584,1.7643365245312452,1.6685772314667702,1.6593265887349844,1.661443555727601,1.7022920995950699,1.5380751881748438,1.5723108928650618,1.7796031050384045,1.7935006394982338,1.812242491170764,1.6430610492825508,0.048012758139520884,1.2097880244255066e-05,32
1200,9600,58.79407736612484,2.018990043492522,0.3058287891908549,1.7131612543016672,0.33310021774377674,0.38496518158353865,0.3450107673415914,0.126066850614734,0.225137488625478,0.31428441987372935,1.5297249238938093,1.8193424716591835,1.7210339978337288,1.7101752366870642,1.7379750106483698,1.7607156988233328,1.5953771956264973,1.6249213516712189,1.8408073354512453,1.870535358786583,1.8816972207278013,1.6716528590768576,0.04820931004360318,1.1477619409561157e-05,32
1225,9800,59.96642037620768,2.1396094090887345,0.2925922456779517,1.8470171634107828,0.3048720108345151,0.3755388221470639,0.33944961565430276,0.12424362503224984,0.21260987198911607,0.30361322581302375,1.6459911428391933,1.965988477692008,1.853049736469984,1.8563473243266344,1.872022282332182,1.888704078271985,1.7322004660964012,1.766515377908945,1.9646461121737957,2.0108488369733095,2.0272011160850525,1.7760095931589603,0.047952617052942514,1.1397060006856918e-05,32
1250,10000,61.151013697031885,2.041694303508848,0.26214241003617644,1.7795518934726715,0.25671313307248056,0.3404545243829489,0.3057924846652895,0.12944832438370213,0.2032635451760143,0.26429961214307696,1.604053283110261,1.9054989255964756,1.7708883881568909,1.7921982612460852,1.7953224889934063,1.8093500770628452,1.6730744577944279,1.6862530317157507,1.898855920881033,1.9553797356784344,1.9563606139272451,1.7071640696376562,0.047988269943743944,1.1556316167116165e-05,32
1275,10200,62.256914819125086,2.0789772461284883,0.27313767588930205,1.8058395702391863,0.25312986178323627,0.3538216259330511,0.33614558511180803,0.15041678166016936,0.2111877715215087,0.2734482688829303,1.6189229134470224,1.9462709743529558,1.8135053236037493,1.8221259526908398,1.7973712924867868,1.8368408754467964,1.6889793816953897,1.7260899767279625,1.9404099360108376,1.974567448720336,1.9659364316612482,1.7356637977063656,0.04786903178319335,1.1766329407691956e-05,32
1300,10400,63.43627003300935,2.232879717950709,0.2502234122948721,1.982656305655837,0.2420386226149276,0.3298664125613868,0.302579922019504,0.11641683388734236,0.19220933772157878,0.24677108594914898,1.780204487964511,2.0871982537209988,2.003288011997938,2.0174114014953375,2.012212783098221,1.9956230130046606,1.8594819903373718,1.9042078908532858,2.1459283493459225,2.16199173592031,2.1411168668419123,1.884833823889494,0.047786769922822714,1.3059936463832855e-05,32
1325,10600,64.55135804507881,2.3041776595637202,0.2538201669231057,2.0503574926406145,0.24925161933060735,0.3298621262656525,0.301540573942475,0.11178679834119976,0.20102121797390282,0.25798525766003877,1.8599306344985962,2.156840965151787,2.0734705924987793,2.081377575173974,2.059909926727414,2.070615239441395,1.9324838276952505,1.9751609209924936,2.2115285862237215,2.228610461577773,2.2155928444117308,1.931838482618332,0.04787790589034557,1.2318138033151627e-05,32
1350,10800,65.72714189020917,2.248260203341488,0.2408865425386466,2.007373660802841,0.23024851822992787,0.31814857240533456,0.29738074843771756,0.10249360464513302,0.18673594831489027,0.24368781765224412,1.840490348637104,2.1415003314614296,1.9933422580361366,2.0428968481719494,2.0003845933824778,2.0256276354193687,1.9096047692000866,1.9186557549983263,2.1380053032189608,2.2159263975918293,2.181525157764554,1.8670115116983652,0.047948510851711035,1.1979136615991592e-05,32
1375,11000,66.89110729796812,2.3114082498359494,0.18876307661412284,2.1226451732218266,0.178936817945214,0.24719493987504393,0.223389326070901,0.09244299746933393,0.15328646945999935,0.18872230796841905,1.939937949180603,2.2756593972444534,2.1023194305598736,2.1495437175035477,2.1389868073165417,2.1294237971305847,2.01073394715786,2.041421264410019,2.269434818997979,2.3140441067516804,2.3041778970509768,1.9891942031681538,0.048018695786595345,1.3149343430995941e-05,32
1400,11200,67.99521128926426,2.3234213992836885,0.18920323922066018,2.1342181600630283,0.1730147693597246,0.24017201193782967,0.23401800826832186,0.09515667130472139,0.16124576699803583,0.19683190516661853,1.9499048050493002,2.277935467660427,2.129152797162533,2.175269601866603,2.1325217988342047,2.1405244451016188,2.010677607730031,2.0541791692376137,2.2878438029438257,2.3474276456981897,2.299282981082797,2.0094773173332214,0.04814652679488063,1.2688804417848587e-05,32
1425,11400,69.09867046726868,2.4749127549584955,0.20771349756978452,2.267199257388711,0.18968899207538925,0.2658071265614126,0.2684221389645245,0.10640673729358241,0.1774562575155869,0.1984305940568447,2.066917074844241,2.4377298653125763,2.237334666773677,2.3093820717185736,2.2576834689825773,2.2941482719033957,2.151247914880514,2.1980899441987276,2.406231429427862,2.4628272131085396,2.459298426285386,2.1105612367391586,0.047872317023575306,1.1975876986980438e-05,32
1450,11600,70.2184376209043,2.3737604996713344,0.19246528917574324,2.181295210495591,0.17981704133853782,0.24323085452488158,0.2261494696722366,0.11584494306589477,0.1607805384992389,0.19085157073277514,1.9980630651116371,2.367065079510212,2.160655550658703,2.201631275936961,2.16913135163486,2.1912248879671097,2.0602571424096823,2.1068706829100847,2.3463411200791597,2.3730009850114584,2.3479876685887575,2.0487759318202734,0.0480617699213326,1.2150034308433533e-05,32
1475,11800,71.33960901014507,2.4480413309065625,0.205231265979819,2.2428100649267435,0.18422639960772358,0.2730120270862244,0.26859111117664725,0.09346626454498619,0.1635043994174339,0.20181149803102016,2.0660930573940277,2.4325099624693394,2.1932023130357265,2.287378976121545,2.2087420970201492,2.26893375441432,2.127050541341305,2.1651422772556543,2.359731351956725,2.4747150912880898,2.4327308256179094,2.0909172762185335,0.04925184603780508,1.215888187289238e-05,32
1500,12000,72.50564798293635,2.6620770978042856,0.1676613042363897,2.494415793567896,0.14820908475667238,0.21051694947527722,0.1864441728394013,0.10233398681157269,0.1604378866031766,0.174622310383711,2.315157799050212,2.6801117286086082,2.4568110145628452,2.5159211307764053,2.5276885237544775,2.4708048067986965,2.367542039602995,2.412454755976796,2.6641519106924534,2.749254170805216,2.6656168587505817,2.3163100872188807,0.04813910601660609,1.2497883290052414e-05,32
