horizon_ps,known_examples,events,threshold,average_precision,auroc,brier,mean_risk,observed_frequency,precision,recall,false_alarm_rate,detected_events,missed_events,interval_timing_mae_ps,timed_within_first_bin_recall
0.75,459,7,0.5249619483947754,0.025228715298826542,0.14474030741728044,0.27109431348555,0.5221188536599123,0.03786044464010565,0.0,0.0,0.08465517679656319,0,7,,0.0
3.0,459,15,0.7542572617530823,0.3982758280223058,0.8892489556468882,0.5229533044729089,0.7532643463684812,0.08742387555946876,0.43410852713178294,0.516995383969786,0.06456281407035178,7,8,1.6875,0.1292488459924465
9.0,314,22,0.8815340399742126,0.07350616391063945,0.2115139183429208,0.6870736766767052,0.8792967779067274,0.1138418079096045,0.0,0.0,0.08527255339496335,0,22,,0.0
