population,method,metric,value,sources,ci95_low,ci95_high
all,encoder,delta/0.75ps/bond_order,0.09455271448112196,90,0.08242955145529575,0.10608214708045124
all,encoder,delta/0.75ps/instantaneous_TDA_H0,0.2896337415609095,90,0.2638650487342642,0.31400393611648014
all,encoder,delta/0.75ps/instantaneous_TDA_H1,0.16381218201584286,90,0.1539333365091847,0.17581417598244214
all,encoder,delta/0.75ps/instantaneous_TDA_H2,0.13221026899086105,90,0.12422855634863178,0.14096493263625437
all,encoder,delta/0.75ps/motion_even,1.5601007223129273,90,1.4186358276506266,1.7032401857111188
all,encoder,delta/0.75ps/motion_odd,2.0036003943946628,90,1.8279614501446486,2.1708098484327394
all,encoder,delta/3ps/bond_order,0.12189936449544297,90,0.10432904755127513,0.14135802454470342
all,encoder,delta/3ps/instantaneous_TDA_H0,0.3082577694621351,90,0.2823664942135414,0.3334674318879843
all,encoder,delta/3ps/instantaneous_TDA_H1,0.17771482451094522,90,0.1651309810558127,0.1914984738537007
all,encoder,delta/3ps/instantaneous_TDA_H2,0.14324959048794375,90,0.1339446255305989,0.15450147034082976
all,encoder,delta/3ps/motion_even,1.5599250197410583,90,1.4495629013743665,1.6690551293392977
all,encoder,delta/3ps/motion_odd,1.9841182622644635,90,1.8040900708072716,2.1481889833013215
all,encoder,delta/9ps/bond_order,0.2165897634294298,90,0.1760146185455637,0.26297673144377764
all,encoder,delta/9ps/instantaneous_TDA_H0,0.34264020894964536,90,0.3098049272886581,0.38070764231806
all,encoder,delta/9ps/instantaneous_TDA_H1,0.23336885679099295,90,0.20936758179838458,0.26139829115114277
all,encoder,delta/9ps/instantaneous_TDA_H2,0.20208440820376078,90,0.179346915644904,0.22946456796179215
all,encoder,delta/9ps/motion_even,1.6202849884827932,90,1.5024864415162138,1.7506949169768227
all,encoder,delta/9ps/motion_odd,2.0372906982898713,90,1.8768399524357584,2.2066736977464623
all,encoder,future/0.75ps/bond_order,1.0117478801144495,90,0.9661472263601091,1.0574784295260906
all,encoder,future/0.75ps/instantaneous_TDA_H0,1.0068129635519452,90,0.8934416050008601,1.1300878409089312
all,encoder,future/0.75ps/instantaneous_TDA_H1,1.0041476908657285,90,0.8982189752740992,1.1103599891728826
all,encoder,future/0.75ps/instantaneous_TDA_H2,1.0254381620221669,90,0.9285007247908248,1.1121759148107635
all,encoder,future/0.75ps/motion_even,0.9909036881393857,90,0.920328942404853,1.0650140367117193
all,encoder,future/0.75ps/motion_odd,1.0089554948939217,90,0.9166379218879673,1.1060035353816218
all,encoder,future/3ps/bond_order,1.016496091749933,90,0.9671943158739144,1.0597759208083153
all,encoder,future/3ps/instantaneous_TDA_H0,1.012561442123519,90,0.9102399454183049,1.112520898812347
all,encoder,future/3ps/instantaneous_TDA_H1,1.006766587164667,90,0.8969251254366504,1.1146217950267925
all,encoder,future/3ps/instantaneous_TDA_H2,1.0192984759807586,90,0.9291141451481316,1.114886445229252
all,encoder,future/3ps/motion_even,0.9728075934780969,90,0.9065617916236322,1.0415839346001545
all,encoder,future/3ps/motion_odd,0.9919449369112651,90,0.9185117520805862,1.0598089896142482
all,encoder,future/9ps/bond_order,1.0394811812374327,90,0.9909728653315041,1.0836659726583295
all,encoder,future/9ps/instantaneous_TDA_H0,1.0301440477371215,90,0.9145830780267715,1.1472592919485436
all,encoder,future/9ps/instantaneous_TDA_H1,1.0212033500274023,90,0.9122469825463162,1.1317047115829255
all,encoder,future/9ps/instantaneous_TDA_H2,1.0218185212877062,90,0.9436228510902988,1.1067511787265538
all,encoder,future/9ps/motion_even,1.0363934775193533,90,0.96802255584134,1.1146666949656274
all,encoder,future/9ps/motion_odd,1.045590442750189,90,0.9633046408908235,1.1228116470658116
all,encoder,path/0.75ps/mean_std_qbar6,0.5470023180875513,90,0.48933365808592905,0.6039399580926531
all,encoder,path/3ps/mean_std_qbar6,0.5486996003323131,90,0.5065083063414527,0.6017536712127426
all,encoder,path/9ps/mean_std_qbar6,0.5576584334174792,90,0.5146281479299069,0.5959923946319355
all,encoder,present/bond_order,0.30011154098643195,90,0.27904845195098055,0.3229327379084296
all,encoder,present/instantaneous_TDA_H0,0.16628959733578894,90,0.15315372137249345,0.17908631050545307
all,encoder,present/instantaneous_TDA_H1,0.11825872510671616,90,0.1075233555936979,0.12865820384273927
all,encoder,present/instantaneous_TDA_H2,0.0942361909068293,90,0.08824767863791849,0.10158618389939267
all,encoder,present/motion_even,1.0170895205603705,90,0.9427435887853305,1.0907785958548386
all,encoder,present/motion_odd,0.9889978167083529,90,0.9063486245522896,1.0753054041663805
all,encoder,temporal/0.75ps/covariance_trace,1.6085183747319711,90,1.2019697526143864,2.1005063745933064
all,encoder,temporal/0.75ps/increment_p95,0.943298718233903,90,0.864255153333975,1.0286432925773161
all,encoder,temporal/0.75ps/increment_rms,0.5870429888367653,90,0.5417115886385242,0.6374731236696244
all,encoder,temporal/0.75ps/normalized_rms_jump,0.5411895966163756,90,0.46688771490294606,0.6116466077310142
all,persistence,future/0.75ps/bond_order,0.08738400580154525,90,0.0763691836140222,0.09918703992126716
all,persistence,future/0.75ps/instantaneous_TDA_H0,0.28362490443719757,90,0.2587815434858203,0.3089282734609312
all,persistence,future/0.75ps/instantaneous_TDA_H1,0.1580785815914472,90,0.14766943872181906,0.16873453218282924
all,persistence,future/0.75ps/instantaneous_TDA_H2,0.12653978591163953,90,0.11719098855637843,0.13515742313944631
all,persistence,future/0.75ps/motion_even,1.5564421349101596,90,1.4300781630145178,1.6964841113487878
all,persistence,future/0.75ps/motion_odd,1.9977761324908998,90,1.8163893381423422,2.199756935454077
all,persistence,future/3ps/bond_order,0.11274550919317537,90,0.09554256545741939,0.1307750583709114
all,persistence,future/3ps/instantaneous_TDA_H0,0.30249791435069506,90,0.279480474235283,0.3344642046197421
all,persistence,future/3ps/instantaneous_TDA_H1,0.1702080874807305,90,0.15744383621339997,0.18424407229862277
all,persistence,future/3ps/instantaneous_TDA_H2,0.1361038439389732,90,0.12738877434490456,0.147424187409795
all,persistence,future/3ps/motion_even,1.5562250084347196,90,1.4667364479270246,1.668666335393985
all,persistence,future/3ps/motion_odd,1.961984920501709,90,1.7958684717946582,2.1244077724715074
all,persistence,future/9ps/bond_order,0.1785478863451216,90,0.13749761093045687,0.22891732287386224
all,persistence,future/9ps/instantaneous_TDA_H0,0.326361677961217,90,0.2957760009397235,0.359176192805171
all,persistence,future/9ps/instantaneous_TDA_H1,0.20903739945756064,90,0.18510649849557215,0.23804802451075777
all,persistence,future/9ps/instantaneous_TDA_H2,0.1795081150200632,90,0.15846272378332085,0.20612345738336443
all,persistence,future/9ps/motion_even,1.5970673786269294,90,1.475378345284197,1.7293158291776973
all,persistence,future/9ps/motion_odd,1.9725621004899343,90,1.8265725622408922,2.1258243170215025
at_risk,encoder,hazard/bin0/brier,0.27109431109185944,59,0.26941420293207896,0.2723847038791341
at_risk,encoder,hazard/bin1/brier,0.5229533050777548,59,0.48626731286867186,0.5542559702391342
at_risk,encoder,hazard/bin2/brier,0.6870736802091538,59,0.6300434199903729,0.7386456217908821
at_risk,encoder,hazard/nll,1.8165462198904005,59,1.7607362288539692,1.8625683821358923
low_order,encoder,delta/0.75ps/bond_order,0.154470380289214,35,0.14102471322353397,0.16889467768371105
low_order,encoder,delta/0.75ps/instantaneous_TDA_H0,0.2923753153000559,35,0.25240437343184435,0.33285335964922386
low_order,encoder,delta/0.75ps/instantaneous_TDA_H1,0.16989689150026865,35,0.1534430994572384,0.18754406320729425
low_order,encoder,delta/0.75ps/instantaneous_TDA_H2,0.13892610328538077,35,0.12632132773952826,0.15226289926362888
low_order,encoder,delta/0.75ps/motion_even,1.3578564984457833,35,1.1531321454473904,1.543533397572381
low_order,encoder,delta/0.75ps/motion_odd,1.7616236959184919,35,1.479436377797808,2.070302070336682
low_order,encoder,delta/3ps/bond_order,0.19779286767755236,35,0.17810629044260298,0.2196010823654277
low_order,encoder,delta/3ps/instantaneous_TDA_H0,0.3198585755058697,35,0.2757483520412019,0.36973843442542215
low_order,encoder,delta/3ps/instantaneous_TDA_H1,0.19863069142614093,35,0.17835123934383904,0.21978750110736914
low_order,encoder,delta/3ps/instantaneous_TDA_H2,0.15597758048347066,35,0.14410872888884374,0.16849414867215923
low_order,encoder,delta/3ps/motion_even,1.3822834406580244,35,1.2037959904755866,1.5573100494061198
low_order,encoder,delta/3ps/motion_odd,1.8207276735986981,35,1.5154157827581678,2.117831140458584
low_order,encoder,delta/9ps/bond_order,0.3746964224747249,35,0.28146677571747986,0.4980777305896792
low_order,encoder,delta/9ps/instantaneous_TDA_H0,0.39183119876044137,35,0.299717836071338,0.5086879439013344
low_order,encoder,delta/9ps/instantaneous_TDA_H1,0.30951438822916577,35,0.24061966296817577,0.392825936291899
low_order,encoder,delta/9ps/instantaneous_TDA_H2,0.2478863252060754,35,0.20284143409558705,0.30231216845767833
low_order,encoder,delta/9ps/motion_even,1.5139826191323145,35,1.3168650867789984,1.7429949073706354
low_order,encoder,delta/9ps/motion_odd,1.864591532094138,35,1.617278562273298,2.124872814118862
low_order,encoder,future/0.75ps/bond_order,1.2005954231534686,35,1.1516081758482115,1.2424279112475258
low_order,encoder,future/0.75ps/instantaneous_TDA_H0,1.5345888120787485,35,1.3325099642787661,1.7383026426604815
low_order,encoder,future/0.75ps/instantaneous_TDA_H1,1.556458134310586,35,1.39150135244642,1.745914687514305
low_order,encoder,future/0.75ps/instantaneous_TDA_H2,1.562396046093532,35,1.4308040040731431,1.6874310648441313
low_order,encoder,future/0.75ps/motion_even,1.0197695221219745,35,0.9385698301025799,1.0873398425323622
low_order,encoder,future/0.75ps/motion_odd,0.8243522320474898,35,0.7103046762730394,0.9585149605785097
low_order,encoder,future/3ps/bond_order,1.2033402017184667,35,1.1518262349281991,1.258759734119688
low_order,encoder,future/3ps/instantaneous_TDA_H0,1.4436322063207627,35,1.2228010566851921,1.6376944593020848
