domain,step,input_domain,target_domain,representation,family,selected_step,ridge_tuning_mse,selected_tuning_mse,probe,target_group,standardized_rmse
pilot,3000,melt,melt,exported,radial,700,0.13617440545305062,0.13562097155447514,residual,weighted_radius_squared,0.45401638071085487
pilot,3000,melt,melt,exported,radial,700,0.13617440545305062,0.13562097155447514,residual,weighted_count,0.2638318289561532
pilot,3000,melt,melt,exported,radial,700,0.13617440545305062,0.13562097155447514,residual,weighted_density,0.2638318288015201
pilot,3000,melt,melt,exported,rich,200,0.524629794517215,0.5245590084453767,ridge,l0,0.2743977812236067
pilot,3000,melt,melt,exported,rich,200,0.524629794517215,0.5245590084453767,ridge,l2,0.7914454232341009
pilot,3000,melt,melt,exported,rich,200,0.524629794517215,0.5245590084453767,ridge,l4,0.7943216022195836
pilot,3000,melt,melt,exported,rich,200,0.524629794517215,0.5245590084453767,ridge,l6,0.8050290575032698
pilot,3000,melt,melt,exported,rich,200,0.524629794517215,0.5245590084453767,residual,l0,0.27447784412948534
pilot,3000,melt,melt,exported,rich,200,0.524629794517215,0.5245590084453767,residual,l2,0.7915922346296351
pilot,3000,melt,melt,exported,rich,200,0.524629794517215,0.5245590084453767,residual,l4,0.7945665059273899
pilot,3000,melt,melt,exported,rich,200,0.524629794517215,0.5245590084453767,residual,l6,0.8048267322779665
pilot,3000,melt,melt,pooled,angular,0,0.9123998395269219,0.9123998395269219,ridge,q4,0.9352797185175986
pilot,3000,melt,melt,pooled,angular,0,0.9123998395269219,0.9123998395269219,ridge,w4,1.011191973337153
pilot,3000,melt,melt,pooled,angular,0,0.9123998395269219,0.9123998395269219,ridge,q6,0.8854073972219408
pilot,3000,melt,melt,pooled,angular,0,0.9123998395269219,0.9123998395269219,ridge,w6,0.9918921480677911
pilot,3000,melt,melt,pooled,angular,0,0.9123998395269219,0.9123998395269219,residual,q4,0.9352797185175986
pilot,3000,melt,melt,pooled,angular,0,0.9123998395269219,0.9123998395269219,residual,w4,1.011191973337153
pilot,3000,melt,melt,pooled,angular,0,0.9123998395269219,0.9123998395269219,residual,q6,0.8854073972219408
pilot,3000,melt,melt,pooled,angular,0,0.9123998395269219,0.9123998395269219,residual,w6,0.9918921480677911
pilot,3000,melt,melt,pooled,radial,500,0.1134643203770994,0.10862228072341329,ridge,radial_bin_00,0.1868146869407154
pilot,3000,melt,melt,pooled,radial,500,0.1134643203770994,0.10862228072341329,ridge,radial_bin_01,0.12361686307568884
pilot,3000,melt,melt,pooled,radial,500,0.1134643203770994,0.10862228072341329,ridge,radial_bin_02,0.03245208163354215
pilot,3000,melt,melt,pooled,radial,500,0.1134643203770994,0.10862228072341329,ridge,radial_bin_03,0.007067805091342011
pilot,3000,melt,melt,pooled,radial,500,0.1134643203770994,0.10862228072341329,ridge,radial_bin_04,0.01367435882281366
pilot,3000,melt,melt,pooled,radial,500,0.1134643203770994,0.10862228072341329,ridge,radial_bin_05,0.060098004599138964
pilot,3000,melt,melt,pooled,radial,500,0.1134643203770994,0.10862228072341329,ridge,radial_bin_06,0.3725732253285355
pilot,3000,melt,melt,pooled,radial,500,0.1134643203770994,0.10862228072341329,ridge,radial_bin_07,0.5387717003542911
pilot,3000,melt,melt,pooled,radial,500,0.1134643203770994,0.10862228072341329,ridge,radial_bin_08,0.5612176071644395
pilot,3000,melt,melt,pooled,radial,500,0.1134643203770994,0.10862228072341329,ridge,radial_bin_09,0.41680124620170955
pilot,3000,melt,melt,pooled,radial,500,0.1134643203770994,0.10862228072341329,ridge,radial_bin_10,0.406143643749135
pilot,3000,melt,melt,pooled,radial,500,0.1134643203770994,0.10862228072341329,ridge,radial_bin_11,0.5315117880022574
pilot,3000,melt,melt,pooled,radial,500,0.1134643203770994,0.10862228072341329,ridge,nearest_distance,0.4109578316927445
pilot,3000,melt,melt,pooled,radial,500,0.1134643203770994,0.10862228072341329,ridge,weighted_radius,0.3218404751556743
pilot,3000,melt,melt,pooled,radial,500,0.1134643203770994,0.10862228072341329,ridge,weighted_radius_squared,0.3549161154495535
pilot,3000,melt,melt,pooled,radial,500,0.1134643203770994,0.10862228072341329,ridge,weighted_count,0.19215981549905034
pilot,3000,melt,melt,pooled,radial,500,0.1134643203770994,0.10862228072341329,ridge,weighted_density,0.19215981549890157
pilot,3000,melt,melt,pooled,radial,500,0.1134643203770994,0.10862228072341329,residual,radial_bin_00,0.17046973363313622
pilot,3000,melt,melt,pooled,radial,500,0.1134643203770994,0.10862228072341329,residual,radial_bin_01,0.11184991053960362
pilot,3000,melt,melt,pooled,radial,500,0.1134643203770994,0.10862228072341329,residual,radial_bin_02,0.02986381826296183
pilot,3000,melt,melt,pooled,radial,500,0.1134643203770994,0.10862228072341329,residual,radial_bin_03,0.006650398589598457
pilot,3000,melt,melt,pooled,radial,500,0.1134643203770994,0.10862228072341329,residual,radial_bin_04,0.012512249089406978
pilot,3000,melt,melt,pooled,radial,500,0.1134643203770994,0.10862228072341329,residual,radial_bin_05,0.056490478714605816
pilot,3000,melt,melt,pooled,radial,500,0.1134643203770994,0.10862228072341329,residual,radial_bin_06,0.36826985537881096
pilot,3000,melt,melt,pooled,radial,500,0.1134643203770994,0.10862228072341329,residual,radial_bin_07,0.5277025629640874
pilot,3000,melt,melt,pooled,radial,500,0.1134643203770994,0.10862228072341329,residual,radial_bin_08,0.5705008870169586
pilot,3000,melt,melt,pooled,radial,500,0.1134643203770994,0.10862228072341329,residual,radial_bin_09,0.41072351767224446
pilot,3000,melt,melt,pooled,radial,500,0.1134643203770994,0.10862228072341329,residual,radial_bin_10,0.4084046638003344
pilot,3000,melt,melt,pooled,radial,500,0.1134643203770994,0.10862228072341329,residual,radial_bin_11,0.5277729713753905
pilot,3000,melt,melt,pooled,radial,500,0.1134643203770994,0.10862228072341329,residual,nearest_distance,0.36740973707040664
pilot,3000,melt,melt,pooled,radial,500,0.1134643203770994,0.10862228072341329,residual,weighted_radius,0.3169654510722514
pilot,3000,melt,melt,pooled,radial,500,0.1134643203770994,0.10862228072341329,residual,weighted_radius_squared,0.3517143467347917
pilot,3000,melt,melt,pooled,radial,500,0.1134643203770994,0.10862228072341329,residual,weighted_count,0.19465205491013182
pilot,3000,melt,melt,pooled,radial,500,0.1134643203770994,0.10862228072341329,residual,weighted_density,0.194652054771241
pilot,3000,melt,melt,pooled,rich,200,0.5080371708856113,0.5077946741349119,ridge,l0,0.23271144020823675
pilot,3000,melt,melt,pooled,rich,200,0.5080371708856113,0.5077946741349119,ridge,l2,0.7864882566526604
pilot,3000,melt,melt,pooled,rich,200,0.5080371708856113,0.5077946741349119,ridge,l4,0.7857977253031265
pilot,3000,melt,melt,pooled,rich,200,0.5080371708856113,0.5077946741349119,ridge,l6,0.7977260825001086
pilot,3000,melt,melt,pooled,rich,200,0.5080371708856113,0.5077946741349119,residual,l0,0.23048997320858403
pilot,3000,melt,melt,pooled,rich,200,0.5080371708856113,0.5077946741349119,residual,l2,0.7854904557193251
pilot,3000,melt,melt,pooled,rich,200,0.5080371708856113,0.5077946741349119,residual,l4,0.7864546075508008
pilot,3000,melt,melt,pooled,rich,200,0.5080371708856113,0.5077946741349119,residual,l6,0.7981088581908327
pilot,10000,melt,melt,exported,angular,200,0.9416535350934938,0.941516311989437,ridge,q4,0.9615275056762563
pilot,10000,melt,melt,exported,angular,200,0.9416535350934938,0.941516311989437,ridge,w4,1.0040133311287949
pilot,10000,melt,melt,exported,angular,200,0.9416535350934938,0.941516311989437,ridge,q6,0.8946943454160711
pilot,10000,melt,melt,exported,angular,200,0.9416535350934938,0.941516311989437,ridge,w6,0.9984778685789693
pilot,10000,melt,melt,exported,angular,200,0.9416535350934938,0.941516311989437,residual,q4,0.9612054691744207
pilot,10000,melt,melt,exported,angular,200,0.9416535350934938,0.941516311989437,residual,w4,1.004323959431719
pilot,10000,melt,melt,exported,angular,200,0.9416535350934938,0.941516311989437,residual,q6,0.8943768962961806
pilot,10000,melt,melt,exported,angular,200,0.9416535350934938,0.941516311989437,residual,w6,0.9983875726920813
pilot,10000,melt,melt,exported,radial,700,0.19430107053153428,0.1939360198135599,ridge,radial_bin_00,0.20940802360443767
pilot,10000,melt,melt,exported,radial,700,0.19430107053153428,0.1939360198135599,ridge,radial_bin_01,0.1558919376816691
pilot,10000,melt,melt,exported,radial,700,0.19430107053153428,0.1939360198135599,ridge,radial_bin_02,0.06281338386932833
pilot,10000,melt,melt,exported,radial,700,0.19430107053153428,0.1939360198135599,ridge,radial_bin_03,0.009344376281619724
pilot,10000,melt,melt,exported,radial,700,0.19430107053153428,0.1939360198135599,ridge,radial_bin_04,0.020626856565258245
pilot,10000,melt,melt,exported,radial,700,0.19430107053153428,0.1939360198135599,ridge,radial_bin_05,0.07665744401269377
pilot,10000,melt,melt,exported,radial,700,0.19430107053153428,0.1939360198135599,ridge,radial_bin_06,0.38577602644573883
pilot,10000,melt,melt,exported,radial,700,0.19430107053153428,0.1939360198135599,ridge,radial_bin_07,0.5796809683843419
pilot,10000,melt,melt,exported,radial,700,0.19430107053153428,0.1939360198135599,ridge,radial_bin_08,0.6164251955199321
pilot,10000,melt,melt,exported,radial,700,0.19430107053153428,0.1939360198135599,ridge,radial_bin_09,0.5093120670167214
pilot,10000,melt,melt,exported,radial,700,0.19430107053153428,0.1939360198135599,ridge,radial_bin_10,0.7245321766783687
pilot,10000,melt,melt,exported,radial,700,0.19430107053153428,0.1939360198135599,ridge,radial_bin_11,0.6931231562834651
pilot,10000,melt,melt,exported,radial,700,0.19430107053153428,0.1939360198135599,ridge,nearest_distance,0.30865310288840747
pilot,10000,melt,melt,exported,radial,700,0.19430107053153428,0.1939360198135599,ridge,weighted_radius,0.5480552034859789
pilot,10000,melt,melt,exported,radial,700,0.19430107053153428,0.1939360198135599,ridge,weighted_radius_squared,0.60196524506629
pilot,10000,melt,melt,exported,radial,700,0.19430107053153428,0.1939360198135599,ridge,weighted_count,0.36600690705725863
pilot,10000,melt,melt,exported,radial,700,0.19430107053153428,0.1939360198135599,ridge,weighted_density,0.3660069070547443
pilot,10000,melt,melt,exported,radial,700,0.19430107053153428,0.1939360198135599,residual,radial_bin_00,0.20998445551981304
pilot,10000,melt,melt,exported,radial,700,0.19430107053153428,0.1939360198135599,residual,radial_bin_01,0.15609751706050923
pilot,10000,melt,melt,exported,radial,700,0.19430107053153428,0.1939360198135599,residual,radial_bin_02,0.06305325071771667
pilot,10000,melt,melt,exported,radial,700,0.19430107053153428,0.1939360198135599,residual,radial_bin_03,0.009543754191723642
pilot,10000,melt,melt,exported,radial,700,0.19430107053153428,0.1939360198135599,residual,radial_bin_04,0.021404505913298035
pilot,10000,melt,melt,exported,radial,700,0.19430107053153428,0.1939360198135599,residual,radial_bin_05,0.07639999789552944
pilot,10000,melt,melt,exported,radial,700,0.19430107053153428,0.1939360198135599,residual,radial_bin_06,0.3867082879898665
pilot,10000,melt,melt,exported,radial,700,0.19430107053153428,0.1939360198135599,residual,radial_bin_07,0.5790498475439239
pilot,10000,melt,melt,exported,radial,700,0.19430107053153428,0.1939360198135599,residual,radial_bin_08,0.6200340173211789
pilot,10000,melt,melt,exported,radial,700,0.19430107053153428,0.1939360198135599,residual,radial_bin_09,0.5102770296305884
pilot,10000,melt,melt,exported,radial,700,0.19430107053153428,0.1939360198135599,residual,radial_bin_10,0.729054101396408
pilot,10000,melt,melt,exported,radial,700,0.19430107053153428,0.1939360198135599,residual,radial_bin_11,0.6929083444907072
pilot,10000,melt,melt,exported,radial,700,0.19430107053153428,0.1939360198135599,residual,nearest_distance,0.3102509402884071
pilot,10000,melt,melt,exported,radial,700,0.19430107053153428,0.1939360198135599,residual,weighted_radius,0.5497791741696151
pilot,10000,melt,melt,exported,radial,700,0.19430107053153428,0.1939360198135599,residual,weighted_radius_squared,0.6041561415617435
pilot,10000,melt,melt,exported,radial,700,0.19430107053153428,0.1939360198135599,residual,weighted_count,0.36829626249214104
pilot,10000,melt,melt,exported,radial,700,0.19430107053153428,0.1939360198135599,residual,weighted_density,0.3682962624745818
pilot,10000,melt,melt,exported,rich,1900,0.5388415842258999,0.538654563925376,ridge,l0,0.35221456028771797
pilot,10000,melt,melt,exported,rich,1900,0.5388415842258999,0.538654563925376,ridge,l2,0.7965968022569275
pilot,10000,melt,melt,exported,rich,1900,0.5388415842258999,0.538654563925376,ridge,l4,0.7974061127447452
pilot,10000,melt,melt,exported,rich,1900,0.5388415842258999,0.538654563925376,ridge,l6,0.8116621799645917
pilot,10000,melt,melt,exported,rich,1900,0.5388415842258999,0.538654563925376,residual,l0,0.35188587223196083
pilot,10000,melt,melt,exported,rich,1900,0.5388415842258999,0.538654563925376,residual,l2,0.7962764676580253
pilot,10000,melt,melt,exported,rich,1900,0.5388415842258999,0.538654563925376,residual,l4,0.7971489791770127
pilot,10000,melt,melt,exported,rich,1900,0.5388415842258999,0.538654563925376,residual,l6,0.8116257760101342
pilot,10000,melt,melt,pooled,angular,0,0.9118609787097199,0.9118609787097199,ridge,q4,0.9342644305264335
pilot,10000,melt,melt,pooled,angular,0,0.9118609787097199,0.9118609787097199,ridge,w4,1.009219147034961
pilot,10000,melt,melt,pooled,angular,0,0.9118609787097199,0.9118609787097199,ridge,q6,0.8829087836410502
pilot,10000,melt,melt,pooled,angular,0,0.9118609787097199,0.9118609787097199,ridge,w6,0.9949981270053306
pilot,10000,melt,melt,pooled,angular,0,0.9118609787097199,0.9118609787097199,residual,q4,0.9342644305264335
pilot,10000,melt,melt,pooled,angular,0,0.9118609787097199,0.9118609787097199,residual,w4,1.009219147034961
pilot,10000,melt,melt,pooled,angular,0,0.9118609787097199,0.9118609787097199,residual,q6,0.8829087836410502
pilot,10000,melt,melt,pooled,angular,0,0.9118609787097199,0.9118609787097199,residual,w6,0.9949981270053306
pilot,10000,melt,melt,pooled,radial,500,0.13851918580384012,0.13453520863467777,ridge,radial_bin_00,0.22775260293058538
pilot,10000,melt,melt,pooled,radial,500,0.13851918580384012,0.13453520863467777,ridge,radial_bin_01,0.17713113841626113
pilot,10000,melt,melt,pooled,radial,500,0.13851918580384012,0.13453520863467777,ridge,radial_bin_02,0.07387238847646706
pilot,10000,melt,melt,pooled,radial,500,0.13851918580384012,0.13453520863467777,ridge,radial_bin_03,0.014216266471913614
pilot,10000,melt,melt,pooled,radial,500,0.13851918580384012,0.13453520863467777,ridge,radial_bin_04,0.029781265194565885
pilot,10000,melt,melt,pooled,radial,500,0.13851918580384012,0.13453520863467777,ridge,radial_bin_05,0.07603164917653056
pilot,10000,melt,melt,pooled,radial,500,0.13851918580384012,0.13453520863467777,ridge,radial_bin_06,0.3579986105802963
pilot,10000,melt,melt,pooled,radial,500,0.13851918580384012,0.13453520863467777,ridge,radial_bin_07,0.5634062721744892
pilot,10000,melt,melt,pooled,radial,500,0.13851918580384012,0.13453520863467777,ridge,radial_bin_08,0.6073268180311205
pilot,10000,melt,melt,pooled,radial,500,0.13851918580384012,0.13453520863467777,ridge,radial_bin_09,0.4485854601143589
pilot,10000,melt,melt,pooled,radial,500,0.13851918580384012,0.13453520863467777,ridge,radial_bin_10,0.5045710128740222
pilot,10000,melt,melt,pooled,radial,500,0.13851918580384012,0.13453520863467777,ridge,radial_bin_11,0.5623202434289375
pilot,10000,melt,melt,pooled,radial,500,0.13851918580384012,0.13453520863467777,ridge,nearest_distance,0.3956015871657163
pilot,10000,melt,melt,pooled,radial,500,0.13851918580384012,0.13453520863467777,ridge,weighted_radius,0.3718521158876897
pilot,10000,melt,melt,pooled,radial,500,0.13851918580384012,0.13453520863467777,ridge,weighted_radius_squared,0.4134512012148366
pilot,10000,melt,melt,pooled,radial,500,0.13851918580384012,0.13453520863467777,ridge,weighted_count,0.23085649499803418
pilot,10000,melt,melt,pooled,radial,500,0.13851918580384012,0.13453520863467777,ridge,weighted_density,0.2308564949980392
pilot,10000,melt,melt,pooled,radial,500,0.13851918580384012,0.13453520863467777,residual,radial_bin_00,0.21629954640317903
pilot,10000,melt,melt,pooled,radial,500,0.13851918580384012,0.13453520863467777,residual,radial_bin_01,0.16883438847748714
pilot,10000,melt,melt,pooled,radial,500,0.13851918580384012,0.13453520863467777,residual,radial_bin_02,0.07090879629172112
pilot,10000,melt,melt,pooled,radial,500,0.13851918580384012,0.13453520863467777,residual,radial_bin_03,0.014287038381220696
pilot,10000,melt,melt,pooled,radial,500,0.13851918580384012,0.13453520863467777,residual,radial_bin_04,0.029364726365800436
pilot,10000,melt,melt,pooled,radial,500,0.13851918580384012,0.13453520863467777,residual,radial_bin_05,0.07443759180349341
pilot,10000,melt,melt,pooled,radial,500,0.13851918580384012,0.13453520863467777,residual,radial_bin_06,0.3555441468824664
pilot,10000,melt,melt,pooled,radial,500,0.13851918580384012,0.13453520863467777,residual,radial_bin_07,0.5632724393264171
pilot,10000,melt,melt,pooled,radial,500,0.13851918580384012,0.13453520863467777,residual,radial_bin_08,0.6124236462978755
pilot,10000,melt,melt,pooled,radial,500,0.13851918580384012,0.13453520863467777,residual,radial_bin_09,0.4470287090415308
pilot,10000,melt,melt,pooled,radial,500,0.13851918580384012,0.13453520863467777,residual,radial_bin_10,0.5071378899345873
pilot,10000,melt,melt,pooled,radial,500,0.13851918580384012,0.13453520863467777,residual,radial_bin_11,0.5576366968977869
pilot,10000,melt,melt,pooled,radial,500,0.13851918580384012,0.13453520863467777,residual,nearest_distance,0.3705331349530272
pilot,10000,melt,melt,pooled,radial,500,0.13851918580384012,0.13453520863467777,residual,weighted_radius,0.3741722592114458
pilot,10000,melt,melt,pooled,radial,500,0.13851918580384012,0.13453520863467777,residual,weighted_radius_squared,0.41617308649398516
pilot,10000,melt,melt,pooled,radial,500,0.13851918580384012,0.13453520863467777,residual,weighted_count,0.23595001622201556
pilot,10000,melt,melt,pooled,radial,500,0.13851918580384012,0.13453520863467777,residual,weighted_density,0.23595001622202202
pilot,10000,melt,melt,pooled,rich,200,0.5166990025473878,0.5156551964346746,ridge,l0,0.2662339203138638
pilot,10000,melt,melt,pooled,rich,200,0.5166990025473878,0.5156551964346746,ridge,l2,0.7868920239983523
pilot,10000,melt,melt,pooled,rich,200,0.5166990025473878,0.5156551964346746,ridge,l4,0.7911607032538226
pilot,10000,melt,melt,pooled,rich,200,0.5166990025473878,0.5156551964346746,ridge,l6,0.8031571474915284
pilot,10000,melt,melt,pooled,rich,200,0.5166990025473878,0.5156551964346746,residual,l0,0.2645321991480846
pilot,10000,melt,melt,pooled,rich,200,0.5166990025473878,0.5156551964346746,residual,l2,0.7869895756708815
pilot,10000,melt,melt,pooled,rich,200,0.5166990025473878,0.5156551964346746,residual,l4,0.791941606291461
pilot,10000,melt,melt,pooled,rich,200,0.5166990025473878,0.5156551964346746,residual,l6,0.8038135792757802
paired_relaxed,0,observed,observed,exported,angular,200,0.8949770345379722,0.8912609899527988,ridge,q4,0.9142079379033443
paired_relaxed,0,observed,observed,exported,angular,200,0.8949770345379722,0.8912609899527988,ridge,w4,0.9125967200480707
paired_relaxed,0,observed,observed,exported,angular,200,0.8949770345379722,0.8912609899527988,ridge,q6,0.8909466616715958
paired_relaxed,0,observed,observed,exported,angular,200,0.8949770345379722,0.8912609899527988,ridge,w6,1.0963431728941966
paired_relaxed,0,observed,observed,exported,angular,200,0.8949770345379722,0.8912609899527988,residual,q4,0.9144772173564613
paired_relaxed,0,observed,observed,exported,angular,200,0.8949770345379722,0.8912609899527988,residual,w4,0.9128199342433583
paired_relaxed,0,observed,observed,exported,angular,200,0.8949770345379722,0.8912609899527988,residual,q6,0.8902987907638319
paired_relaxed,0,observed,observed,exported,angular,200,0.8949770345379722,0.8912609899527988,residual,w6,1.096430014084102
paired_relaxed,0,observed,observed,exported,radial,200,0.07857109489592838,0.07844654111562428,ridge,radial_bin_00,0.030707386195887837
paired_relaxed,0,observed,observed,exported,radial,200,0.07857109489592838,0.07844654111562428,ridge,radial_bin_01,0.0985846971036879
paired_relaxed,0,observed,observed,exported,radial,200,0.07857109489592838,0.07844654111562428,ridge,radial_bin_02,0.023263617149124127
paired_relaxed,0,observed,observed,exported,radial,200,0.07857109489592838,0.07844654111562428,ridge,radial_bin_03,0.003019992019772292
paired_relaxed,0,observed,observed,exported,radial,200,0.07857109489592838,0.07844654111562428,ridge,radial_bin_04,0.0034056847711960484
paired_relaxed,0,observed,observed,exported,radial,200,0.07857109489592838,0.07844654111562428,ridge,radial_bin_05,0.03976394983384275
paired_relaxed,0,observed,observed,exported,radial,200,0.07857109489592838,0.07844654111562428,ridge,radial_bin_06,0.26290297132851637
paired_relaxed,0,observed,observed,exported,radial,200,0.07857109489592838,0.07844654111562428,ridge,radial_bin_07,0.38070701185314676
paired_relaxed,0,observed,observed,exported,radial,200,0.07857109489592838,0.07844654111562428,ridge,radial_bin_08,0.580829578196292
paired_relaxed,0,observed,observed,exported,radial,200,0.07857109489592838,0.07844654111562428,ridge,radial_bin_09,0.3055177440562989
paired_relaxed,0,observed,observed,exported,radial,200,0.07857109489592838,0.07844654111562428,ridge,radial_bin_10,0.26457126520735724
paired_relaxed,0,observed,observed,exported,radial,200,0.07857109489592838,0.07844654111562428,ridge,radial_bin_11,0.5037426660359517
paired_relaxed,0,observed,observed,exported,radial,200,0.07857109489592838,0.07844654111562428,ridge,nearest_distance,0.3271845764152209
paired_relaxed,0,observed,observed,exported,radial,200,0.07857109489592838,0.07844654111562428,ridge,weighted_radius,0.24714337746502849
paired_relaxed,0,observed,observed,exported,radial,200,0.07857109489592838,0.07844654111562428,ridge,weighted_radius_squared,0.2652690211403408
paired_relaxed,0,observed,observed,exported,radial,200,0.07857109489592838,0.07844654111562428,ridge,weighted_count,0.16938035740915464
paired_relaxed,0,observed,observed,exported,radial,200,0.07857109489592838,0.07844654111562428,ridge,weighted_density,0.1693803574114756
paired_relaxed,0,observed,observed,exported,radial,200,0.07857109489592838,0.07844654111562428,residual,radial_bin_00,0.030789405169015363
paired_relaxed,0,observed,observed,exported,radial,200,0.07857109489592838,0.07844654111562428,residual,radial_bin_01,0.09851081030657957
paired_relaxed,0,observed,observed,exported,radial,200,0.07857109489592838,0.07844654111562428,residual,radial_bin_02,0.02334921436391692
paired_relaxed,0,observed,observed,exported,radial,200,0.07857109489592838,0.07844654111562428,residual,radial_bin_03,0.003027002920688049
paired_relaxed,0,observed,observed,exported,radial,200,0.07857109489592838,0.07844654111562428,residual,radial_bin_04,0.0034380166236882177
paired_relaxed,0,observed,observed,exported,radial,200,0.07857109489592838,0.07844654111562428,residual,radial_bin_05,0.03951982306816574
paired_relaxed,0,observed,observed,exported,radial,200,0.07857109489592838,0.07844654111562428,residual,radial_bin_06,0.26220702314478556
paired_relaxed,0,observed,observed,exported,radial,200,0.07857109489592838,0.07844654111562428,residual,radial_bin_07,0.38020579014320843
paired_relaxed,0,observed,observed,exported,radial,200,0.07857109489592838,0.07844654111562428,residual,radial_bin_08,0.5812114902241202
paired_relaxed,0,observed,observed,exported,radial,200,0.07857109489592838,0.07844654111562428,residual,radial_bin_09,0.30574170708409054
paired_relaxed,0,observed,observed,exported,radial,200,0.07857109489592838,0.07844654111562428,residual,radial_bin_10,0.2647376103174029
paired_relaxed,0,observed,observed,exported,radial,200,0.07857109489592838,0.07844654111562428,residual,radial_bin_11,0.5045594586077081
paired_relaxed,0,observed,observed,exported,radial,200,0.07857109489592838,0.07844654111562428,residual,nearest_distance,0.3274249604160473
paired_relaxed,0,observed,observed,exported,radial,200,0.07857109489592838,0.07844654111562428,residual,weighted_radius,0.24766245521250582
paired_relaxed,0,observed,observed,exported,radial,200,0.07857109489592838,0.07844654111562428,residual,weighted_radius_squared,0.2658402115815075
paired_relaxed,0,observed,observed,exported,radial,200,0.07857109489592838,0.07844654111562428,residual,weighted_count,0.16961191998195432
paired_relaxed,0,observed,observed,exported,radial,200,0.07857109489592838,0.07844654111562428,residual,weighted_density,0.16961191993591054
paired_relaxed,0,observed,observed,exported,rich,0,0.3901234607960361,0.3901234607960361,ridge,l0,0.19288033231009896
paired_relaxed,0,observed,observed,exported,rich,0,0.3901234607960361,0.3901234607960361,ridge,l2,0.8165497850485801
paired_relaxed,0,observed,observed,exported,rich,0,0.3901234607960361,0.3901234607960361,ridge,l4,0.6942668324832569
paired_relaxed,0,observed,observed,exported,rich,0,0.3901234607960361,0.3901234607960361,ridge,l6,0.5074525874348911
paired_relaxed,0,observed,observed,exported,rich,0,0.3901234607960361,0.3901234607960361,residual,l0,0.19288033231009896
paired_relaxed,0,observed,observed,exported,rich,0,0.3901234607960361,0.3901234607960361,residual,l2,0.8165497850485801
paired_relaxed,0,observed,observed,exported,rich,0,0.3901234607960361,0.3901234607960361,residual,l4,0.6942668324832569
paired_relaxed,0,observed,observed,exported,rich,0,0.3901234607960361,0.3901234607960361,residual,l6,0.5074525874348911
paired_relaxed,0,observed,observed,pooled,angular,200,0.8965483258635771,0.8910892743914811,ridge,q4,0.9022372476726136
paired_relaxed,0,observed,observed,pooled,angular,200,0.8965483258635771,0.8910892743914811,ridge,w4,0.9157670552954901
paired_relaxed,0,observed,observed,pooled,angular,200,0.8965483258635771,0.8910892743914811,ridge,q6,0.899522286499729
paired_relaxed,0,observed,observed,pooled,angular,200,0.8965483258635771,0.8910892743914811,ridge,w6,1.0825587949777409
paired_relaxed,0,observed,observed,pooled,angular,200,0.8965483258635771,0.8910892743914811,residual,q4,0.8997474959928543
paired_relaxed,0,observed,observed,pooled,angular,200,0.8965483258635771,0.8910892743914811,residual,w4,0.9157500798556978
paired_relaxed,0,observed,observed,pooled,angular,200,0.8965483258635771,0.8910892743914811,residual,q6,0.9005029612984026
paired_relaxed,0,observed,observed,pooled,angular,200,0.8965483258635771,0.8910892743914811,residual,w6,1.0925697590505445
paired_relaxed,0,observed,observed,pooled,radial,200,0.07965800156942662,0.07736634311109966,ridge,radial_bin_00,0.03783419517158743
paired_relaxed,0,observed,observed,pooled,radial,200,0.07965800156942662,0.07736634311109966,ridge,radial_bin_01,0.12743565262320922
paired_relaxed,0,observed,observed,pooled,radial,200,0.07965800156942662,0.07736634311109966,ridge,radial_bin_02,0.030981253122736745
paired_relaxed,0,observed,observed,pooled,radial,200,0.07965800156942662,0.07736634311109966,ridge,radial_bin_03,0.0032509492144611437
paired_relaxed,0,observed,observed,pooled,radial,200,0.07965800156942662,0.07736634311109966,ridge,radial_bin_04,0.0048085129689570206
paired_relaxed,0,observed,observed,pooled,radial,200,0.07965800156942662,0.07736634311109966,ridge,radial_bin_05,0.04319037786530522
paired_relaxed,0,observed,observed,pooled,radial,200,0.07965800156942662,0.07736634311109966,ridge,radial_bin_06,0.2669794746977226
paired_relaxed,0,observed,observed,pooled,radial,200,0.07965800156942662,0.07736634311109966,ridge,radial_bin_07,0.4038453826316945
paired_relaxed,0,observed,observed,pooled,radial,200,0.07965800156942662,0.07736634311109966,ridge,radial_bin_08,0.5714271918785014
paired_relaxed,0,observed,observed,pooled,radial,200,0.07965800156942662,0.07736634311109966,ridge,radial_bin_09,0.2897369186345304
paired_relaxed,0,observed,observed,pooled,radial,200,0.07965800156942662,0.07736634311109966,ridge,radial_bin_10,0.2509372334207062
paired_relaxed,0,observed,observed,pooled,radial,200,0.07965800156942662,0.07736634311109966,ridge,radial_bin_11,0.47947115091016823
paired_relaxed,0,observed,observed,pooled,radial,200,0.07965800156942662,0.07736634311109966,ridge,nearest_distance,0.431406673875684
paired_relaxed,0,observed,observed,pooled,radial,200,0.07965800156942662,0.07736634311109966,ridge,weighted_radius,0.24118805457081902
paired_relaxed,0,observed,observed,pooled,radial,200,0.07965800156942662,0.07736634311109966,ridge,weighted_radius_squared,0.2587624444583826
paired_relaxed,0,observed,observed,pooled,radial,200,0.07965800156942662,0.07736634311109966,ridge,weighted_count,0.15869475268391592
paired_relaxed,0,observed,observed,pooled,radial,200,0.07965800156942662,0.07736634311109966,ridge,weighted_density,0.1586947526842713
