population,method,metric,value,sources,ci95_low,ci95_high
all,encoder,delta/0.75ps/bond_order,0.08942017981575595,90,0.07719129501376301,0.10084953744533574
all,encoder,delta/0.75ps/instantaneous_TDA_H0,0.28790727539194955,90,0.262918464584897,0.31318124331119984
all,encoder,delta/0.75ps/instantaneous_TDA_H1,0.15843186982803875,90,0.14840118442351619,0.16906040571423042
all,encoder,delta/0.75ps/instantaneous_TDA_H2,0.12677201363775464,90,0.11945501215342018,0.13530371437470118
all,encoder,delta/0.75ps/motion_even,1.5759652071528965,90,1.4495058800611231,1.7319891966051526
all,encoder,delta/0.75ps/motion_odd,2.0032055291864608,90,1.8381776296099026,2.2061018891963693
all,encoder,delta/3ps/bond_order,0.1141868602277504,90,0.09894955363124609,0.13251854729010826
all,encoder,delta/3ps/instantaneous_TDA_H0,0.3071955679191483,90,0.27995084446130525,0.33705775850349
all,encoder,delta/3ps/instantaneous_TDA_H1,0.17012005415227677,90,0.1569825646467507,0.18397130206848183
all,encoder,delta/3ps/instantaneous_TDA_H2,0.1359993203646607,90,0.1261332533446451,0.14551302905297941
all,encoder,delta/3ps/motion_even,1.5726819568210177,90,1.4611266216635703,1.7065993731717266
all,encoder,delta/3ps/motion_odd,1.964151210255093,90,1.7950961006349988,2.123491515666246
all,encoder,delta/9ps/bond_order,0.17775469176057312,90,0.1397095599465279,0.22235562470896789
all,encoder,delta/9ps/instantaneous_TDA_H0,0.3312703186439143,90,0.297344313007262,0.36660263951246935
all,encoder,delta/9ps/instantaneous_TDA_H1,0.20794916707608435,90,0.18146326701881157,0.23298219003404178
all,encoder,delta/9ps/instantaneous_TDA_H2,0.1782113084362613,90,0.15665597225435907,0.19971178245627216
all,encoder,delta/9ps/motion_even,1.6127245313591427,90,1.4939370770421294,1.737550750888056
all,encoder,delta/9ps/motion_odd,1.9783298903041415,90,1.8253639594051574,2.133473270734151
all,encoder,future/0.75ps/bond_order,0.4270793960326248,90,0.3781548326007194,0.47427269488366114
all,encoder,future/0.75ps/instantaneous_TDA_H0,0.2901223512987296,90,0.2559519236948755,0.32932468861962355
all,encoder,future/0.75ps/instantaneous_TDA_H1,0.22998708801137077,90,0.20659164977156455,0.2610139204810063
all,encoder,future/0.75ps/instantaneous_TDA_H2,0.19772196619047058,90,0.17591283525443738,0.21970642104124027
all,encoder,future/0.75ps/motion_even,0.9798607107665803,90,0.9150199323147535,1.0570147171699338
all,encoder,future/0.75ps/motion_odd,1.0105668975247277,90,0.919442618638277,1.1030849306864872
all,encoder,future/3ps/bond_order,0.43457730578051673,90,0.38945998261372244,0.47842687084856955
all,encoder,future/3ps/instantaneous_TDA_H0,0.31802254575822086,90,0.28601775391441253,0.35167661446664067
all,encoder,future/3ps/instantaneous_TDA_H1,0.24516712245013977,90,0.21682898396108713,0.27539142894455126
all,encoder,future/3ps/instantaneous_TDA_H2,0.20580578963789675,90,0.18297356877165535,0.2287409340848939
all,encoder,future/3ps/motion_even,0.9605720000134574,90,0.8898029831962453,1.0323452175491385
all,encoder,future/3ps/motion_odd,0.9896269417471356,90,0.9201829940246211,1.0617545188632276
all,encoder,future/9ps/bond_order,0.46228154086404377,90,0.41863484715421995,0.5073701535744799
all,encoder,future/9ps/instantaneous_TDA_H0,0.3255346835487419,90,0.2892169797958599,0.3683429262311094
all,encoder,future/9ps/instantaneous_TDA_H1,0.2620900109410286,90,0.22896767907672458,0.3009254654082987
all,encoder,future/9ps/instantaneous_TDA_H2,0.2288236241787672,90,0.19797036183687547,0.25989302676998904
all,encoder,future/9ps/motion_even,1.0216312517722448,90,0.9545350476023223,1.0902213374608092
all,encoder,future/9ps/motion_odd,1.0371055232153998,90,0.9507480396330357,1.113651428239213
all,encoder,path/0.75ps/mean_std_qbar6,0.09444672917533252,90,0.07866503160369272,0.11320328467266841
all,encoder,path/3ps/mean_std_qbar6,0.09460858844427598,90,0.07890767026020007,0.11285687662635205
all,encoder,path/9ps/mean_std_qbar6,0.09692849833518266,90,0.0797672422,0.11543556794524193
all,encoder,present/bond_order,0.4171215823127164,90,0.3705666504821016,0.46495703681889505
all,encoder,present/instantaneous_TDA_H0,0.27485829086767305,90,0.2478477992096709,0.30300440817864405
all,encoder,present/instantaneous_TDA_H1,0.2191895618620846,90,0.19473838824882275,0.24854297913817894
all,encoder,present/instantaneous_TDA_H2,0.1775785316609674,90,0.1587976086884737,0.19672096555121243
all,encoder,present/motion_even,1.0331317219469283,90,0.9741225643124846,1.102571648856004
all,encoder,present/motion_odd,0.9825131684541702,90,0.8987779470450348,1.0719228120893238
all,encoder,temporal/0.75ps/covariance_trace,8.87037562330564,90,7.373788696808948,10.429250539176994
all,encoder,temporal/0.75ps/increment_p95,3.4968568695253786,90,3.235526523725854,3.763774955117039
all,encoder,temporal/0.75ps/increment_rms,2.1371215674612256,90,2.0000696939561102,2.261518629259533
all,encoder,temporal/0.75ps/normalized_rms_jump,0.6777672063759437,90,0.614780413864769,0.736118517785137
all,persistence,future/0.75ps/bond_order,0.08738400580154525,90,0.07734031887104113,0.0978461068501282
all,persistence,future/0.75ps/instantaneous_TDA_H0,0.28362490443719757,90,0.26117951784489885,0.30933586907676525
all,persistence,future/0.75ps/instantaneous_TDA_H1,0.1580785815914472,90,0.14809452802356748,0.17010670124242702
all,persistence,future/0.75ps/instantaneous_TDA_H2,0.12653978591163953,90,0.1188850099220872,0.1348155076801777
all,persistence,future/0.75ps/motion_even,1.5564421349101596,90,1.4237472977075312,1.7047109894785615
all,persistence,future/0.75ps/motion_odd,1.9977761324908998,90,1.8256950513356263,2.2029660805728697
all,persistence,future/3ps/bond_order,0.11274550919317537,90,0.0969890569574717,0.13190767503757442
all,persistence,future/3ps/instantaneous_TDA_H0,0.30249791435069506,90,0.27729484129697085,0.32876972536659904
all,persistence,future/3ps/instantaneous_TDA_H1,0.1702080874807305,90,0.15819708092345133,0.18462505168591936
all,persistence,future/3ps/instantaneous_TDA_H2,0.1361038439389732,90,0.1255639517514242,0.1466511465081324
all,persistence,future/3ps/motion_even,1.5562250084347196,90,1.4432170148028267,1.6630460702048406
all,persistence,future/3ps/motion_odd,1.961984920501709,90,1.8027793787750934,2.136305951078733
all,persistence,future/9ps/bond_order,0.1785478863451216,90,0.1406480104683174,0.22679176622898214
all,persistence,future/9ps/instantaneous_TDA_H0,0.326361677961217,90,0.2965474822703335,0.3653839498323699
all,persistence,future/9ps/instantaneous_TDA_H1,0.20903739945756064,90,0.18510561294232805,0.2331190918220414
