horizon_ps,known_examples,events,threshold,average_precision,auroc,brier,mean_risk,observed_frequency,precision,recall,false_alarm_rate,detected_events,missed_events,interval_timing_mae_ps,timed_within_first_bin_recall
0.75,12,0,,,,0.2703790937860807,0.5199798941612244,0.0,,,,,,,
3.0,12,0,,,,0.584629679719607,0.7646107971668243,0.0,,,,,,,
9.0,8,0,,,,0.7502657845616341,0.8661788403987885,0.0,,,,,,,
