source,temperature_K,field,lag_ps,pairs,valid_pairs,coverage,mean_angle_deg,median_angle_deg,p95_angle_deg,mean_axis_angle_deg,jump60_fraction,flip90_fraction,p1,p2
938,450.0,block2_mlp_input/ideal_bivector,0.75,3200,3182,0.994375,75.5552653423666,71.52841812295023,146.1488069130929,54.56486916620262,0.6046511627906976,0.3538654934003771,0.21077593916964538,0.05851316257063245
938,450.0,block2_mlp_input/ideal_bivector,1.5,3196,3178,0.9943679599499374,75.5710151987626,71.8097547124556,144.3368545485891,55.2780710791239,0.6139081183134046,0.342039018250472,0.2116028695876836,0.04219806864208646
938,450.0,block2_mlp_input/ideal_bivector,3.0,3188,3170,0.9943538268506901,76.94348419249107,73.79040248916554,147.68081841303558,54.614757665912315,0.6176656151419558,0.36561514195583594,0.18962968560714774,0.05472374708686601
938,450.0,block2_mlp_input/ideal_bivector,6.0,3172,3154,0.9943253467843631,77.72486656932254,74.38977955933748,147.84261343022317,54.68574619357751,0.6271401395053899,0.37507926442612555,0.1783828428461328,0.05423911680389654
938,450.0,block2_mlp_input/ideal_bivector,12.0,3140,3122,0.9942675159235669,79.63360821861798,76.90498068251915,149.79295011873205,55.44973139027693,0.643818065342729,0.3862908392056374,0.15238306375632132,0.03920195858648601
938,450.0,block2_mlp_input/ideal_bivector,24.0,3076,3058,0.994148244473342,80.3835985533529,77.96081127148395,150.0447552872962,55.327168864985126,0.6550032701111838,0.40451275343361676,0.13965169059094032,0.041484128596935246
938,450.0,block2_mlp_input/ideal_bivector,48.0,2948,2931,0.9942333785617368,81.27912144063019,78.61918576807277,149.13325384941209,56.147565043964335,0.6680313886045718,0.4022517911975435,0.1287271952408526,0.025255271497712294
938,450.0,block2_mlp_input/ideal_bivector,96.0,2692,2676,0.9940564635958395,83.59596835450667,81.47015186793445,151.93763290280668,55.79010138483712,0.6804932735426009,0.4248878923766816,0.09504180367790636,0.03092740016603699
938,450.0,block2_mlp_input/axial_bivector,0.75,3200,3188,0.99625,78.9952783462521,75.59467235537096,147.19559384391368,55.81391494984312,0.644918444165621,0.38143036386449186,0.16168891280696587,0.031131986157679932
938,450.0,block2_mlp_input/axial_bivector,1.5,3196,3184,0.9962453066332916,79.62347860913891,77.4343632853672,147.7892768230739,55.69552688195441,0.6444723618090452,0.394786432160804,0.1509453810523768,0.03360139844820153
938,450.0,block2_mlp_input/axial_bivector,3.0,3188,3176,0.9962358845671268,81.07067968418862,78.8079708132504,149.41208416639938,56.20111746145397,0.6681360201511335,0.40522670025188917,0.13061681102911432,0.022805827176074503
938,450.0,block2_mlp_input/axial_bivector,6.0,3172,3160,0.9962168978562421,81.9880395887972,78.73147718768632,147.7904315549334,56.47934495806504,0.6756329113924051,0.41044303797468357,0.11867661832800663,0.01463454439589888
938,450.0,block2_mlp_input/axial_bivector,12.0,3140,3128,0.9961783439490446,81.42847333691275,79.60231880737828,147.812103021524,56.84431949679902,0.671994884910486,0.4076086956521739,0.12636660353532106,0.009592794094154627
938,450.0,block2_mlp_input/axial_bivector,24.0,3076,3064,0.9960988296488946,83.97929438088386,82.20538399248069,150.61635746963253,56.85093074777637,0.6964751958224543,0.43733681462140994,0.08765724605843335,0.008139394096772393
938,450.0,block2_mlp_input/axial_bivector,48.0,2948,2937,0.996268656716418,84.04366612381703,82.33070218282988,150.9610419994219,56.17407190365865,0.6877766428328226,0.4473953013278856,0.08716586466349051,0.022031171373501877
938,450.0,block2_mlp_input/axial_bivector,96.0,2692,2681,0.9959138187221397,86.42002160960587,85.6531122058109,152.6304708192163,57.56620338400731,0.7191346512495338,0.45915703095859756,0.05433666473827832,-0.005071868966458185
938,450.0,block2_mlp_input/point_numerator,0.75,3200,3184,0.995,79.95690791485458,77.48450402748688,147.23361552106726,56.110749107081766,0.6507537688442211,0.4020100502512563,0.14644864372828906,0.02496964369967787
938,450.0,block2_mlp_input/point_numerator,1.5,3196,3180,0.9949937421777222,80.62295261117536,78.22928153248479,147.29112719098387,56.1856277460802,0.6650943396226415,0.40314465408805034,0.1361521562251397,0.022179900363245575
938,450.0,block2_mlp_input/point_numerator,3.0,3188,3172,0.9949811794228356,82.46379695531844,80.34051691439757,150.66706696310672,56.39286942128713,0.6752837326607818,0.41960907944514503,0.11180177020600232,0.01914546206278282
938,450.0,block2_mlp_input/point_numerator,6.0,3172,3156,0.9949558638083228,83.28615177770972,81.52744240985925,151.24594842283105,55.92740504377352,0.6825095057034221,0.426489226869455,0.09818208390942178,0.029898143235107498
938,450.0,block2_mlp_input/point_numerator,12.0,3140,3124,0.9949044585987261,85.43979143478057,84.41220063754758,152.11265967436697,56.373375822899966,0.7023047375160051,0.45774647887323944,0.06695383031073789,0.0205160714220195
938,450.0,block2_mlp_input/point_numerator,24.0,3076,3061,0.9951235370611183,87.08041642593976,87.56331142684354,153.39555396401715,57.01334022899337,0.7213328977458346,0.4779483828814113,0.04300446483074496,0.006671822288041085
938,450.0,block2_mlp_input/point_numerator,48.0,2948,2933,0.9949118046132972,88.49235993367385,88.16969823186278,154.02926275026192,57.21332825542945,0.7333787930446641,0.485509717013297,0.022989131812992475,0.0032739960337051207
938,450.0,block2_mlp_input/point_numerator,96.0,2692,2678,0.9947994056463596,90.2836931491962,89.34435803071233,155.88924540343436,56.46116543954144,0.7453323375653472,0.4940253920836445,-0.002690734750456528,0.017857823382733746
938,450.0,block2_output/plane_normal,0.75,3200,3194,0.998125,77.57861976785236,73.96391798388882,146.9209169199359,55.08543775684363,0.6333750782717595,0.3725735754539762,0.18025647016466612,0.04593736072374981
938,450.0,block2_output/plane_normal,1.5,3196,3190,0.9981226533166458,77.50078335427365,74.44510961637627,144.83396795086762,55.99889464742637,0.6379310344827587,0.3664576802507837,0.18337821240876828,0.02722442136937867
938,450.0,block2_output/plane_normal,3.0,3188,3182,0.9981179422835633,79.14762960076202,75.91039211894005,148.8370105168628,55.08472811173267,0.642049025769956,0.38372093023255816,0.15858291027506424,0.04449992328701022
938,450.0,block2_output/plane_normal,6.0,3172,3166,0.998108448928121,79.86094211212432,77.18472810960552,149.23920583192955,55.10054247784548,0.6440303221730891,0.40113708149084015,0.14802525790239907,0.04526010937183315
938,450.0,block2_output/plane_normal,12.0,3140,3134,0.9980891719745223,81.45149626855256,79.52349099421386,150.15430369057827,55.98619364104516,0.6646458200382898,0.41033822590938096,0.12564462323212805,0.026808899382521328
938,450.0,block2_output/plane_normal,24.0,3076,3070,0.9980494148244473,82.14370890569326,79.85917180264866,150.44438062198165,55.79122041495869,0.6732899022801303,0.41465798045602603,0.11424384421857033,0.03228075447602174
938,450.0,block2_output/plane_normal,48.0,2948,2942,0.9979647218453188,82.99841799386598,80.89009910828776,150.66701370050637,56.70836238869201,0.6815091774303195,0.4187627464309993,0.10355047630165157,0.013497342806759417
938,450.0,block2_output/plane_normal,96.0,2692,2686,0.9977711738484398,85.76785472913951,83.7517289408039,152.7148113160702,56.25433774334591,0.7077438570364855,0.45569620253164556,0.06364759152982677,0.020579833551459
938,450.0,block2_output/ideal_bivector,0.75,3200,3182,0.994375,75.47412316059244,71.11977415600535,146.21222567859417,54.54312372013701,0.6021370207416719,0.3535512256442489,0.2119976234528732,0.05895603871548302
938,450.0,block2_output/ideal_bivector,1.5,3196,3178,0.9943679599499374,75.50196095499689,71.74161516592204,144.05677610517125,55.24181107070446,0.6145374449339207,0.34140969162995594,0.21254321854517447,0.04277871204248743
938,450.0,block2_output/ideal_bivector,3.0,3188,3170,0.9943538268506901,76.86639137038217,73.63647683250738,147.29439571334837,54.60460822342626,0.6182965299684543,0.36498422712933754,0.19072634471111644,0.05499875323808992
938,450.0,block2_output/ideal_bivector,6.0,3172,3154,0.9943253467843631,77.64506692911229,74.08396624227557,147.63213206567164,54.672495178951536,0.6277742549143944,0.3760304375396322,0.17950051240149223,0.054409383473017776
938,450.0,block2_output/ideal_bivector,12.0,3140,3122,0.9942675159235669,79.580195852587,77.2938501068266,150.085191028253,55.43087314999725,0.6444586803331198,0.38597053171044204,0.1531737799442865,0.03959612206527855
938,450.0,block2_output/ideal_bivector,24.0,3076,3058,0.994148244473342,80.32820731130067,78.02273481961865,150.10927501798147,55.30600004803253,0.6540222367560498,0.4028776978417266,0.14041787236758924,0.04181064840736298
938,450.0,block2_output/ideal_bivector,48.0,2948,2931,0.9942333785617368,81.2278538859569,78.71744613913947,149.22594284875368,56.11943172083677,0.6666666666666666,0.40156943022859093,0.12945667835321903,0.02567838844562611
938,450.0,block2_output/ideal_bivector,96.0,2692,2676,0.9940564635958395,83.50655393982072,81.47429836398558,151.84616159537836,55.76480452823484,0.679372197309417,0.42301943198804187,0.09628145425938656,0.03141577469898071
938,450.0,block2_output/axial_bivector,0.75,3200,3186,0.995625,79.41969261027272,76.05810405355422,147.9366510554933,55.81999047037789,0.6506591337099812,0.38857501569365976,0.1552112807569881,0.029888861953998428
938,450.0,block2_output/axial_bivector,1.5,3196,3182,0.9956195244055068,80.06403858345584,77.2676467237838,147.3779323771341,55.73865695839814,0.6495914519170333,0.39692017598994345,0.1448971932810438,0.03221817279404863
938,450.0,block2_output/axial_bivector,3.0,3188,3174,0.9956085319949812,81.3424992764915,79.14430216656467,149.78132380644513,56.16882087738474,0.6695022054190296,0.40705734089477,0.12697281946287678,0.023676485724185882
938,450.0,block2_output/axial_bivector,6.0,3172,3158,0.9955863808322825,82.24724425637689,79.4942234856778,149.2084487756017,56.377414892326215,0.6738442051931602,0.41070297656744775,0.11478800264856215,0.01762537004992432
938,450.0,block2_output/axial_bivector,12.0,3140,3126,0.9955414012738854,81.73943509372035,80.6895288362821,148.85429980619753,56.89458751733055,0.6749840051183621,0.4094689699296225,0.12190066167922955,0.008254938029919634
938,450.0,block2_output/axial_bivector,24.0,3076,3062,0.9954486345903771,84.03637723610325,82.35646108046207,150.8102066913751,56.90710019279395,0.6998693664271718,0.43827563683866755,0.08671540250857862,0.006710551015145472
938,450.0,block2_output/axial_bivector,48.0,2948,2934,0.9952510176390773,84.08410265530732,82.57123710492036,150.97318398532408,56.26645918328214,0.6874573960463531,0.44717109747784595,0.08615969035489972,0.01939271099633286
938,450.0,block2_output/axial_bivector,96.0,2692,2680,0.9955423476968797,86.50018496668824,85.95612931571921,152.1215341141354,57.431910165418316,0.7220149253731343,0.4664179104477612,0.05258253366956837,-0.002608407169431719
938,450.0,block2_output/point_numerator,0.75,3200,3184,0.995,79.95682659269865,77.48475164567819,147.25657838133696,56.111099411037415,0.6507537688442211,0.4020100502512563,0.14645149958338297,0.02496165705731215
938,450.0,block2_output/point_numerator,1.5,3196,3180,0.9949937421777222,80.62129743569514,78.20684583504553,147.29208305938184,56.18585466935953,0.6654088050314465,0.4025157232704403,0.1361759643987475,0.022177814901906866
938,450.0,block2_output/point_numerator,3.0,3188,3172,0.9949811794228356,82.46231717894626,80.32353875104924,150.67713406364524,56.391864665708944,0.6755989911727617,0.41960907944514503,0.1118245202964238,0.01916440694419167
938,450.0,block2_output/point_numerator,6.0,3172,3156,0.9949558638083228,83.28364993281376,81.54497474197305,151.26547603772394,55.927298012313976,0.6825095057034221,0.426489226869455,0.09822119241564797,0.029896106252960526
938,450.0,block2_output/point_numerator,12.0,3140,3124,0.9949044585987261,85.43760380738718,84.4180972018483,152.1156480288288,56.37281839604871,0.7019846350832266,0.45742637644046097,0.0669878977412984,0.020518126057120705
938,450.0,block2_output/point_numerator,24.0,3076,3061,0.9951235370611183,87.07778181235366,87.53492894423,153.4062038539553,57.01283533028117,0.7213328977458346,0.47762169225743223,0.04304353605101121,0.006682046203701393
938,450.0,block2_output/point_numerator,48.0,2948,2933,0.9949118046132972,88.4877164119638,88.16163225996195,154.0020386800928,57.21297825283509,0.7333787930446641,0.485509717013297,0.02305540953975661,0.0032725708934390626
938,450.0,block2_output/point_numerator,96.0,2692,2678,0.9947994056463596,90.28036385860176,89.34396005268695,155.88072241063546,56.45975914276963,0.7453323375653472,0.4943988050784167,-0.0026419824541543927,0.01788496585735189
938,450.0,centroid_7A,0.75,3200,3180,0.99375,67.71126874984286,60.53804679841972,142.1121125843728,50.879391208126954,0.5053459119496856,0.28962264150943395,0.32078682595210806,0.13804554706345928
938,450.0,centroid_7A,1.5,3196,3177,0.9940550688360451,69.46732826455845,64.7468898619057,144.68813895210207,51.20760238383425,0.5335221907459868,0.31098520616934217,0.2934918175151039,0.13207443415598388
938,450.0,centroid_7A,3.0,3188,3168,0.9937264742785445,70.64881317680508,64.4508476389281,145.25094074447065,51.47184287801432,0.5422979797979798,0.31502525252525254,0.27790770551230876,0.1235446027759976
938,450.0,centroid_7A,6.0,3172,3152,0.9936948297604036,72.4963160762547,67.61875114031918,145.250690829929,51.827593254755605,0.5625,0.3378807106598985,0.24869081487650105,0.11647724771046175
938,450.0,centroid_7A,12.0,3140,3120,0.9936305732484076,74.02623172760757,68.74561200111884,148.3523130892919,52.15329549252177,0.5727564102564102,0.35224358974358977,0.22818093613157503,0.10848728736121051
938,450.0,centroid_7A,24.0,3076,3056,0.9934980494148244,74.08975535008106,69.8769717961797,146.59443100334332,52.42960378063494,0.5837696335078534,0.3475130890052356,0.22715766577028046,0.1024122042032578
938,450.0,centroid_7A,48.0,2948,2929,0.9935549525101763,75.13849124026864,71.13922086308871,148.23780532771477,52.72997814869989,0.5913280983270741,0.36428815295322636,0.21145873568074944,0.09737345696883185
938,450.0,centroid_7A,96.0,2692,2676,0.9940564635958395,76.27458003411022,71.71151095831607,148.08630944501922,53.18408054988927,0.6076233183856502,0.35837070254110615,0.19827645511489475,0.08576350269736392
938,450.0,centroid_support,0.75,3200,3186,0.995625,39.46138677412837,30.205994491595725,107.04434281018206,34.85380213438016,0.1817325800376648,0.08913998744507219,0.6963668414917494,0.479580680771156
938,450.0,centroid_support,1.5,3196,3182,0.9956195244055068,40.50162690844001,30.44082268811283,111.33147048940832,35.29576459355479,0.20018856065367693,0.09553739786297925,0.6805746689028443,0.46839930211601827
938,450.0,centroid_support,3.0,3188,3174,0.9956085319949812,42.28070882750751,31.384515666949746,114.86314362746596,36.32920965987095,0.2246376811594203,0.10869565217391304,0.6562676868867042,0.445240909900301
938,450.0,centroid_support,6.0,3172,3158,0.9955863808322825,43.417633767197394,32.399278157492446,117.8630449899292,36.69429863291423,0.23084230525649144,0.11304623179227359,0.6426190624323075,0.4376448771271368
938,450.0,centroid_support,12.0,3140,3126,0.9955414012738854,45.52035928413098,33.40942719845019,126.12819053504748,37.30727087030872,0.25015994881637876,0.13595649392194498,0.6123654511120652,0.4247488950829946
938,450.0,centroid_support,24.0,3076,3062,0.9954486345903771,47.186385938573586,35.11457855559465,126.23000253368531,38.44698005311062,0.27008491182233835,0.1440235140431091,0.5913708680389427,0.40016058138584915
938,450.0,centroid_support,48.0,2948,2937,0.996268656716418,50.01506507158639,37.748858209115944,133.37338269915912,40.01960876900532,0.2958801498127341,0.15151515151515152,0.5587946937270823,0.3691825884121263
938,450.0,centroid_support,96.0,2692,2681,0.9959138187221397,53.15019278108917,41.014496382246826,134.45316143074368,41.88725693346434,0.33271167474822827,0.17568071615069003,0.5180530680322477,0.3286629367647417
938,450.0,shape_axis_7A,0.75,3200,1062,0.331875,69.71872616896002,48.34443700861766,161.7542610893664,37.8871009752353,0.4397363465160075,0.339924670433145,0.2743768989279353,0.4110341779367595
938,450.0,shape_axis_7A,1.5,3196,1065,0.3332290362953692,70.24617708980999,50.646668993456096,163.35341396640942,38.32452992640988,0.43661971830985913,0.3183098591549296,0.27882114130978947,0.40354044124262306
938,450.0,shape_axis_7A,3.0,3188,1040,0.32622333751568383,72.97038374589651,55.600836093866675,164.3659602108726,39.6228117420262,0.47115384615384615,0.3490384615384615,0.23780685469771357,0.37528711994775027
938,450.0,shape_axis_7A,6.0,3172,1042,0.32849936948297603,72.37948285333613,56.30156171700921,161.6583520630681,41.198358604507604,0.48080614203454897,0.3512476007677543,0.24568708614226054,0.34158893975523796
938,450.0,shape_axis_7A,12.0,3140,1032,0.3286624203821656,71.78901398313572,58.43812032325114,159.62576203911587,42.526454252139295,0.48643410852713176,0.3372093023255814,0.2550933929628646,0.3098101195827592
938,450.0,shape_axis_7A,24.0,3076,1000,0.3250975292587776,73.77522234272406,60.536596637949884,161.2203811713681,44.50769210419497,0.502,0.362,0.2291260241983018,0.27015180902304614
938,450.0,shape_axis_7A,48.0,2948,949,0.3219131614654003,76.44793595112583,67.92921320097058,160.18127914696382,46.82749776887569,0.5500526870389885,0.37091675447839834,0.193595411594928,0.22264923924304816
938,450.0,shape_axis_7A,96.0,2692,856,0.3179791976225854,76.97537064391457,69.44948316769427,159.05092907625956,48.19330855073095,0.5677570093457944,0.3691588785046729,0.18717310597726222,0.1945344113191828
942,450.0,block1/ideal_bivector,0.75,3200,3178,0.993125,77.03693045289678,75.31086062029723,148.49858466017332,53.029861170065566,0.6164254247954688,0.381686595342983,0.18192127723524984,0.0920148060478911
942,450.0,block1/ideal_bivector,1.5,3196,3174,0.9931163954943679,76.57672829780309,73.7500452782812,150.60866586078168,52.77329859897226,0.6112161310649024,0.3742911153119093,0.18971308793862987,0.09660834945915724
942,450.0,block1/ideal_bivector,3.0,3188,3167,0.9934127979924717,77.61890903941982,75.87027193871623,149.37360510140078,52.700850583532784,0.6207767603410167,0.39469529523208086,0.17198330317474256,0.09701356161397255
942,450.0,block1/ideal_bivector,6.0,3172,3152,0.9936948297604036,79.79606939444513,79.23473954847262,147.71817402190496,54.25681934318589,0.649746192893401,0.4190989847715736,0.14008336638442107,0.06468240898806213
942,450.0,block1/ideal_bivector,12.0,3140,3120,0.9936305732484076,80.59350183096213,79.21960792315987,151.06712608052894,54.00756115632364,0.6506410256410257,0.4217948717948718,0.1315210425393932,0.0691786097737346
942,450.0,block1/ideal_bivector,24.0,3076,3056,0.9934980494148244,82.7866505082511,83.16152576985354,149.81369695265008,55.27188160052513,0.6910994764397905,0.4339005235602094,0.09759005302337354,0.04492302193516825
942,450.0,block1/ideal_bivector,48.0,2948,2928,0.9932157394843962,84.68419402168968,85.51670396759663,151.82064123665856,54.849206078205185,0.6919398907103825,0.4600409836065574,0.07119656242584935,0.053267932088925905
942,450.0,block1/ideal_bivector,96.0,2692,2673,0.9929420505200595,86.39183607994404,86.65664213266906,153.10391034307617,55.55764065649921,0.7138047138047138,0.4713804713804714,0.04751286910909795,0.03841172425118724
942,450.0,block1/axial_bivector,0.75,3200,3184,0.995,80.61672791398864,78.77937995162729,148.134197719762,56.202285353023754,0.6573492462311558,0.4001256281407035,0.1374231260842709,0.022634247605679895
942,450.0,block1/axial_bivector,1.5,3196,3180,0.9949937421777222,82.05917816470044,80.5187115934998,149.9874972936153,56.88904888534971,0.6833333333333333,0.4147798742138365,0.11726335990952433,0.010097437593927337
942,450.0,block1/axial_bivector,3.0,3188,3172,0.9949811794228356,82.81317588142565,81.11243063016548,149.30036624612822,57.065292962125206,0.6913619167717528,0.41960907944514503,0.10615187961070299,0.005844173464140963
942,450.0,block1/axial_bivector,6.0,3172,3156,0.9949558638083228,84.37502679180868,82.70287574108403,151.08241741787765,56.55081548610225,0.6974017743979721,0.43250950570342206,0.08342997107231725,0.01558817974895923
942,450.0,block1/axial_bivector,12.0,3140,3124,0.9949044585987261,83.02448759174843,80.96938334209416,151.0733401127299,56.467768142349875,0.6776568501920615,0.427336747759283,0.10442525984532024,0.016856755753856135
942,450.0,block1/axial_bivector,24.0,3076,3060,0.9947984395318595,84.93177113353214,83.61542868951011,151.36570733609437,56.82527919606615,0.7016339869281045,0.4454248366013072,0.0742248320652045,0.010031100356268747
942,450.0,block1/axial_bivector,48.0,2948,2934,0.9952510176390773,85.99641509440566,84.7847476090273,152.30930383359757,56.13126817726274,0.7034764826175869,0.45807770961145194,0.058346973183516705,0.022320752425369683
942,450.0,block1/axial_bivector,96.0,2692,2679,0.9951708766716196,86.94483234811867,86.62549830604024,151.43311542097874,57.511436818619494,0.7282568122433744,0.47144456886898095,0.04271650924265776,-0.004165266933664876
942,450.0,block1/point_numerator,0.75,3200,3172,0.99125,76.9180869916604,75.07003345608048,148.94619371678635,52.908432503367926,0.6141235813366961,0.38146279949558637,0.183317734120517,0.09476749056962153
942,450.0,block1/point_numerator,1.5,3196,3168,0.9912390488110138,76.35481046461497,73.83446187370001,150.9513972088328,52.70782298811599,0.6117424242424242,0.37058080808080807,0.19261517463263816,0.09804708280108815
942,450.0,block1/point_numerator,3.0,3188,3161,0.9915307402760352,77.35357477968087,76.04760843082728,149.32754713843138,52.61683688104702,0.6213223663397659,0.39291363492565645,0.1752971012708392,0.09914163559471774
942,450.0,block1/point_numerator,6.0,3172,3146,0.9918032786885246,79.66245220532971,79.34303627629924,147.78926236007302,54.199161819428745,0.647488874761602,0.4189446916719644,0.1419211345240679,0.06642737644465142
942,450.0,block1/point_numerator,12.0,3140,3115,0.9920382165605095,80.4419906402717,79.03349806399659,151.14646765926466,53.84480222729128,0.6513643659711076,0.4186195826645265,0.13336412722868612,0.07205065152069694
942,450.0,block1/point_numerator,24.0,3076,3051,0.9918725617685306,82.68359743965802,83.22701189701034,149.5114936188684,55.193863535277174,0.6873156342182891,0.4359226483120288,0.09884855162328238,0.046578570856873946
942,450.0,block1/point_numerator,48.0,2948,2924,0.9918588873812755,84.60219015297645,85.62148969978524,152.12635696952668,54.83850193554549,0.6870725034199726,0.46203830369357046,0.07250916202459079,0.05286745432168646
942,450.0,block1/point_numerator,96.0,2692,2669,0.9914561664190193,86.35139809320275,87.39905479531353,153.50927516995847,55.52711342376719,0.7137504683402023,0.4713375796178344,0.048428146515351676,0.03935449263654227
942,450.0,block2_mlp_input/ideal_bivector,0.75,3200,3176,0.9925,77.02650065633479,74.97514374608163,148.8990739879005,52.921220997746666,0.614294710327456,0.38287153652392947,0.18211213177864044,0.09401894979704861
942,450.0,block2_mlp_input/ideal_bivector,1.5,3196,3172,0.9924906132665833,76.52015658002725,73.93617274859741,150.12505040211082,52.72292866460539,0.610655737704918,0.37421185372005045,0.1904622140374581,0.0975462559220811
942,450.0,block2_mlp_input/ideal_bivector,3.0,3188,3165,0.9927854454203262,77.57427154737806,75.6485540105941,149.26086768041748,52.6875537650457,0.6227488151658768,0.39210110584518165,0.1726376385630296,0.09732179528163275
942,450.0,block2_mlp_input/ideal_bivector,6.0,3172,3150,0.9930643127364439,79.84950205668548,79.48222036534631,147.11198645593407,54.21305772129968,0.6507936507936508,0.42,0.13923759928961987,0.0655937581289548
942,450.0,block2_mlp_input/ideal_bivector,12.0,3140,3118,0.9929936305732484,80.57937719476347,79.38192002994853,150.96808541523652,54.03077963124611,0.6523412443874278,0.4217447081462476,0.13166940343739847,0.06861931183017088
942,450.0,block2_mlp_input/ideal_bivector,24.0,3076,3054,0.9928478543563068,82.80918060658051,83.37075350362733,149.68355320738732,55.28870242953133,0.6908971840209561,0.4348395546823838,0.09723354853565554,0.044659430374013154
942,450.0,block2_mlp_input/ideal_bivector,48.0,2948,2926,0.9925373134328358,84.66116519963475,85.5037932390203,151.96961466608172,54.82467473412813,0.6917293233082706,0.45933014354066987,0.0714711205581384,0.05379459420833517
942,450.0,block2_mlp_input/ideal_bivector,96.0,2692,2671,0.9921991084695394,86.41525498153618,86.72018454031858,153.66747452836643,55.55853517222972,0.7135904155746912,0.47285660801198054,0.047206503355217824,0.03832604744325089
942,450.0,block2_mlp_input/axial_bivector,0.75,3200,3182,0.994375,80.46185953363617,78.65737881593753,148.10852973356748,56.10706703137313,0.6577624135763671,0.399120050282841,0.13983823319265412,0.024738964956022336
942,450.0,block2_mlp_input/axial_bivector,1.5,3196,3178,0.9943679599499374,81.81040543544538,80.26548455015902,149.7364850828067,56.83891204080851,0.6790434235368156,0.41378225298930144,0.12075575215251133,0.011042049767569218
942,450.0,block2_mlp_input/axial_bivector,3.0,3188,3170,0.9943538268506901,82.696508069852,80.9913833318657,149.39790628832114,56.97178065474683,0.689589905362776,0.4192429022082019,0.10806193920310846,0.007661686434735027
942,450.0,block2_mlp_input/axial_bivector,6.0,3172,3154,0.9943253467843631,84.21400622165443,82.27402228824826,151.28728554212063,56.57486703656877,0.6975269499048827,0.4264426125554851,0.086137265743929,0.01513978943944895
942,450.0,block2_mlp_input/axial_bivector,12.0,3140,3122,0.9942675159235669,82.83778464269096,80.74128017981982,150.95774060263037,56.439219352162944,0.6739269698910955,0.4247277386290839,0.1073138934477072,0.01728851794359147
942,450.0,block2_mlp_input/axial_bivector,24.0,3076,3058,0.994148244473342,84.68786278646846,83.11040163102837,150.5955503226282,56.78219460338039,0.7001308044473512,0.44146500981033354,0.07765978420496907,0.010452361149494658
942,450.0,block2_mlp_input/axial_bivector,48.0,2948,2931,0.9942333785617368,85.90918525975063,85.04475326019849,152.63509602483498,56.06937494223794,0.7018082565677243,0.4582053906516547,0.05958674143717342,0.02427253702184035
942,450.0,block2_mlp_input/axial_bivector,96.0,2692,2676,0.9940564635958395,86.88844448796043,86.40710655986803,151.83453827918328,57.4692820599898,0.7279521674140508,0.46898355754857995,0.04364263667410812,-0.0037647095994028388
942,450.0,block2_mlp_input/point_numerator,0.75,3200,3187,0.9959375,76.7472845712918,74.61875267498102,148.01749981188394,53.44230976198298,0.6121744587386256,0.37715720112958895,0.18851564505224302,0.08481911722023681
942,450.0,block2_mlp_input/point_numerator,1.5,3196,3182,0.9956195244055068,77.30133524681945,73.6691407126686,148.6785361733365,52.94518860049584,0.6096794468887492,0.37932118164676304,0.18051290339503798,0.09162516111478956
942,450.0,block2_mlp_input/point_numerator,3.0,3188,3174,0.9956085319949812,78.18409503424951,76.79012847058141,150.2278365297882,53.375920717649024,0.6187775677378702,0.3963453056080655,0.16713003520363742,0.08563967666764452
942,450.0,block2_mlp_input/point_numerator,6.0,3172,3158,0.9955863808322825,79.77408440927906,79.08428193030292,147.98760822717006,53.69773193358632,0.6358454718176061,0.4141861937935402,0.1418323910584472,0.07731656338364772
942,450.0,block2_mlp_input/point_numerator,12.0,3140,3126,0.9955414012738854,81.70192531823177,80.4735175098196,150.6090941070099,54.28956006040836,0.6589891234804862,0.4257837492002559,0.11678978506677293,0.06490476490512198
942,450.0,block2_mlp_input/point_numerator,24.0,3076,3062,0.9954486345903771,83.2534609883845,83.51510183485908,151.85321351481792,55.25871718145367,0.6952971913781842,0.4412148922273024,0.09167291338354568,0.04273181903205537
942,450.0,block2_mlp_input/point_numerator,48.0,2948,2934,0.9952510176390773,84.08650621118333,82.90674501273699,152.94758966076492,54.65331902875774,0.6860940695296524,0.44546693933197,0.08316733301028853,0.0566373903055627
942,450.0,block2_mlp_input/point_numerator,96.0,2692,2680,0.9955423476968797,85.88139193173747,86.69734999831553,151.41131520907098,56.37373804423185,0.7145522388059702,0.46865671641791046,0.05534095845092003,0.02041697091912267
942,450.0,block2_output/plane_normal,0.75,3200,3182,0.994375,77.56639573889467,75.738085814253,147.8116746424128,53.47066947077004,0.6231929604022627,0.3915776241357637,0.1748709208889053,0.0824006310380038
942,450.0,block2_output/plane_normal,1.5,3196,3178,0.9943679599499374,77.36890973230737,74.92568329391587,151.29922456192352,52.889256734041155,0.6104468219005664,0.38640654499685334,0.17841763324593274,0.09334492477915084
942,450.0,block2_output/plane_normal,3.0,3188,3171,0.9946675031367629,78.34346331608855,76.6376687154419,149.26807268004012,53.08070806495018,0.6212551245663829,0.39608956165247555,0.16285965003917438,0.09038247363144679
942,450.0,block2_output/plane_normal,6.0,3172,3155,0.994640605296343,80.14302749568853,79.81614116496372,147.59505708176889,54.34799431322865,0.6519809825673534,0.4158478605388273,0.13574999868822646,0.06191802648610137
942,450.0,block2_output/plane_normal,12.0,3140,3123,0.9945859872611464,80.98801750158607,79.82606194930537,150.2592119971814,54.2545674100142,0.6557796990073647,0.4223503041946846,0.12661660456235088,0.0655246214379206
