horizon_ps,known_examples,events,threshold,average_precision,auroc,brier,mean_risk,observed_frequency,precision,recall,false_alarm_rate,detected_events,missed_events,interval_timing_mae_ps,timed_within_first_bin_recall
0.75,459,7,0.036351945251226425,0.48545655312287306,0.8497174714778002,0.03538397424419634,0.011568342927393841,0.03786044464010565,0.23551401869158878,0.6715116279069767,0.08577365972698851,4,3,0.0,0.6715116279069767
3.0,459,15,0.0735471248626709,0.45419736819370343,0.8510081052907578,0.07805835561279516,0.022435156018541194,0.08742387555946876,0.3964601769911506,0.5169953839697861,0.07539698492462313,7,8,1.2656249999999998,0.22618548048678133
9.0,314,22,0.1183013767004013,0.49418028324074664,0.8412598626512682,0.09502532966277127,0.0390427411081988,0.1138418079096045,0.4429824561403509,0.501240694789082,0.08096907873764744,9,13,5.7549504950495045,0.10421836228287842
