source_id,population,method,metric,value,samples
860,all,encoder,present/bond_order,0.2783149778842926,12
861,all,encoder,present/bond_order,0.1515682190656662,12
862,all,encoder,present/bond_order,0.49712634086608887,12
863,all,encoder,present/bond_order,0.35624417662620544,12
864,all,encoder,present/bond_order,0.18243877589702606,12
865,all,encoder,present/bond_order,0.27509286999702454,12
866,all,encoder,present/bond_order,0.16496773064136505,12
867,all,encoder,present/bond_order,0.19796456396579742,12
868,all,encoder,present/bond_order,0.4302080571651459,12
869,all,encoder,present/bond_order,0.18683166801929474,12
870,all,encoder,present/bond_order,0.17990648746490479,12
871,all,encoder,present/bond_order,0.3225151002407074,12
872,all,encoder,present/bond_order,0.81618332862854,12
873,all,encoder,present/bond_order,0.5230366587638855,12
874,all,encoder,present/bond_order,0.3026595413684845,12
884,all,encoder,present/bond_order,0.2553342282772064,12
885,all,encoder,present/bond_order,0.11038565635681152,12
886,all,encoder,present/bond_order,0.45403292775154114,12
887,all,encoder,present/bond_order,0.1735638827085495,12
888,all,encoder,present/bond_order,0.1942453533411026,12
889,all,encoder,present/bond_order,0.2620864510536194,12
890,all,encoder,present/bond_order,0.731619656085968,12
891,all,encoder,present/bond_order,0.1904442310333252,12
892,all,encoder,present/bond_order,0.21133774518966675,12
893,all,encoder,present/bond_order,0.255676805973053,12
894,all,encoder,present/bond_order,0.4813774526119232,12
895,all,encoder,present/bond_order,0.17616768181324005,12
896,all,encoder,present/bond_order,0.1769629269838333,12
897,all,encoder,present/bond_order,0.20019525289535522,12
898,all,encoder,present/bond_order,0.2325599193572998,12
899,all,encoder,present/bond_order,0.30155518651008606,12
900,all,encoder,present/bond_order,0.21341632306575775,12
901,all,encoder,present/bond_order,0.28089916706085205,12
914,all,encoder,present/bond_order,0.5860636830329895,12
915,all,encoder,present/bond_order,1.0280717611312866,12
916,all,encoder,present/bond_order,0.7085092663764954,12
917,all,encoder,present/bond_order,0.14013314247131348,12
918,all,encoder,present/bond_order,0.4165034592151642,12
919,all,encoder,present/bond_order,0.3242899477481842,12
920,all,encoder,present/bond_order,0.559113085269928,12
921,all,encoder,present/bond_order,0.40665122866630554,12
922,all,encoder,present/bond_order,0.43299272656440735,12
923,all,encoder,present/bond_order,0.5300753116607666,12
924,all,encoder,present/bond_order,0.8873350620269775,12
925,all,encoder,present/bond_order,0.5956379771232605,12
926,all,encoder,present/bond_order,0.38135385513305664,12
927,all,encoder,present/bond_order,0.4488241672515869,12
928,all,encoder,present/bond_order,0.4712534248828888,12
929,all,encoder,present/bond_order,0.4657008945941925,12
930,all,encoder,present/bond_order,0.3027249872684479,12
931,all,encoder,present/bond_order,0.680724561214447,12
944,all,encoder,present/bond_order,0.4898773431777954,12
945,all,encoder,present/bond_order,0.49194440245628357,12
946,all,encoder,present/bond_order,0.3781106770038605,12
947,all,encoder,present/bond_order,0.12005416303873062,12
948,all,encoder,present/bond_order,0.1650616079568863,12
949,all,encoder,present/bond_order,0.3049025237560272,12
950,all,encoder,present/bond_order,0.24652202427387238,12
951,all,encoder,present/bond_order,0.27202194929122925,12
952,all,encoder,present/bond_order,0.5739597678184509,12
953,all,encoder,present/bond_order,0.33342644572257996,12
954,all,encoder,present/bond_order,0.15848223865032196,12
955,all,encoder,present/bond_order,0.1715824007987976,12
956,all,encoder,present/bond_order,0.2463572770357132,12
957,all,encoder,present/bond_order,0.3931509554386139,12
958,all,encoder,present/bond_order,0.3145693242549896,12
959,all,encoder,present/bond_order,0.9291069507598877,12
960,all,encoder,present/bond_order,0.34507322311401367,12
961,all,encoder,present/bond_order,0.37131747603416443,12
974,all,encoder,present/bond_order,0.31474027037620544,12
975,all,encoder,present/bond_order,0.4355100095272064,12
976,all,encoder,present/bond_order,0.46668171882629395,12
977,all,encoder,present/bond_order,0.5316122174263,12
978,all,encoder,present/bond_order,0.15989874303340912,12
979,all,encoder,present/bond_order,0.15402226150035858,12
980,all,encoder,present/bond_order,0.5578029751777649,12
981,all,encoder,present/bond_order,0.9428537487983704,12
982,all,encoder,present/bond_order,0.5269151329994202,12
983,all,encoder,present/bond_order,0.37805190682411194,12
984,all,encoder,present/bond_order,0.6995322704315186,12
985,all,encoder,present/bond_order,0.4139780104160309,12
986,all,encoder,present/bond_order,0.5877296924591064,12
987,all,encoder,present/bond_order,0.5495619177818298,12
988,all,encoder,present/bond_order,0.2711736559867859,12
989,all,encoder,present/bond_order,0.46596458554267883,12
990,all,encoder,present/bond_order,0.32979997992515564,12
991,all,encoder,present/bond_order,0.40928915143013,12
1004,all,encoder,present/bond_order,0.19606667757034302,12
1005,all,encoder,present/bond_order,0.4008124768733978,12
1006,all,encoder,present/bond_order,0.6381928324699402,12
860,all,encoder,future/0.75ps/bond_order,0.34960857033729553,12
861,all,encoder,future/0.75ps/bond_order,0.17441426217556,12
862,all,encoder,future/0.75ps/bond_order,0.5093019604682922,12
863,all,encoder,future/0.75ps/bond_order,0.3241720497608185,12
864,all,encoder,future/0.75ps/bond_order,0.19458705186843872,12
865,all,encoder,future/0.75ps/bond_order,0.2727597951889038,12
866,all,encoder,future/0.75ps/bond_order,0.14712482690811157,12
867,all,encoder,future/0.75ps/bond_order,0.21428610384464264,12
868,all,encoder,future/0.75ps/bond_order,0.3707599341869354,12
869,all,encoder,future/0.75ps/bond_order,0.17179803550243378,12
870,all,encoder,future/0.75ps/bond_order,0.2225230187177658,12
871,all,encoder,future/0.75ps/bond_order,0.41947320103645325,12
872,all,encoder,future/0.75ps/bond_order,0.7537417411804199,12
873,all,encoder,future/0.75ps/bond_order,0.5254358649253845,12
874,all,encoder,future/0.75ps/bond_order,0.3235371708869934,12
884,all,encoder,future/0.75ps/bond_order,0.26074716448783875,12
885,all,encoder,future/0.75ps/bond_order,0.14465521275997162,12
886,all,encoder,future/0.75ps/bond_order,0.39141643047332764,12
887,all,encoder,future/0.75ps/bond_order,0.18306618928909302,12
888,all,encoder,future/0.75ps/bond_order,0.2045576572418213,12
889,all,encoder,future/0.75ps/bond_order,0.2994525730609894,12
890,all,encoder,future/0.75ps/bond_order,0.6707549095153809,12
891,all,encoder,future/0.75ps/bond_order,0.19779789447784424,12
892,all,encoder,future/0.75ps/bond_order,0.18559695780277252,12
893,all,encoder,future/0.75ps/bond_order,0.2551708519458771,12
894,all,encoder,future/0.75ps/bond_order,0.4388892352581024,12
895,all,encoder,future/0.75ps/bond_order,0.16829924285411835,12
896,all,encoder,future/0.75ps/bond_order,0.18101786077022552,12
897,all,encoder,future/0.75ps/bond_order,0.21029996871948242,12
898,all,encoder,future/0.75ps/bond_order,0.25655362010002136,12
899,all,encoder,future/0.75ps/bond_order,0.2638818323612213,12
900,all,encoder,future/0.75ps/bond_order,0.19695399701595306,12
901,all,encoder,future/0.75ps/bond_order,0.27064117789268494,12
914,all,encoder,future/0.75ps/bond_order,0.6049467921257019,12
915,all,encoder,future/0.75ps/bond_order,0.9188482761383057,12
916,all,encoder,future/0.75ps/bond_order,0.6461647152900696,12
917,all,encoder,future/0.75ps/bond_order,0.13320857286453247,12
918,all,encoder,future/0.75ps/bond_order,0.36798956990242004,12
919,all,encoder,future/0.75ps/bond_order,0.303943008184433,12
920,all,encoder,future/0.75ps/bond_order,0.5750724673271179,12
921,all,encoder,future/0.75ps/bond_order,0.38722148537635803,12
922,all,encoder,future/0.75ps/bond_order,0.4587853252887726,12
