task,family,target,baseline,method,sources,n,improvement_percent,low,high,baseline_loss,candidate_loss
future,linear,crystallize_96ps,current_order,current_order_radial_duplicate,10,17674,0.642752200641461,-0.3037347620474584,1.5705981507815236,0.20738690762528647,0.20605392371268266
future,linear,crystallize_96ps,current_order,current_order_plus_gatr,10,17674,0.6231801513500779,-0.3671863140253917,1.5925533737358832,0.20738690762528647,0.20609451358046696
future,linear,crystallize_96ps,current_order_radial_duplicate,current_order_plus_gatr,10,17674,-0.019698662880540674,-0.06265855685999688,0.023157059902045862,0.20605392371268266,0.20609451358046696
future,nonlinear,crystallize_24ps,radial,radial_control,10,17674,-0.030595304463654216,-0.45369961082273313,0.46101498178691136,0.05418465836249094,0.054201236323689526
future,nonlinear,crystallize_24ps,radial_control,plus_radial_duplicate,10,17674,0.09789377609515926,-0.16514568865395984,0.44894978694624,0.054201236323689526,0.05414817668676201
future,nonlinear,crystallize_24ps,radial_control,plus_gatr,10,17674,0.10248095261079504,-0.16156823776458662,0.45800093140916376,0.054201236323689526,0.054145690380378184
future,nonlinear,crystallize_24ps,radial_control,plus_angular_delta,10,17674,0.34348323381141466,0.15874479907774797,0.5818152821227662,0.054201236323689526,0.05401506416439915
future,nonlinear,crystallize_24ps,radial_control,plus_mace,10,17674,0.39367639444602975,-0.028732946582898933,0.9608379870239658,0.054201236323689526,0.053987858850785254
future,nonlinear,crystallize_24ps,radial_control,plus_soap,10,17674,0.27557707235428275,0.030946036837249672,0.6073505719585315,0.054201236323689526,0.05405187014344888
future,nonlinear,crystallize_24ps,radial_control,plus_tda,10,17674,0.7000960648304355,-0.08422454482737152,1.5965259341097604,0.054201236323689526,0.05382177560109793
future,nonlinear,crystallize_24ps,radial_control,current_order,10,17674,0.2054608883100162,-0.035710499854713085,0.4832339710853617,0.054201236323689526,0.054089873982063864
future,nonlinear,crystallize_24ps,plus_radial_duplicate,plus_gatr,10,17674,0.004591671476228409,-0.0007672705708561267,0.009824846488635228,0.05414817668676201,0.054145690380378184
future,nonlinear,crystallize_24ps,plus_radial_duplicate,plus_angular_delta,10,17674,0.24583011009381428,0.02565591538511436,0.4210012389562645,0.05414817668676201,0.05401506416439915
future,nonlinear,crystallize_24ps,current_order,current_order_radial_duplicate,10,17674,0.17856730722497494,-0.030932069500460013,0.4556284050582504,0.054089873982063864,0.05399328715061271
future,nonlinear,crystallize_24ps,current_order,current_order_plus_gatr,10,17674,0.203979843286628,0.01092106333077103,0.4274081395655438,0.054089873982063864,0.05397954154188132
future,nonlinear,crystallize_24ps,current_order_radial_duplicate,current_order_plus_gatr,10,17674,0.025457995719080362,-0.2754356145085568,0.29807275916886167,0.05399328715061271,0.05397954154188132
future,nonlinear,crystallize_48ps,radial,radial_control,10,17674,-0.7447778199045407,-1.5482667402765093,0.05329195091667849,0.10905095403387577,0.10986314135191437
future,nonlinear,crystallize_48ps,radial_control,plus_radial_duplicate,10,17674,0.49298040692504763,0.3384075863510527,0.6271637779737261,0.10986314135191437,0.10932153759061707
future,nonlinear,crystallize_48ps,radial_control,plus_gatr,10,17674,0.49216860045141475,0.3377734958676215,0.6234142332766444,0.10986314135191437,0.1093224294667107
future,nonlinear,crystallize_48ps,radial_control,plus_angular_delta,10,17674,0.5326213604117336,0.47040009930217785,0.5967290248188283,0.10986314135191437,0.10927798679385474
future,nonlinear,crystallize_48ps,radial_control,plus_mace,10,17674,0.5147818137659521,0.3355886482972914,0.6865343006146718,0.10986314135191437,0.10929758588020273
future,nonlinear,crystallize_48ps,radial_control,plus_soap,10,17674,1.2884911926918985,0.661703868328023,1.9200784041981889,0.10986314135191437,0.1084475644515803
future,nonlinear,crystallize_48ps,radial_control,plus_tda,10,17674,1.1869263976527322,-0.07106867334836509,2.4726396545516707,0.10986314135191437,0.10855914672591796
future,nonlinear,crystallize_48ps,radial_control,current_order,10,17674,0.6667289486807393,0.11565321982649479,1.2240838120187614,0.10986314135191437,0.10913065198459111
future,nonlinear,crystallize_48ps,plus_radial_duplicate,plus_gatr,10,17674,-0.0008158283475445671,-0.009338684163862077,0.007462976279570821,0.10932153759061707,0.1093224294667107
future,nonlinear,crystallize_48ps,plus_radial_duplicate,plus_angular_delta,10,17674,0.03983734378619763,-0.052455467182799254,0.1453457295050531,0.10932153759061707,0.10927798679385474
future,nonlinear,crystallize_48ps,current_order,current_order_radial_duplicate,10,17674,-0.10076998292465333,-0.803119528046925,0.5126671585499517,0.10913065198459111,0.10924062292396156
future,nonlinear,crystallize_48ps,current_order,current_order_plus_gatr,10,17674,-2.801443100638479,-5.961776577325217,-0.06097558753221932,0.10913065198459111,0.11218788510529523
future,nonlinear,crystallize_48ps,current_order_radial_duplicate,current_order_plus_gatr,10,17674,-2.6979543895361724,-5.4184808728209966,-0.4477512972638937,0.10924062292396156,0.11218788510529523
future,nonlinear,crystallize_96ps,radial,radial_control,10,17674,-4.256560536649401,-8.88551430399862,-0.03430230187675409,0.19941050789606352,0.2078985368810995
future,nonlinear,crystallize_96ps,radial_control,plus_radial_duplicate,10,17674,1.4106253936865931,0.0559102578775339,2.624909911897034,0.2078985368810995,0.20496586732675182
future,nonlinear,crystallize_96ps,radial_control,plus_gatr,10,17674,1.3917141715945047,0.05701920619411993,2.5879479712275137,0.2078985368810995,0.2050051834807876
future,nonlinear,crystallize_96ps,radial_control,plus_angular_delta,10,17674,1.5425774462232478,0.043134527428212444,2.8873165856860874,0.2078985368810995,0.20469154094014352
future,nonlinear,crystallize_96ps,radial_control,plus_mace,10,17674,-0.3946948322719912,-0.9529900008145686,0.17768757253374678,0.2078985368810995,0.20871910166253826
future,nonlinear,crystallize_96ps,radial_control,plus_soap,10,17674,5.329731468582077,-1.2880168483807797,11.812407773456494,0.2078985368810995,0.19681810313822581
future,nonlinear,crystallize_96ps,radial_control,plus_tda,10,17674,-0.273551943835737,-0.6538700903859107,0.09432943609209987,0.2078985368810995,0.20846724736994382
future,nonlinear,crystallize_96ps,radial_control,current_order,10,17674,0.22771215339164597,0.0319376352706402,0.3990778738934053,0.2078985368810995,0.20742512664589782
future,nonlinear,crystallize_96ps,plus_radial_duplicate,plus_gatr,10,17674,-0.019181805511614414,-0.03817598745927686,0.0011687468073609522,0.20496586732675182,0.2050051834807876
future,nonlinear,crystallize_96ps,plus_radial_duplicate,plus_angular_delta,10,17674,0.1338400340437973,-0.03334379049066971,0.3024066691370786,0.20496586732675182,0.20469154094014352
future,nonlinear,crystallize_96ps,current_order,current_order_radial_duplicate,10,17674,0.997899562295268,-0.20758762544879072,2.1305109090714036,0.20742512664589782,0.205355232215008
future,nonlinear,crystallize_96ps,current_order,current_order_plus_gatr,10,17674,1.431281877435231,0.012872372785399655,2.762518454238627,0.20742512664589782,0.204456288398968
future,nonlinear,crystallize_96ps,current_order_radial_duplicate,current_order_plus_gatr,10,17674,0.43775062672802845,-0.2215108545921607,1.042920026882033,0.205355232215008,0.204456288398968
