population,method,metric,value,sources,ci95_low,ci95_high
all,encoder,delta/0.75ps/bond_order,0.09273495936973228,90,0.07980430633554028,0.1044116709821133
all,encoder,delta/0.75ps/instantaneous_TDA_H0,0.28938531428575515,90,0.2651817279246946,0.31430119449479715
all,encoder,delta/0.75ps/instantaneous_TDA_H1,0.1647225590215789,90,0.1549752214199139,0.17504830493902168
all,encoder,delta/0.75ps/instantaneous_TDA_H2,0.132390838695897,90,0.12508794655402503,0.14087841709868776
all,encoder,delta/0.75ps/motion_even,1.559537139866087,90,1.434177431364854,1.7166805648969277
all,encoder,delta/0.75ps/motion_odd,2.0031760493914286,90,1.8345195983350278,2.197694537043571
all,encoder,delta/3ps/bond_order,0.11967812451637454,90,0.10428728328603837,0.1388817690882004
all,encoder,delta/3ps/instantaneous_TDA_H0,0.31056081255276996,90,0.28414223193708393,0.3385614021329416
all,encoder,delta/3ps/instantaneous_TDA_H1,0.17878909409046173,90,0.16503866326270833,0.19356597253017954
all,encoder,delta/3ps/instantaneous_TDA_H2,0.14316913092301953,90,0.13298609843788048,0.15284443528805342
all,encoder,delta/3ps/motion_even,1.5644599709245894,90,1.4579121219118436,1.6933549296028085
all,encoder,delta/3ps/motion_odd,1.9655564407507577,90,1.7993302085995675,2.1267512875795362
all,encoder,delta/9ps/bond_order,0.19515011637575097,90,0.15453233586831225,0.2416117673439698
all,encoder,delta/9ps/instantaneous_TDA_H0,0.3501856611834632,90,0.31621430815507967,0.38325182876653135
all,encoder,delta/9ps/instantaneous_TDA_H1,0.2392131957742903,90,0.2094016362581816,0.26811302131455805
all,encoder,delta/9ps/instantaneous_TDA_H2,0.2009570874273777,90,0.17748152698907588,0.22443492793374592
all,encoder,delta/9ps/motion_even,1.6157968481381735,90,1.4949126353528766,1.7405065390467644
all,encoder,delta/9ps/motion_odd,1.9816915916071998,90,1.8320319263471496,2.1364806862009895
all,encoder,future/0.75ps/bond_order,1.0053132669793234,90,0.9634959108382464,1.0489797598785824
all,encoder,future/0.75ps/instantaneous_TDA_H0,1.0150670379400253,90,0.9180542896191279,1.1126885060220957
all,encoder,future/0.75ps/instantaneous_TDA_H1,1.0279895305633544,90,0.9127785064693954,1.1517020831091536
all,encoder,future/0.75ps/instantaneous_TDA_H2,1.0182916624678506,90,0.9223118588162793,1.116746020888289
all,encoder,future/0.75ps/motion_even,0.9924428684843911,90,0.9248023075113694,1.0751074562635685
all,encoder,future/0.75ps/motion_odd,1.0134937385718028,90,0.9232738700922992,1.1063674136085644
all,encoder,future/3ps/bond_order,1.0084470742278628,90,0.9649800252417723,1.0544242999951046
all,encoder,future/3ps/instantaneous_TDA_H0,1.0206117507484225,90,0.9135633380297158,1.132497503914767
all,encoder,future/3ps/instantaneous_TDA_H1,1.0285198413663441,90,0.9219299371374978,1.1482341330912378
