horizon_ps,known_examples,events,threshold,average_precision,auroc,brier,mean_risk,observed_frequency,precision,recall,false_alarm_rate,detected_events,missed_events,interval_timing_mae_ps,timed_within_first_bin_recall
0.75,459,7,0.34023192524909973,0.10280384910766922,0.7912014572792152,0.05262175771532048,0.16463741739758972,0.03786044464010565,0.0,0.0,0.017196675055288647,0,7,,0.0
3.0,459,15,0.44706469774246216,0.20746466285411977,0.7695690004083943,0.09919152787081155,0.24108897152113964,0.08742387555946876,0.0,0.0,0.018130653266331658,0,15,,0.0
9.0,314,22,0.5905045866966248,0.24001521291567704,0.7557434153704473,0.1479727749123454,0.34632089452611076,0.1138418079096045,0.0,0.0,0.0038253108065030286,0,22,,0.0
