source_id,population,method,metric,value,samples
860,all,encoder,present/bond_order,0.38965705037117004,12
861,all,encoder,present/bond_order,0.32401448488235474,12
862,all,encoder,present/bond_order,0.5508416891098022,12
863,all,encoder,present/bond_order,0.4214431345462799,12
864,all,encoder,present/bond_order,0.3563448190689087,12
865,all,encoder,present/bond_order,0.516895592212677,12
866,all,encoder,present/bond_order,0.37057504057884216,12
867,all,encoder,present/bond_order,0.36959683895111084,12
868,all,encoder,present/bond_order,0.4690430462360382,12
869,all,encoder,present/bond_order,0.37962016463279724,12
870,all,encoder,present/bond_order,0.3913140296936035,12
871,all,encoder,present/bond_order,0.5209407210350037,12
872,all,encoder,present/bond_order,0.8624054789543152,12
873,all,encoder,present/bond_order,0.5783680081367493,12
874,all,encoder,present/bond_order,0.4437074661254883,12
884,all,encoder,present/bond_order,0.45959946513175964,12
885,all,encoder,present/bond_order,0.24126595258712769,12
886,all,encoder,present/bond_order,0.520378589630127,12
887,all,encoder,present/bond_order,0.43786337971687317,12
888,all,encoder,present/bond_order,0.45673641562461853,12
889,all,encoder,present/bond_order,0.4454021453857422,12
890,all,encoder,present/bond_order,0.699415922164917,12
891,all,encoder,present/bond_order,0.3148668706417084,12
892,all,encoder,present/bond_order,0.314222127199173,12
893,all,encoder,present/bond_order,0.4600439965724945,12
894,all,encoder,present/bond_order,0.7063660621643066,12
895,all,encoder,present/bond_order,0.4779328405857086,12
896,all,encoder,present/bond_order,0.5262448191642761,12
897,all,encoder,present/bond_order,0.36732804775238037,12
898,all,encoder,present/bond_order,0.4425603449344635,12
899,all,encoder,present/bond_order,0.38457414507865906,12
900,all,encoder,present/bond_order,0.5938229560852051,12
901,all,encoder,present/bond_order,0.43443867564201355,12
914,all,encoder,present/bond_order,0.7469692826271057,12
915,all,encoder,present/bond_order,1.0884935855865479,12
916,all,encoder,present/bond_order,0.5833826065063477,12
917,all,encoder,present/bond_order,0.19553203880786896,12
918,all,encoder,present/bond_order,0.4544334411621094,12
919,all,encoder,present/bond_order,0.47431471943855286,12
920,all,encoder,present/bond_order,0.7586572170257568,12
