horizon_ps,known_examples,events,threshold,average_precision,auroc,brier,mean_risk,observed_frequency,precision,recall,false_alarm_rate,detected_events,missed_events,interval_timing_mae_ps,timed_within_first_bin_recall
0.75,459,7,0.18187010288238525,0.5339119416422604,0.8989898553243522,0.032269652724320703,0.04257458555167506,0.03786044464010565,0.18750000000000006,0.4476744186046512,0.07633646000152522,3,4,0.0,0.4476744186046512
3.0,459,15,0.4199469983577728,0.5985318383964466,0.9327054744979624,0.054583122228250854,0.10953164926745834,0.08742387555946876,0.4687500000000001,0.48468317247167436,0.05262311557788944,7,8,0.9,0.29080990348300456
9.0,314,22,0.5502951145172119,0.7118767185079109,0.918901152137139,0.06363521265950957,0.1513750549079176,0.1138418079096045,0.574468085106383,0.5359801488833748,0.051004144086707046,11,11,4.236111111111111,0.16377171215880895
