horizon_ps,known_examples,events,threshold,average_precision,auroc,brier,mean_risk,observed_frequency,precision,recall,false_alarm_rate,detected_events,missed_events,interval_timing_mae_ps,timed_within_first_bin_recall
0.75,459,7,0.1740437150001526,0.1541084883750865,0.8691561927124819,0.03486416105642071,0.0318900513141805,0.03786044464010565,0.0,0.0,0.005872035384732709,0,7,,0.0
3.0,459,15,0.2807103097438812,0.29153940088983105,0.8776771478036437,0.07531021654223335,0.04687439727498372,0.08742387555946876,0.0,0.0,0.012381909547738695,0,15,,0.0
9.0,314,22,0.3522074222564697,0.29016015876843365,0.8365824832862376,0.09755548359814975,0.057349252882663494,0.1138418079096045,,0.0,0.0,0,22,,0.0
