population,method,metric,value,sources,ci95_low,ci95_high
all,encoder,delta/0.75ps/bond_order,0.0902526720530457,90,0.07855005931574852,0.10109618704403854
all,encoder,delta/0.75ps/instantaneous_TDA_H0,0.29605752726395923,90,0.2704485456003911,0.3200310998948084
all,encoder,delta/0.75ps/instantaneous_TDA_H1,0.1588914153476556,90,0.14894889317038987,0.1705616186848945
all,encoder,delta/0.75ps/instantaneous_TDA_H2,0.12757960996694034,90,0.11967909762014946,0.13604124426220854
all,encoder,delta/0.75ps/motion_even,1.563382652733061,90,1.4233423059019779,1.7056681082314915
all,encoder,delta/0.75ps/motion_odd,2.0043731977542243,90,1.8291285813765392,2.1709150435941087
all,encoder,delta/3ps/bond_order,0.11493300876269738,90,0.09797947489604768,0.13233459284115168
all,encoder,delta/3ps/instantaneous_TDA_H0,0.31124150769578085,90,0.28516409000381826,0.3362752749253478
all,encoder,delta/3ps/instantaneous_TDA_H1,0.17076704626282055,90,0.15855111970048813,0.18460793383212554
all,encoder,delta/3ps/instantaneous_TDA_H2,0.13667100013958083,90,0.12738520682478943,0.1477012286066181
all,encoder,delta/3ps/motion_even,1.5575780418184069,90,1.4479282810290655,1.6615988075898753
all,encoder,delta/3ps/motion_odd,1.9663046896457672,90,1.795736321343316,2.128401170157724
all,encoder,delta/9ps/bond_order,0.17974797305133608,90,0.14317634589711412,0.2227151336438126
all,encoder,delta/9ps/instantaneous_TDA_H0,0.33108131107356814,90,0.3016621419787407,0.36422007113695143
all,encoder,delta/9ps/instantaneous_TDA_H1,0.20790140877167385,90,0.18670610609153906,0.23202387612933914
all,encoder,delta/9ps/instantaneous_TDA_H2,0.17883703911470042,90,0.15670955889030463,0.20550741400155756
all,encoder,delta/9ps/motion_even,1.6025442275736066,90,1.4814526611235408,1.7337516465948686
all,encoder,delta/9ps/motion_odd,1.9728420780764686,90,1.8176663682527012,2.1333242301808464
all,encoder,future/0.75ps/bond_order,0.2897229263352023,90,0.2660973420821958,0.3170800270078083
all,encoder,future/0.75ps/instantaneous_TDA_H0,0.1898065272304747,90,0.17372495863690146,0.20516006394496394
all,encoder,future/0.75ps/instantaneous_TDA_H1,0.13087680695785417,90,0.12064510762484537,0.14111623984865015
all,encoder,future/0.75ps/instantaneous_TDA_H2,0.1152195101396905,90,0.10776349217630923,0.12252629601914021
all,encoder,future/0.75ps/motion_even,0.984983605477545,90,0.9060337480571535,1.0683852093004518
all,encoder,future/0.75ps/motion_odd,1.0228697611225976,90,0.930770379991995,1.1261427148348755
all,encoder,future/3ps/bond_order,0.3082617908716202,90,0.2877715827317701,0.3348107927251193
all,encoder,future/3ps/instantaneous_TDA_H0,0.20912542972299789,90,0.1941960568415622,0.22592379121316802
all,encoder,future/3ps/instantaneous_TDA_H1,0.1429779916587803,90,0.131575343389478,0.1567187383087973
all,encoder,future/3ps/instantaneous_TDA_H2,0.11904462410344017,90,0.11082286211558515,0.12788751041930582
all,encoder,future/3ps/motion_even,0.9663204967975616,90,0.8866387816435761,1.0464800436215267
all,encoder,future/3ps/motion_odd,1.0146435413095687,90,0.9308438192390733,1.0864451873219676
all,encoder,future/9ps/bond_order,0.35136695288949543,90,0.3168176946582066,0.3922225662362244
all,encoder,future/9ps/instantaneous_TDA_H0,0.2296967210455073,90,0.2049013090506196,0.25568240596084957
all,encoder,future/9ps/instantaneous_TDA_H1,0.17581532734135788,90,0.15701049507802559,0.19484662044172485
all,encoder,future/9ps/instantaneous_TDA_H2,0.15495973999301593,90,0.13793695808077852,0.17355283566336666
all,encoder,future/9ps/motion_even,1.0264788001775742,90,0.9437362990362776,1.118030414233605
all,encoder,future/9ps/motion_odd,1.0546661042504841,90,0.9674633650233349,1.1384766584800348
all,encoder,path/0.75ps/mean_std_qbar6,0.03271216181908838,90,0.026548841504716418,0.039561306555664894
all,encoder,path/3ps/mean_std_qbar6,0.03406743375299912,90,0.02743694692151621,0.04109116751901132
all,encoder,path/9ps/mean_std_qbar6,0.0402309149542513,90,0.03273050402307288,0.04899520889157429
all,encoder,present/bond_order,0.2971243848403295,90,0.27471108336829475,0.3189044281095266
all,encoder,present/instantaneous_TDA_H0,0.17266767757634321,90,0.15848339337959058,0.18748814079703555
all,encoder,present/instantaneous_TDA_H1,0.1225037114487754,90,0.10985921633533305,0.13526960438013905
all,encoder,present/instantaneous_TDA_H2,0.0940210584551096,90,0.08667836236974431,0.10233207265742951
all,encoder,present/motion_even,1.025225646297137,90,0.9470619380888011,1.1007178941120703
all,encoder,present/motion_odd,0.990499374932713,90,0.90786297991044,1.0766915745288135
all,encoder,temporal/0.75ps/covariance_trace,2.580342549830675,90,1.909604297855662,3.380524269584566
all,encoder,temporal/0.75ps/increment_p95,1.157406055463685,90,1.0581007941617735,1.268569568434937
