source_id,population,method,metric,value,samples
860,all,encoder,present/bond_order,0.33482301235198975,12
861,all,encoder,present/bond_order,0.19258759915828705,12
862,all,encoder,present/bond_order,0.24937963485717773,12
863,all,encoder,present/bond_order,0.3772914707660675,12
864,all,encoder,present/bond_order,0.18505144119262695,12
865,all,encoder,present/bond_order,0.2369598150253296,12
866,all,encoder,present/bond_order,0.17915116250514984,12
867,all,encoder,present/bond_order,0.23258037865161896,12
868,all,encoder,present/bond_order,0.3210366368293762,12
869,all,encoder,present/bond_order,0.1891917735338211,12
870,all,encoder,present/bond_order,0.20464925467967987,12
871,all,encoder,present/bond_order,0.24338848888874054,12
872,all,encoder,present/bond_order,0.389660120010376,12
873,all,encoder,present/bond_order,0.1369074583053589,12
874,all,encoder,present/bond_order,0.20986247062683105,12
884,all,encoder,present/bond_order,0.3462497293949127,12
885,all,encoder,present/bond_order,0.2467750757932663,12
886,all,encoder,present/bond_order,0.20409651100635529,12
887,all,encoder,present/bond_order,0.2629530429840088,12
888,all,encoder,present/bond_order,0.2820552885532379,12
889,all,encoder,present/bond_order,0.21470969915390015,12
890,all,encoder,present/bond_order,0.658580482006073,12
891,all,encoder,present/bond_order,0.2531827986240387,12
892,all,encoder,present/bond_order,0.23430012166500092,12
893,all,encoder,present/bond_order,0.27749142050743103,12
894,all,encoder,present/bond_order,0.3698800504207611,12
895,all,encoder,present/bond_order,0.16841179132461548,12
896,all,encoder,present/bond_order,0.2534746825695038,12
897,all,encoder,present/bond_order,0.3055039644241333,12
898,all,encoder,present/bond_order,0.3678169548511505,12
899,all,encoder,present/bond_order,0.2800006568431854,12
900,all,encoder,present/bond_order,0.3221195638179779,12
901,all,encoder,present/bond_order,0.2520187795162201,12
914,all,encoder,present/bond_order,0.2840915620326996,12
915,all,encoder,present/bond_order,0.6551011800765991,12
916,all,encoder,present/bond_order,0.46823850274086,12
917,all,encoder,present/bond_order,0.17007768154144287,12
918,all,encoder,present/bond_order,0.20723503828048706,12
919,all,encoder,present/bond_order,0.24989287555217743,12
920,all,encoder,present/bond_order,0.4042530059814453,12
921,all,encoder,present/bond_order,0.2748354971408844,12
922,all,encoder,present/bond_order,0.35469555854797363,12
923,all,encoder,present/bond_order,0.3661027252674103,12
924,all,encoder,present/bond_order,0.4516913890838623,12
925,all,encoder,present/bond_order,0.4412652552127838,12
926,all,encoder,present/bond_order,0.33666422963142395,12
927,all,encoder,present/bond_order,0.4373171329498291,12
928,all,encoder,present/bond_order,0.15926451981067657,12
929,all,encoder,present/bond_order,0.3683667480945587,12
930,all,encoder,present/bond_order,0.19176864624023438,12
931,all,encoder,present/bond_order,0.32673922181129456,12
944,all,encoder,present/bond_order,0.40038084983825684,12
945,all,encoder,present/bond_order,0.3870221674442291,12
946,all,encoder,present/bond_order,0.31805646419525146,12
947,all,encoder,present/bond_order,0.24004901945590973,12
948,all,encoder,present/bond_order,0.29217204451560974,12
949,all,encoder,present/bond_order,0.3469502925872803,12
950,all,encoder,present/bond_order,0.1652083545923233,12
951,all,encoder,present/bond_order,0.2823464572429657,12
952,all,encoder,present/bond_order,0.34416094422340393,12
953,all,encoder,present/bond_order,0.29461827874183655,12
954,all,encoder,present/bond_order,0.19128645956516266,12
955,all,encoder,present/bond_order,0.18447470664978027,12
956,all,encoder,present/bond_order,0.24177856743335724,12
957,all,encoder,present/bond_order,0.36449775099754333,12
958,all,encoder,present/bond_order,0.3317704498767853,12
959,all,encoder,present/bond_order,0.5815479755401611,12
960,all,encoder,present/bond_order,0.293672651052475,12
961,all,encoder,present/bond_order,0.30312734842300415,12
974,all,encoder,present/bond_order,0.28685998916625977,12
975,all,encoder,present/bond_order,0.41712772846221924,12
976,all,encoder,present/bond_order,0.26600372791290283,12
977,all,encoder,present/bond_order,0.29933610558509827,12
978,all,encoder,present/bond_order,0.1709689348936081,12
979,all,encoder,present/bond_order,0.17110784351825714,12
980,all,encoder,present/bond_order,0.3478480577468872,12
981,all,encoder,present/bond_order,0.513334333896637,12
982,all,encoder,present/bond_order,0.29903173446655273,12
983,all,encoder,present/bond_order,0.21663711965084076,12
984,all,encoder,present/bond_order,0.3459051847457886,12
985,all,encoder,present/bond_order,0.3010680377483368,12
986,all,encoder,present/bond_order,0.17125780880451202,12
987,all,encoder,present/bond_order,0.2832851707935333,12
988,all,encoder,present/bond_order,0.23602421581745148,12
989,all,encoder,present/bond_order,0.277976930141449,12
990,all,encoder,present/bond_order,0.23983846604824066,12
