population,method,metric,value,sources,ci95_low,ci95_high
all,encoder,delta/0.75ps/bond_order,0.09038627830644448,90,0.0791856973659661,0.10093927575430521
all,encoder,delta/0.75ps/instantaneous_TDA_H0,0.2849287285572953,90,0.25886148784930507,0.3078540044981572
all,encoder,delta/0.75ps/instantaneous_TDA_H1,0.16044781340493097,90,0.1501951569505036,0.17215721930480662
all,encoder,delta/0.75ps/instantaneous_TDA_H2,0.12832884614666304,90,0.12054117141498459,0.13672974758264092
all,encoder,delta/0.75ps/motion_even,1.5650367028183407,90,1.4237682832280796,1.7068930690818362
all,encoder,delta/0.75ps/motion_odd,2.0010638409190706,90,1.8245044934252899,2.1659796117577286
all,encoder,delta/3ps/bond_order,0.11550274735523594,90,0.09899862309503886,0.13407430934719738
all,encoder,delta/3ps/instantaneous_TDA_H0,0.30398608131541144,90,0.2777098849664132,0.32912859614524576
all,encoder,delta/3ps/instantaneous_TDA_H1,0.17264737486839293,90,0.16027249005933603,0.18644101346532502
all,encoder,delta/3ps/instantaneous_TDA_H2,0.13748287500606643,90,0.12829410898809632,0.14828697628859017
all,encoder,delta/3ps/motion_even,1.563709655072954,90,1.4516886030799814,1.66980569789807
all,encoder,delta/3ps/motion_odd,1.9610359337594774,90,1.7918665901488728,2.1202222797605725
all,encoder,delta/9ps/bond_order,0.18057865703271495,90,0.14208267319947482,0.22524343242247896
all,encoder,delta/9ps/instantaneous_TDA_H0,0.32586758045686615,90,0.29407428144166864,0.3630762106883857
all,encoder,delta/9ps/instantaneous_TDA_H1,0.2100860325826539,90,0.18852988177289565,0.23489653146308329
all,encoder,delta/9ps/instantaneous_TDA_H2,0.18051879356304804,90,0.15812431102618577,0.20740741142175265
all,encoder,delta/9ps/motion_even,1.6107421961095598,90,1.4892169865138,1.7441592795319028
all,encoder,delta/9ps/motion_odd,1.9763052145640054,90,1.824459965924422,2.130666934599479
all,encoder,future/0.75ps/bond_order,0.6094697687360976,90,0.57294698888229,0.6443061083224085
all,encoder,future/0.75ps/instantaneous_TDA_H0,0.5014295264250702,90,0.44656662605495917,0.5649190151629349
all,encoder,future/0.75ps/instantaneous_TDA_H1,0.4735629263023535,90,0.4163654545156492,0.5353365506459441
all,encoder,future/0.75ps/instantaneous_TDA_H2,0.4643579437500901,90,0.41103797047295504,0.5132836656375891
all,encoder,future/0.75ps/motion_even,0.9845235645771027,90,0.905327325521244,1.0697992699344951
all,encoder,future/0.75ps/motion_odd,1.0116415060228772,90,0.9197892175283697,1.1117448054336838
all,encoder,future/3ps/bond_order,0.617398034201728,90,0.5837683662109905,0.653091313276026
all,encoder,future/3ps/instantaneous_TDA_H0,0.5133344943324725,90,0.4583837284292612,0.5712102631831335
all,encoder,future/3ps/instantaneous_TDA_H1,0.48479664880368445,90,0.4236198556361099,0.5508213054637113
all,encoder,future/3ps/instantaneous_TDA_H2,0.46730378187365,90,0.41806728397806486,0.5230304650672608
all,encoder,future/3ps/motion_even,0.9671133054627312,90,0.8885017477307054,1.0446008472144606
all,encoder,future/3ps/motion_odd,0.9983496689134174,90,0.922454809612698,1.0671156680501168
all,encoder,future/9ps/bond_order,0.6412155638138454,90,0.603470546156168,0.6826477825724416
all,encoder,future/9ps/instantaneous_TDA_H0,0.5364796499411265,90,0.46165733134580983,0.6083224175125359
all,encoder,future/9ps/instantaneous_TDA_H1,0.500639457669523,90,0.4330817297018236,0.5622332160133454
all,encoder,future/9ps/instantaneous_TDA_H2,0.48231276753875946,90,0.43051694102171395,0.5350972255236572
all,encoder,future/9ps/motion_even,1.027129085527526,90,0.9422689490516981,1.1192202798525492
all,encoder,future/9ps/motion_odd,1.0401094814141592,90,0.9570663209673431,1.1209214149084357
all,encoder,path/0.75ps/mean_std_qbar6,0.20221667840249008,90,0.16392273124980017,0.24641813396838388
all,encoder,path/3ps/mean_std_qbar6,0.20269008910076486,90,0.1630251093224312,0.2485486093060009
all,encoder,path/9ps/mean_std_qbar6,0.20285868994477724,90,0.16243412160469842,0.25033230204600837
all,encoder,present/bond_order,0.627861871653133,90,0.5960425679882367,0.6590973020013835
all,encoder,present/instantaneous_TDA_H0,0.49415690932008954,90,0.4309507573892673,0.5664183067364825
all,encoder,present/instantaneous_TDA_H1,0.4714209738704893,90,0.41112854747722544,0.539013395069374
all,encoder,present/instantaneous_TDA_H2,0.46573531478643415,90,0.414237561840564,0.5220085771650904
all,encoder,present/motion_even,1.0273941788408492,90,0.9440654306362073,1.1128788542085224
all,encoder,present/motion_odd,0.9826189170281092,90,0.9048184429688586,1.0624350432058174
all,encoder,temporal/0.75ps/covariance_trace,10.596116201082866,90,9.37472861773438,12.108331031335725
all,encoder,temporal/0.75ps/increment_p95,6.2066611495282915,90,5.87103404374586,6.564025011599064
all,encoder,temporal/0.75ps/increment_rms,3.906919995943705,90,3.682789346575737,4.111381169093979
all,encoder,temporal/0.75ps/normalized_rms_jump,0.9205522641229712,90,0.8715589295078111,0.9647656441467872
all,persistence,future/0.75ps/bond_order,0.08738400580154525,90,0.0763691836140222,0.09918703992126716
all,persistence,future/0.75ps/instantaneous_TDA_H0,0.28362490443719757,90,0.2587815434858203,0.3089282734609312
all,persistence,future/0.75ps/instantaneous_TDA_H1,0.1580785815914472,90,0.14766943872181906,0.16873453218282924
all,persistence,future/0.75ps/instantaneous_TDA_H2,0.12653978591163953,90,0.11719098855637843,0.13515742313944631
all,persistence,future/0.75ps/motion_even,1.5564421349101596,90,1.4300781630145178,1.6964841113487878
all,persistence,future/0.75ps/motion_odd,1.9977761324908998,90,1.8163893381423422,2.199756935454077
all,persistence,future/3ps/bond_order,0.11274550919317537,90,0.09554256545741939,0.1307750583709114
all,persistence,future/3ps/instantaneous_TDA_H0,0.30249791435069506,90,0.279480474235283,0.3344642046197421
all,persistence,future/3ps/instantaneous_TDA_H1,0.1702080874807305,90,0.15744383621339997,0.18424407229862277
all,persistence,future/3ps/instantaneous_TDA_H2,0.1361038439389732,90,0.12738877434490456,0.147424187409795
all,persistence,future/3ps/motion_even,1.5562250084347196,90,1.4667364479270246,1.668666335393985
all,persistence,future/3ps/motion_odd,1.961984920501709,90,1.7958684717946582,2.1244077724715074
all,persistence,future/9ps/bond_order,0.1785478863451216,90,0.13749761093045687,0.22891732287386224
all,persistence,future/9ps/instantaneous_TDA_H0,0.326361677961217,90,0.2957760009397235,0.359176192805171
all,persistence,future/9ps/instantaneous_TDA_H1,0.20903739945756064,90,0.18510649849557215,0.23804802451075777
all,persistence,future/9ps/instantaneous_TDA_H2,0.1795081150200632,90,0.15846272378332085,0.20612345738336443
all,persistence,future/9ps/motion_even,1.5970673786269294,90,1.475378345284197,1.7293158291776973
all,persistence,future/9ps/motion_odd,1.9725621004899343,90,1.8265725622408922,2.1258243170215025
at_risk,encoder,hazard/bin0/brier,0.036699805702714215,59,0.013342106382025138,0.06976298723129112
at_risk,encoder,hazard/bin1/brier,0.08026060219498951,59,0.028842292069822504,0.1429673158026486
at_risk,encoder,hazard/bin2/brier,0.09963671342169834,59,0.04368482825940207,0.15962543073647958
at_risk,encoder,hazard/nll,0.48762795726879166,59,0.22681061989959267,0.8052642373636489
low_order,encoder,delta/0.75ps/bond_order,0.14450463727116586,35,0.1314968857115933,0.15927637499624064
low_order,encoder,delta/0.75ps/instantaneous_TDA_H0,0.28872780650854113,35,0.2491401717705386,0.32950062208942005
low_order,encoder,delta/0.75ps/instantaneous_TDA_H1,0.16333392901079996,35,0.1472867541600551,0.18067997732332775
low_order,encoder,delta/0.75ps/instantaneous_TDA_H2,0.13316668208156313,35,0.12096805197852,0.14642455752938985
low_order,encoder,delta/0.75ps/motion_even,1.3627123764583042,35,1.156691921395915,1.5501168357048716
low_order,encoder,delta/0.75ps/motion_odd,1.768273799760001,35,1.4974346527882985,2.078606408068112
low_order,encoder,delta/3ps/bond_order,0.18564759854759488,35,0.16636508910783698,0.20663510826017176
low_order,encoder,delta/3ps/instantaneous_TDA_H0,0.3159997231193951,35,0.2695045635050961,0.3674547229228275
low_order,encoder,delta/3ps/instantaneous_TDA_H1,0.18971037247351238,35,0.1690009035861918,0.21029814455658197
low_order,encoder,delta/3ps/instantaneous_TDA_H2,0.1481335336608546,35,0.13545259528660347,0.16084944204294255
low_order,encoder,delta/3ps/motion_even,1.3813954310757772,35,1.2093077680042812,1.5549308872222898
low_order,encoder,delta/3ps/motion_odd,1.7981506705284118,35,1.4857996606401034,2.091282518804073
low_order,encoder,delta/9ps/bond_order,0.3257449047906058,35,0.2371140397819025,0.44390156399990816
low_order,encoder,delta/9ps/instantaneous_TDA_H0,0.366301780300481,35,0.27895212304911443,0.46719628039747474
low_order,encoder,delta/9ps/instantaneous_TDA_H1,0.2722478368452617,35,0.21260775043496064,0.34263098900871614
low_order,encoder,delta/9ps/instantaneous_TDA_H2,0.21873743278639657,35,0.17804571472640549,0.26885346527610504
low_order,encoder,delta/9ps/motion_even,1.4905958592891693,35,1.3034626847079822,1.7333346018833773
low_order,encoder,delta/9ps/motion_odd,1.7943706606115615,35,1.5531711679697038,2.0435184405318325
low_order,encoder,future/0.75ps/bond_order,0.6300026203904833,35,0.5569093846210412,0.7119404820033481
low_order,encoder,future/0.75ps/instantaneous_TDA_H0,0.7878296741417476,35,0.6746907367237976,0.9063855649105139
low_order,encoder,future/0.75ps/instantaneous_TDA_H1,0.8207411246640341,35,0.6966720492073468,0.9691460150267396
low_order,encoder,future/0.75ps/instantaneous_TDA_H2,0.7704532504081726,35,0.6826569823707853,0.8556879919554506
low_order,encoder,future/0.75ps/motion_even,1.0015836613518851,35,0.8927433563981737,1.1075508457422256
low_order,encoder,future/0.75ps/motion_odd,0.823741386617933,35,0.709777569941112,0.9645436422101088
low_order,encoder,future/3ps/bond_order,0.6637372885431562,35,0.5943567140613283,0.7399496107654912
low_order,encoder,future/3ps/instantaneous_TDA_H0,0.7742754957505635,35,0.6631710452905722,0.8815547073313167
low_order,encoder,future/3ps/instantaneous_TDA_H1,0.8242498023169381,35,0.7133707016919341,0.9514078897024904
low_order,encoder,future/3ps/instantaneous_TDA_H2,0.7563423003469195,35,0.6610416690792356,0.8359560749573367
low_order,encoder,future/3ps/motion_even,1.0411678884710585,35,0.9256434413364956,1.1661446968359606
low_order,encoder,future/3ps/motion_odd,0.9816706555230277,35,0.8528843766876629,1.115714415524687
low_order,encoder,future/9ps/bond_order,0.7202867422785078,35,0.6439152934082917,0.7906093758344649
low_order,encoder,future/9ps/instantaneous_TDA_H0,0.8663208799702781,35,0.7366219639565263,0.9983072246398244
low_order,encoder,future/9ps/instantaneous_TDA_H1,0.784805863244193,35,0.6862637518133436,0.886537786594459
low_order,encoder,future/9ps/instantaneous_TDA_H2,0.7175723195075989,35,0.6300736732142312,0.7968324328958987
low_order,encoder,future/9ps/motion_even,1.1402637413569858,35,1.009831364963736,1.284547941684723
low_order,encoder,future/9ps/motion_odd,1.0353725101266589,35,0.8813646891713143,1.2079557342401572
low_order,encoder,path/0.75ps/mean_std_qbar6,0.43653850363833563,35,0.3752079393767885,0.49840379402041435
low_order,encoder,path/3ps/mean_std_qbar6,0.44298123908894405,35,0.3837514023748892,0.5043973095821482
low_order,encoder,path/9ps/mean_std_qbar6,0.44578925435032163,35,0.38185022912919525,0.513274517197694
low_order,encoder,present/bond_order,0.6587999335357121,35,0.58870977048363,0.7329219014729772
low_order,encoder,present/instantaneous_TDA_H0,0.8448362580367497,35,0.7350310097634792,0.952798696990524
low_order,encoder,present/instantaneous_TDA_H1,0.8163227034466607,35,0.715673158126218,0.9299495147487946
low_order,encoder,present/instantaneous_TDA_H2,0.7626454523631505,35,0.6774355118615287,0.8603399932810237
low_order,encoder,present/motion_even,1.0334461416516985,35,0.8952222930107798,1.195343442942415
low_order,encoder,present/motion_odd,0.8478667298597949,35,0.7223465620220773,0.9901397954965274
low_order,encoder,temporal/0.75ps/covariance_trace,8.065871841767255,34,7.021654083097682,9.311047893762588
low_order,encoder,temporal/0.75ps/increment_p95,6.094868799518135,34,5.473147135175326,6.702976698629995
