horizon_ps,known_examples,events,threshold,average_precision,auroc,brier,mean_risk,observed_frequency,precision,recall,false_alarm_rate,detected_events,missed_events,interval_timing_mae_ps,timed_within_first_bin_recall
0.75,459,7,0.10007086396217346,0.08432120398102369,0.5972222714859188,0.036699805737462295,0.049034602055290366,0.03786044464010565,0.06498194945848376,0.06395348837209303,0.03621088487251837,1,6,0.0,0.06395348837209303
3.0,459,15,0.1290850043296814,0.12981133129235145,0.5855935995546362,0.08026060040845978,0.06738359973837847,0.08742387555946876,0.12060301507537687,0.09232060428031892,0.0644891122278057,2,13,2.25,0.0
9.0,314,22,0.20018737018108368,0.20647886232110468,0.6339230335934604,0.099636713021902,0.08724108757757289,0.1138418079096045,0.2114537444933921,0.05955334987593053,0.02853044309850175,2,20,4.125,0.029776674937965264
