horizon_ps,known_examples,events,threshold,average_precision,auroc,brier,mean_risk,observed_frequency,precision,recall,false_alarm_rate,detected_events,missed_events,interval_timing_mae_ps,timed_within_first_bin_recall
0.75,8,0,,,,0.2543637044727802,0.5043420493602753,0.0,,,,,,,
1.5,8,0,,,,0.5755056813359261,0.7586206868290901,0.0,,,,,,,
3.0,4,0,,,,0.7402339428663254,0.8603684157133102,0.0,,,,,,,
