horizon_ps,known_examples,events,threshold,average_precision,auroc,brier,mean_risk,observed_frequency,precision,recall,false_alarm_rate,detected_events,missed_events,interval_timing_mae_ps,timed_within_first_bin_recall
0.75,459,7,0.5440620183944702,0.027982614406386663,0.24048642923142222,0.28105289551150897,0.5318807526534746,0.03786044464010565,0.0,0.0,0.07535778743740308,0,7,,0.0
3.0,459,15,0.7871169447898865,0.056936796360417,0.2011242560543668,0.560838343331417,0.7805586335388578,0.08742387555946876,0.0,0.0,0.05468676716917925,0,15,,0.0
9.0,314,22,0.8839865326881409,0.10523858689060508,0.4666928182435086,0.6908987740033241,0.8819494580958747,0.1138418079096045,,0.0,0.0,0,22,,0.0
