horizon_ps,known_examples,events,threshold,average_precision,auroc,brier,mean_risk,observed_frequency,precision,recall,false_alarm_rate,detected_events,missed_events,interval_timing_mae_ps,timed_within_first_bin_recall
0.75,12,0,,,,0.25127848237752914,0.5012728522221247,0.0,,,,,,,
3.0,12,0,,,,0.5189032951990763,0.7203480849663416,0.0,,,,,,,
9.0,8,0,,,,0.7271883636713028,0.8527525290846825,0.0,,,,,,,
