population,method,metric,value,sources,ci95_low,ci95_high
all,encoder,delta/0.75ps/bond_order,0.13467750325798988,2,0.1001734659075737,0.16918154060840607
all,encoder,delta/0.75ps/instantaneous_TDA_H0,0.3217996805906296,2,0.267488569021225,0.3761107921600342
all,encoder,delta/0.75ps/instantaneous_TDA_H1,0.1528124213218689,2,0.14804016053676605,0.15758468210697174
all,encoder,delta/0.75ps/instantaneous_TDA_H2,0.10629938915371895,2,0.08519389480352402,0.12740488350391388
all,encoder,delta/0.75ps/motion_even,1.7043933272361755,2,1.5014714002609253,1.9073152542114258
all,encoder,delta/0.75ps/motion_odd,2.2960092425346375,2,1.6462920904159546,2.9457263946533203
all,encoder,delta/3ps/bond_order,0.16334209591150284,2,0.10327613353729248,0.2234080582857132
all,encoder,delta/3ps/instantaneous_TDA_H0,0.2516004368662834,2,0.23571552336215973,0.2674853503704071
all,encoder,delta/3ps/instantaneous_TDA_H1,0.21048911660909653,2,0.1459500938653946,0.27502813935279846
all,encoder,delta/3ps/instantaneous_TDA_H2,0.15770739689469337,2,0.11402606219053268,0.20138873159885406
all,encoder,delta/3ps/motion_even,2.0767016410827637,2,1.928670883178711,2.2247323989868164
all,encoder,delta/3ps/motion_odd,1.6240468621253967,2,1.301571011543274,1.9465227127075195
all,encoder,delta/9ps/bond_order,0.2933741733431816,2,0.18870796263217926,0.39804038405418396
all,encoder,delta/9ps/instantaneous_TDA_H0,0.4566998779773712,2,0.36240530014038086,0.5509944558143616
all,encoder,delta/9ps/instantaneous_TDA_H1,0.2911857143044472,2,0.20490805804729462,0.37746337056159973
all,encoder,delta/9ps/instantaneous_TDA_H2,0.19922340661287308,2,0.16371172666549683,0.23473508656024933
all,encoder,delta/9ps/motion_even,2.1092504262924194,2,2.039414644241333,2.179086208343506
all,encoder,delta/9ps/motion_odd,2.495858609676361,2,1.847260594367981,3.144456624984741
all,encoder,future/0.75ps/bond_order,0.9987320005893707,2,0.7177155613899231,1.2797484397888184
all,encoder,future/0.75ps/coverage_1sigma,0.831360946745562,2,0.8254437869822485,0.8372781065088757
all,encoder,future/0.75ps/instantaneous_TDA_H0,1.1238079071044922,2,1.0750418901443481,1.1725739240646362
all,encoder,future/0.75ps/instantaneous_TDA_H1,1.069936752319336,2,0.991447925567627,1.148425579071045
all,encoder,future/0.75ps/instantaneous_TDA_H2,1.0263852179050446,2,0.9637126326560974,1.0890578031539917
all,encoder,future/0.75ps/motion_even,1.11195570230484,2,1.073507308959961,1.1504040956497192
