horizon_ps,known_examples,events,threshold,average_precision,auroc,brier,mean_risk,observed_frequency,precision,recall,false_alarm_rate,detected_events,missed_events,interval_timing_mae_ps,timed_within_first_bin_recall
0.75,12,0,,,,0.25782647480567294,0.5077616771062214,0.0,,,,,,,
3.0,12,0,,,,0.5822310845057169,0.7630404184261959,0.0,,,,,,,
9.0,8,0,,,,0.74520044028759,0.8632494807243347,0.0,,,,,,,
