horizon_ps,known_examples,events,threshold,average_precision,auroc,brier,mean_risk,observed_frequency,precision,recall,false_alarm_rate,detected_events,missed_events,interval_timing_mae_ps,timed_within_first_bin_recall
0.75,459,7,0.034774936735630035,0.16843621076292167,0.5749390152404152,0.036656177311036424,0.013992644098067516,0.03786044464010565,0.21789883268482493,0.29844961240310075,0.04215282544040266,2,5,0.0,0.29844961240310075
3.0,459,15,0.04423551261425018,0.17268923244833204,0.5832685149063287,0.0835482247276859,0.020098870729919407,0.08742387555946876,0.15273568791668965,0.19387326898866974,0.10302847571189283,3,12,0.75,0.1292488459924465
9.0,314,22,0.05947953462600708,0.23258115444459487,0.5946366284320155,0.10729340915277563,0.025718306827619324,0.1138418079096045,0.18957345971563982,0.14888337468982632,0.08176601848900224,3,19,5.5,0.0
