source_id,population,method,metric,value,samples
860,all,encoder,present/bond_order,0.5738551616668701,12
861,all,encoder,present/bond_order,0.21598029136657715,12
862,all,encoder,present/bond_order,0.6092062592506409,12
863,all,encoder,present/bond_order,0.3848549425601959,12
864,all,encoder,present/bond_order,0.35432520508766174,12
865,all,encoder,present/bond_order,0.34387651085853577,12
866,all,encoder,present/bond_order,0.2685854136943817,12
867,all,encoder,present/bond_order,0.29680025577545166,12
868,all,encoder,present/bond_order,0.35655370354652405,12
869,all,encoder,present/bond_order,0.2639034390449524,12
870,all,encoder,present/bond_order,0.22980044782161713,12
871,all,encoder,present/bond_order,0.5172249674797058,12
872,all,encoder,present/bond_order,0.9256699681282043,12
873,all,encoder,present/bond_order,0.5597680807113647,12
874,all,encoder,present/bond_order,0.4056411683559418,12
884,all,encoder,present/bond_order,0.3990755081176758,12
885,all,encoder,present/bond_order,0.09398877620697021,12
886,all,encoder,present/bond_order,0.5684995651245117,12
887,all,encoder,present/bond_order,0.17374658584594727,12
888,all,encoder,present/bond_order,0.17142854630947113,12
889,all,encoder,present/bond_order,0.25977185368537903,12
890,all,encoder,present/bond_order,0.6178994178771973,12
891,all,encoder,present/bond_order,0.23317283391952515,12
892,all,encoder,present/bond_order,0.39848625659942627,12
893,all,encoder,present/bond_order,0.20960205793380737,12
894,all,encoder,present/bond_order,0.5025136470794678,12
895,all,encoder,present/bond_order,0.32699814438819885,12
896,all,encoder,present/bond_order,0.3314061164855957,12
897,all,encoder,present/bond_order,0.20929615199565887,12
898,all,encoder,present/bond_order,0.2378198653459549,12
899,all,encoder,present/bond_order,0.3333432674407959,12
900,all,encoder,present/bond_order,0.2190161794424057,12
901,all,encoder,present/bond_order,0.22212915122509003,12
914,all,encoder,present/bond_order,0.821612536907196,12
915,all,encoder,present/bond_order,1.1228715181350708,12
916,all,encoder,present/bond_order,0.6319164633750916,12
917,all,encoder,present/bond_order,0.28391578793525696,12
918,all,encoder,present/bond_order,0.4950864017009735,12
919,all,encoder,present/bond_order,0.4765984117984772,12
920,all,encoder,present/bond_order,0.8509455323219299,12
921,all,encoder,present/bond_order,0.4193779528141022,12
922,all,encoder,present/bond_order,0.7839710712432861,12
923,all,encoder,present/bond_order,0.6007304787635803,12
924,all,encoder,present/bond_order,0.9554188847541809,12
925,all,encoder,present/bond_order,0.6315597295761108,12
926,all,encoder,present/bond_order,0.45479443669319153,12
927,all,encoder,present/bond_order,0.4730217754840851,12
928,all,encoder,present/bond_order,0.5789932012557983,12
929,all,encoder,present/bond_order,0.656178891658783,12
930,all,encoder,present/bond_order,0.3371053636074066,12
931,all,encoder,present/bond_order,1.1128226518630981,12
944,all,encoder,present/bond_order,0.5801683068275452,12
945,all,encoder,present/bond_order,0.6574042439460754,12
946,all,encoder,present/bond_order,0.4911895990371704,12
947,all,encoder,present/bond_order,0.3119014501571655,12
948,all,encoder,present/bond_order,0.47371068596839905,12
949,all,encoder,present/bond_order,0.3622950613498688,12
950,all,encoder,present/bond_order,0.3627321720123291,12
951,all,encoder,present/bond_order,0.7601118683815002,12
952,all,encoder,present/bond_order,0.49118828773498535,12
953,all,encoder,present/bond_order,0.5499134659767151,12
954,all,encoder,present/bond_order,0.19164107739925385,12
955,all,encoder,present/bond_order,0.30190905928611755,12
956,all,encoder,present/bond_order,0.3300386369228363,12
957,all,encoder,present/bond_order,0.6260533332824707,12
958,all,encoder,present/bond_order,0.5608167052268982,12
959,all,encoder,present/bond_order,1.1308554410934448,12
960,all,encoder,present/bond_order,0.35361942648887634,12
961,all,encoder,present/bond_order,0.6597606539726257,12
974,all,encoder,present/bond_order,0.5670920014381409,12
975,all,encoder,present/bond_order,0.492445707321167,12
976,all,encoder,present/bond_order,0.6216762661933899,12
977,all,encoder,present/bond_order,0.49873921275138855,12
978,all,encoder,present/bond_order,0.27679890394210815,12
979,all,encoder,present/bond_order,0.19058160483837128,12
980,all,encoder,present/bond_order,0.4172641932964325,12
