horizon_ps,known_examples,events,threshold,average_precision,auroc,brier,mean_risk,observed_frequency,precision,recall,false_alarm_rate,detected_events,missed_events,interval_timing_mae_ps,timed_within_first_bin_recall
0.75,459,7,0.11025390028953552,0.04575625547843587,0.4842927203924717,0.03741862949599016,0.02267911270742605,0.03786044464010565,0.0,0.0,0.009856630824372763,0,7,,0.0
3.0,459,15,0.1835726797580719,0.10509037997725992,0.5503048716797045,0.08462273206693302,0.03198597495272764,0.08742387555946876,0.0,0.0,0.0072964824120603025,0,15,,0.0
9.0,314,22,0.2649005353450775,0.14519477095009364,0.5662622334756179,0.10576318915468222,0.06955927358917771,0.1138418079096045,0.2580645161290323,0.029776674937965264,0.010997768568696206,1,21,0.0,0.029776674937965264
