source_id,population,method,metric,value,samples
860,all,encoder,present/bond_order,0.2924096882343292,12
861,all,encoder,present/bond_order,0.16289474070072174,12
862,all,encoder,present/bond_order,0.44278252124786377,12
863,all,encoder,present/bond_order,0.29866769909858704,12
864,all,encoder,present/bond_order,0.21099354326725006,12
865,all,encoder,present/bond_order,0.26461151242256165,12
866,all,encoder,present/bond_order,0.19849109649658203,12
867,all,encoder,present/bond_order,0.2282017469406128,12
868,all,encoder,present/bond_order,0.37090811133384705,12
869,all,encoder,present/bond_order,0.19019067287445068,12
870,all,encoder,present/bond_order,0.16669334471225739,12
871,all,encoder,present/bond_order,0.28673315048217773,12
872,all,encoder,present/bond_order,0.6252623200416565,12
873,all,encoder,present/bond_order,0.38259997963905334,12
874,all,encoder,present/bond_order,0.23630082607269287,12
884,all,encoder,present/bond_order,0.2822369337081909,12
885,all,encoder,present/bond_order,0.1577683389186859,12
886,all,encoder,present/bond_order,0.3763953447341919,12
887,all,encoder,present/bond_order,0.20004993677139282,12
888,all,encoder,present/bond_order,0.18737423419952393,12
889,all,encoder,present/bond_order,0.2029438465833664,12
890,all,encoder,present/bond_order,0.7123510241508484,12
891,all,encoder,present/bond_order,0.2316010445356369,12
892,all,encoder,present/bond_order,0.1817835420370102,12
893,all,encoder,present/bond_order,0.23570726811885834,12
894,all,encoder,present/bond_order,0.4492705166339874,12
895,all,encoder,present/bond_order,0.1987292319536209,12
896,all,encoder,present/bond_order,0.19179867208003998,12
897,all,encoder,present/bond_order,0.2739377021789551,12
898,all,encoder,present/bond_order,0.2809008061885834,12
899,all,encoder,present/bond_order,0.31322595477104187,12
900,all,encoder,present/bond_order,0.26457664370536804,12
901,all,encoder,present/bond_order,0.2530525028705597,12
914,all,encoder,present/bond_order,0.4610403776168823,12
915,all,encoder,present/bond_order,0.8035202622413635,12
916,all,encoder,present/bond_order,0.5874826908111572,12
917,all,encoder,present/bond_order,0.10147878527641296,12
918,all,encoder,present/bond_order,0.2643292248249054,12
919,all,encoder,present/bond_order,0.2148434966802597,12
920,all,encoder,present/bond_order,0.5183010697364807,12
921,all,encoder,present/bond_order,0.3475310504436493,12
922,all,encoder,present/bond_order,0.39882194995880127,12
923,all,encoder,present/bond_order,0.5098057389259338,12
924,all,encoder,present/bond_order,0.7844910621643066,12
925,all,encoder,present/bond_order,0.5019060373306274,12
926,all,encoder,present/bond_order,0.330852210521698,12
927,all,encoder,present/bond_order,0.437063068151474,12
928,all,encoder,present/bond_order,0.27991190552711487,12
929,all,encoder,present/bond_order,0.373112291097641,12
930,all,encoder,present/bond_order,0.23161257803440094,12
931,all,encoder,present/bond_order,0.4873363673686981,12
944,all,encoder,present/bond_order,0.4798491895198822,12
945,all,encoder,present/bond_order,0.4293292760848999,12
946,all,encoder,present/bond_order,0.38317593932151794,12
947,all,encoder,present/bond_order,0.16137368977069855,12
948,all,encoder,present/bond_order,0.222550168633461,12
949,all,encoder,present/bond_order,0.30448421835899353,12
950,all,encoder,present/bond_order,0.19892551004886627,12
951,all,encoder,present/bond_order,0.22302992641925812,12
952,all,encoder,present/bond_order,0.4878368079662323,12
953,all,encoder,present/bond_order,0.2815382778644562,12
954,all,encoder,present/bond_order,0.1885642409324646,12
955,all,encoder,present/bond_order,0.10998284816741943,12
956,all,encoder,present/bond_order,0.2537235915660858,12
957,all,encoder,present/bond_order,0.2970539629459381,12
958,all,encoder,present/bond_order,0.24238242208957672,12
959,all,encoder,present/bond_order,0.7340621948242188,12
960,all,encoder,present/bond_order,0.29352864623069763,12
961,all,encoder,present/bond_order,0.3691149055957794,12
974,all,encoder,present/bond_order,0.2548523247241974,12
975,all,encoder,present/bond_order,0.3784184753894806,12
976,all,encoder,present/bond_order,0.38541266322135925,12
977,all,encoder,present/bond_order,0.3459566831588745,12
978,all,encoder,present/bond_order,0.14083625376224518,12
979,all,encoder,present/bond_order,0.16413527727127075,12
980,all,encoder,present/bond_order,0.3818000257015228,12
981,all,encoder,present/bond_order,0.6740207672119141,12
982,all,encoder,present/bond_order,0.372896283864975,12
983,all,encoder,present/bond_order,0.2747228443622589,12
984,all,encoder,present/bond_order,0.4645274877548218,12
985,all,encoder,present/bond_order,0.33081910014152527,12
986,all,encoder,present/bond_order,0.39377498626708984,12
987,all,encoder,present/bond_order,0.4715343713760376,12
988,all,encoder,present/bond_order,0.24151964485645294,12
989,all,encoder,present/bond_order,0.3846574127674103,12
990,all,encoder,present/bond_order,0.274324506521225,12
991,all,encoder,present/bond_order,0.29113373160362244,12
1004,all,encoder,present/bond_order,0.17261449992656708,12
1005,all,encoder,present/bond_order,0.3787727653980255,12
1006,all,encoder,present/bond_order,0.6309145092964172,12
860,all,encoder,future/0.75ps/bond_order,0.2970483601093292,12
861,all,encoder,future/0.75ps/bond_order,0.14478881657123566,12
862,all,encoder,future/0.75ps/bond_order,0.4809856712818146,12
863,all,encoder,future/0.75ps/bond_order,0.28405943512916565,12
864,all,encoder,future/0.75ps/bond_order,0.19930118322372437,12
865,all,encoder,future/0.75ps/bond_order,0.2771512567996979,12
866,all,encoder,future/0.75ps/bond_order,0.15170268714427948,12
867,all,encoder,future/0.75ps/bond_order,0.22945797443389893,12
868,all,encoder,future/0.75ps/bond_order,0.369734525680542,12
869,all,encoder,future/0.75ps/bond_order,0.1546136736869812,12
870,all,encoder,future/0.75ps/bond_order,0.19246216118335724,12
871,all,encoder,future/0.75ps/bond_order,0.36654186248779297,12
872,all,encoder,future/0.75ps/bond_order,0.5866658091545105,12
873,all,encoder,future/0.75ps/bond_order,0.4341622591018677,12
874,all,encoder,future/0.75ps/bond_order,0.2697717249393463,12
884,all,encoder,future/0.75ps/bond_order,0.2952786684036255,12
885,all,encoder,future/0.75ps/bond_order,0.14725419878959656,12
886,all,encoder,future/0.75ps/bond_order,0.3754594027996063,12
887,all,encoder,future/0.75ps/bond_order,0.20389819145202637,12
888,all,encoder,future/0.75ps/bond_order,0.16992567479610443,12
889,all,encoder,future/0.75ps/bond_order,0.24563349783420563,12
890,all,encoder,future/0.75ps/bond_order,0.718760073184967,12
891,all,encoder,future/0.75ps/bond_order,0.21692334115505219,12
892,all,encoder,future/0.75ps/bond_order,0.1431531310081482,12
893,all,encoder,future/0.75ps/bond_order,0.22603529691696167,12
894,all,encoder,future/0.75ps/bond_order,0.43104660511016846,12
895,all,encoder,future/0.75ps/bond_order,0.16622202098369598,12
896,all,encoder,future/0.75ps/bond_order,0.1951693743467331,12
897,all,encoder,future/0.75ps/bond_order,0.26051875948905945,12
898,all,encoder,future/0.75ps/bond_order,0.2354983687400818,12
899,all,encoder,future/0.75ps/bond_order,0.2681797742843628,12
900,all,encoder,future/0.75ps/bond_order,0.22830770909786224,12
901,all,encoder,future/0.75ps/bond_order,0.2552778422832489,12
914,all,encoder,future/0.75ps/bond_order,0.49652647972106934,12
915,all,encoder,future/0.75ps/bond_order,0.7129575610160828,12
916,all,encoder,future/0.75ps/bond_order,0.6016294956207275,12
917,all,encoder,future/0.75ps/bond_order,0.11382067203521729,12
918,all,encoder,future/0.75ps/bond_order,0.2649148404598236,12
919,all,encoder,future/0.75ps/bond_order,0.20070485770702362,12
920,all,encoder,future/0.75ps/bond_order,0.5264297127723694,12
921,all,encoder,future/0.75ps/bond_order,0.3670506179332733,12
922,all,encoder,future/0.75ps/bond_order,0.4133242666721344,12
923,all,encoder,future/0.75ps/bond_order,0.5237078070640564,12
924,all,encoder,future/0.75ps/bond_order,0.7286307215690613,12
925,all,encoder,future/0.75ps/bond_order,0.5370796322822571,12
926,all,encoder,future/0.75ps/bond_order,0.3243188261985779,12
927,all,encoder,future/0.75ps/bond_order,0.41786864399909973,12
928,all,encoder,future/0.75ps/bond_order,0.265250563621521,12
929,all,encoder,future/0.75ps/bond_order,0.38002514839172363,12
930,all,encoder,future/0.75ps/bond_order,0.16033516824245453,12
931,all,encoder,future/0.75ps/bond_order,0.45296189188957214,12
944,all,encoder,future/0.75ps/bond_order,0.4733063280582428,12
945,all,encoder,future/0.75ps/bond_order,0.3895677328109741,12
946,all,encoder,future/0.75ps/bond_order,0.38864031434059143,12
947,all,encoder,future/0.75ps/bond_order,0.16286219656467438,12
948,all,encoder,future/0.75ps/bond_order,0.23768693208694458,12
949,all,encoder,future/0.75ps/bond_order,0.28459274768829346,12
950,all,encoder,future/0.75ps/bond_order,0.1775662899017334,12
951,all,encoder,future/0.75ps/bond_order,0.23764634132385254,12
952,all,encoder,future/0.75ps/bond_order,0.4777486324310303,12
953,all,encoder,future/0.75ps/bond_order,0.29856154322624207,12
954,all,encoder,future/0.75ps/bond_order,0.18588830530643463,12
955,all,encoder,future/0.75ps/bond_order,0.11456430703401566,12
956,all,encoder,future/0.75ps/bond_order,0.27072224020957947,12
957,all,encoder,future/0.75ps/bond_order,0.286297470331192,12
958,all,encoder,future/0.75ps/bond_order,0.21679146587848663,12
959,all,encoder,future/0.75ps/bond_order,0.7393197417259216,12
960,all,encoder,future/0.75ps/bond_order,0.28958186507225037,12
961,all,encoder,future/0.75ps/bond_order,0.3912625014781952,12
974,all,encoder,future/0.75ps/bond_order,0.23759926855564117,12
975,all,encoder,future/0.75ps/bond_order,0.3768059313297272,12
976,all,encoder,future/0.75ps/bond_order,0.38202038407325745,12
977,all,encoder,future/0.75ps/bond_order,0.35232308506965637,12
978,all,encoder,future/0.75ps/bond_order,0.15650339424610138,12
979,all,encoder,future/0.75ps/bond_order,0.16367129981517792,12
980,all,encoder,future/0.75ps/bond_order,0.38674065470695496,12
981,all,encoder,future/0.75ps/bond_order,0.6157447695732117,12
982,all,encoder,future/0.75ps/bond_order,0.3661397695541382,12
983,all,encoder,future/0.75ps/bond_order,0.23224394023418427,12
984,all,encoder,future/0.75ps/bond_order,0.406722754240036,12
985,all,encoder,future/0.75ps/bond_order,0.36690032482147217,12
986,all,encoder,future/0.75ps/bond_order,0.3597259223461151,12
987,all,encoder,future/0.75ps/bond_order,0.5570480823516846,12
988,all,encoder,future/0.75ps/bond_order,0.2197110503911972,12
989,all,encoder,future/0.75ps/bond_order,0.37955614924430847,12
990,all,encoder,future/0.75ps/bond_order,0.26660218834877014,12
991,all,encoder,future/0.75ps/bond_order,0.2553604543209076,12
1004,all,encoder,future/0.75ps/bond_order,0.16889029741287231,12
1005,all,encoder,future/0.75ps/bond_order,0.39148223400115967,12
1006,all,encoder,future/0.75ps/bond_order,0.65879887342453,12
860,all,persistence,future/0.75ps/bond_order,0.07246481627225876,12
861,all,persistence,future/0.75ps/bond_order,0.15103933215141296,12
