population,method,metric,value,sources,ci95_low,ci95_high
all,encoder,delta/0.75ps/bond_order,0.11211786791682243,2,0.08965346962213516,0.1345822662115097
all,encoder,delta/0.75ps/instantaneous_TDA_H0,0.2994239032268524,2,0.25231286883354187,0.34653493762016296
all,encoder,delta/0.75ps/instantaneous_TDA_H1,0.14056570827960968,2,0.13736359775066376,0.1437678188085556
all,encoder,delta/0.75ps/instantaneous_TDA_H2,0.0936504676938057,2,0.07291517406702042,0.11438576132059097
all,encoder,delta/0.75ps/motion_even,1.687194585800171,2,1.4688892364501953,1.9054999351501465
all,encoder,delta/0.75ps/motion_odd,2.3080297112464905,2,1.6385747194290161,2.977484703063965
all,encoder,delta/3ps/bond_order,0.11381413973867893,2,0.05891013517975807,0.1687181442975998
all,encoder,delta/3ps/instantaneous_TDA_H0,0.23142381757497787,2,0.20816637575626373,0.254681259393692
all,encoder,delta/3ps/instantaneous_TDA_H1,0.18746791779994965,2,0.11778122186660767,0.2571546137332916
all,encoder,delta/3ps/instantaneous_TDA_H2,0.1383252702653408,2,0.09321243315935135,0.18343810737133026
all,encoder,delta/3ps/motion_even,1.9981926083564758,2,1.858392596244812,2.1379926204681396
all,encoder,delta/3ps/motion_odd,1.5916111469268799,2,1.235650897026062,1.9475713968276978
all,encoder,delta/9ps/bond_order,0.17134111747145653,2,0.08685921877622604,0.255823016166687
all,encoder,delta/9ps/instantaneous_TDA_H0,0.31846901029348373,2,0.23075319826602936,0.4061848223209381
all,encoder,delta/9ps/instantaneous_TDA_H1,0.18477609753608704,2,0.1091383695602417,0.2604138255119324
all,encoder,delta/9ps/instantaneous_TDA_H2,0.13110865652561188,2,0.09078392386436462,0.17143338918685913
all,encoder,delta/9ps/motion_even,1.9242615699768066,2,1.8960723876953125,1.9524507522583008
all,encoder,delta/9ps/motion_odd,2.577644467353821,2,1.982649803161621,3.1726391315460205
all,encoder,future/0.75ps/bond_order,0.9793069362640381,2,0.6640511751174927,1.2945626974105835
all,encoder,future/0.75ps/instantaneous_TDA_H0,1.103135347366333,2,1.0333133935928345,1.1729573011398315
all,encoder,future/0.75ps/instantaneous_TDA_H1,1.055975317955017,2,1.0267932415008545,1.0851573944091797
all,encoder,future/0.75ps/instantaneous_TDA_H2,1.016355961561203,2,0.9472891688346863,1.0854227542877197
all,encoder,future/0.75ps/motion_even,1.1110625267028809,2,1.0754356384277344,1.1466894149780273
all,encoder,future/0.75ps/motion_odd,0.9950610101222992,2,0.989094078540802,1.0010279417037964
all,encoder,future/3ps/bond_order,1.0218856930732727,2,0.7734968662261963,1.2702745199203491
all,encoder,future/3ps/instantaneous_TDA_H0,1.0534543693065643,2,0.9252063632011414,1.1817023754119873
all,encoder,future/3ps/instantaneous_TDA_H1,1.0659967064857483,2,1.0458178520202637,1.086175560951233
all,encoder,future/3ps/instantaneous_TDA_H2,1.0587506592273712,2,0.9809637665748596,1.1365375518798828
all,encoder,future/3ps/motion_even,1.1439127922058105,2,1.0952986478805542,1.192526936531067
all,encoder,future/3ps/motion_odd,1.030909925699234,2,0.7482884526252747,1.3135313987731934
all,encoder,future/9ps/bond_order,1.0500778257846832,2,0.7888395190238953,1.3113161325454712
all,encoder,future/9ps/instantaneous_TDA_H0,0.8428038060665131,2,0.6108151078224182,1.074792504310608
all,encoder,future/9ps/instantaneous_TDA_H1,0.8716882765293121,2,0.7160856127738953,1.027290940284729
