horizon_ps,known_examples,events,threshold,average_precision,auroc,brier,mean_risk,observed_frequency,precision,recall,false_alarm_rate,detected_events,missed_events,interval_timing_mae_ps,timed_within_first_bin_recall
0.75,459,7,0.1014028936624527,0.09790756973599225,0.641045068447965,0.040027410970967944,0.09847153933175272,0.03786044464010565,0.031063696266080947,0.06395348837209303,0.07849716566257406,1,6,0.0,0.06395348837209303
3.0,459,15,0.1143379658460617,0.10902504874786347,0.4858570654362899,0.08038061448630134,0.11129487229295526,0.08742387555946876,0.027567003132613992,0.027696181284095678,0.09359463986599666,1,14,2.25,0.0
9.0,314,22,0.1219656839966774,0.17000985102663796,0.5434492343445831,0.10082493556550268,0.11767927501210329,0.1138418079096045,0.25668449197860965,0.05955334987593053,0.022154925087663372,2,20,4.125,0.029776674937965264
