left,right,readout,population,metric,seeds,value,ci95_low,ci95_high,sources
state_history,state_constant,A,all,future/0.75ps/block_mean,3,-0.0022874638990119664,-0.0035183506203746353,-0.0010378258878848106,30
state_history,state_constant,A,all,future/3ps/block_mean,3,-0.0020245490733672026,-0.0029634724100361786,-0.0011061080579680411,30
state_history,state_constant,A,all,future/9ps/block_mean,3,-0.0024326515142564426,-0.0037532328924647076,-0.0011617198945195614,30
state_history,state_constant,A,low_order,future/0.75ps/block_mean,3,-0.0050606232599105655,-0.0077284840440827954,-0.0028855901095845666,17
state_history,state_constant,A,low_order,future/3ps/block_mean,3,-0.005017839664337677,-0.008952827697461528,-0.0023553980082224807,17
state_history,state_constant,A,low_order,future/9ps/block_mean,3,-0.005178437702162984,-0.006826236548839641,-0.0038006345788625636,17
state_history,state_constant,B,all,future/0.75ps/block_mean,3,-0.00046630220970621695,-0.004942247420894325,0.004383331719027064,30
state_history,state_constant,B,all,future/3ps/block_mean,3,0.001277540106740263,-0.0033968588133790945,0.006345557056850294,30
state_history,state_constant,B,all,future/9ps/block_mean,3,-0.0050830654730951354,-0.010952495075417339,0.00037923393046690137,30
state_history,state_constant,B,low_order,future/0.75ps/block_mean,3,-9.022386488961292e-05,-0.007877865020380504,0.007495195831908703,17
state_history,state_constant,B,low_order,future/3ps/block_mean,3,-0.00019976524697020188,-0.01174320091182986,0.010887789148898177,17
state_history,state_constant,B,low_order,future/9ps/block_mean,3,-0.00787379848314267,-0.017540139615462694,0.001918183911737855,17
state_history,state_constant,C,all,future/0.75ps/block_mean,3,0.0013267270944736624,-0.0022773691549621243,0.004881536642572389,30
state_history,state_constant,C,all,future/3ps/block_mean,3,0.0020829823833924733,-0.001394593941254752,0.005506432940148644,30
state_history,state_constant,C,all,future/9ps/block_mean,3,0.004248756825647969,-0.0009571624007421029,0.009053760343921125,30
state_history,state_constant,C,low_order,future/0.75ps/block_mean,3,0.0012228050165706231,-0.005657072561287791,0.007622203540081284,17
state_history,state_constant,C,low_order,future/3ps/block_mean,3,0.007466466963485951,0.0011981973521947153,0.013315715116686097,17
state_history,state_constant,C,low_order,future/9ps/block_mean,3,0.011944535425772852,0.006260281328257973,0.01768008010717582,17
state_history,state_constant,D,all,future/0.75ps/block_mean,3,-0.0004944674946643647,-0.003968446927869479,0.00339289903037112,30
state_history,state_constant,D,all,future/3ps/block_mean,3,0.0011008977338119795,-0.002376641669069179,0.004662109758290982,30
state_history,state_constant,D,all,future/9ps/block_mean,3,-0.0011883440806909858,-0.005941953305155043,0.003376835411828425,30
state_history,state_constant,D,low_order,future/0.75ps/block_mean,3,-0.0013445707196308842,-0.012882521077747046,0.007411241203887402,17
state_history,state_constant,D,low_order,future/3ps/block_mean,3,0.0025125956588905635,-0.005546186636415079,0.009313131538919769,17
state_history,state_constant,D,low_order,future/9ps/block_mean,3,0.0013979128957573865,-0.006754019178961425,0.00962405181763803,17
state_history,state_constant,E,all,future/0.75ps/block_mean,3,-0.0046633868995639965,-0.010749422793311095,0.0013918418181991141,30
state_history,state_constant,E,all,future/3ps/block_mean,3,-0.0023181454175048447,-0.006423397309802196,0.0014507403017745971,30
state_history,state_constant,E,all,future/9ps/block_mean,3,-0.00024987020426327374,-0.005631137890396301,0.005040895454240605,30
state_history,state_constant,E,low_order,future/0.75ps/block_mean,3,-0.009602047709955111,-0.01880276901343094,0.0009751996354145177,17
state_history,state_constant,E,low_order,future/3ps/block_mean,3,-0.007158599246074164,-0.013694657333304772,-0.0007192239697925297,17
state_history,state_constant,E,low_order,future/9ps/block_mean,3,-0.0023503413034323063,-0.010990166581948024,0.006059926728036223,17
state_history,state_constant,repeated_anchor,all,future/0.75ps/block_mean,3,-0.0012340307925586347,-0.0026402935289122436,0.00010530637163255242,30
state_history,state_constant,repeated_anchor,all,future/3ps/block_mean,3,-0.0009792174316114813,-0.002347084973697307,0.00024981232739432896,30
state_history,state_constant,repeated_anchor,all,future/9ps/block_mean,3,-0.0009373566204750933,-0.0021462654301689634,0.00019118811003863208,30
state_history,state_constant,repeated_anchor,low_order,future/0.75ps/block_mean,3,-0.003742214487074244,-0.005553811693600573,-0.001904974236256535,17
state_history,state_constant,repeated_anchor,low_order,future/3ps/block_mean,3,-0.0029943105247285623,-0.004778550585938827,-0.0011545557212206334,17
state_history,state_constant,repeated_anchor,low_order,future/9ps/block_mean,3,-0.002455862421615444,-0.004041219746170459,-0.0009687342851428803,17
