horizon_ps,known_examples,events,threshold,average_precision,auroc,brier,mean_risk,observed_frequency,precision,recall,false_alarm_rate,detected_events,missed_events,interval_timing_mae_ps,timed_within_first_bin_recall
0.75,12,0,,,,0.25127847492694855,0.5012728447715441,0.0,,,,,,,
3.0,12,0,,,,0.5189032802979151,0.7203480750322341,0.0,,,,,,,
9.0,8,0,,,,0.7271883636713028,0.8527525290846825,0.0,,,,,,,
