task,family,method,source,temperature_K,target,n,loss,constant_loss,r2_vs_training_mean,positive,prevalence,auroc,average_precision
structure,nonlinear,radial_control,1009,520.0,w4,3204,1.0932954348655137,1.348238873478116,0.18909367147596967,,,,
structure,nonlinear,radial_control,1009,520.0,w6,3204,0.539854616931199,0.5904270287266868,0.08565395778806428,,,,
structure,nonlinear,radial_control,1009,520.0,qbar6,3204,0.07258126889309606,0.9598637754595245,0.924383781585727,,,,
structure,nonlinear,radial_control,1009,520.0,q6_coherence,3204,0.09456287145834177,0.9522519977741307,0.9006955389126192,,,,
structure,nonlinear,radial_control,1009,520.0,bond_order,3204,0.4567711659525662,0.9428945910490175,0.51556497376405,,,,
structure,nonlinear,radial_control,1009,520.0,angular_arrangement,3204,0.3677342135765572,0.8876590829829124,0.5857258483281513,,,,
structure,nonlinear,plus_gatr,911,400.0,q4,3204,0.7569906382890135,0.9820558994348063,0.22917764790713302,,,,
structure,nonlinear,plus_gatr,911,400.0,q6,3204,0.28788509903311926,1.0523700894353636,0.7264411997992261,,,,
structure,nonlinear,plus_gatr,911,400.0,w4,3204,0.5402867632977665,0.8272883220768318,0.34691842145018326,,,,
structure,nonlinear,plus_gatr,911,400.0,w6,3204,1.2324612715903938,1.318123824294339,0.06498824399126912,,,,
structure,nonlinear,plus_gatr,911,400.0,qbar6,3204,0.15013844001041868,1.130057230471389,0.8671408527267328,,,,
structure,nonlinear,plus_gatr,911,400.0,q6_coherence,3204,0.22904299281846036,1.1593535205619419,0.8024390414517889,,,,
structure,nonlinear,plus_gatr,911,400.0,bond_order,3204,0.5328008675065287,1.0782081477124452,0.5058460014080464,,,,
structure,nonlinear,plus_gatr,911,400.0,angular_arrangement,3204,0.3615212095230515,0.9900156246321791,0.6348328243229822,,,,
structure,nonlinear,plus_gatr,913,400.0,q4,3204,1.125765844318616,1.1760511349046043,0.04275774164366353,,,,
structure,nonlinear,plus_gatr,913,400.0,q6,3204,0.31553579475606675,1.6974295734084182,0.8141096398347327,,,,
structure,nonlinear,plus_gatr,913,400.0,w4,3204,0.6122454163531312,0.7315208380997806,0.16305129742644464,,,,
structure,nonlinear,plus_gatr,913,400.0,w6,3204,1.5846105817702818,1.5689214076725528,-0.009999974518164922,,,,
structure,nonlinear,plus_gatr,913,400.0,qbar6,3204,0.12867096994075822,1.3517218428286248,0.9048095800009415,,,,
structure,nonlinear,plus_gatr,913,400.0,q6_coherence,3204,0.18460508641409124,1.341913434198334,0.8624314492205861,,,,
structure,nonlinear,plus_gatr,913,400.0,bond_order,3204,0.6585722822588241,1.3112597051853858,0.49775602830278753,,,,
structure,nonlinear,plus_gatr,913,400.0,angular_arrangement,3204,0.5236501019623815,1.2227013551235824,0.571726898176657,,,,
structure,nonlinear,plus_gatr,938,450.0,q4,3204,0.49318999621448667,0.7568703417231496,0.348382452017274,,,,
structure,nonlinear,plus_gatr,938,450.0,q6,3204,0.14363692706758974,1.0341458990565506,0.861105742237503,,,,
structure,nonlinear,plus_gatr,938,450.0,w4,3204,0.5010663347542843,0.8877326555042099,0.4355661790207648,,,,
structure,nonlinear,plus_gatr,938,450.0,w6,3204,0.51158296886355,0.553379360633151,0.07552936510277408,,,,
structure,nonlinear,plus_gatr,938,450.0,qbar6,3204,0.07931956225633273,1.062759235667555,0.9253645044011221,,,,
structure,nonlinear,plus_gatr,938,450.0,q6_coherence,3204,0.10544188992684742,1.0317503959865169,0.8978029082062738,,,,
structure,nonlinear,plus_gatr,938,450.0,bond_order,3204,0.3057062798471818,0.8877729814285222,0.655648137257717,,,,
structure,nonlinear,plus_gatr,938,450.0,angular_arrangement,3204,0.33286171081351407,0.9204509006800198,0.6383710303639236,,,,
structure,nonlinear,plus_gatr,942,450.0,q4,3204,0.5734487676145512,0.8693157246206851,0.34034465111652235,,,,
structure,nonlinear,plus_gatr,942,450.0,q6,3204,0.1361839016264636,0.9459332926648407,0.8560322353780229,,,,
structure,nonlinear,plus_gatr,942,450.0,w4,3204,0.5441071986143285,0.9866437199087402,0.4485271758840609,,,,
structure,nonlinear,plus_gatr,942,450.0,w6,3204,0.6406178528215091,0.703698841184242,0.08964202393253207,,,,
structure,nonlinear,plus_gatr,942,450.0,qbar6,3204,0.05435733356231599,1.0849502522777519,0.9498987778949332,,,,
structure,nonlinear,plus_gatr,942,450.0,q6_coherence,3204,0.08683062869476078,1.038443473851876,0.9163838659675121,,,,
structure,nonlinear,plus_gatr,942,450.0,bond_order,3204,0.3392576138223215,0.9381642174180227,0.6383814181743017,,,,
structure,nonlinear,plus_gatr,942,450.0,angular_arrangement,3204,0.30853944538907574,1.0412728733662904,0.7036901149728307,,,,
structure,nonlinear,plus_gatr,970,500.0,q4,3204,0.4031822749459527,0.7025795348422363,0.4261400240807086,,,,
structure,nonlinear,plus_gatr,970,500.0,q6,3204,0.10003367779789883,0.9755876862048958,0.8974631607056903,,,,
structure,nonlinear,plus_gatr,970,500.0,w4,3204,0.3982888706933261,0.820544480253567,0.5146041679906911,,,,
structure,nonlinear,plus_gatr,970,500.0,w6,3204,0.4489367874073503,0.5113808606390153,0.12210874132761962,,,,
structure,nonlinear,plus_gatr,970,500.0,qbar6,3204,0.04799510566214218,1.2329049515565487,0.9610715281810264,,,,
structure,nonlinear,plus_gatr,970,500.0,q6_coherence,3204,0.07234881218302523,1.1822379003759167,0.9388035080248904,,,,
structure,nonlinear,plus_gatr,970,500.0,bond_order,3204,0.2451309214482825,0.9042059023120298,0.7288992243674925,,,,
structure,nonlinear,plus_gatr,970,500.0,angular_arrangement,3204,0.2602855447155162,1.0508891967333844,0.7523187548938598,,,,
structure,nonlinear,plus_gatr,971,500.0,q4,3204,0.6427339833483741,0.9137848572136844,0.29662438781465417,,,,
structure,nonlinear,plus_gatr,971,500.0,q6,3204,0.17466611974423885,0.8984595439679773,0.805593784475994,,,,
structure,nonlinear,plus_gatr,971,500.0,w4,3204,0.6055231225740457,0.9795531492264641,0.38183739896889035,,,,
structure,nonlinear,plus_gatr,971,500.0,w6,3204,0.8046013693640647,0.8437117098714971,0.04635509979278252,,,,
structure,nonlinear,plus_gatr,971,500.0,qbar6,3204,0.08013948515432506,0.8383279723250536,0.9044055694192538,,,,
structure,nonlinear,plus_gatr,971,500.0,q6_coherence,3204,0.11238692507194312,0.8566104048560857,0.8688004203138011,,,,
structure,nonlinear,plus_gatr,971,500.0,bond_order,3204,0.4033418342094986,0.8884079395767936,0.5459947888335661,,,,
structure,nonlinear,plus_gatr,971,500.0,angular_arrangement,3204,0.3567891943709887,0.8696989639025777,0.589755525555673,,,,
structure,nonlinear,plus_gatr,1000,510.0,q4,3204,1.0554666374937702,1.2177143003958968,0.13323951508935838,,,,
structure,nonlinear,plus_gatr,1000,510.0,q6,3204,0.3214527305350148,1.3829358452560725,0.7675577420039374,,,,
structure,nonlinear,plus_gatr,1000,510.0,w4,3204,0.7976534995807563,0.9725631506031919,0.17984400387157906,,,,
structure,nonlinear,plus_gatr,1000,510.0,w6,3204,1.6157535259357583,1.6594312503608568,0.026320900257603586,,,,
structure,nonlinear,plus_gatr,1000,510.0,qbar6,3204,0.08410731004047985,1.0756681952764977,0.9218092433988343,,,,
structure,nonlinear,plus_gatr,1000,510.0,q6_coherence,3204,0.16867093545658293,1.054869913330542,0.8401026199296575,,,,
structure,nonlinear,plus_gatr,1000,510.0,bond_order,3204,0.6738507731737271,1.227197109203843,0.4509025745579739,,,,
structure,nonlinear,plus_gatr,1000,510.0,angular_arrangement,3204,0.8332962542309262,1.5646813325308662,0.4674338877149683,,,,
structure,nonlinear,plus_gatr,1001,510.0,q4,3204,1.0494117681786306,1.2618420686753222,0.16834935668272677,,,,
structure,nonlinear,plus_gatr,1001,510.0,q6,3204,0.202957436373582,0.7127159913775732,0.7152337834018629,,,,
structure,nonlinear,plus_gatr,1001,510.0,w4,3204,1.1909992233569497,1.432960621627321,0.16885418525708773,,,,
structure,nonlinear,plus_gatr,1001,510.0,w6,3204,0.785304036501038,0.8220693760188509,0.04472291583936805,,,,
structure,nonlinear,plus_gatr,1001,510.0,qbar6,3204,0.09625867148227936,0.727389709925581,0.8676656128499157,,,,
structure,nonlinear,plus_gatr,1001,510.0,q6_coherence,3204,0.14793087840654243,0.7745531192212736,0.8090113192555852,,,,
structure,nonlinear,plus_gatr,1001,510.0,bond_order,3204,0.5788103357165036,0.9552551478076537,0.39407776336521716,,,,
structure,nonlinear,plus_gatr,1001,510.0,angular_arrangement,3204,0.41765806735584654,0.8739563608023455,0.522106496287285,,,,
structure,nonlinear,plus_gatr,881,520.0,q4,3204,0.8222023137688929,1.0830697491237549,0.24085931267668936,,,,
structure,nonlinear,plus_gatr,881,520.0,q6,3204,0.24426054109011766,0.9290449691819821,0.7370842648174636,,,,
structure,nonlinear,plus_gatr,881,520.0,w4,3204,0.7210389951210933,1.0604806328534087,0.32008282585886394,,,,
structure,nonlinear,plus_gatr,881,520.0,w6,3204,1.368914079890421,1.465280907843273,0.06576679422834564,,,,
structure,nonlinear,plus_gatr,881,520.0,qbar6,3204,0.09409466976012092,1.0240428620767752,0.908114520158565,,,,
structure,nonlinear,plus_gatr,881,520.0,q6_coherence,3204,0.15624160158909514,1.0710320718364934,0.8541205201061921,,,,
structure,nonlinear,plus_gatr,881,520.0,bond_order,3204,0.5677920335366236,1.1054918654859478,0.4863896775151433,,,,
structure,nonlinear,plus_gatr,881,520.0,angular_arrangement,3204,0.4158266735620818,0.9471245493468059,0.5609588265356854,,,,
structure,nonlinear,plus_gatr,1009,520.0,q4,3204,0.7823619415283485,0.9613344766008304,0.18617093158388376,,,,
structure,nonlinear,plus_gatr,1009,520.0,q6,3204,0.15364281508423677,0.8452513942548165,0.8182282618774145,,,,
structure,nonlinear,plus_gatr,1009,520.0,w4,3204,1.1004806997221346,1.348238873478116,0.18376430069608363,,,,
structure,nonlinear,plus_gatr,1009,520.0,w6,3204,0.5400711592116357,0.5904270287266868,0.08528720242304699,,,,
structure,nonlinear,plus_gatr,1009,520.0,qbar6,3204,0.07032191616455227,0.9598637754595245,0.9267376080205898,,,,
structure,nonlinear,plus_gatr,1009,520.0,q6_coherence,3204,0.0916766335123638,0.9522519977741307,0.9037264991549967,,,,
structure,nonlinear,plus_gatr,1009,520.0,bond_order,3204,0.45642586087054526,0.9428945910490175,0.5159311918814291,,,,
structure,nonlinear,plus_gatr,1009,520.0,angular_arrangement,3204,0.365159822551787,0.8876590829829124,0.588626050752847,,,,
structure,nonlinear,delta_gatr,911,400.0,q4,3204,0.7774639442984721,0.9820558994348063,0.2083302541678953,,,,
structure,nonlinear,delta_gatr,911,400.0,q6,3204,0.2943615389891736,1.0523700894353636,0.7202870530583878,,,,
structure,nonlinear,delta_gatr,911,400.0,w4,3204,0.5488734675199417,0.8272883220768318,0.33653908453337644,,,,
structure,nonlinear,delta_gatr,911,400.0,w6,3204,1.2334765237320395,1.318123824294339,0.06421801882506417,,,,
structure,nonlinear,delta_gatr,911,400.0,qbar6,3204,0.15160165427536454,1.130057230471389,0.865846038423978,,,,
structure,nonlinear,delta_gatr,911,400.0,q6_coherence,3204,0.22686218090115878,1.1593535205619419,0.8043201000578339,,,,
structure,nonlinear,delta_gatr,911,400.0,bond_order,3204,0.5387732182860251,1.0782081477124452,0.5003068568633056,,,,
structure,nonlinear,delta_gatr,911,400.0,angular_arrangement,3204,0.3614279638269083,0.9900156246321791,0.6349270104083562,,,,
structure,nonlinear,delta_gatr,913,400.0,q4,3204,1.1100993050412362,1.1760511349046043,0.056079049546359894,,,,
structure,nonlinear,delta_gatr,913,400.0,q6,3204,0.33924478095912364,1.6974295734084182,0.8001420581603723,,,,
structure,nonlinear,delta_gatr,913,400.0,w4,3204,0.6116331129288226,0.7315208380997806,0.1638883254267668,,,,
structure,nonlinear,delta_gatr,913,400.0,w6,3204,1.5495460585620389,1.5689214076725528,0.012349470799341566,,,,
structure,nonlinear,delta_gatr,913,400.0,qbar6,3204,0.13370764976286154,1.3517218428286248,0.901083458499817,,,,
structure,nonlinear,delta_gatr,913,400.0,q6_coherence,3204,0.1907571480227864,1.341913434198334,0.8578469049035599,,,,
structure,nonlinear,delta_gatr,913,400.0,bond_order,3204,0.6558313425461448,1.3112597051853858,0.4998463386370715,,,,
structure,nonlinear,delta_gatr,913,400.0,angular_arrangement,3204,0.5068353268611386,1.2227013551235824,0.5854790503524786,,,,
structure,nonlinear,delta_gatr,938,450.0,q4,3204,0.4913086242543092,0.7568703417231496,0.3508681775853999,,,,
structure,nonlinear,delta_gatr,938,450.0,q6,3204,0.1378065387190277,1.0341458990565506,0.8667436201751142,,,,
structure,nonlinear,delta_gatr,938,450.0,w4,3204,0.5051537125546167,0.8877326555042099,0.4309618899085085,,,,
structure,nonlinear,delta_gatr,938,450.0,w6,3204,0.5114963382235712,0.553379360633151,0.07568591347833997,,,,
structure,nonlinear,delta_gatr,938,450.0,qbar6,3204,0.07775768164731767,1.062759235667555,0.9268341511062236,,,,
structure,nonlinear,delta_gatr,938,450.0,q6_coherence,3204,0.10297497390915399,1.0317503959865169,0.900193909001902,,,,
structure,nonlinear,delta_gatr,938,450.0,bond_order,3204,0.3044163115513327,0.8877729814285222,0.6571011757290766,,,,
structure,nonlinear,delta_gatr,938,450.0,angular_arrangement,3204,0.31648483809164113,0.9204509006800198,0.6561632588356149,,,,
structure,nonlinear,delta_gatr,942,450.0,q4,3204,0.5751462324933307,0.8693157246206851,0.33839200625953414,,,,
structure,nonlinear,delta_gatr,942,450.0,q6,3204,0.13372047959995467,0.9459332926648407,0.8586364592124215,,,,
structure,nonlinear,delta_gatr,942,450.0,w4,3204,0.5566675298326479,0.9866437199087402,0.4357968143919905,,,,
structure,nonlinear,delta_gatr,942,450.0,w6,3204,0.6402674584453933,0.703698841184242,0.09013995622346216,,,,
structure,nonlinear,delta_gatr,942,450.0,qbar6,3204,0.05289352619510474,1.0849502522777519,0.9512479709700424,,,,
structure,nonlinear,delta_gatr,942,450.0,q6_coherence,3204,0.0857512379072414,1.038443473851876,0.9174232973999382,,,,
structure,nonlinear,delta_gatr,942,450.0,bond_order,3204,0.34074107741227877,0.9381642174180227,0.6368001773185803,,,,
structure,nonlinear,delta_gatr,942,450.0,angular_arrangement,3204,0.30243840459322463,1.0412728733662904,0.7095493291633697,,,,
structure,nonlinear,delta_gatr,970,500.0,q4,3204,0.4203253833002689,0.7025795348422363,0.4017397853829422,,,,
structure,nonlinear,delta_gatr,970,500.0,q6,3204,0.09975903029786816,0.9755876862048958,0.8977446807616671,,,,
structure,nonlinear,delta_gatr,970,500.0,w4,3204,0.4050582273687917,0.820544480253567,0.5063543328649052,,,,
structure,nonlinear,delta_gatr,970,500.0,w6,3204,0.4519683163908213,0.5113808606390153,0.1161806176593172,,,,
structure,nonlinear,delta_gatr,970,500.0,qbar6,3204,0.04785636424920482,1.2329049515565487,0.9611840603050658,,,,
structure,nonlinear,delta_gatr,970,500.0,q6_coherence,3204,0.07212471266091988,1.1822379003759167,0.9389930633775263,,,,
structure,nonlinear,delta_gatr,970,500.0,bond_order,3204,0.24951533904464576,0.9042059023120298,0.7240503093303838,,,,
structure,nonlinear,delta_gatr,970,500.0,angular_arrangement,3204,0.25585233500594273,1.0508891967333844,0.7565372868983316,,,,
structure,nonlinear,delta_gatr,971,500.0,q4,3204,0.651151399577349,0.9137848572136844,0.2874127925879163,,,,
structure,nonlinear,delta_gatr,971,500.0,q6,3204,0.17715086624956167,0.8984595439679773,0.8028282214386766,,,,
structure,nonlinear,delta_gatr,971,500.0,w4,3204,0.6040197217910126,0.9795531492264641,0.38337218121548955,,,,
structure,nonlinear,delta_gatr,971,500.0,w6,3204,0.8017481305169472,0.8437117098714971,0.04973686967191826,,,,
structure,nonlinear,delta_gatr,971,500.0,qbar6,3204,0.0772677922661994,0.8383279723250536,0.9078310699189701,,,,
structure,nonlinear,delta_gatr,971,500.0,q6_coherence,3204,0.1094764352927903,0.8566104048560857,0.8721981023436403,,,,
structure,nonlinear,delta_gatr,971,500.0,bond_order,3204,0.4034690576156434,0.8884079395767936,0.5458515850186549,,,,
structure,nonlinear,delta_gatr,971,500.0,angular_arrangement,3204,0.3535606256910062,0.8696989639025777,0.5934678085570175,,,,
structure,nonlinear,delta_gatr,1000,510.0,q4,3204,1.0813566791202671,1.2177143003958968,0.11197833615922703,,,,
structure,nonlinear,delta_gatr,1000,510.0,q6,3204,0.3130051790728082,1.3829358452560725,0.7736661609094019,,,,
structure,nonlinear,delta_gatr,1000,510.0,w4,3204,0.7982397417464913,0.9725631506031919,0.17924122330625392,,,,
structure,nonlinear,delta_gatr,1000,510.0,w6,3204,1.6166554222194482,1.6594312503608568,0.025777403030168733,,,,
structure,nonlinear,delta_gatr,1000,510.0,qbar6,3204,0.08867737921380311,1.0756681952764977,0.9175606570844006,,,,
structure,nonlinear,delta_gatr,1000,510.0,q6_coherence,3204,0.17989399040058932,1.054869913330542,0.8294633412828982,,,,
structure,nonlinear,delta_gatr,1000,510.0,bond_order,3204,0.6796380652955679,1.227197109203843,0.44618671263291165,,,,
structure,nonlinear,delta_gatr,1000,510.0,angular_arrangement,3204,0.7957186077965825,1.5646813325308662,0.49145005359684923,,,,
structure,nonlinear,delta_gatr,1001,510.0,q4,3204,1.0765301790834583,1.2618420686753222,0.14685822750100874,,,,
structure,nonlinear,delta_gatr,1001,510.0,q6,3204,0.2080484619503857,0.7127159913775732,0.7080906497576136,,,,
structure,nonlinear,delta_gatr,1001,510.0,w4,3204,1.2049250908327507,1.432960621627321,0.15913593671234672,,,,
structure,nonlinear,delta_gatr,1001,510.0,w6,3204,0.7829433006275404,0.8220693760188509,0.04759461492263806,,,,
structure,nonlinear,delta_gatr,1001,510.0,qbar6,3204,0.10596692025442131,0.727389709925581,0.854318917619466,,,,
structure,nonlinear,delta_gatr,1001,510.0,q6_coherence,3204,0.1528421092429632,0.7745531192212736,0.8026705910155926,,,,
structure,nonlinear,delta_gatr,1001,510.0,bond_order,3204,0.5885426769985865,0.9552551478076537,0.383889552074842,,,,
structure,nonlinear,delta_gatr,1001,510.0,angular_arrangement,3204,0.4122819568009158,0.8739563608023455,0.5282579596738495,,,,
structure,nonlinear,delta_gatr,881,520.0,q4,3204,0.8137835177299723,1.0830697491237549,0.24863240027860212,,,,
structure,nonlinear,delta_gatr,881,520.0,q6,3204,0.24590665515004131,0.9290449691819821,0.7353124301759467,,,,
structure,nonlinear,delta_gatr,881,520.0,w4,3204,0.7101581054939854,1.0604806328534087,0.3303431637566253,,,,
structure,nonlinear,delta_gatr,881,520.0,w6,3204,1.3634876122749437,1.465280907843273,0.06947015758101793,,,,
structure,nonlinear,delta_gatr,881,520.0,qbar6,3204,0.0892797242992253,1.0240428620767752,0.9128164185255248,,,,
structure,nonlinear,delta_gatr,881,520.0,q6_coherence,3204,0.1514708715716297,1.0710320718364934,0.8585748498530923,,,,
structure,nonlinear,delta_gatr,881,520.0,bond_order,3204,0.5623477477532995,1.1054918654859478,0.4913144408293725,,,,
structure,nonlinear,delta_gatr,881,520.0,angular_arrangement,3204,0.4050102847883266,0.9471245493468059,0.5723790655963399,,,,
structure,nonlinear,delta_gatr,1009,520.0,q4,3204,0.7789520299273233,0.9613344766008304,0.18971799213775287,,,,
structure,nonlinear,delta_gatr,1009,520.0,q6,3204,0.1550624314423829,0.8452513942548165,0.8165487421891948,,,,
structure,nonlinear,delta_gatr,1009,520.0,w4,3204,1.0813779860732669,1.348238873478116,0.19793294248845938,,,,
structure,nonlinear,delta_gatr,1009,520.0,w6,3204,0.5402747997818639,0.5904270287266868,0.08494229854785118,,,,
structure,nonlinear,delta_gatr,1009,520.0,qbar6,3204,0.07012371777458903,0.9598637754595245,0.926944093977275,,,,
structure,nonlinear,delta_gatr,1009,520.0,q6_coherence,3204,0.09119711146454616,0.9522519977741307,0.9042300654892639,,,,
structure,nonlinear,delta_gatr,1009,520.0,bond_order,3204,0.4528313460773286,0.9428945910490175,0.5197434046434278,,,,
structure,nonlinear,delta_gatr,1009,520.0,angular_arrangement,3204,0.3621496277330372,0.8876590829829124,0.5920172117024249,,,,
structure,nonlinear,duplicate_gatr,911,400.0,q4,3204,0.7572670724821084,0.9820558994348063,0.22889616271545088,,,,
structure,nonlinear,duplicate_gatr,911,400.0,q6,3204,0.2878158087018608,1.0523700894353636,0.7265070419701068,,,,
structure,nonlinear,duplicate_gatr,911,400.0,w4,3204,0.5404017679630332,0.8272883220768318,0.3467794074423728,,,,
structure,nonlinear,duplicate_gatr,911,400.0,w6,3204,1.23237169469834,1.318123824294339,0.06505620186472727,,,,
structure,nonlinear,duplicate_gatr,911,400.0,qbar6,3204,0.15041529229199227,1.130057230471389,0.8668958631154915,,,,
structure,nonlinear,duplicate_gatr,911,400.0,q6_coherence,3204,0.22915497330054904,1.1593535205619419,0.802342452723586,,,,
structure,nonlinear,duplicate_gatr,911,400.0,bond_order,3204,0.532904434906314,1.0782081477124452,0.505749946300315,,,,
structure,nonlinear,duplicate_gatr,911,400.0,angular_arrangement,3204,0.3615126183911813,0.9900156246321791,0.6348415020970055,,,,
structure,nonlinear,duplicate_gatr,913,400.0,q4,3204,1.1247674907521914,1.1760511349046043,0.04360664483910626,,,,
structure,nonlinear,duplicate_gatr,913,400.0,q6,3204,0.3148961419909028,1.6974295734084182,0.8144864759492818,,,,
structure,nonlinear,duplicate_gatr,913,400.0,w4,3204,0.6121122822219983,0.7315208380997806,0.16323329378826912,,,,
structure,nonlinear,duplicate_gatr,913,400.0,w6,3204,1.5848106326705644,1.5689214076725528,-0.010127483072324583,,,,
structure,nonlinear,duplicate_gatr,913,400.0,qbar6,3204,0.1284005682568668,1.3517218428286248,0.9050096224026575,,,,
structure,nonlinear,duplicate_gatr,913,400.0,q6_coherence,3204,0.18436374830448568,1.341913434198334,0.8626112954785153,,,,
structure,nonlinear,duplicate_gatr,913,400.0,bond_order,3204,0.6582251440328348,1.3112597051853858,0.4980207647425763,,,,
structure,nonlinear,duplicate_gatr,913,400.0,angular_arrangement,3204,0.5234642021120286,1.2227013551235824,0.57187893845172,,,,
structure,nonlinear,duplicate_gatr,938,450.0,q4,3204,0.4932866742556919,0.7568703417231496,0.34825471806354935,,,,
structure,nonlinear,duplicate_gatr,938,450.0,q6,3204,0.14365157247593946,1.0341458990565506,0.8610915803978989,,,,
structure,nonlinear,duplicate_gatr,938,450.0,w4,3204,0.501072995029032,0.8877326555042099,0.4355586764526138,,,,
structure,nonlinear,duplicate_gatr,938,450.0,w6,3204,0.5115790125867935,0.553379360633151,0.07553651440583442,,,,
structure,nonlinear,duplicate_gatr,938,450.0,qbar6,3204,0.07920450400021398,1.062759235667555,0.9254727681096434,,,,
structure,nonlinear,duplicate_gatr,938,450.0,q6_coherence,3204,0.10535288874600078,1.0317503959865169,0.8978891705243625,,,,
structure,nonlinear,duplicate_gatr,938,450.0,bond_order,3204,0.305691274515612,0.8877729814285222,0.6556650394747068,,,,
structure,nonlinear,duplicate_gatr,938,450.0,angular_arrangement,3204,0.3328538737581494,0.9204509006800198,0.6383795447293925,,,,
structure,nonlinear,duplicate_gatr,942,450.0,q4,3204,0.573163160444715,0.8693157246206851,0.3406731936261621,,,,
structure,nonlinear,duplicate_gatr,942,450.0,q6,3204,0.13617982973356485,0.9459332926648407,0.8560365400080959,,,,
structure,nonlinear,duplicate_gatr,942,450.0,w4,3204,0.5439486541255546,0.9866437199087402,0.44868786660308624,,,,
structure,nonlinear,duplicate_gatr,942,450.0,w6,3204,0.6405811332108637,0.703698841184242,0.0896942047924345,,,,
structure,nonlinear,duplicate_gatr,942,450.0,qbar6,3204,0.05434167619722315,1.0849502522777519,0.9499132093078573,,,,
structure,nonlinear,duplicate_gatr,942,450.0,q6_coherence,3204,0.08678070597976009,1.038443473851876,0.9164319405293517,,,,
structure,nonlinear,duplicate_gatr,942,450.0,bond_order,3204,0.33916585994861354,0.9381642174180227,0.6384792196806952,,,,
structure,nonlinear,duplicate_gatr,942,450.0,angular_arrangement,3204,0.308470535464436,1.0412728733662904,0.7037562935187262,,,,
structure,nonlinear,duplicate_gatr,970,500.0,q4,3204,0.4033077284535648,0.7025795348422363,0.42596146279135905,,,,
structure,nonlinear,duplicate_gatr,970,500.0,q6,3204,0.10003875026066018,0.9755876862048958,0.8974579613137411,,,,
structure,nonlinear,duplicate_gatr,970,500.0,w4,3204,0.3982964210350508,0.820544480253567,0.5145949663667616,,,,
structure,nonlinear,duplicate_gatr,970,500.0,w6,3204,0.4488544810189504,0.5113808606390153,0.12226969062145321,,,,
structure,nonlinear,duplicate_gatr,970,500.0,qbar6,3204,0.04799100417910304,1.2329049515565487,0.9610748548632932,,,,
structure,nonlinear,duplicate_gatr,970,500.0,q6_coherence,3204,0.07236967749697525,1.1822379003759167,0.9387858590272197,,,,
structure,nonlinear,duplicate_gatr,970,500.0,bond_order,3204,0.2451430104073841,0.9042059023120298,0.7288858546703134,,,,
structure,nonlinear,duplicate_gatr,970,500.0,angular_arrangement,3204,0.2602610477001762,1.0508891967333844,0.7523420656438571,,,,
structure,nonlinear,duplicate_gatr,971,500.0,q4,3204,0.6424282529756239,0.9137848572136844,0.2969589636946731,,,,
structure,nonlinear,duplicate_gatr,971,500.0,q6,3204,0.17477146247063965,0.8984595439679773,0.8054765363181797,,,,
structure,nonlinear,duplicate_gatr,971,500.0,w4,3204,0.6054448373150716,0.9795531492264641,0.3819173183270548,,,,
structure,nonlinear,duplicate_gatr,971,500.0,w6,3204,0.8045702242127895,0.8437117098714971,0.046392014239874824,,,,
structure,nonlinear,duplicate_gatr,971,500.0,qbar6,3204,0.08010970060223499,0.8383279723250536,0.9044410979392046,,,,
structure,nonlinear,duplicate_gatr,971,500.0,q6_coherence,3204,0.11243489887168835,0.8566104048560857,0.8687444160912592,,,,
structure,nonlinear,duplicate_gatr,971,500.0,bond_order,3204,0.403293229408008,0.8884079395767936,0.546049498837074,,,,
structure,nonlinear,duplicate_gatr,971,500.0,angular_arrangement,3204,0.356738769119847,0.8696989639025777,0.5898135056766513,,,,
structure,nonlinear,duplicate_gatr,1000,510.0,q4,3204,1.0549855433412163,1.2177143003958968,0.13363459474999595,,,,
structure,nonlinear,duplicate_gatr,1000,510.0,q6,3204,0.32158562465979695,1.3829358452560725,0.7674616463497261,,,,
structure,nonlinear,duplicate_gatr,1000,510.0,w4,3204,0.7974269308151726,0.9725631506031919,0.1800769643384066,,,,
structure,nonlinear,duplicate_gatr,1000,510.0,w6,3204,1.6155093256406758,1.6594312503608568,0.026468059288765278,,,,
structure,nonlinear,duplicate_gatr,1000,510.0,qbar6,3204,0.08404276290624459,1.0756681952764977,0.9218692499459449,,,,
structure,nonlinear,duplicate_gatr,1000,510.0,q6_coherence,3204,0.16854771680799485,1.054869913330542,0.840219429260392,,,,
structure,nonlinear,duplicate_gatr,1000,510.0,bond_order,3204,0.6736829840285168,1.227197109203843,0.4510393000635605,,,,
structure,nonlinear,duplicate_gatr,1000,510.0,angular_arrangement,3204,0.8332834411330792,1.5646813325308662,0.4674420766653832,,,,
structure,nonlinear,duplicate_gatr,1001,510.0,q4,3204,1.0496239399427356,1.2618420686753222,0.16818121221411841,,,,
structure,nonlinear,duplicate_gatr,1001,510.0,q6,3204,0.20305019553768844,0.7127159913775732,0.715103634555438,,,,
structure,nonlinear,duplicate_gatr,1001,510.0,w4,3204,1.1910484896666313,1.432960621627321,0.16881980447303957,,,,
structure,nonlinear,duplicate_gatr,1001,510.0,w6,3204,0.7852970276817165,0.8220693760188509,0.04473144166398335,,,,
structure,nonlinear,duplicate_gatr,1001,510.0,qbar6,3204,0.0967886811891976,0.727389709925581,0.8669369667064715,,,,
structure,nonlinear,duplicate_gatr,1001,510.0,q6_coherence,3204,0.1480764140454104,0.7745531192212736,0.8088234229896529,,,,
