task,family,caliper_A,target,baseline,method,sources,n,improvement_percent,low,high,baseline_loss,candidate_loss
structure,linear,0.05,q6,radial_control,duplicate_gatr,2,3,-10.016585723192485,,,0.0435586205641402,0.04792170713278745
structure,linear,0.05,q6,radial_control,old_gatr,2,3,8.096760159084027,,,0.0435586205641402,0.040031783528456315
structure,linear,0.05,q6,radial_control,plus_mace,2,3,34.48547693935416,,,0.0435586205641402,0.028537222514392852
structure,linear,0.05,q6,radial_control,delta_mace,2,3,20.933603469686922,,,0.0435586205641402,0.03444023165837758
structure,linear,0.05,q6,radial_control,duplicate_mace,2,3,-18.464585369470356,,,0.0435586205641402,0.051601539243969534
structure,linear,0.05,q6,radial_control,old_mace,2,3,-27.009995962443377,,,0.0435586205641402,0.055323802219810495
structure,linear,0.05,q6,radial_control,plus_soap,2,3,95.75701768824574,,,0.0435586205641402,0.0018481845657806247
structure,linear,0.05,q6,radial_control,plus_tda,2,3,-56.1302221620261,,,0.0435586205641402,0.06800817105750608
structure,linear,0.05,q6,duplicate_gatr,plus_gatr,2,3,0.01918559278276666,,,0.04792170713278745,0.047912513069202405
structure,linear,0.05,q6,duplicate_gatr,delta_gatr,2,3,-0.18536589117208457,,,0.04792170713278745,0.04801053763227901
structure,linear,0.05,q6,old_gatr,plus_gatr,2,3,-19.686181444162052,,,0.040031783528456315,0.047912513069202405
structure,linear,0.05,q6,duplicate_mace,plus_mace,2,3,44.696954911615585,,,0.051601539243969534,0.028537222514392852
structure,linear,0.05,q6,duplicate_mace,delta_mace,2,3,33.25735595687201,,,0.051601539243969534,0.03444023165837758
structure,linear,0.05,q6,old_mace,plus_mace,2,3,48.41782131855326,,,0.055323802219810495,0.028537222514392852
structure,linear,0.05,w4,radial,radial_control,2,3,16.618093559848056,,,0.08013747102611682,0.0668201511145006
structure,linear,0.05,w4,radial_control,plus_gatr,2,3,4.93442321615325,,,0.0668201511145006,0.063522962064838
structure,linear,0.05,w4,radial_control,delta_gatr,2,3,0.8868446981028622,,,0.0668201511145006,0.06622756014707733
structure,linear,0.05,w4,radial_control,duplicate_gatr,2,3,4.94925679196151,,,0.0668201511145006,0.06351305024706723
structure,linear,0.05,w4,radial_control,old_gatr,2,3,-0.6508244407640529,,,0.0668201511145006,0.06725503298930924
structure,linear,0.05,w4,radial_control,plus_mace,2,3,16.133697388760517,,,0.0668201511145006,0.05603959013897458
structure,linear,0.05,w4,radial_control,delta_mace,2,3,30.882507000658432,,,0.0668201511145006,0.046184413268714405
structure,linear,0.05,w4,radial_control,duplicate_mace,2,3,5.860651072989764,,,0.0668201511145006,0.06290405521123524
structure,linear,0.05,w4,radial_control,old_mace,2,3,-22.765426788240894,,,0.0668201511145006,0.08203204369626416
structure,linear,0.05,w4,radial_control,plus_soap,2,3,-71.26535992648968,,,0.0668201511145006,0.11443977230967375
structure,linear,0.05,w4,radial_control,plus_tda,2,3,-9.130128375040947,,,0.0668201511145006,0.07292091669165085
structure,linear,0.05,w4,duplicate_gatr,plus_gatr,2,3,-0.015605954575015346,,,0.06351305024706723,0.063522962064838
structure,linear,0.05,w4,duplicate_gatr,delta_gatr,2,3,-4.273940378316876,,,0.06351305024706723,0.06622756014707733
structure,linear,0.05,w4,old_gatr,plus_gatr,2,3,5.549132546057156,,,0.06725503298930924,0.063522962064838
structure,linear,0.05,w4,duplicate_mace,plus_mace,2,3,10.912595458606623,,,0.06290405521123524,0.05603959013897458
structure,linear,0.05,w4,duplicate_mace,delta_mace,2,3,26.579593138113854,,,0.06290405521123524,0.046184413268714405
structure,linear,0.05,w4,old_mace,plus_mace,2,3,31.685732045797256,,,0.08203204369626416,0.05603959013897458
structure,linear,0.05,w6,radial,radial_control,2,3,9.76027107956381,,,0.008175303292007295,0.0073773715291308795
structure,linear,0.05,w6,radial_control,plus_gatr,2,3,23.202690594512298,,,0.0073773715291308795,0.005665622839219001
structure,linear,0.05,w6,radial_control,delta_gatr,2,3,13.98658738957531,,,0.0073773715291308795,0.0063455290131553405
structure,linear,0.05,w6,radial_control,duplicate_gatr,2,3,23.047821091108954,,,0.0073773715291308795,0.005677048137870386
structure,linear,0.05,w6,radial_control,old_gatr,2,3,22.622829974034254,,,0.0073773715291308795,0.00570840131154279
structure,linear,0.05,w6,radial_control,plus_mace,2,3,-159.05089070549053,,,0.0073773715291308795,0.01911114665686681
structure,linear,0.05,w6,radial_control,delta_mace,2,3,-144.5355568748225,,,0.0073773715291308795,0.018040296551484807
structure,linear,0.05,w6,radial_control,duplicate_mace,2,3,28.528368090095103,,,0.0073773715291308795,0.005272727823926545
structure,linear,0.05,w6,radial_control,old_mace,2,3,-245.49614397017692,,,0.0073773715291308795,0.025488534159500864
structure,linear,0.05,w6,radial_control,plus_soap,2,3,7.828883574842771,,,0.0073773715291308795,0.006799805701231625
structure,linear,0.05,w6,radial_control,plus_tda,2,3,-101.49146780312131,,,0.0073773715291308795,0.014864774179335382
structure,linear,0.05,w6,duplicate_gatr,plus_gatr,2,3,0.20125421475940541,,,0.005677048137870386,0.005665622839219001
structure,linear,0.05,w6,duplicate_gatr,delta_gatr,2,3,-11.775148969156346,,,0.005677048137870386,0.0063455290131553405
structure,linear,0.05,w6,old_gatr,plus_gatr,2,3,0.7493949704847847,,,0.00570840131154279,0.005665622839219001
structure,linear,0.05,w6,duplicate_mace,plus_mace,2,3,-262.4527435333262,,,0.005272727823926545,0.01911114665686681
structure,linear,0.05,w6,duplicate_mace,delta_mace,2,3,-242.14351951985242,,,0.005272727823926545,0.018040296551484807
structure,linear,0.05,w6,old_mace,plus_mace,2,3,25.020613043990526,,,0.025488534159500864,0.01911114665686681
structure,linear,0.05,qbar6,radial,radial_control,2,3,-18.659474528688214,,,0.03559643440857877,0.04223854202016873
structure,linear,0.05,qbar6,radial_control,plus_gatr,2,3,-2.0208353955964986,,,0.04223854202016873,0.043092113427896206
structure,linear,0.05,qbar6,radial_control,delta_gatr,2,3,23.081564055538472,,,0.04223854202016873,0.03248922588765795
structure,linear,0.05,qbar6,radial_control,duplicate_gatr,2,3,-2.336773330744113,,,0.04223854202016873,0.04322556100539118
structure,linear,0.05,qbar6,radial_control,old_gatr,2,3,5.450203906711559,,,0.04223854202016873,0.03993645535284749
structure,linear,0.05,qbar6,radial_control,plus_mace,2,3,93.40840016424288,,,0.04223854202016873,0.0027841956664276433
structure,linear,0.05,qbar6,radial_control,delta_mace,2,3,89.34666060379512,,,0.04223854202016873,0.004499815237417191
structure,linear,0.05,qbar6,radial_control,duplicate_mace,2,3,-0.01870079071710773,,,0.04223854202016873,0.042246440961513886
structure,linear,0.05,qbar6,radial_control,old_mace,2,3,48.59384612667081,,,0.04223854202016873,0.021713209904738746
structure,linear,0.05,qbar6,radial_control,plus_soap,2,3,54.794060600269425,,,0.04223854202016873,0.01909432970896721
structure,linear,0.05,qbar6,radial_control,plus_tda,2,3,42.56097237926107,,,0.04223854202016873,0.02426140781756214
structure,linear,0.05,qbar6,duplicate_gatr,plus_gatr,2,3,0.3087237606432258,,,0.04322556100539118,0.043092113427896206
structure,linear,0.05,qbar6,duplicate_gatr,delta_gatr,2,3,24.83793123331395,,,0.04322556100539118,0.03248922588765795
structure,linear,0.05,qbar6,old_gatr,plus_gatr,2,3,-7.901697952829756,,,0.03993645535284749,0.043092113427896206
structure,linear,0.05,qbar6,duplicate_mace,plus_mace,2,3,93.40963261505503,,,0.042246440961513886,0.0027841956664276433
structure,linear,0.05,qbar6,duplicate_mace,delta_mace,2,3,89.34865249000151,,,0.042246440961513886,0.004499815237417191
structure,linear,0.05,qbar6,old_mace,plus_mace,2,3,87.17741099246679,,,0.021713209904738746,0.0027841956664276433
structure,linear,0.05,q6_coherence,radial,radial_control,2,3,-24.316343835731246,,,0.030534032899744015,0.03795879332656107
structure,linear,0.05,q6_coherence,radial_control,plus_gatr,2,3,-1.6907093692052566,,,0.03795879332656107,0.0386005662017705
structure,linear,0.05,q6_coherence,radial_control,delta_gatr,2,3,30.430225243502452,,,0.03795879332656107,0.02640784701757296
structure,linear,0.05,q6_coherence,radial_control,duplicate_gatr,2,3,-1.7393089710918241,,,0.03795879332656107,0.03861901402420815
structure,linear,0.05,q6_coherence,radial_control,old_gatr,2,3,2.7903694537272816,,,0.03795879332656107,0.036899602752573236
structure,linear,0.05,q6_coherence,radial_control,plus_mace,2,3,94.16586063946382,,,0.03795879332656107,0.00221456890224948
structure,linear,0.05,q6_coherence,radial_control,delta_mace,2,3,96.20776223163956,,,0.03795879332656107,0.001439487696943732
structure,linear,0.05,q6_coherence,radial_control,duplicate_mace,2,3,1.0465582644115012,,,0.03795879332656107,0.03756153243793106
structure,linear,0.05,q6_coherence,radial_control,old_mace,2,3,52.738255846767856,,,0.03795879332656107,0.017939987785653446
structure,linear,0.05,q6_coherence,radial_control,plus_soap,2,3,31.773856431648863,,,0.03795879332656107,0.025897820831793244
structure,linear,0.05,q6_coherence,radial_control,plus_tda,2,3,29.422098855278534,,,0.03795879332656107,0.026790519629749397
structure,linear,0.05,q6_coherence,duplicate_gatr,plus_gatr,2,3,0.047768755634425286,,,0.03861901402420815,0.0386005662017705
structure,linear,0.05,q6_coherence,duplicate_gatr,delta_gatr,2,3,31.619572159404896,,,0.03861901402420815,0.02640784701757296
structure,linear,0.05,q6_coherence,old_gatr,plus_gatr,2,3,-4.609706669751734,,,0.036899602752573236,0.0386005662017705
structure,linear,0.05,q6_coherence,duplicate_mace,plus_mace,2,3,94.10415720948295,,,0.03756153243793106,0.00221456890224948
structure,linear,0.05,q6_coherence,duplicate_mace,delta_mace,2,3,96.16765450312117,,,0.03756153243793106,0.001439487696943732
structure,linear,0.05,q6_coherence,old_mace,plus_mace,2,3,87.65568333318228,,,0.017939987785653446,0.00221456890224948
structure,linear,0.05,bond_order,radial,radial_control,2,3,-4.116720757188208,,,0.03646101093431558,0.03796200893972921
structure,linear,0.05,bond_order,radial_control,plus_gatr,2,3,-0.08348146580048343,,,0.03796200893972921,0.037993700181239404
structure,linear,0.05,bond_order,radial_control,delta_gatr,2,3,8.480544844350913,,,0.03796200893972921,0.03474262374777897
structure,linear,0.05,bond_order,radial_control,duplicate_gatr,2,3,-0.22490118647104929,,,0.03796200893972921,0.038047385948242904
structure,linear,0.05,bond_order,radial_control,old_gatr,2,3,3.07003519778849,,,0.03796200893972921,0.03679656190349191
structure,linear,0.05,bond_order,radial_control,plus_mace,2,3,9.899557209564092,,,0.03796200893972921,0.03420393814684088
structure,linear,0.05,bond_order,radial_control,delta_mace,2,3,0.18467843057745625,,,0.03796200893972921,0.03789190129740364
structure,linear,0.05,bond_order,radial_control,duplicate_mace,2,3,-0.024791862372786078,,,0.03796200893972921,0.037971420428739494
structure,linear,0.05,bond_order,radial_control,old_mace,2,3,-23.418313131878033,,,0.03796200893972921,0.046852071064386526
structure,linear,0.05,bond_order,radial_control,plus_soap,2,3,24.838984055653913,,,0.03796200893972921,0.028532631591983958
structure,linear,0.05,bond_order,radial_control,plus_tda,2,3,-37.24226944896165,,,0.03796200893972921,0.05209992259730207
structure,linear,0.05,bond_order,duplicate_gatr,plus_gatr,2,3,0.14110237974438444,,,0.038047385948242904,0.037993700181239404
structure,linear,0.05,bond_order,duplicate_gatr,delta_gatr,2,3,8.685911313222693,,,0.038047385948242904,0.03474262374777897
structure,linear,0.05,bond_order,old_gatr,plus_gatr,2,3,-3.253397099672739,,,0.03679656190349191,0.037993700181239404
structure,linear,0.05,bond_order,duplicate_mace,plus_mace,2,3,9.921889250809034,,,0.037971420428739494,0.03420393814684088
structure,linear,0.05,bond_order,duplicate_mace,delta_mace,2,3,0.20941837423512633,,,0.037971420428739494,0.03789190129740364
structure,linear,0.05,bond_order,old_mace,plus_mace,2,3,26.995888613256668,,,0.046852071064386526,0.03420393814684088
structure,linear,0.05,angular_arrangement,radial,radial_control,2,3,2.2664193449852266,,,0.15878466838053507,0.15518594193948798
structure,linear,0.05,angular_arrangement,radial_control,plus_gatr,2,3,-2.291315793304105,,,0.15518594193948798,0.15874174193613522
structure,linear,0.05,angular_arrangement,radial_control,delta_gatr,2,3,6.513690746274515,,,0.15518594193948798,0.1450776095998566
structure,linear,0.05,angular_arrangement,radial_control,duplicate_gatr,2,3,-0.18268636747058586,,,0.15518594193948798,0.15546944549964223
structure,linear,0.05,angular_arrangement,radial_control,old_gatr,2,3,-5.108693789309071,,,0.15518594193948798,0.1631139165172314
structure,linear,0.05,angular_arrangement,radial_control,plus_mace,2,3,0.8188097599761801,,,0.15518594193948798,0.15391526430077648
structure,linear,0.05,angular_arrangement,radial_control,delta_mace,2,3,-7.171658921088864,,,0.15518594193948798,0.16631534838886705
structure,linear,0.05,angular_arrangement,radial_control,duplicate_mace,2,3,0.09582453358467635,,,0.15518594193948798,0.15503723573443548
structure,linear,0.05,angular_arrangement,radial_control,old_mace,2,3,5.245469734629826,,,0.15518594193948798,0.14704571032265193
structure,linear,0.05,angular_arrangement,radial_control,plus_soap,2,3,37.45143061240091,,,0.15518594193948798,0.09706658657381988
structure,linear,0.05,angular_arrangement,radial_control,plus_tda,2,3,-1.9153556990963994,,,0.15518594193948798,0.15815830472262238
structure,linear,0.05,angular_arrangement,duplicate_gatr,plus_gatr,2,3,-2.104784271904103,,,0.15546944549964223,0.15874174193613522
structure,linear,0.05,angular_arrangement,duplicate_gatr,delta_gatr,2,3,6.684166053586093,,,0.15546944549964223,0.1450776095998566
structure,linear,0.05,angular_arrangement,old_gatr,plus_gatr,2,3,2.6804424015128725,,,0.1631139165172314,0.15874174193613522
structure,linear,0.05,angular_arrangement,duplicate_mace,plus_mace,2,3,0.7236786881190449,,,0.15503723573443548,0.15391526430077648
structure,linear,0.05,angular_arrangement,duplicate_mace,delta_mace,2,3,-7.274454166449362,,,0.15503723573443548,0.16631534838886705
structure,linear,0.05,angular_arrangement,old_mace,plus_mace,2,3,-4.671713280891487,,,0.14704571032265193,0.15391526430077648
structure,linear,0.1,q4,radial,radial_control,10,1267,-0.7078336354312986,-1.421369674746109,-0.01293529631749557,0.8936306640597339,0.8999560824764767
structure,linear,0.1,q4,radial_control,plus_gatr,10,1267,0.4253813132934048,0.21826854031474552,0.6301644620491471,0.8999560824764767,0.8961278374737744
structure,linear,0.1,q4,radial_control,delta_gatr,10,1267,0.16031184609193172,-0.6770170189320801,0.9337824295288288,0.8999560824764767,0.898513346266642
structure,linear,0.1,q4,radial_control,duplicate_gatr,10,1267,0.3699608943064425,0.08906088368076714,0.6440454806598384,0.8999560824764767,0.8966265969053815
structure,linear,0.1,q4,radial_control,old_gatr,10,1267,0.08849951732895489,-0.06709735017454753,0.24758214643337828,0.8999560824764767,0.8991596256873124
structure,linear,0.1,q4,radial_control,plus_mace,10,1267,11.902091334363973,7.059574219248943,15.748186450474556,0.8999560824764767,0.7928424875709625
structure,linear,0.1,q4,radial_control,delta_mace,10,1267,15.671429668111802,11.245207990665113,19.21023200860227,0.8999560824764767,0.7589200979672814
structure,linear,0.1,q4,radial_control,duplicate_mace,10,1267,0.4103401076431257,0.11467651018687297,0.6985843481142395,0.8999560824764767,0.896263201718902
structure,linear,0.1,q4,radial_control,old_mace,10,1267,13.100690005071003,6.971191160881663,18.225012516319428,0.8999560824764767,0.7820556259294524
structure,linear,0.1,q4,radial_control,plus_soap,10,1267,78.43596126407957,72.25379475614137,84.80278970330369,0.8999560824764767,0.19406687823149943
structure,linear,0.1,q4,radial_control,plus_tda,10,1267,3.181950757461882,0.20328048213944921,5.802354068333204,0.8999560824764767,0.8713199230932922
structure,linear,0.1,q4,duplicate_gatr,plus_gatr,10,1267,0.05562621422657843,-0.01708096158055117,0.12648029529693794,0.8966265969053815,0.8961278374737744
structure,linear,0.1,q4,duplicate_gatr,delta_gatr,10,1267,-0.2104275478524098,-0.9834216813269459,0.5298080571231267,0.8966265969053815,0.898513346266642
structure,linear,0.1,q4,old_gatr,plus_gatr,10,1267,0.33718019881292527,-0.0014113935839610292,0.672665708649467,0.8991596256873124,0.8961278374737744
structure,linear,0.1,q4,duplicate_mace,plus_mace,10,1267,11.539100785304313,6.67533768222377,15.401974150169451,0.896263201718902,0.7928424875709625
structure,linear,0.1,q4,duplicate_mace,delta_mace,10,1267,15.323969955278372,10.878058033379336,18.856030033914703,0.896263201718902,0.7589200979672814
structure,linear,0.1,q4,old_mace,plus_mace,10,1267,-1.3792959584799647,-4.419412027886849,1.0920361007505042,0.7820556259294524,0.7928424875709625
structure,linear,0.1,q6,radial,radial_control,10,1267,0.9249958180681195,-0.2017100406621175,2.742269749630999,0.26285144176939446,0.2604200769252958
structure,linear,0.1,q6,radial_control,plus_gatr,10,1267,-0.1282441289638392,-0.42195765850914224,0.09843201478538788,0.2604200769252958,0.2607540503845956
structure,linear,0.1,q6,radial_control,delta_gatr,10,1267,0.5839452022803449,-0.47737712933761667,1.245787620081995,0.2604200769252958,0.25889936638031574
structure,linear,0.1,q6,radial_control,duplicate_gatr,10,1267,-0.09862674847320729,-0.3946513983601241,0.12446533791523606,0.2604200769252958,0.26067692077953863
structure,linear,0.1,q6,radial_control,old_gatr,10,1267,0.3186588979015803,-0.7780349524568297,1.0648000988527917,0.2604200769252958,0.2595902251782512
structure,linear,0.1,q6,radial_control,plus_mace,10,1267,29.76488465608893,27.00164432304053,32.30071591910302,0.2604200769252958,0.18290634140718343
structure,linear,0.1,q6,radial_control,delta_mace,10,1267,33.34743279833913,30.07893071744211,35.986368698845524,0.2604200769252958,0.1735766667792497
structure,linear,0.1,q6,radial_control,duplicate_mace,10,1267,-0.003063845574446944,-0.18517526909853754,0.2120947063240619,0.2604200769252958,0.2604280557942976
structure,linear,0.1,q6,radial_control,old_mace,10,1267,27.37940151954006,23.43953928881024,29.596652873447848,0.2604200769252958,0.18911861842642397
structure,linear,0.1,q6,radial_control,plus_soap,10,1267,92.34113188246084,91.17567993881593,93.22174701814636,0.2604200769252958,0.019945230243302445
structure,linear,0.1,q6,radial_control,plus_tda,10,1267,15.219506341608046,11.901162576366586,20.284834459023305,0.2604200769252958,0.22078542680282984
structure,linear,0.1,q6,duplicate_gatr,plus_gatr,10,1267,-0.029588198612406913,-0.03456297771395889,-0.022200557230366295,0.26067692077953863,0.2607540503845956
structure,linear,0.1,q6,duplicate_gatr,delta_gatr,10,1267,0.68189941553215,-0.36858320017911783,1.3940600103924172,0.26067692077953863,0.25889936638031574
structure,linear,0.1,q6,old_gatr,plus_gatr,10,1267,-0.4483316756419553,-1.3732718178464776,0.807106859972595,0.2595902251782512,0.2607540503845956
structure,linear,0.1,q6,duplicate_mace,plus_mace,10,1267,29.76703648563337,26.83792049713414,32.332935303440635,0.2604280557942976,0.18290634140718343
structure,linear,0.1,q6,duplicate_mace,delta_mace,10,1267,33.349474867503744,29.93325680748482,36.09927669699262,0.2604280557942976,0.1735766667792497
structure,linear,0.1,q6,old_mace,plus_mace,10,1267,3.284857446046441,-1.4445402232179643,9.959070207490917,0.18911861842642397,0.18290634140718343
structure,linear,0.1,w4,radial,radial_control,10,1267,-1.5408138215469158,-3.529045457529012,0.09454569269251589,0.8859554178076567,0.8996063413379808
structure,linear,0.1,w4,radial_control,plus_gatr,10,1267,-0.10607144896772613,-0.4411825962095106,0.13612346974243295,0.8996063413379808,0.9005605668192436
structure,linear,0.1,w4,radial_control,delta_gatr,10,1267,0.45239175160787237,-0.9760179830227589,2.192583758560329,0.8996063413379808,0.8955365964528264
structure,linear,0.1,w4,radial_control,duplicate_gatr,10,1267,-0.07120550150341298,-0.3578388295839563,0.18432898335805858,0.8996063413379808,0.900246910544887
structure,linear,0.1,w4,radial_control,old_gatr,10,1267,-0.26513528499880756,-0.5035642315363908,0.014271105006481703,0.8996063413379808,0.9019915151749547
structure,linear,0.1,w4,radial_control,plus_mace,10,1267,5.007644948546686,-0.30746101908032397,10.666420489341277,0.8996063413379808,0.8545572498291637
structure,linear,0.1,w4,radial_control,delta_mace,10,1267,5.665059545833473,0.937185158093834,10.812578680395157,0.8996063413379808,0.8486431064230903
structure,linear,0.1,w4,radial_control,duplicate_mace,10,1267,-0.027699465509312127,-0.3466812230599131,0.23641839374703746,0.8996063413379808,0.8998555274862193
structure,linear,0.1,w4,radial_control,old_mace,10,1267,7.908478744771463,4.629288055378089,12.808696374113115,0.8996063413379808,0.8284611650466503
structure,linear,0.1,w4,radial_control,plus_soap,10,1267,36.96421120066788,22.012360881458182,45.76357010407519,0.8996063413379808,0.5670739533512084
structure,linear,0.1,w4,radial_control,plus_tda,10,1267,5.570273362722389,3.901105493148227,6.651283317901013,0.8996063413379808,0.8494958089370698
structure,linear,0.1,w4,duplicate_gatr,plus_gatr,10,1267,-0.034841138656793724,-0.09216954899649021,-0.0023119306124197436,0.900246910544887,0.9005605668192436
structure,linear,0.1,w4,duplicate_gatr,delta_gatr,10,1267,0.5232246883479674,-0.6934974350406797,2.109128989629183,0.900246910544887,0.8955365964528264
structure,linear,0.1,w4,old_gatr,plus_gatr,10,1267,0.15864321688586758,-0.20911336436559846,0.36513487176295784,0.9019915151749547,0.9005605668192436
structure,linear,0.1,w4,duplicate_mace,plus_mace,10,1267,5.033950036801804,-0.49294338651619807,10.930730143055412,0.8998555274862193,0.8545572498291637
structure,linear,0.1,w4,duplicate_mace,delta_mace,10,1267,5.691182584185805,0.7104328891170408,11.07330371749924,0.8998555274862193,0.8486431064230903
structure,linear,0.1,w4,old_mace,plus_mace,10,1267,-3.1499466581567326,-6.338001413933947,-0.3217137165809403,0.8284611650466503,0.8545572498291637
structure,linear,0.1,w6,radial,radial_control,10,1267,-0.026384077033747566,-0.43121293174563924,0.3873115003481975,1.081394825119897,1.0816801411635957
structure,linear,0.1,w6,radial_control,plus_gatr,10,1267,0.04456362966163141,-0.20044676414427975,0.5586708795185191,1.0816801411635957,1.0811981052313642
structure,linear,0.1,w6,radial_control,delta_gatr,10,1267,0.0894122689642951,-0.3478827933905526,0.5821821749016132,1.0816801411635957,1.080712986406445
structure,linear,0.1,w6,radial_control,duplicate_gatr,10,1267,0.042997607105665914,-0.20277089653932823,0.5593479675327195,1.0816801411635957,1.0812150445863582
structure,linear,0.1,w6,radial_control,old_gatr,10,1267,-0.4509655312518568,-1.0166943752354445,0.33184492647634345,1.0816801411635957,1.08655814575864
structure,linear,0.1,w6,radial_control,plus_mace,10,1267,-0.06189915634136067,-0.7327347267985784,1.2105174579381095,1.0816801411635957,1.082349692045288
structure,linear,0.1,w6,radial_control,delta_mace,10,1267,-0.1421699127225784,-1.2593783057239794,1.5669200697573493,1.0816801411635957,1.0832179648762255
structure,linear,0.1,w6,radial_control,duplicate_mace,10,1267,-0.043358481566380114,-0.278943603660039,0.50015796404973,1.0816801411635957,1.0821491412482094
structure,linear,0.1,w6,radial_control,old_mace,10,1267,0.18116989552454665,-1.157075749447175,1.7734368419877633,1.0816801411635957,1.0797204623819399
structure,linear,0.1,w6,radial_control,plus_soap,10,1267,9.182227567735612,-4.29769526945813,16.25660177701326,1.0816801411635957,0.9823578090469505
structure,linear,0.1,w6,radial_control,plus_tda,10,1267,-0.16124158293100432,-0.9132146297967769,0.9129110683135012,1.0816801411635957,1.0834242593454582
structure,linear,0.1,w6,duplicate_gatr,plus_gatr,10,1267,0.001566696197841111,-0.002295592003697111,0.004300020138270355,1.0812150445863582,1.0811981052313642
structure,linear,0.1,w6,duplicate_gatr,delta_gatr,10,1267,0.04643462763739281,-0.5595661982809019,0.5340434272292582,1.0812150445863582,1.080712986406445
structure,linear,0.1,w6,old_gatr,plus_gatr,10,1267,0.493304527530225,-0.015534372475856095,0.9035281113420113,1.08655814575864,1.0811981052313642
structure,linear,0.1,w6,duplicate_mace,plus_mace,10,1267,-0.018532639303980858,-0.7818427770622804,0.8105554530262071,1.0821491412482094,1.082349692045288
structure,linear,0.1,w6,duplicate_mace,delta_mace,10,1267,-0.0987686065881066,-0.9723153253573757,1.1777950383661362,1.0821491412482094,1.0832179648762255
structure,linear,0.1,w6,old_mace,plus_mace,10,1267,-0.2435102190753824,-2.2575659734898808,1.5943554302792706,1.0797204623819399,1.082349692045288
structure,linear,0.1,qbar6,radial,radial_control,10,1267,0.1484134632524281,-1.3149969536525585,1.3925092406671058,0.11218948887201537,0.11202298456617521
structure,linear,0.1,qbar6,radial_control,plus_gatr,10,1267,0.14977357093639565,-0.17785427155553035,0.5311968820151503,0.11202298456617521,0.11185520374192093
structure,linear,0.1,qbar6,radial_control,delta_gatr,10,1267,-1.6567841135380013,-4.475050857136028,0.8216249183560408,0.11202298456617521,0.11387896357797873
structure,linear,0.1,qbar6,radial_control,duplicate_gatr,10,1267,-0.13369147327624287,-0.2538979639309408,-0.0025481137911231855,0.11202298456617521,0.11217274974464975
structure,linear,0.1,qbar6,radial_control,old_gatr,10,1267,1.9016911281964477,0.6617678212449185,3.2153278324972057,0.11202298456617521,0.10989265340713938
structure,linear,0.1,qbar6,radial_control,plus_mace,10,1267,54.877051217003284,48.806473554708305,59.90927485549356,0.11202298456617521,0.05054807395097956
structure,linear,0.1,qbar6,radial_control,delta_mace,10,1267,56.43559327511285,51.17640448084242,61.00472550945817,0.11202298456617521,0.04880214862176613
structure,linear,0.1,qbar6,radial_control,duplicate_mace,10,1267,0.2480140444363954,0.08284288587795396,0.39824352406713226,0.11202298456617521,0.11174515183145428
structure,linear,0.1,qbar6,radial_control,old_mace,10,1267,53.57084356400772,48.20223040245926,58.786808656950015,0.11202298456617521,0.05201132674849697
