task,family,target,baseline,method,sources,n,improvement_percent,low,high,baseline_loss,candidate_loss
structure,linear,q6_coherence,radial_control,delta_gatr,10,22381,0.5176829725633825,0.048615639070140326,0.9735147462064608,0.14019555853596694,0.1394697900011361
structure,linear,q6_coherence,radial_control,duplicate_gatr,10,22381,-0.1042467892867549,-0.17910509703971123,-0.01950630672167275,0.14019555853596694,0.14034170790446332
structure,linear,q6_coherence,radial_control,plus_mace,10,22381,28.094507906023924,23.996142282783183,31.723034151306052,0.14019555853596694,0.10080830625918531
structure,linear,q6_coherence,radial_control,delta_mace,10,22381,29.242655178321897,25.06682124077586,33.029426162214904,0.14019555853596694,0.0991986547779717
structure,linear,q6_coherence,radial_control,duplicate_mace,10,22381,-0.07319264018184057,-0.1446089988804805,0.0013849376526684706,0.14019555853596694,0.14029817136667708
structure,linear,q6_coherence,radial_control,plus_soap,10,22381,27.987426583571395,24.979819535664618,30.865766954697005,0.14019555853596694,0.10095842951728533
structure,linear,q6_coherence,duplicate_gatr,plus_gatr,10,22381,0.04359166687980531,0.01258076943653541,0.07799715128309348,0.14034170790446332,0.14028053061466017
structure,linear,q6_coherence,duplicate_gatr,delta_gatr,10,22381,0.6212820952134712,0.17386631258542645,1.0566796031172165,0.14034170790446332,0.1394697900011361
structure,linear,q6_coherence,duplicate_mace,plus_mace,10,22381,28.147098941355985,24.049215541882507,31.73451488410327,0.14029817136667708,0.10080830625918531
structure,linear,q6_coherence,duplicate_mace,delta_mace,10,22381,29.29440646898348,25.120030598143707,33.059483518293355,0.14029817136667708,0.0991986547779717
structure,linear,bond_order,radial,radial_control,10,22381,-0.04070462993099877,-0.1629894867552606,0.08582508613242514,0.5126913531529016,0.5129000422708907
structure,linear,bond_order,radial_control,plus_gatr,10,22381,0.20246939859055457,0.07290504559778506,0.3297634812269856,0.5129000422708907,0.5118615766399341
structure,linear,bond_order,radial_control,delta_gatr,10,22381,0.31291357584199986,0.1144788792600826,0.501055252940108,0.5129000422708907,0.5112951084081258
structure,linear,bond_order,radial_control,duplicate_gatr,10,22381,0.21253703734588347,0.07298147853565419,0.3382992696877696,0.5129000422708907,0.5118099397165023
structure,linear,bond_order,radial_control,plus_mace,10,22381,8.208020416980343,7.750810536259555,8.693704050484408,0.5129000422708907,0.4708011020825952
structure,linear,bond_order,radial_control,delta_mace,10,22381,9.01976857376614,8.529917234693286,9.559859306316353,0.5129000422708907,0.46663764544330766
structure,linear,bond_order,radial_control,duplicate_mace,10,22381,0.16317739289787303,0.054947111634565116,0.28276749496026765,0.5129000422708907,0.512063105353741
structure,linear,bond_order,radial_control,plus_soap,10,22381,41.90889197981191,39.571392228742816,44.285003001216936,0.5129000422708907,0.2979493175911735
structure,linear,bond_order,duplicate_gatr,plus_gatr,10,22381,-0.010089081790876087,-0.03557432575251873,0.015812639532064576,0.5118099397165023,0.5118615766399341
structure,linear,bond_order,duplicate_gatr,delta_gatr,10,22381,0.10059033020377584,-0.007778958777349132,0.2105984122176774,0.5118099397165023,0.5112951084081258
structure,linear,bond_order,duplicate_mace,plus_mace,10,22381,8.057991845095225,7.5190700894407545,8.635071433279485,0.512063105353741,0.4708011020825952
structure,linear,bond_order,duplicate_mace,delta_mace,10,22381,8.871066756323465,8.273133417248236,9.507791960136657,0.512063105353741,0.46663764544330766
structure,linear,angular_arrangement,radial,radial_control,10,22381,0.3589483484616296,0.2533602270858193,0.4656657485055615,0.41735407738116076,0.4158559918131638
structure,linear,angular_arrangement,radial_control,plus_gatr,10,22381,0.03609823466510509,-0.0028705927652472596,0.07302556684360972,0.4158559918131638,0.4157058751413702
structure,linear,angular_arrangement,radial_control,delta_gatr,10,22381,1.6568445339395832,1.5385732648986683,1.763558369589946,0.4158559918131638,0.40896590454374715
structure,linear,angular_arrangement,radial_control,duplicate_gatr,10,22381,0.04120293417778642,0.010735388034299742,0.07511536469576585,0.4158559918131638,0.4156846469425826
structure,linear,angular_arrangement,radial_control,plus_mace,10,22381,9.421422275949244,8.846003593972565,9.948548370611142,0.4158559918131638,0.3766764427646087
structure,linear,angular_arrangement,radial_control,delta_mace,10,22381,10.144490428052489,9.585575314111106,10.690657208088227,0.4158559918131638,0.37366952052919467
structure,linear,angular_arrangement,radial_control,duplicate_mace,10,22381,0.025778341675031236,-0.017162318473484817,0.06792628052440146,0.4158559918131638,0.4157487910347181
structure,linear,angular_arrangement,radial_control,plus_soap,10,22381,43.53137882571292,42.21183553985666,44.698300554348705,0.4158559918131638,0.23482814464754975
structure,linear,angular_arrangement,duplicate_gatr,plus_gatr,10,22381,-0.005106803665633208,-0.02294104896212179,0.01144763664627428,0.4156846469425826,0.4157058751413702
structure,linear,angular_arrangement,duplicate_gatr,delta_gatr,10,22381,1.6163075659042847,1.4743768984201917,1.7412923963032179,0.4156846469425826,0.40896590454374715
structure,linear,angular_arrangement,duplicate_mace,plus_mace,10,22381,9.398066599993216,8.816127572567597,9.957521768438415,0.4157487910347181,0.3766764427646087
structure,linear,angular_arrangement,duplicate_mace,delta_mace,10,22381,10.121321195137167,9.551219724965643,10.691555833702967,0.4157487910347181,0.37366952052919467
structure,nonlinear,q4,radial,radial_control,10,22381,0.5130656711823778,0.1744022971710782,0.8618796918582805,0.8404710665524121,0.8361588980337112
structure,nonlinear,q4,radial_control,plus_gatr,10,22381,-0.04750025898738741,-0.5381682001218246,0.4381066902471753,0.8361588980337112,0.8365560756758234
structure,nonlinear,q4,radial_control,delta_gatr,10,22381,-0.3760134994229336,-0.7896953169172161,0.04881346645303486,0.8361588980337112,0.839302968366944
structure,nonlinear,q4,radial_control,duplicate_gatr,10,22381,-0.033039900834319624,-0.5249380653640889,0.4495682860327421,0.8361588980337112,0.8364351641044389
structure,nonlinear,q4,radial_control,plus_mace,10,22381,4.975158716658335,3.5891771113271353,6.32745520952307,0.8361588980337112,0.7945586657330728
structure,nonlinear,q4,radial_control,delta_mace,10,22381,6.075951055472584,4.385819710842576,7.667500734214916,0.8361588980337112,0.785354292643204
structure,nonlinear,q4,radial_control,duplicate_mace,10,22381,-0.3488617861745036,-0.9986671015056903,0.2664202271582404,0.8361588980337112,0.8390759369006486
structure,nonlinear,q4,radial_control,plus_soap,10,22381,75.6082177652482,73.76183017239404,77.35393329168913,0.8361588980337112,0.20395405754488322
structure,nonlinear,q4,duplicate_gatr,plus_gatr,10,22381,-0.014455582043115811,-0.018986168131318593,-0.010327984577198641,0.8364351641044389,0.8365560756758234
structure,nonlinear,q4,duplicate_gatr,delta_gatr,10,22381,-0.3428603178795786,-1.0020571004884626,0.32475033840185796,0.8364351641044389,0.839302968366944
structure,nonlinear,q4,duplicate_mace,plus_mace,10,22381,5.30551160029834,3.8668590675105086,6.668236539598871,0.8390759369006486,0.7945586657330728
structure,nonlinear,q4,duplicate_mace,delta_mace,10,22381,6.402477045865462,4.911123678182954,7.836151249299361,0.8390759369006486,0.785354292643204
structure,nonlinear,q6,radial,radial_control,10,22381,-0.4139382130746716,-1.1690875955458813,0.36565665011392134,0.2109297295825622,0.21180284833603952
structure,nonlinear,q6,radial_control,plus_gatr,10,22381,0.5198439462480886,0.12523403208621528,0.9977679925375682,0.21180284833603952,0.2107018040509836
structure,nonlinear,q6,radial_control,delta_gatr,10,22381,-0.04352928850688276,-0.7051221384173134,0.5705752635672967,0.21180284833603952,0.21189504460895753
structure,nonlinear,q6,radial_control,duplicate_gatr,10,22381,0.5370108323909162,0.1558441604961117,0.990706250179485,0.21180284833603952,0.21066544409716248
structure,nonlinear,q6,radial_control,plus_mace,10,22381,18.31376911535839,16.992080465737303,19.662755647373753,0.21180284833603952,0.17301376371202454
structure,nonlinear,q6,radial_control,delta_mace,10,22381,22.81105742795043,20.558592577486262,25.093271244040714,0.21180284833603952,0.16348837896807078
structure,nonlinear,q6,radial_control,duplicate_mace,10,22381,0.16267971977349527,-0.44066648586105206,0.7186268481767778,0.21180284833603952,0.21145828805589417
structure,nonlinear,q6,radial_control,plus_soap,10,22381,91.7980827840413,91.41206583458455,92.17404275109551,0.21180284833603952,0.017371894281564524
structure,nonlinear,q6,duplicate_gatr,plus_gatr,10,22381,-0.017259571913630367,-0.04113533072294118,0.007970032763926493,0.21066544409716248,0.2107018040509836
structure,nonlinear,q6,duplicate_gatr,delta_gatr,10,22381,-0.5836745162761225,-1.2068988107823975,0.007998463676184286,0.21066544409716248,0.21189504460895753
structure,nonlinear,q6,duplicate_mace,plus_mace,10,22381,18.180665651519746,16.822234461829566,19.589214690278013,0.21145828805589417,0.17301376371202454
structure,nonlinear,q6,duplicate_mace,delta_mace,10,22381,22.685282061464363,20.351755585767982,24.86367767867592,0.21145828805589417,0.16348837896807078
structure,nonlinear,w4,radial,radial_control,10,22381,0.07971775073063458,-0.11295762044620794,0.2738232514130412,0.8225049787569156,0.8218492962882031
structure,nonlinear,w4,radial_control,plus_gatr,10,22381,-0.17986571572292664,-0.48363374671029913,0.09268307175003265,0.8218492962882031,0.8233275214071358
structure,nonlinear,w4,radial_control,delta_gatr,10,22381,0.38341368308932866,0.2388926353341092,0.5228529352091948,0.8218492962882031,0.8186982136318608
structure,nonlinear,w4,radial_control,duplicate_gatr,10,22381,-0.18063162794974552,-0.48139262393134263,0.0910868059852521,0.8218492962882031,0.8233338160513821
structure,nonlinear,w4,radial_control,plus_mace,10,22381,0.42116331719943556,-0.3176694400088387,1.3302349848366535,0.8218492962882031,0.8183879685295755
structure,nonlinear,w4,radial_control,delta_mace,10,22381,1.1500268129563063,0.3881055258413646,1.9722150166006682,0.8218492962882031,0.8123978090187961
structure,nonlinear,w4,radial_control,duplicate_mace,10,22381,-0.20161537995808665,-0.5817119878400279,0.16715657568215586,0.8218492962882031,0.8235062708695974
structure,nonlinear,w4,radial_control,plus_soap,10,22381,33.96447620770859,29.145277533164037,38.1797926033334,0.8218492962882031,0.5427124875871758
structure,nonlinear,w4,duplicate_gatr,plus_gatr,10,22381,0.000764531241592703,-0.00530867714063632,0.006574849381124626,0.8233338160513821,0.8233275214071358
structure,nonlinear,w4,duplicate_gatr,delta_gatr,10,22381,0.5630283038480233,0.21050544997168216,0.9248598865175373,0.8233338160513821,0.8186982136318608
structure,nonlinear,w4,duplicate_mace,plus_mace,10,22381,0.6215256059455498,-0.022277252768110323,1.4268985847579407,0.8235062708695974,0.8183879685295755
structure,nonlinear,w4,duplicate_mace,delta_mace,10,22381,1.3489225575745833,0.612648718183495,2.1962315850794445,0.8235062708695974,0.8123978090187961
structure,nonlinear,w6,radial,radial_control,10,22381,-0.2701587187549981,-0.5115597586721643,0.011591490218154215,0.9521040045389043,0.9546761965187816
structure,nonlinear,w6,radial_control,plus_gatr,10,22381,-0.24259339784844514,-0.4162275987361852,-0.11159544783327924,0.9546761965187816,0.9569921779423668
structure,nonlinear,w6,radial_control,delta_gatr,10,22381,0.0014972119774303572,-0.13443066946803306,0.12409817593004302,0.9546761965187816,0.9546619029924216
structure,nonlinear,w6,radial_control,duplicate_gatr,10,22381,-0.24250944674519825,-0.4164924046021312,-0.11124837778351271,0.9546761965187816,0.9569913764811673
structure,nonlinear,w6,radial_control,plus_mace,10,22381,0.26103020589636206,0.0731715471430916,0.4673090373394584,0.9546761965187816,0.952184203277365
structure,nonlinear,w6,radial_control,delta_mace,10,22381,0.9908193728654702,0.7903728033749946,1.1789221079170498,0.9546761965187816,0.9452170798155383
structure,nonlinear,w6,radial_control,duplicate_mace,10,22381,-0.23545599881289458,-0.3524859794824531,-0.12043203250322598,0.9546761965187816,0.9569240388927238
structure,nonlinear,w6,radial_control,plus_soap,10,22381,10.026928805470114,8.729338679988448,11.158493648471602,0.9546761965187816,0.8589514939710734
structure,nonlinear,w6,duplicate_gatr,plus_gatr,10,22381,-8.374800644084246e-05,-0.002032735912001482,0.0019140877955514668,0.9569913764811673,0.9569921779423668
structure,nonlinear,w6,duplicate_gatr,delta_gatr,10,22381,0.24341635107634207,0.16461172973162297,0.32386497027984235,0.9569913764811673,0.9546619029924216
structure,nonlinear,w6,duplicate_mace,plus_mace,10,22381,0.4953199441873557,0.36642350782190025,0.6192793687365361,0.9569240388927238,0.952184203277365
structure,nonlinear,w6,duplicate_mace,delta_mace,10,22381,1.223394815196821,1.0342658855013176,1.3981398198598893,0.9569240388927238,0.9452170798155383
structure,nonlinear,qbar6,radial,radial_control,10,22381,0.08878587271258231,-0.7383163313973373,0.9760011399498114,0.08550328660150293,0.08542737176229584
structure,nonlinear,qbar6,radial_control,plus_gatr,10,22381,-0.11972268952151754,-0.6788551574076207,0.47813404821426264,0.08542737176229584,0.08552964770935721
structure,nonlinear,qbar6,radial_control,delta_gatr,10,22381,1.2927255002634364,0.05309632181731416,2.4794270767666378,0.08542737176229584,0.0843230303433198
structure,nonlinear,qbar6,radial_control,duplicate_gatr,10,22381,-0.10473062839129188,-0.5758919324344802,0.42558972025390496,0.08542737176229584,0.08551684038556066
structure,nonlinear,qbar6,radial_control,plus_mace,10,22381,41.84243830506665,37.44999689565449,45.463674740214834,0.08542737176229584,0.04968247643701727
structure,nonlinear,qbar6,radial_control,delta_mace,10,22381,43.13114526722899,38.816961027733356,46.71863576481594,0.08542737176229584,0.048581567949524264
structure,nonlinear,qbar6,radial_control,duplicate_mace,10,22381,-0.6671466229569933,-1.1290088733422854,-0.28896607996287127,0.08542737176229584,0.08599729758808891
structure,nonlinear,qbar6,radial_control,plus_soap,10,22381,43.384419708927325,38.66932008465762,47.4635693992928,0.08542737176229584,0.048365202250635744
structure,nonlinear,qbar6,duplicate_gatr,plus_gatr,10,22381,-0.014976376277231473,-0.09281906591246059,0.06533075328497562,0.08551684038556066,0.08552964770935721
structure,nonlinear,qbar6,duplicate_gatr,delta_gatr,10,22381,1.3959940952664618,0.23140255911237806,2.543609579007866,0.08551684038556066,0.0843230303433198
structure,nonlinear,qbar6,duplicate_mace,plus_mace,10,22381,42.22786316497164,38.01842363283377,45.7596365256211,0.08599729758808891,0.04968247643701727
structure,nonlinear,qbar6,duplicate_mace,delta_mace,10,22381,43.50802954039212,39.33575014187575,47.017066419398624,0.08599729758808891,0.048581567949524264
structure,nonlinear,q6_coherence,radial,radial_control,10,22381,2.4194957178287235,1.1456549623982255,3.664844676617851,0.13581063004904542,0.13252469767065256
structure,nonlinear,q6_coherence,radial_control,plus_gatr,10,22381,-0.08383883391585023,-0.6911825526965343,0.5380497257946526,0.13252469767065256,0.13263580483183013
structure,nonlinear,q6_coherence,radial_control,delta_gatr,10,22381,1.014521195238094,0.1878721219206292,1.878456784846927,0.13252469767065256,0.1311802065238586
structure,nonlinear,q6_coherence,radial_control,duplicate_gatr,10,22381,-0.0638089159083588,-0.6227865703243074,0.5114795885884593,0.13252469767065256,0.13260926024354702
structure,nonlinear,q6_coherence,radial_control,plus_mace,10,22381,22.52044652767289,17.75413528679216,26.998645718845182,0.13252469767065256,0.10267954399577309
structure,nonlinear,q6_coherence,radial_control,delta_mace,10,22381,24.052379476215947,19.604402247631977,28.23809892932212,0.13252469767065256,0.10064935448719929
structure,nonlinear,q6_coherence,radial_control,duplicate_mace,10,22381,-0.07066384165348438,-0.6509307061248748,0.6016090775093241,0.13252469767065256,0.1326183447131663
structure,nonlinear,q6_coherence,radial_control,plus_soap,10,22381,26.058214495681487,21.928070665547384,29.81924545911571,0.13252469767065256,0.09799112769188051
structure,nonlinear,q6_coherence,duplicate_gatr,plus_gatr,10,22381,-0.020017145284079163,-0.07051815646399451,0.034552192193826325,0.13260926024354702,0.13263580483183013
structure,nonlinear,q6_coherence,duplicate_gatr,delta_gatr,10,22381,1.0776424791631212,0.388632474774786,1.7875434525245426,0.13260926024354702,0.1311802065238586
structure,nonlinear,q6_coherence,duplicate_mace,plus_mace,10,22381,22.575157895498076,18.080232895177208,26.9309166679182,0.1326183447131663,0.10267954399577309
structure,nonlinear,q6_coherence,duplicate_mace,delta_mace,10,22381,24.106009085780077,19.793497301799324,28.10614134910526,0.1326183447131663,0.10064935448719929
structure,nonlinear,bond_order,radial,radial_control,10,22381,0.1602844974408102,-0.017115297338143876,0.35561180574812246,0.5078872826802238,0.507073218101614
structure,nonlinear,bond_order,radial_control,plus_gatr,10,22381,-0.10858796750568,-0.3464402468837946,0.15823172273711836,0.507073218101614,0.5076238386029162
structure,nonlinear,bond_order,radial_control,delta_gatr,10,22381,0.07815906583878984,-0.021630656911009183,0.18198908486211085,0.507073218101614,0.5066768944112271
structure,nonlinear,bond_order,radial_control,duplicate_gatr,10,22381,-0.10230582890402573,-0.3357279396851043,0.15950102845054825,0.507073218101614,0.5075919835605431
structure,nonlinear,bond_order,radial_control,plus_mace,10,22381,4.993778725344078,4.446636214703615,5.547020551664373,0.507073218101614,0.48175110361413803
structure,nonlinear,bond_order,radial_control,delta_mace,10,22381,6.138193955056803,5.451242849345994,6.8112466169026,0.507073218101614,0.4759480804803887
structure,nonlinear,bond_order,radial_control,duplicate_mace,10,22381,-0.234708655986271,-0.5401119284596856,0.066615609885234,0.507073218101614,0.5082633628366866
structure,nonlinear,bond_order,radial_control,plus_soap,10,22381,41.844484512141065,39.00454635429591,44.67704880575628,0.507073218101614,0.29489104388786885
structure,nonlinear,bond_order,duplicate_gatr,plus_gatr,10,22381,-0.006275718176151912,-0.012158952163798808,0.000145969232090426,0.5075919835605431,0.5076238386029162
structure,nonlinear,bond_order,duplicate_gatr,delta_gatr,10,22381,0.18028045732658704,-0.08914250971368719,0.42502740467442734,0.5075919835605431,0.5066768944112271
structure,nonlinear,bond_order,duplicate_mace,plus_mace,10,22381,5.21624440419629,4.757905056279277,5.6923456243513915,0.5082633628366866,0.48175110361413803
structure,nonlinear,bond_order,duplicate_mace,delta_mace,10,22381,6.357979881914355,5.811289998937386,6.898397720098854,0.5082633628366866,0.4759480804803887
structure,nonlinear,angular_arrangement,radial,radial_control,10,22381,0.38508089127503586,0.1967056550712054,0.5892757993140596,0.4135310319085949,0.41193860292522244
structure,nonlinear,angular_arrangement,radial_control,plus_gatr,10,22381,0.07321911829589745,-0.25631960374479235,0.3988983088284326,0.41193860292522244,0.4116369851122402
structure,nonlinear,angular_arrangement,radial_control,delta_gatr,10,22381,1.5429791320108466,1.2588705049805804,1.8049667596435781,0.41193860292522244,0.40558247624538923
structure,nonlinear,angular_arrangement,radial_control,duplicate_gatr,10,22381,0.07403731190742668,-0.25940474835226546,0.3979815769067252,0.41193860292522244,0.4116336146569076
structure,nonlinear,angular_arrangement,radial_control,plus_mace,10,22381,6.924628564723834,6.474483768470263,7.3673252200318915,0.41193860292522244,0.3834133847579382
structure,nonlinear,angular_arrangement,radial_control,delta_mace,10,22381,7.967035183272586,7.378404913505765,8.485011914568208,0.41193860292522244,0.37911930949668843
structure,nonlinear,angular_arrangement,radial_control,duplicate_mace,10,22381,-0.05470875871751435,-0.149641581478277,0.0292204645826577,0.41193860292522244,0.41216396942156114
