horizon_ps,known_examples,events,threshold,average_precision,auroc,brier,mean_risk,observed_frequency,precision,recall,false_alarm_rate,detected_events,missed_events,interval_timing_mae_ps,timed_within_first_bin_recall
0.75,459,7,0.19722095131874084,0.11122775225506124,0.8027911787344018,0.03698452877970029,0.017777410645820266,0.03786044464010565,,0.0,0.0,0,7,,0.0
3.0,459,15,0.36506712436676025,0.2205226630083543,0.8198606039007473,0.0829440060519613,0.033473980727555,0.08742387555946876,,0.0,0.0,0,15,,0.0
9.0,314,22,0.5238058567047119,0.24881096232067207,0.8015132670803282,0.10716304900279676,0.05349475336202447,0.1138418079096045,,0.0,0.0,0,22,,0.0
