source_id,population,method,metric,value,samples
860,all,encoder,present/bond_order,0.2314242571592331,12
861,all,encoder,present/bond_order,0.14208103716373444,12
862,all,encoder,present/bond_order,0.22448022663593292,12
863,all,encoder,present/bond_order,0.283693790435791,12
864,all,encoder,present/bond_order,0.1378145068883896,12
865,all,encoder,present/bond_order,0.18527553975582123,12
866,all,encoder,present/bond_order,0.13541577756404877,12
867,all,encoder,present/bond_order,0.16529810428619385,12
868,all,encoder,present/bond_order,0.30966314673423767,12
869,all,encoder,present/bond_order,0.13989372551441193,12
870,all,encoder,present/bond_order,0.13511060178279877,12
871,all,encoder,present/bond_order,0.28405067324638367,12
872,all,encoder,present/bond_order,0.5697523355484009,12
873,all,encoder,present/bond_order,0.2767498791217804,12
874,all,encoder,present/bond_order,0.1577356606721878,12
884,all,encoder,present/bond_order,0.23250551521778107,12
885,all,encoder,present/bond_order,0.1186341866850853,12
886,all,encoder,present/bond_order,0.28946807980537415,12
887,all,encoder,present/bond_order,0.15291567146778107,12
888,all,encoder,present/bond_order,0.14650554955005646,12
889,all,encoder,present/bond_order,0.1957838535308838,12
890,all,encoder,present/bond_order,0.7147005200386047,12
891,all,encoder,present/bond_order,0.1498410552740097,12
892,all,encoder,present/bond_order,0.1686033010482788,12
893,all,encoder,present/bond_order,0.16391809284687042,12
894,all,encoder,present/bond_order,0.39270222187042236,12
895,all,encoder,present/bond_order,0.11313748359680176,12
896,all,encoder,present/bond_order,0.1493685096502304,12
897,all,encoder,present/bond_order,0.15735206007957458,12
898,all,encoder,present/bond_order,0.21031366288661957,12
899,all,encoder,present/bond_order,0.30670973658561707,12
900,all,encoder,present/bond_order,0.18112099170684814,12
901,all,encoder,present/bond_order,0.237269327044487,12
914,all,encoder,present/bond_order,0.42817142605781555,12
915,all,encoder,present/bond_order,0.8558209538459778,12
916,all,encoder,present/bond_order,0.5744809508323669,12
917,all,encoder,present/bond_order,0.08583611249923706,12
918,all,encoder,present/bond_order,0.33599868416786194,12
919,all,encoder,present/bond_order,0.2588401734828949,12
920,all,encoder,present/bond_order,0.4509666860103607,12
921,all,encoder,present/bond_order,0.2922430634498596,12
922,all,encoder,present/bond_order,0.3412027060985565,12
923,all,encoder,present/bond_order,0.40058866143226624,12
924,all,encoder,present/bond_order,0.5786579251289368,12
925,all,encoder,present/bond_order,0.4095732271671295,12
926,all,encoder,present/bond_order,0.39332935214042664,12
927,all,encoder,present/bond_order,0.5100162625312805,12
928,all,encoder,present/bond_order,0.2853308618068695,12
929,all,encoder,present/bond_order,0.3580799102783203,12
