horizon_ps,known_examples,events,threshold,average_precision,auroc,brier,mean_risk,observed_frequency,precision,recall,false_alarm_rate,detected_events,missed_events,interval_timing_mae_ps,timed_within_first_bin_recall
0.75,459,7,0.07151615619659424,0.06328244333144643,0.5986473470219429,0.036917681755517545,0.01765266750372475,0.03786044464010565,0.0,0.0,0.028381504359541426,0,7,,0.0
3.0,459,15,0.10479999333620071,0.19366684379824955,0.7029601525602569,0.08212502117331277,0.023187155362678447,0.08742387555946876,0.0,0.0,0.02837520938023451,0,15,,0.0
9.0,314,22,0.24577604234218597,0.20666693184930915,0.6643847647091965,0.10239066607121539,0.05213907891991872,0.1138418079096045,0.0,0.0,0.019126554032515144,0,22,,0.0
