source_id,population,method,metric,value,samples
860,all,encoder,present/bond_order,0.6229840517044067,12
861,all,encoder,present/bond_order,0.17683172225952148,12
862,all,encoder,present/bond_order,0.5366766452789307,12
863,all,encoder,present/bond_order,0.5726057887077332,12
864,all,encoder,present/bond_order,0.19056029617786407,12
865,all,encoder,present/bond_order,0.30594193935394287,12
866,all,encoder,present/bond_order,0.18864448368549347,12
867,all,encoder,present/bond_order,0.2416185587644577,12
868,all,encoder,present/bond_order,0.39445748925209045,12
869,all,encoder,present/bond_order,0.16769063472747803,12
870,all,encoder,present/bond_order,0.229853555560112,12
871,all,encoder,present/bond_order,0.3325163722038269,12
872,all,encoder,present/bond_order,0.7676019668579102,12
873,all,encoder,present/bond_order,0.408023864030838,12
874,all,encoder,present/bond_order,0.31770825386047363,12
884,all,encoder,present/bond_order,0.33764728903770447,12
885,all,encoder,present/bond_order,0.4025901257991791,12
886,all,encoder,present/bond_order,0.5390436053276062,12
887,all,encoder,present/bond_order,0.20567096769809723,12
888,all,encoder,present/bond_order,0.2752368152141571,12
889,all,encoder,present/bond_order,0.29984354972839355,12
890,all,encoder,present/bond_order,0.6607939004898071,12
891,all,encoder,present/bond_order,0.2105286717414856,12
892,all,encoder,present/bond_order,0.28897804021835327,12
893,all,encoder,present/bond_order,0.22550742328166962,12
894,all,encoder,present/bond_order,0.5755528211593628,12
895,all,encoder,present/bond_order,0.16916213929653168,12
896,all,encoder,present/bond_order,0.2166939377784729,12
897,all,encoder,present/bond_order,0.2129524201154709,12
898,all,encoder,present/bond_order,0.2806856036186218,12
899,all,encoder,present/bond_order,0.3374350368976593,12
900,all,encoder,present/bond_order,0.3134138286113739,12
901,all,encoder,present/bond_order,0.23346275091171265,12
914,all,encoder,present/bond_order,0.7052050232887268,12
915,all,encoder,present/bond_order,1.084860920906067,12
916,all,encoder,present/bond_order,0.5635008215904236,12
917,all,encoder,present/bond_order,0.3914581835269928,12
918,all,encoder,present/bond_order,0.41355037689208984,12
919,all,encoder,present/bond_order,0.5640788674354553,12
920,all,encoder,present/bond_order,0.9617154002189636,12
921,all,encoder,present/bond_order,0.4698532521724701,12
922,all,encoder,present/bond_order,1.102099895477295,12
923,all,encoder,present/bond_order,0.5999012589454651,12
924,all,encoder,present/bond_order,0.9253318905830383,12
925,all,encoder,present/bond_order,0.6046934127807617,12
926,all,encoder,present/bond_order,0.38901200890541077,12
927,all,encoder,present/bond_order,0.46819207072257996,12
928,all,encoder,present/bond_order,0.5727633833885193,12
929,all,encoder,present/bond_order,0.7556666731834412,12
930,all,encoder,present/bond_order,0.4094131886959076,12
931,all,encoder,present/bond_order,0.8190612196922302,12
944,all,encoder,present/bond_order,0.5022976994514465,12
