horizon_ps,known_examples,events,threshold,average_precision,auroc,brier,mean_risk,observed_frequency,precision,recall,false_alarm_rate,detected_events,missed_events,interval_timing_mae_ps,timed_within_first_bin_recall
0.75,12,0,,,,0.24723532299200693,0.49722247322400404,0.0,,,,,,,
3.0,12,0,,,,0.5722654908895491,0.7564820994933446,0.0,,,,,,,
9.0,8,0,,,,0.734001599252224,0.8567384406924248,0.0,,,,,,,
