seed,variant,readout,horizon_ps,known_examples,events,threshold,average_precision,auroc,brier,mean_risk,observed_frequency,precision,recall,false_alarm_rate,detected_events,missed_events,interval_timing_mae_ps,timed_within_first_bin_recall
20260916,B,joint,0.75,221,1,0.04857112094759941,0.034482758620689655,0.7647058823529405,0.008402543578620228,0.017108623020208654,0.008333333333333337,0.0,0.0,0.0350140056022409,0,1,,0.0
20260916,B,joint,3.0,221,2,0.09137677401304245,0.044973627400796745,0.7374058380414306,0.016858928753846095,0.02233060275153818,0.016666666666666673,0.0,0.0,0.021186440677966108,0,2,,0.0
20260916,B,joint,9.0,148,2,0.16722053289413452,0.05710594315245478,0.7437943262411347,0.021936858720967695,0.03935587442780767,0.020833333333333332,0.0,0.0,0.010638297872340425,0,2,,0.0
20260916,B,linear,0.75,221,1,0.564233660697937,0.03498542274052478,0.7682072829131645,0.03163278358685006,0.08848916738783444,0.008333333333333337,0.0,0.0,0.0070028011204481795,0,1,,0.0
20260916,B,linear,3.0,221,2,0.7891945242881775,0.04349521775466618,0.7274011299435019,0.07034301795421455,0.14591479717001443,0.016666666666666673,0.0,0.0,0.007062146892655369,0,2,,0.0
20260916,B,linear,9.0,148,2,0.9186426997184753,0.05555555555555555,0.7367021276595745,0.11223989478364475,0.20543227794890603,0.020833333333333332,0.0,0.0,0.010638297872340425,0,2,,0.0
20260916,B,nonlinear,0.75,221,1,0.41171151399612427,0.03305785123966942,0.7542016806722682,0.020061779867729966,0.054484586809519044,0.008333333333333337,0.0,0.0,0.0070028011204481795,0,1,,0.0
20260916,B,nonlinear,3.0,221,2,0.6462351083755493,0.04411513251638644,0.7309322033898298,0.04963019750701595,0.09855668755245227,0.016666666666666673,0.0,0.0,0.007062146892655369,0,2,,0.0
20260916,B,nonlinear,9.0,148,2,0.7867721319198608,0.05555555555555555,0.7367021276595745,0.0761574030971121,0.1363955015163406,0.020833333333333332,0.0,0.0,0.010638297872340425,0,2,,0.0
20260916,B,state_constant,0.75,221,1,0.40589743852615356,0.03305785123966942,0.7542016806722682,0.020381884528804003,0.05880809817574995,0.008333333333333337,0.0,0.0,0.0070028011204481795,0,1,,0.0
20260916,B,state_constant,3.0,221,2,0.6723167896270752,0.04476421973748178,0.7344632768361574,0.05606369311483328,0.1143461802618091,0.016666666666666673,0.0,0.0,0.007062146892655369,0,2,,0.0
20260916,B,state_constant,9.0,148,2,0.7921038866043091,0.05947796320068464,0.7553191489361702,0.08272951486387588,0.15132990254965584,0.020833333333333332,0.0,0.0,0.010638297872340425,0,2,,0.0
20260916,B,state_history,0.75,221,1,0.36072930693626404,0.03773584905660377,0.785714285714285,0.020815272712663632,0.06061703052721527,0.008333333333333337,0.0,0.0,0.04201680672268908,0,1,,0.0
20260916,B,state_history,3.0,221,2,0.6352443099021912,0.04710321864594895,0.750353107344632,0.05675196052990711,0.11735340770238611,0.016666666666666673,0.0,0.0,0.028248587570621476,0,2,,0.0
20260916,B,state_history,9.0,148,2,0.794163167476654,0.060087719298245613,0.7579787234042553,0.08572910783652866,0.15764930345944272,0.020833333333333332,0.0,0.0,0.010638297872340425,0,2,,0.0
20260916,C,joint,0.75,221,1,0.34023192524909973,0.0476190476190476,0.8319327731092432,0.03468120645179794,0.1630298153135098,0.008333333333333337,0.0,0.0,0.0070028011204481795,0,1,,0.0
20260916,C,joint,3.0,221,2,0.44706469774246216,0.03810689027483512,0.6613700564971741,0.07130108618746617,0.2399323300355011,0.016666666666666673,0.0,0.0,0.007062146892655369,0,2,,0.0
20260916,C,joint,9.0,148,2,0.5905045866966248,0.07014590347923681,0.7420212765957447,0.1273667565223554,0.3388269443271889,0.020833333333333332,0.0,0.0,0.010638297872340425,0,2,,0.0
20260916,C,linear,0.75,221,1,0.4974636733531952,0.02223594811612108,0.6304855275443504,0.03619106922169859,0.10482954363623223,0.008333333333333337,0.0,0.0,0.0350140056022409,0,1,,0.0
20260916,C,linear,3.0,221,2,0.7498785257339478,0.03470332063146437,0.6493644067796605,0.08489608445842925,0.18821766607752247,0.016666666666666673,0.0,0.0,0.035310734463276844,0,2,,0.0
20260916,C,linear,9.0,148,2,0.9560012817382812,0.041877002765462454,0.6374113475177305,0.11617686869754429,0.2505610598923846,0.020833333333333332,0.0,0.0,0.010638297872340425,0,2,,0.0
20260916,C,nonlinear,0.75,221,1,0.15057747066020966,0.02682563338301045,0.6951447245564887,0.01110148093741333,0.042175818407634305,0.008333333333333337,0.0,0.0,0.01750700280112045,0,1,,0.0
20260916,C,nonlinear,3.0,221,2,0.2642475962638855,0.037441854365073704,0.6777306967984928,0.02411792287089325,0.06198030187617946,0.016666666666666673,0.0,0.0,0.017655367231638422,0,2,,0.0
20260916,C,nonlinear,9.0,148,2,0.32808345556259155,0.044635627530364375,0.6631205673758865,0.03476582502544387,0.09300511043855092,0.020833333333333332,0.0,0.0,0.047872340425531915,0,2,,0.0
20260916,C,state_constant,0.75,221,1,0.09674415737390518,0.029580936729663124,0.7243230625583561,0.009941790862778905,0.04212688471522632,0.008333333333333337,0.0,0.0,0.0350140056022409,0,1,,0.0
20260916,C,state_constant,3.0,221,2,0.21512120962142944,0.0391090776877529,0.6942090395480222,0.023026930685970195,0.06660237588824844,0.016666666666666673,0.0,0.0,0.07768361581920905,0,2,,0.0
20260916,C,state_constant,9.0,148,2,0.33046677708625793,0.046556902881299364,0.6790780141843972,0.031182901115117703,0.0953974783818315,0.020833333333333332,,0.0,0.0,0,2,,0.0
20260916,C,state_history,0.75,221,1,0.23467861115932465,0.03684749232343909,0.7803454715219414,0.014797789679171352,0.052151282342405215,0.008333333333333337,0.0,0.0,0.04201680672268908,0,1,,0.0
20260916,C,state_history,3.0,221,2,0.43696925044059753,0.04293021314606266,0.7248116760828619,0.042553261015323356,0.10881060646077259,0.016666666666666673,0.0,0.0,0.05649717514124295,0,2,,0.0
20260916,C,state_history,9.0,148,2,0.5570086240768433,0.05090497737556561,0.7109929078014184,0.05507951977306725,0.13921376437388566,0.020833333333333332,0.0,0.0,0.010638297872340425,0,2,,0.0
20260916,D,joint,0.75,221,1,0.07151615619659424,0.016157989228007163,0.4883286647992514,0.00852906616939265,0.014519936055392937,0.008333333333333337,0.0,0.0,0.0035014005602240898,0,1,,0.0
20260916,D,joint,3.0,221,2,0.10479999333620071,0.019170477398552613,0.36852636534839733,0.016999400101213518,0.018178324740189836,0.016666666666666673,0.0,0.0,0.0035310734463276845,0,2,,0.0
20260916,D,joint,9.0,148,2,0.24577604234218597,0.023524857097310472,0.3546099290780142,0.022991625480497182,0.04356102441412683,0.020833333333333332,,0.0,0.0,0,2,,0.0
20260916,D,linear,0.75,221,1,0.3970792293548584,0.01190476190476189,0.3025210084033587,0.010952599130449155,0.04332341187939705,0.008333333333333337,,0.0,0.0,0,1,,0.0
20260916,D,linear,3.0,221,2,0.6356223821640015,0.01744549274055383,0.2883709981167583,0.02419069823269167,0.07369497475339343,0.016666666666666673,,0.0,0.0,0,2,,0.0
20260916,D,linear,9.0,148,2,0.7969425916671753,0.021383777115246225,0.27393617021276595,0.04139804844938529,0.1250153089252611,0.020833333333333332,,0.0,0.0,0,2,,0.0
20260916,D,nonlinear,0.75,221,1,0.2769084572792053,0.011519999999999989,0.27894491129785004,0.009047469805766557,0.020248132687939457,0.008333333333333337,,0.0,0.0,0,1,,0.0
20260916,D,nonlinear,3.0,221,2,0.479322224855423,0.017860478902081933,0.3095574387947243,0.01885052721498108,0.03519895597182095,0.016666666666666673,,0.0,0.0,0,2,,0.0
20260916,D,nonlinear,9.0,148,2,0.6516719460487366,0.021972870293702214,0.29698581560283693,0.030856839968894035,0.09132700923752661,0.020833333333333332,,0.0,0.0,0,2,,0.0
20260916,D,state_constant,0.75,221,1,0.20256030559539795,0.011042944785276074,0.24743230625583357,0.008908186442803345,0.02205425648652535,0.008333333333333337,,0.0,0.0,0,1,,0.0
20260916,D,state_constant,3.0,221,2,0.36263957619667053,0.017783331422675675,0.3142655367231615,0.018325683057939933,0.03661483054769364,0.016666666666666673,,0.0,0.0,0,2,,0.0
20260916,D,state_constant,9.0,148,2,0.5169629454612732,0.0217940842940843,0.28634751773049655,0.028789556956932454,0.08733308702034669,0.020833333333333332,,0.0,0.0,0,2,,0.0
20260916,D,state_history,0.75,221,1,0.18839864432811737,0.009756097560975627,0.1470588235294107,0.008958059651686034,0.021262761471465372,0.008333333333333337,,0.0,0.0,0,1,,0.0
20260916,D,state_history,3.0,221,2,0.35245344042778015,0.016699570895638588,0.2730696798493391,0.01860614090721769,0.0368951563622061,0.016666666666666673,,0.0,0.0,0,2,,0.0
20260916,D,state_history,9.0,148,2,0.5397821664810181,0.020082438650306754,0.24202127659574474,0.02874765847117386,0.08247071199326052,0.020833333333333332,,0.0,0.0,0,2,,0.0
20260916,repeated_anchor,joint,0.75,221,1,0.11025390028953552,0.021314387211367688,0.6141456582633045,0.0092121666168469,0.02244057543141902,0.008333333333333337,0.0,0.0,0.0070028011204481795,0,1,,0.0
20260916,repeated_anchor,joint,3.0,221,2,0.1835726797580719,0.03468097743085019,0.6558380414312611,0.018755328221680672,0.03231210819978044,0.016666666666666673,0.0,0.0,0.007062146892655369,0,2,,0.0
20260916,repeated_anchor,joint,9.0,148,2,0.2649005353450775,0.0513663447709061,0.7118794326241135,0.028514415362793324,0.06614491133223055,0.020833333333333332,0.0,0.0,0.06028368794326241,0,2,,0.0
20260916,repeated_anchor,linear,0.75,221,1,0.37439531087875366,0.013636363636363622,0.39215686274509565,0.03396915732941192,0.08982426392268048,0.008333333333333337,0.0,0.0,0.0480859010270775,0,1,,0.0
20260916,repeated_anchor,linear,3.0,221,2,0.5798704624176025,0.02899472541110766,0.5640301318267407,0.06693566713222567,0.14157263680999344,0.016666666666666673,0.0,0.0,0.048493408662900195,0,2,,0.0
20260916,repeated_anchor,linear,9.0,148,2,0.7306240200996399,0.036961566762891265,0.5709219858156029,0.09383184955923853,0.1966568628494214,0.020833333333333332,0.0,0.0,0.028368794326241134,0,2,,0.0
20260916,repeated_anchor,nonlinear,0.75,221,1,0.13255734741687775,0.011631663974151848,0.2859477124182982,0.011968356919813539,0.04325887651044739,0.008333333333333337,0.0,0.0,0.04691876750700281,0,1,,0.0
20260916,repeated_anchor,nonlinear,3.0,221,2,0.2187044471502304,0.02799032904823682,0.5228342749529175,0.02573831904265313,0.0668807850051154,0.016666666666666673,0.0,0.0,0.047316384180790975,0,2,,0.0
20260916,repeated_anchor,nonlinear,9.0,148,2,0.3246957063674927,0.03669608393889423,0.5407801418439717,0.033684376603180986,0.09092747821543727,0.020833333333333332,0.0,0.0,0.02127659574468085,0,2,,0.0
20260916,repeated_anchor,state_constant,0.75,221,1,0.14301885664463043,0.011302982731554152,0.26493930905695373,0.013113608273501831,0.06063153768320465,0.008333333333333337,0.0,0.0,0.04691876750700281,0,1,,0.0
20260916,repeated_anchor,state_constant,3.0,221,2,0.2385575771331787,0.02826213327322554,0.5151836158192077,0.02761183521966747,0.08972103416971451,0.016666666666666673,0.0,0.0,0.04378531073446329,0,2,,0.0
20260916,repeated_anchor,state_constant,9.0,148,2,0.34469616413116455,0.035936800798595576,0.522163120567376,0.03919841331682821,0.12270997401275156,0.020833333333333332,0.0,0.0,0.028368794326241134,0,2,,0.0
20260916,repeated_anchor,state_history,0.75,221,1,0.14307142794132233,0.013259668508287272,0.3746498599439747,0.01274310616444618,0.05757885200782094,0.008333333333333337,0.0,0.0,0.043417366946778724,0,1,,0.0
20260916,repeated_anchor,state_history,3.0,221,2,0.23971477150917053,0.02686149386027757,0.5304849340866272,0.02682890865757887,0.0846593575539171,0.016666666666666673,0.0,0.0,0.040254237288135604,0,2,,0.0
20260916,repeated_anchor,state_history,9.0,148,2,0.3143024146556854,0.03589761934572251,0.5673758865248227,0.03747871660177932,0.11418036027720922,0.020833333333333332,0.0,0.0,0.06028368794326241,0,2,,0.0
20260916,E,joint,0.75,221,1,0.03954338654875755,0.013872832369942181,0.40266106442576777,0.008357113556965683,0.0055285719278766,0.008333333333333337,,0.0,0.0,0,1,,0.0
20260916,E,joint,3.0,221,2,0.0798385739326477,0.025017394003617945,0.5178907721280586,0.016685863902163138,0.008646384531379296,0.016666666666666673,,0.0,0.0,0,2,,0.0
20260916,E,joint,9.0,148,2,0.19600310921669006,0.03597707655299278,0.5842198581560283,0.021158838645811154,0.03354920994509788,0.020833333333333332,,0.0,0.0,0,2,,0.0
20260916,E,linear,0.75,221,1,0.45382803678512573,0.013819577735124744,0.40032679738561827,0.012256157890737158,0.04276227211230435,0.008333333333333337,,0.0,0.0,0,1,,0.0
20260916,E,linear,3.0,221,2,0.6792017817497253,0.023355658312626485,0.48375706214689074,0.02960839687097751,0.08191242434593196,0.016666666666666673,,0.0,0.0,0,2,,0.0
20260916,E,linear,9.0,148,2,0.9106172919273376,0.029894236995467303,0.49734042553191493,0.05084157790649139,0.1342079053057306,0.020833333333333332,,0.0,0.0,0,2,,0.0
20260916,E,nonlinear,0.75,221,1,0.2830520570278168,0.01350844277673544,0.38632119514472196,0.009041673433573774,0.01405088367661881,0.008333333333333337,,0.0,0.0,0,1,,0.0
20260916,E,nonlinear,3.0,221,2,0.5056674480438232,0.024867021907577253,0.5114171374764579,0.020347707678722952,0.0370047875598916,0.016666666666666673,,0.0,0.0,0,2,,0.0
20260916,E,nonlinear,9.0,148,2,0.7517597675323486,0.03270269083885695,0.5407801418439717,0.02858583802924386,0.05612425129543731,0.020833333333333332,,0.0,0.0,0,2,,0.0
20260916,E,state_constant,0.75,221,1,0.2453702986240387,0.013432835820895503,0.3828197945844978,0.010082101256582354,0.034475416253661496,0.008333333333333337,,0.0,0.0,0,1,,0.0
20260916,E,state_constant,3.0,221,2,0.40182626247406006,0.02503671443763609,0.5125941619585671,0.020707265330729238,0.052701887768085334,0.016666666666666673,,0.0,0.0,0,2,,0.0
20260916,E,state_constant,9.0,148,2,0.65278559923172,0.03165260341634082,0.5248226950354611,0.03075478586505495,0.08097452102164324,0.020833333333333332,,0.0,0.0,0,2,,0.0
20260916,E,state_history,0.75,221,1,0.31207138299942017,0.015754923413566727,0.4750233426703996,0.009399182387753719,0.018518373763584322,0.008333333333333337,,0.0,0.0,0,1,,0.0
20260916,E,state_history,3.0,221,2,0.5309479832649231,0.02735404741265053,0.5579096045197725,0.022355688282225544,0.048608823726869956,0.016666666666666673,,0.0,0.0,0,2,,0.0
20260916,E,state_history,9.0,148,2,0.8196437358856201,0.03547004184954578,0.5789007092198583,0.03211520104389996,0.06897521844237216,0.020833333333333332,,0.0,0.0,0,2,,0.0
20260917,A,linear,0.75,221,1,0.6466289758682251,0.0335195530726257,0.7577030812324922,0.04111763709000841,0.09653078615746281,0.008333333333333337,0.0,0.0,0.0070028011204481795,0,1,,0.0
20260917,A,linear,3.0,221,2,0.8693822622299194,0.04466675328049889,0.7344632768361574,0.08965539273861703,0.15731362763283502,0.016666666666666673,0.0,0.0,0.007062146892655369,0,2,,0.0
20260917,A,linear,9.0,148,2,0.9620717167854309,0.05531609195402298,0.7340425531914894,0.13896000514793944,0.22383571531908172,0.020833333333333332,0.0,0.0,0.010638297872340425,0,2,,0.0
20260917,A,nonlinear,0.75,221,1,0.4829145669937134,0.0335195530726257,0.7577030812324922,0.022908646360278163,0.051054838945098414,0.008333333333333337,0.0,0.0,0.0070028011204481795,0,1,,0.0
20260917,A,nonlinear,3.0,221,2,0.7457242608070374,0.044345983432864576,0.7326977401129935,0.059089334896639645,0.0962418866940425,0.016666666666666673,0.0,0.0,0.007062146892655369,0,2,,0.0
20260917,A,nonlinear,9.0,148,2,0.8782339692115784,0.05531609195402298,0.7340425531914894,0.09231769712407277,0.13876805835267683,0.020833333333333332,0.0,0.0,0.010638297872340425,0,2,,0.0
20260917,A,state_constant,0.75,221,1,0.3794770836830139,0.0335195530726257,0.7577030812324922,0.01842449502595537,0.04985866146171585,0.008333333333333337,0.0,0.0,0.0070028011204481795,0,1,,0.0
20260917,A,state_constant,3.0,221,2,0.6631300449371338,0.044345983432864576,0.7326977401129935,0.052744983014687455,0.09853615791127798,0.016666666666666673,0.0,0.0,0.007062146892655369,0,2,,0.0
20260917,A,state_constant,9.0,148,2,0.804400622844696,0.05531609195402298,0.7340425531914894,0.0824578640129998,0.14037090103010996,0.020833333333333332,0.0,0.0,0.010638297872340425,0,2,,0.0
20260917,A,state_history,0.75,221,1,0.3492479920387268,0.03015075376884422,0.7296918767506995,0.017794114292036117,0.04691619544775206,0.008333333333333337,0.0,0.0,0.028011204481792718,0,1,,0.0
20260917,A,state_history,3.0,221,2,0.6218578815460205,0.045331205107741426,0.7379943502824851,0.050248993560084436,0.09293032192159716,0.016666666666666673,0.0,0.0,0.028248587570621476,0,2,,0.0
20260917,A,state_history,9.0,148,2,0.8029006719589233,0.05430646835005189,0.7287234042553191,0.08080530037678971,0.1352693248962977,0.020833333333333332,0.0,0.0,0.010638297872340425,0,2,,0.0
20260917,B,joint,0.75,221,1,0.1740437150001526,0.034482758620689655,0.7647058823529405,0.010975975632963545,0.03418470429387526,0.008333333333333337,0.0,0.0,0.02100840336134454,0,1,,0.0
20260917,B,joint,3.0,221,2,0.2807103097438812,0.044995070653959905,0.7362288135593212,0.02316503224614306,0.05139775134561611,0.016666666666666673,0.0,0.0,0.021186440677966108,0,2,,0.0
20260917,B,joint,9.0,148,2,0.3522074222564697,0.05592105263157894,0.7367021276595744,0.030386603317645543,0.06376764899080929,0.020833333333333332,0.0,0.0,0.010638297872340425,0,2,,0.0
20260917,B,linear,0.75,221,1,0.5259761214256287,0.0335195530726257,0.7577030812324922,0.031044561724060272,0.08005112777275457,0.008333333333333337,0.0,0.0,0.02100840336134454,0,1,,0.0
20260917,B,linear,3.0,221,2,0.7891846895217896,0.04466675328049889,0.7344632768361574,0.07629414981728824,0.13833492857294108,0.016666666666666673,0.0,0.0,0.021186440677966108,0,2,,0.0
20260917,B,linear,9.0,148,2,0.9238794445991516,0.0547316384180791,0.7313829787234043,0.12169809653539687,0.19975300155864614,0.020833333333333332,0.0,0.0,0.010638297872340425,0,2,,0.0
20260917,B,nonlinear,0.75,221,1,0.3438199758529663,0.0335195530726257,0.7577030812324922,0.016762239866172122,0.04104609586463793,0.008333333333333337,0.0,0.0,0.02100840336134454,0,1,,0.0
20260917,B,nonlinear,3.0,221,2,0.6256367564201355,0.04466675328049889,0.7344632768361574,0.04930251528618652,0.08633617703186182,0.016666666666666673,0.0,0.0,0.021186440677966108,0,2,,0.0
20260917,B,nonlinear,9.0,148,2,0.7879775166511536,0.0547316384180791,0.7313829787234043,0.07906621361747963,0.12641466343928995,0.020833333333333332,0.0,0.0,0.010638297872340425,0,2,,0.0
20260917,B,state_constant,0.75,221,1,0.3371960520744324,0.0335195530726257,0.7577030812324923,0.01690330663573617,0.04429537268446844,0.008333333333333337,0.0,0.0,0.02100840336134454,0,1,,0.0
20260917,B,state_constant,3.0,221,2,0.621902346611023,0.04466675328049889,0.7344632768361574,0.0505680063736381,0.09123537964436833,0.016666666666666673,0.0,0.0,0.021186440677966108,0,2,,0.0
20260917,B,state_constant,9.0,148,2,0.777103066444397,0.0547316384180791,0.7313829787234043,0.08008864518561648,0.13064094615947397,0.020833333333333332,0.0,0.0,0.010638297872340425,0,2,,0.0
20260917,B,state_history,0.75,221,1,0.37015682458877563,0.0335195530726257,0.7577030812324922,0.019504659931348707,0.05081329408186759,0.008333333333333337,0.0,0.0,0.028011204481792718,0,1,,0.0
20260917,B,state_history,3.0,221,2,0.648613691329956,0.04466675328049889,0.7344632768361574,0.055784454488168614,0.0990356014124161,0.016666666666666673,0.0,0.0,0.028248587570621476,0,2,,0.0
20260917,B,state_history,9.0,148,2,0.8062226176261902,0.05531609195402298,0.7340425531914894,0.08862127016311028,0.14147641517653634,0.020833333333333332,0.0,0.0,0.010638297872340425,0,2,,0.0
20260917,C,joint,0.75,221,1,0.10007086396217346,0.05741626794258371,0.8620448179271706,0.00985486228997207,0.04478753257125291,0.008333333333333337,0.0,0.0,0.028011204481792718,0,1,,0.0
20260917,C,joint,3.0,221,2,0.1290850043296814,0.07934531222202452,0.8538135593220336,0.018593716261026474,0.06108332958283428,0.016666666666666673,0.0,0.0,0.04943502824858757,0,2,,0.0
20260917,C,joint,9.0,148,2,0.20018737018108368,0.1319942611190818,0.898049645390071,0.02362341978812271,0.0767110252782004,0.020833333333333332,0.0,0.0,0.015957446808510637,0,2,,0.0
20260917,C,linear,0.75,221,1,0.14937810599803925,0.053097345132743355,0.8501400560224086,0.010592969729178654,0.05006123027479691,0.008333333333333337,0.0,0.0,0.014005602240896359,0,1,,0.0
20260917,C,linear,3.0,221,2,0.28276321291923523,0.05742197305664799,0.7941384180790955,0.025861045545698975,0.0999149565929892,0.016666666666666673,0.0,0.0,0.02824858757062148,0,2,,0.0
20260917,C,linear,9.0,148,2,0.36106184124946594,0.07830907830907831,0.8138297872340425,0.04666387950015228,0.16183714187031403,0.020833333333333332,0.0,0.0,0.06914893617021277,0,2,,0.0
20260917,C,nonlinear,0.75,221,1,0.029719635844230652,0.09090909090909093,0.9159663865546217,0.008144269687265284,0.008796859920322378,0.008333333333333337,0.0,0.0,0.0070028011204481795,0,1,,0.0
20260917,C,nonlinear,3.0,221,2,0.05279121175408363,0.07143764287528578,0.7927259887005647,0.01619083858296462,0.021948899920055377,0.016666666666666673,0.0,0.0,0.045903954802259894,0,2,,0.0
20260917,C,nonlinear,9.0,148,2,0.09076584875583649,0.1039136302294197,0.8617021276595744,0.020102142170799198,0.034724299710231006,0.020833333333333332,0.0,0.0,0.026595744680851064,0,2,,0.0
20260917,C,state_constant,0.75,221,1,0.032542020082473755,0.0718562874251497,0.8914565826330529,0.008179460240998988,0.010203327338550247,0.008333333333333337,0.0,0.0,0.014005602240896359,0,1,,0.0
20260917,C,state_constant,3.0,221,2,0.0651291012763977,0.0745133527157903,0.8439265536723162,0.01625287164678227,0.029679848894550196,0.016666666666666673,0.0,0.0,0.028248587570621476,0,2,,0.0
20260917,C,state_constant,9.0,148,2,0.12748755514621735,0.11451612903225807,0.8803191489361702,0.021373053813830565,0.059984457701729194,0.020833333333333332,0.0,0.0,0.031914893617021274,0,2,,0.0
20260917,C,state_history,0.75,221,1,0.014080192893743515,0.0718562874251497,0.8914565826330529,0.008212671950806901,0.008762260826134245,0.008333333333333337,0.0,0.0,0.0665266106442577,0,1,,0.0
20260917,C,state_history,3.0,221,2,0.03590824455022812,0.09502923976608188,0.8827683615819206,0.016211122051122913,0.020601787802728793,0.016666666666666673,0.0,0.0,0.06002824858757062,0,2,,0.0
20260917,C,state_history,9.0,148,2,0.053738512098789215,0.13333333333333333,0.8989361702127661,0.020188631462739675,0.03253595222001119,0.020833333333333332,0.0,0.0,0.0851063829787234,0,2,,0.0
20260917,D,joint,0.75,221,1,0.11045925319194794,0.03119584055459274,0.7390289449112972,0.009546131851125867,0.03322171042557414,0.008333333333333337,0.0,0.0,0.02591036414565827,0,1,,0.0
20260917,D,joint,3.0,221,2,0.17001377046108246,0.04439792027729639,0.7297551789077208,0.018973235936190526,0.05083879170717276,0.016666666666666673,0.0,0.0,0.017655367231638422,0,2,,0.0
20260917,D,joint,9.0,148,2,0.21684087812900543,0.05235800344234079,0.7136524822695035,0.024227465167060005,0.06294004642162083,0.020833333333333332,0.0,0.0,0.005319148936170213,0,2,,0.0
20260917,D,linear,0.75,221,1,0.28992152214050293,0.023856858846918516,0.6561624649859937,0.017528342715973845,0.05549095339856987,0.008333333333333337,0.0,0.0,0.06302521008403361,0,1,,0.0
20260917,D,linear,3.0,221,2,0.536884605884552,0.03212660086467087,0.6214689265536715,0.049218704930314286,0.11040058660431964,0.016666666666666673,0.0,0.0,0.06355932203389832,0,2,,0.0
20260917,D,linear,9.0,148,2,0.7975718975067139,0.03881658595641646,0.6081560283687942,0.08147448374893113,0.1601793714435189,0.020833333333333332,,0.0,0.0,0,2,,0.0
20260917,D,nonlinear,0.75,221,1,0.048852525651454926,0.07317073170731707,0.8935574229691874,0.008438564269804756,0.025341637595448892,0.008333333333333337,0.0,0.0,0.0819327731092437,0,1,,0.0
20260917,D,nonlinear,3.0,221,2,0.10764707624912262,0.07873659999178541,0.8555790960451973,0.01753421437230693,0.05256000438918516,0.016666666666666673,0.0,0.0,0.0826271186440678,0,2,,0.0
20260917,D,nonlinear,9.0,148,2,0.21448680758476257,0.05856918238993711,0.7473404255319148,0.025364548152045547,0.07891944858581862,0.020833333333333332,0.0,0.0,0.010638297872340425,0,2,,0.0
20260917,D,state_constant,0.75,221,1,0.14041566848754883,0.02251407129455912,0.635154061624649,0.010333274835771646,0.02804426861878677,0.008333333333333337,0.0,0.0,0.028011204481792718,0,1,,0.0
20260917,D,state_constant,3.0,221,2,0.2726621627807617,0.032680588839438564,0.6302966101694908,0.025675931590223165,0.0746061785701723,0.016666666666666673,0.0,0.0,0.028248587570621476,0,2,,0.0
20260917,D,state_constant,9.0,148,2,0.482291042804718,0.04065006331785563,0.6294326241134751,0.05940231102471847,0.18254343471360493,0.020833333333333332,,0.0,0.0,0,2,,0.0
20260917,D,state_history,0.75,221,1,0.14019659161567688,0.02131438721136768,0.6141456582633044,0.010596556384825788,0.02931413012448941,0.008333333333333337,0.0,0.0,0.049019607843137254,0,1,,0.0
