variant,readout,population,method,metric,seeds,value,ci95_low,ci95_high,sources
A,linear,all,encoder,delta/3ps/instantaneous_TDA_H2,3,0.13287913141151267,0.1187729012935112,0.1483622617905752,30
A,linear,all,encoder,delta/3ps/motion_even,3,1.5281833118862573,1.3379771732456156,1.7185413426823084,30
A,linear,all,encoder,delta/3ps/motion_odd,3,1.9347714278433057,1.6624480662908818,2.220554001364443,30
A,linear,all,encoder,delta/9ps/block_mean,3,0.733311146763326,0.6484562466873925,0.824928490994412,30
A,linear,all,encoder,delta/9ps/bond_order,3,0.17054534701423513,0.1232095596804801,0.22554939617195896,30
A,linear,all,encoder,delta/9ps/instantaneous_TDA_H0,3,0.34137562364339824,0.3040632185008791,0.38306275152911734,30
A,linear,all,encoder,delta/9ps/instantaneous_TDA_H1,3,0.1788440695239438,0.15030747153278853,0.21512508260086177,30
A,linear,all,encoder,delta/9ps/instantaneous_TDA_H2,3,0.1715654722932312,0.14060030282475056,0.21320045842996072,30
A,linear,all,encoder,delta/9ps/motion_even,3,1.4967642565568289,1.288331435604228,1.7134889529976578,30
A,linear,all,encoder,delta/9ps/motion_odd,3,2.0407721115483177,1.7205207953850428,2.378075036803882,30
A,linear,all,encoder,future/0.75ps/block_mean,3,0.4724799717672997,0.4337414006933707,0.5158730212778405,30
A,linear,all,encoder,future/0.75ps/bond_order,3,0.34147509750392696,0.2929903004897965,0.39161065063128864,30
A,linear,all,encoder,future/0.75ps/instantaneous_TDA_H0,3,0.1957065964738528,0.17399197295722033,0.21922139208142952,30
A,linear,all,encoder,future/0.75ps/instantaneous_TDA_H1,3,0.16125722602009773,0.13854948335637648,0.1860021805432108,30
A,linear,all,encoder,future/0.75ps/instantaneous_TDA_H2,3,0.14521713757680524,0.12198119481715065,0.1721424922988646,30
A,linear,all,encoder,future/0.75ps/motion_even,3,1.0388962000608444,0.906988508866893,1.1823042614592445,30
A,linear,all,encoder,future/0.75ps/motion_odd,3,0.952327572968271,0.8206523432168693,1.0816185286392768,30
A,linear,all,encoder,future/3ps/block_mean,3,0.49324184251880215,0.4534244796802739,0.534736739512947,30
A,linear,all,encoder,future/3ps/bond_order,3,0.35312312212255265,0.3086452079522941,0.3977271919076641,30
A,linear,all,encoder,future/3ps/instantaneous_TDA_H0,3,0.19402892217040066,0.16814621162704294,0.21980279829353097,30
A,linear,all,encoder,future/3ps/instantaneous_TDA_H1,3,0.16963084484967922,0.14375667868078582,0.19863963115546437,30
A,linear,all,encoder,future/3ps/instantaneous_TDA_H2,3,0.15017320699989795,0.12735173429258995,0.17536192839861744,30
A,linear,all,encoder,future/3ps/motion_even,3,0.9701374375157885,0.864327323767874,1.0815044235934814,30
A,linear,all,encoder,future/3ps/motion_odd,3,1.1223575214544932,0.9669361097779539,1.289972904605998,30
A,linear,all,encoder,future/9ps/block_mean,3,0.4953172728212343,0.4513384006453541,0.5453335304435825,30
A,linear,all,encoder,future/9ps/bond_order,3,0.3795318419734637,0.3288775483518839,0.4385580566277107,30
A,linear,all,encoder,future/9ps/instantaneous_TDA_H0,3,0.20983122347129718,0.1840629707939095,0.24248782549053424,30
A,linear,all,encoder,future/9ps/instantaneous_TDA_H1,3,0.18468631166550845,0.14660979699343443,0.23291159267226852,30
A,linear,all,encoder,future/9ps/instantaneous_TDA_H2,3,0.17421561665833,0.1408962920163241,0.21230251210741696,30
A,linear,all,encoder,future/9ps/motion_even,3,0.9841646800438563,0.8942926589896284,1.084774452779028,30
A,linear,all,encoder,future/9ps/motion_odd,3,1.03947396311495,0.8913022604750263,1.1955584471093283,30
A,linear,all,encoder,path/0.75ps/mean_std_qbar6,3,0.03762091622791357,0.028570415256027548,0.04749810804574127,30
A,linear,all,encoder,path/3ps/mean_std_qbar6,3,0.037572364509105685,0.028828598659278618,0.047952641817844574,30
A,linear,all,encoder,path/9ps/mean_std_qbar6,3,0.04049153422108955,0.02956496513164085,0.053655412475604326,30
A,linear,all,encoder,present/block_mean,3,0.4489312750597795,0.40830593653937314,0.49329574087979605,30
A,linear,all,encoder,present/bond_order,3,0.34462478144301306,0.29750405237492594,0.39462711148377927,30
A,linear,all,encoder,present/instantaneous_TDA_H0,3,0.16573058118422826,0.14123577343920868,0.1982746511635681,30
A,linear,all,encoder,present/instantaneous_TDA_H1,3,0.15040887031290268,0.12831473026217688,0.17357734317270418,30
A,linear,all,encoder,present/instantaneous_TDA_H2,3,0.13357743538088268,0.10585724605247378,0.16397347166409917,30
A,linear,all,encoder,present/motion_even,3,0.9755250208907658,0.8604000805483923,1.0944795085655319,30
A,linear,all,encoder,present/motion_odd,3,0.9237209611468844,0.7784161978546118,1.0785642614795101,30
A,linear,all,encoder,temporal/0.75ps/covariance_trace,3,1.4025911466115053,0.8177022117045191,2.088166134862436,30
A,linear,all,encoder,temporal/0.75ps/increment_p95,3,1.0803014091650645,0.9862879320888056,1.1759586604502463,30
A,linear,all,encoder,temporal/0.75ps/increment_rms,3,0.6885779619216919,0.6261458572662539,0.7529665511184269,30
A,linear,all,encoder,temporal/0.75ps/normalized_rms_jump,3,0.6348024942125791,0.5254281799548967,0.7455447443014299,30
A,linear,all,persistence,future/0.75ps/block_mean,3,0.6543012056603199,0.5752091598735811,0.7393426107842889,30
A,linear,all,persistence,future/0.75ps/bond_order,3,0.10716080286850532,0.08664557619641224,0.12957989468860123,30
A,linear,all,persistence,future/0.75ps/instantaneous_TDA_H0,3,0.285511609663566,0.2447927890531719,0.3332456267873446,30
A,linear,all,persistence,future/0.75ps/instantaneous_TDA_H1,3,0.14633013034860293,0.12996781327451268,0.1618422874622047,30
A,linear,all,persistence,future/0.75ps/instantaneous_TDA_H2,3,0.11649242155253887,0.10410456439169745,0.12958179045779009,30
A,linear,all,persistence,future/0.75ps/motion_even,3,1.4960613648096721,1.2651852097610632,1.7447788293659687,30
A,linear,all,persistence,future/0.75ps/motion_odd,3,1.774250904719035,1.5178991021712622,2.0478862208624684,30
A,linear,all,persistence,future/3ps/block_mean,3,0.6919941502209339,0.6228185884346668,0.7631448380165318,30
A,linear,all,persistence,future/3ps/bond_order,3,0.1212398153419296,0.09581559065108497,0.14605329186189916,30
A,linear,all,persistence,future/3ps/instantaneous_TDA_H0,3,0.2959462861220042,0.2557176133121053,0.34034578642497454,30
A,linear,all,persistence,future/3ps/instantaneous_TDA_H1,3,0.1581691525876522,0.14002900958682102,0.1761580237125357,30
A,linear,all,persistence,future/3ps/instantaneous_TDA_H2,3,0.13143915335337322,0.11731171180183689,0.144987446218729,30
A,linear,all,persistence,future/3ps/motion_even,3,1.5226827383041381,1.335890843719244,1.726201833585898,30
A,linear,all,persistence,future/3ps/motion_odd,3,1.9224877556165059,1.6467742922405402,2.2097858505944408,30
A,linear,all,persistence,future/9ps/block_mean,3,0.7277039315344559,0.6429660205680152,0.8134043294527669,30
A,linear,all,persistence,future/9ps/bond_order,3,0.16251163333654403,0.11327543382843336,0.2235136273875832,30
A,linear,all,persistence,future/9ps/instantaneous_TDA_H0,3,0.3390496015548706,0.29885385853548846,0.38210629258304835,30
A,linear,all,persistence,future/9ps/instantaneous_TDA_H1,3,0.17797566403945286,0.14771607274810472,0.21595944347480933,30
A,linear,all,persistence,future/9ps/instantaneous_TDA_H2,3,0.16752884946763516,0.1355726268173506,0.20970659635961053,30
A,linear,all,persistence,future/9ps/motion_even,3,1.4876942058404288,1.27513754149278,1.7087417754530903,30
A,linear,all,persistence,future/9ps/motion_odd,3,2.031463634967804,1.7032202768325806,2.3595719846586385,30
A,linear,at_risk,encoder,hazard/bin0/brier,3,0.04201806945002318,0.01165120241193007,0.08094057425979978,24
A,linear,at_risk,encoder,hazard/bin1/brier,3,0.09039461152881105,0.029869692850909107,0.17791098467692887,24
A,linear,at_risk,encoder,hazard/bin2/brier,3,0.1348133328825093,0.050126342487924885,0.23175286003655252,24
A,linear,at_risk,encoder,hazard/nll,3,0.38644728750093943,0.16672684780981703,0.6416534875687727,24
A,linear,low_order,encoder,delta/0.75ps/block_mean,3,0.7236632539409827,0.6030961571717817,0.8477076591649912,17
A,linear,low_order,encoder,delta/0.75ps/bond_order,3,0.1550643010174527,0.1340442509883467,0.1789920263174994,17
A,linear,low_order,encoder,delta/0.75ps/instantaneous_TDA_H0,3,0.2796342041270406,0.23029985683513624,0.33542903268015845,17
A,linear,low_order,encoder,delta/0.75ps/instantaneous_TDA_H1,3,0.16956967626716574,0.14583721640428496,0.19340952018677604,17
A,linear,low_order,encoder,delta/0.75ps/instantaneous_TDA_H2,3,0.13402253184832777,0.11666448236461363,0.15445777295412969,17
A,linear,low_order,encoder,delta/0.75ps/motion_even,3,1.6099402682453978,1.2616453145941098,1.9804362696759839,17
A,linear,low_order,encoder,delta/0.75ps/motion_odd,3,1.993748542140512,1.5827070318600711,2.4082361402757027,17
A,linear,low_order,encoder,delta/3ps/block_mean,3,0.6985794673217277,0.5885312451907965,0.81276300958376,17
A,linear,low_order,encoder,delta/3ps/bond_order,3,0.18161597833329554,0.1614045993479736,0.20330453404754983,17
A,linear,low_order,encoder,delta/3ps/instantaneous_TDA_H0,3,0.3124293547634985,0.2617392565105475,0.3692781182042524,17
A,linear,low_order,encoder,delta/3ps/instantaneous_TDA_H1,3,0.17337617584887674,0.1508567916704159,0.1966217138384487,17
A,linear,low_order,encoder,delta/3ps/instantaneous_TDA_H2,3,0.1525596618360164,0.13655912735152478,0.1700041761073996,17
A,linear,low_order,encoder,delta/3ps/motion_even,3,1.4340905558829213,1.1836644267919016,1.7020715539361915,17
A,linear,low_order,encoder,delta/3ps/motion_odd,3,1.9374050772657583,1.52958167297583,2.384905840339614,17
A,linear,low_order,encoder,delta/9ps/block_mean,3,0.7297797199776944,0.6067720896281374,0.8606271112800324,17
A,linear,low_order,encoder,delta/9ps/bond_order,3,0.22722036157752953,0.18083049217421637,0.29051100609130137,17
A,linear,low_order,encoder,delta/9ps/instantaneous_TDA_H0,3,0.3134955348921757,0.2620216675760115,0.3670027434971985,17
A,linear,low_order,encoder,delta/9ps/instantaneous_TDA_H1,3,0.1866304003724865,0.15904623826271763,0.21121933082228198,17
A,linear,low_order,encoder,delta/9ps/instantaneous_TDA_H2,3,0.17404371646105074,0.14642970199678457,0.20292319870900874,17
A,linear,low_order,encoder,delta/9ps/motion_even,3,1.4195149540901184,1.1216768988791632,1.7271067643574638,17
A,linear,low_order,encoder,delta/9ps/motion_odd,3,2.0577733524728052,1.617761692286049,2.524929635834825,17
A,linear,low_order,encoder,future/0.75ps/block_mean,3,0.5222925255744675,0.4497084385198024,0.6073357762014067,17
A,linear,low_order,encoder,future/0.75ps/bond_order,3,0.2759168526413394,0.21787944092031789,0.35172603350936194,17
A,linear,low_order,encoder,future/0.75ps/instantaneous_TDA_H0,3,0.21259982036609273,0.17224432205160456,0.26597790252417325,17
A,linear,low_order,encoder,future/0.75ps/instantaneous_TDA_H1,3,0.199875608086586,0.15553626743163546,0.2549894380511022,17
A,linear,low_order,encoder,future/0.75ps/instantaneous_TDA_H2,3,0.164474032088822,0.1275191393406952,0.20941197962737548,17
A,linear,low_order,encoder,future/0.75ps/motion_even,3,1.2443182515163047,1.005430067286772,1.5295703021334663,17
A,linear,low_order,encoder,future/0.75ps/motion_odd,3,1.0365705887476602,0.8425774861200184,1.2314486656703199,17
A,linear,low_order,encoder,future/3ps/block_mean,3,0.5075645687582057,0.44575854747683974,0.5703952678083594,17
A,linear,low_order,encoder,future/3ps/bond_order,3,0.28651802008058513,0.24006425861050099,0.3395286128071008,17
A,linear,low_order,encoder,future/3ps/instantaneous_TDA_H0,3,0.1681411022356912,0.13581641894199098,0.20308417098998438,17
A,linear,low_order,encoder,future/3ps/instantaneous_TDA_H1,3,0.186679308905321,0.14850393512158416,0.2293278094344571,17
A,linear,low_order,encoder,future/3ps/instantaneous_TDA_H2,3,0.1750711690561444,0.1441045658042034,0.2089109858315365,17
A,linear,low_order,encoder,future/3ps/motion_even,3,1.1037948458802465,0.8903580726361743,1.3522896384199459,17
A,linear,low_order,encoder,future/3ps/motion_odd,3,1.1251829663912456,0.9346614762848499,1.339763981892782,17
A,linear,low_order,encoder,future/9ps/block_mean,3,0.4677121089893132,0.40857222179267433,0.5303393442920269,17
A,linear,low_order,encoder,future/9ps/bond_order,3,0.32281376392233607,0.2652519838190546,0.4057533921564326,17
A,linear,low_order,encoder,future/9ps/instantaneous_TDA_H0,3,0.17875387888474792,0.14871333061589626,0.20690739442612607,17
A,linear,low_order,encoder,future/9ps/instantaneous_TDA_H1,3,0.19257607077266653,0.15721328402412874,0.23813267559470488,17
A,linear,low_order,encoder,future/9ps/instantaneous_TDA_H2,3,0.17492632633622957,0.13358747647600433,0.21656902431711259,17
A,linear,low_order,encoder,future/9ps/motion_even,3,0.9995285851113936,0.8755930655142841,1.1213379708283084,17
A,linear,low_order,encoder,future/9ps/motion_odd,3,0.937674028908505,0.7187971151853892,1.1689122019883462,17
A,linear,low_order,encoder,path/0.75ps/mean_std_qbar6,3,0.04561385547048321,0.030669514129084408,0.06519547435546327,17
A,linear,low_order,encoder,path/3ps/mean_std_qbar6,3,0.04058353542624151,0.02925572758357899,0.05285157105456307,17
A,linear,low_order,encoder,path/9ps/mean_std_qbar6,3,0.046197223677939055,0.03204821158501813,0.06123611281178525,17
A,linear,low_order,encoder,present/block_mean,3,0.4786554117096601,0.42394760949141497,0.5359120213137513,17
A,linear,low_order,encoder,present/bond_order,3,0.30217472551500096,0.22763770410754516,0.41437753167222524,17
A,linear,low_order,encoder,present/instantaneous_TDA_H0,3,0.14996164686539593,0.13123114045855463,0.16730508405861316,17
A,linear,low_order,encoder,present/instantaneous_TDA_H1,3,0.17627233091522662,0.14525692787240535,0.21203212408604574,17
A,linear,low_order,encoder,present/instantaneous_TDA_H2,3,0.1650204165455173,0.12568732094677054,0.2099822871149608,17
A,linear,low_order,encoder,present/motion_even,3,1.0658249632984984,0.9059485124898892,1.2482757179760464,17
A,linear,low_order,encoder,present/motion_odd,3,1.0126783871183207,0.796277128905058,1.223060480432183,17
A,linear,low_order,encoder,temporal/0.75ps/covariance_trace,3,0.4695414234884083,0.3722115209714199,0.5859366035981414,16
A,linear,low_order,encoder,temporal/0.75ps/increment_p95,3,1.2234536370883384,1.1103900748925903,1.3481443601939824,16
A,linear,low_order,encoder,temporal/0.75ps/increment_rms,3,0.8072363982597988,0.7357128092243025,0.8832454211699465,16
A,linear,low_order,encoder,temporal/0.75ps/normalized_rms_jump,3,0.8968694060713759,0.8082951057702292,0.9641978731285128,16
A,linear,low_order,persistence,future/0.75ps/block_mean,3,0.7150071780471241,0.5860157328657806,0.8441408534004698,17
A,linear,low_order,persistence,future/0.75ps/bond_order,3,0.1501174319316359,0.1292950964258874,0.1728811315644313,17
A,linear,low_order,persistence,future/0.75ps/instantaneous_TDA_H0,3,0.27637812933501077,0.23095318885410535,0.3267976748154443,17
A,linear,low_order,persistence,future/0.75ps/instantaneous_TDA_H1,3,0.16690479481921477,0.14447246927987126,0.19005767124540665,17
A,linear,low_order,persistence,future/0.75ps/instantaneous_TDA_H2,3,0.13136082668514812,0.11480666027568719,0.15116567297236005,17
A,linear,low_order,persistence,future/0.75ps/motion_even,3,1.6044799580293543,1.2553200370248625,1.966428046103786,17
A,linear,low_order,persistence,future/0.75ps/motion_odd,3,1.9608019274823807,1.5300900830942041,2.3625991772202886,17
A,linear,low_order,persistence,future/3ps/block_mean,3,0.6833470999902369,0.5656373558511191,0.7961191162174823,17
A,linear,low_order,persistence,future/3ps/bond_order,3,0.17315950682934592,0.15204799055834026,0.19508099962464145,17
A,linear,low_order,persistence,future/3ps/instantaneous_TDA_H0,3,0.2771826329476693,0.22497790188473812,0.3336816871757893,17
A,linear,low_order,persistence,future/3ps/instantaneous_TDA_H1,3,0.1695328530143289,0.14611367060638528,0.1940861449083861,17
A,linear,low_order,persistence,future/3ps/instantaneous_TDA_H2,3,0.14968993646257064,0.13554283067145767,0.16689720787107945,17
A,linear,low_order,persistence,future/3ps/motion_even,3,1.4185877091744368,1.1630230848403538,1.6785484582185743,17
A,linear,low_order,persistence,future/3ps/motion_odd,3,1.9119299615130705,1.5013983843957677,2.358505396369625,17
A,linear,low_order,persistence,future/9ps/block_mean,3,0.7209020371494049,0.5994833271471126,0.8581083067012586,17
A,linear,low_order,persistence,future/9ps/bond_order,3,0.21236775421044407,0.16562616541324293,0.2797927359338192,17
A,linear,low_order,persistence,future/9ps/instantaneous_TDA_H0,3,0.3040688756634207,0.24810410001698663,0.36613215339534416,17
A,linear,low_order,persistence,future/9ps/instantaneous_TDA_H1,3,0.18298020257669337,0.1557213068665827,0.21160334819818244,17
A,linear,low_order,persistence,future/9ps/instantaneous_TDA_H2,3,0.16770196530748815,0.14256601969108862,0.19726830421782587,17
A,linear,low_order,persistence,future/9ps/motion_even,3,1.4000518392114079,1.1051718976567773,1.7432152682367492,17
A,linear,low_order,persistence,future/9ps/motion_odd,3,2.0582415859269747,1.6242191379862454,2.4980739840991135,17
A,nonlinear,all,encoder,delta/0.75ps/block_mean,3,0.6635583227431333,0.580905973732437,0.7474511817282202,30
A,nonlinear,all,encoder,delta/0.75ps/bond_order,3,0.12178889037006431,0.09731390409688984,0.1473023328733527,30
A,nonlinear,all,encoder,delta/0.75ps/instantaneous_TDA_H0,3,0.2926143123043908,0.24974419094622136,0.3396188422934049,30
A,nonlinear,all,encoder,delta/0.75ps/instantaneous_TDA_H1,3,0.150034120430549,0.13404272109890977,0.16617902252616154,30
A,nonlinear,all,encoder,delta/0.75ps/instantaneous_TDA_H2,3,0.11924749749402207,0.10713301831649412,0.13225530350373849,30
A,nonlinear,all,encoder,delta/0.75ps/motion_even,3,1.5166890051629807,1.2781582507822251,1.7751147917244166,30
A,nonlinear,all,encoder,delta/0.75ps/motion_odd,3,1.7809761106967923,1.5007018530368805,2.0520211607714485,30
A,nonlinear,all,encoder,delta/3ps/block_mean,3,0.7016941113983868,0.635658558880117,0.771510775665994,30
A,nonlinear,all,encoder,delta/3ps/bond_order,3,0.1351154322218564,0.10661132068321524,0.16654981260808802,30
A,nonlinear,all,encoder,delta/3ps/instantaneous_TDA_H0,3,0.30563423385222754,0.26514284341285627,0.34667644217196436,30
A,nonlinear,all,encoder,delta/3ps/instantaneous_TDA_H1,3,0.16169903261793986,0.14347644155431125,0.18011067220734225,30
A,nonlinear,all,encoder,delta/3ps/instantaneous_TDA_H2,3,0.1339688083363904,0.11990424708359773,0.14860669055125775,30
A,nonlinear,all,encoder,delta/3ps/motion_even,3,1.5490924543804596,1.3537653813428348,1.751945991648568,30
A,nonlinear,all,encoder,delta/3ps/motion_odd,3,1.9246547069814472,1.6631548798084261,2.2097705453468692,30
A,nonlinear,all,encoder,delta/9ps/block_mean,3,0.7361312858760357,0.6554560427279729,0.8326390759215724,30
A,nonlinear,all,encoder,delta/9ps/bond_order,3,0.17339452968703375,0.12665105035114618,0.23167216233702162,30
A,nonlinear,all,encoder,delta/9ps/instantaneous_TDA_H0,3,0.34582789349887105,0.3038127343874011,0.38607879020480634,30
A,nonlinear,all,encoder,delta/9ps/instantaneous_TDA_H1,3,0.1803964069320096,0.15089598679915067,0.21858988708092109,30
A,nonlinear,all,encoder,delta/9ps/instantaneous_TDA_H2,3,0.17044942875703178,0.14022982771818837,0.20966320406645536,30
A,nonlinear,all,encoder,delta/9ps/motion_even,3,1.5140234092871345,1.3080178481837113,1.730510702149735,30
A,nonlinear,all,encoder,delta/9ps/motion_odd,3,2.032696047094133,1.720569860123926,2.359310802386866,30
A,nonlinear,all,encoder,future/0.75ps/block_mean,3,0.4548863526019786,0.416529007702721,0.49397372009819046,30
A,nonlinear,all,encoder,future/0.75ps/bond_order,3,0.29355347413155763,0.24727387671669332,0.3454502219003107,30
A,nonlinear,all,encoder,future/0.75ps/instantaneous_TDA_H0,3,0.19204787024193334,0.1705982794964479,0.2156583529462417,30
A,nonlinear,all,encoder,future/0.75ps/instantaneous_TDA_H1,3,0.14994354074199995,0.12914732763336761,0.17269301446775595,30
A,nonlinear,all,encoder,future/0.75ps/instantaneous_TDA_H2,3,0.1315889602733983,0.11214236935600638,0.155702866040584,30
A,nonlinear,all,encoder,future/0.75ps/motion_even,3,1.0182701034678354,0.897085463023848,1.1450182761417496,30
A,nonlinear,all,encoder,future/0.75ps/motion_odd,3,0.9439141667551464,0.8153643141852484,1.078019718892044,30
A,nonlinear,all,encoder,future/3ps/block_mean,3,0.4789342265783085,0.4376332165300846,0.5214644130096874,30
A,nonlinear,all,encoder,future/3ps/bond_order,3,0.2984501226908631,0.2572701638978389,0.34767152758522163,30
A,nonlinear,all,encoder,future/3ps/instantaneous_TDA_H0,3,0.19179452310005823,0.16593469265641436,0.22035734559098885,30
A,nonlinear,all,encoder,future/3ps/instantaneous_TDA_H1,3,0.16004498352607094,0.13519221724321448,0.18925429630610677,30
A,nonlinear,all,encoder,future/3ps/instantaneous_TDA_H2,3,0.13984988874031437,0.1192384697445151,0.16251872071685888,30
A,nonlinear,all,encoder,future/3ps/motion_even,3,0.9633971962663864,0.8556555419829156,1.069850234488646,30
A,nonlinear,all,encoder,future/3ps/motion_odd,3,1.1200686451461581,0.9624145666509867,1.2901623391194477,30
A,nonlinear,all,encoder,future/9ps/block_mean,3,0.48500164308481736,0.4382653982137089,0.5339721731750156,30
A,nonlinear,all,encoder,future/9ps/bond_order,3,0.33404680043458934,0.27934764859163097,0.4009729148240552,30
A,nonlinear,all,encoder,future/9ps/instantaneous_TDA_H0,3,0.210551527970367,0.1845670788404014,0.24485723839037946,30
A,nonlinear,all,encoder,future/9ps/instantaneous_TDA_H1,3,0.17602519264651667,0.14028894311334522,0.22159807093648445,30
A,nonlinear,all,encoder,future/9ps/instantaneous_TDA_H2,3,0.16727111981146864,0.1364734195058958,0.20732920325671633,30
A,nonlinear,all,encoder,future/9ps/motion_even,3,0.9762160662147734,0.8692516428894467,1.0870973290171888,30
A,nonlinear,all,encoder,future/9ps/motion_odd,3,1.0458991514311895,0.8960727646698556,1.199060770496726,30
A,nonlinear,all,encoder,path/0.75ps/mean_std_qbar6,3,0.03553161307548483,0.02671250870632421,0.04500799711418544,30
A,nonlinear,all,encoder,path/3ps/mean_std_qbar6,3,0.0360898369561053,0.026416160425352345,0.046376813938323824,30
A,nonlinear,all,encoder,path/9ps/mean_std_qbar6,3,0.042521736256053884,0.03016422694801198,0.05599877350097005,30
A,nonlinear,all,encoder,present/block_mean,3,0.4384821534605213,0.3960282598781676,0.47936137181922306,30
A,nonlinear,all,encoder,present/bond_order,3,0.28324279114603995,0.23637409130111334,0.33264652301039965,30
A,nonlinear,all,encoder,present/instantaneous_TDA_H0,3,0.16465880879097516,0.1387706995051768,0.19666636948784186,30
A,nonlinear,all,encoder,present/instantaneous_TDA_H1,3,0.13560527836283048,0.11345151887689196,0.1604402312150018,30
A,nonlinear,all,encoder,present/instantaneous_TDA_H2,3,0.11948668909155662,0.09540993322049164,0.14790030672835805,30
A,nonlinear,all,encoder,present/motion_even,3,0.995815763539738,0.892004294635521,1.1108939563400213,30
A,nonlinear,all,encoder,present/motion_odd,3,0.9320835898319879,0.7815148908727698,1.0834663315034574,30
A,nonlinear,all,encoder,temporal/0.75ps/covariance_trace,3,1.4025911466115053,0.8207211565826502,2.1052693570177583,30
A,nonlinear,all,encoder,temporal/0.75ps/increment_p95,3,1.0803014091650645,0.9894581087811125,1.1725052561735108,30
A,nonlinear,all,encoder,temporal/0.75ps/increment_rms,3,0.6885779619216919,0.6245885020411676,0.7562916730178728,30
A,nonlinear,all,encoder,temporal/0.75ps/normalized_rms_jump,3,0.6348024942125791,0.5196625806625793,0.7441341572176311,30
A,nonlinear,all,persistence,future/0.75ps/block_mean,3,0.6543012056603199,0.5764953803721194,0.7395610950061948,30
A,nonlinear,all,persistence,future/0.75ps/bond_order,3,0.10716080286850532,0.08664321102046718,0.129845797115316,30
A,nonlinear,all,persistence,future/0.75ps/instantaneous_TDA_H0,3,0.285511609663566,0.24458867412681382,0.3274834905316433,30
