step,examples_seen,elapsed_seconds,score,present_mse,future_mse,present_blocks.radial,present_blocks.pair,present_blocks.angular,present_blocks.speed,present_blocks.radial_velocity,present_blocks.moments,future_by_horizon.0.75,future_by_horizon.3.0,future_by_horizon.9.0,future_by_horizon.24.0,future_by_horizon.48.0,future_by_horizon.96.0,future_blocks.radial,future_blocks.pair,future_blocks.angular,future_blocks.speed,future_blocks.radial_velocity,future_blocks.moments,validation_seconds,input_wait_seconds,windows
250,2000,11.9138851929456,1.9027297059074044,0.645570489577949,1.2571592163294554,0.6716767433099449,0.838306387886405,0.8847909886389971,0.2560652113170363,0.4275314216502011,0.5762099465355277,1.1075916551053524,1.2903065122663975,1.277686887420714,1.2616914473474026,1.2734588598832488,1.3322198754176497,1.118650902993977,1.2092377813532948,1.3726143538951874,1.3691077176481485,1.3543588686734438,1.3054152447730303,0.048030323814600706,1.1827796697616577e-05,32
275,2200,13.032197437714785,1.8958591651171446,0.6461266856640577,1.2497324794530869,0.673144603613764,0.8475383839104325,0.893965388648212,0.2207705401815474,0.4241584490519017,0.5887530674226582,1.1034424155950546,1.290541935712099,1.2716256035491824,1.2465428840368986,1.2771621011197567,1.3090800205245614,1.1093753958120942,1.1952178431674838,1.3809892758727074,1.3578158430755138,1.339731713756919,1.3101365882903337,0.04796467628329992,1.0936055332422256e-05,32
300,2400,14.207495596725494,2.0042659020982683,0.6425413279794157,1.3617245741188526,0.6797455810010433,0.8374183366540819,0.8915219518821687,0.21405089017935097,0.42952861718367785,0.570901399711147,1.2140085408464074,1.41735615208745,1.3801496317610145,1.3502793833613396,1.3870890643447638,1.4214646313339472,1.2315280456095934,1.3136921869590878,1.5041984058916569,1.4806646183133125,1.4291612096130848,1.3893318269401789,0.04795171692967415,1.1656899005174637e-05,32
325,2600,15.375032196752727,1.9838404976762831,0.626114132348448,1.357726365327835,0.6600863304920495,0.822066037915647,0.8687764322385192,0.19717921933624893,0.4153315193252638,0.5633211620151997,1.1983006913214922,1.4170629754662514,1.3704197937622666,1.3492356203496456,1.3964195009320974,1.4149196110665798,1.2296830154955387,1.3173562809824944,1.4916596300899982,1.4630768913775682,1.4221744798123837,1.3908213581889868,0.04824934108182788,1.2499280273914337e-05,32
350,2800,16.50554543407634,1.9004920087754726,0.6416420768946409,1.2588499318808317,0.6650305879302323,0.832551877014339,0.8733759052120149,0.2453566046897322,0.4385738321579993,0.5806654142215848,1.1139250928536057,1.3028355948626995,1.267325152643025,1.2563816606998444,1.2897577062249184,1.3228743523359299,1.1248275730758905,1.2087795985862613,1.3743369318544865,1.3539600875228643,1.3525603003799915,1.3227277714759111,0.0483299707993865,1.2367963790893555e-05,32
375,3000,17.688984327949584,1.9557869164273143,0.6106390533968806,1.3451478630304337,0.6462825494818389,0.798219331074506,0.8354598064906895,0.19950551819056273,0.4113924578996375,0.5497509657870978,1.1939484756439924,1.4157353192567825,1.3500241935253143,1.3424622155725956,1.3547654338181019,1.413951551541686,1.2211101800203323,1.3004286866635084,1.4612503424286842,1.4508186355233192,1.4227220676839352,1.383314086124301,0.04861982399597764,1.137610524892807e-05,32
400,3200,18.810626880731434,1.878636596724391,0.6264047771692276,1.2522318195551634,0.6604340830817819,0.8100325795821846,0.8704426675103605,0.21442076290259138,0.419473385438323,0.5659681195393205,1.1075728414580226,1.3055439628660679,1.263873565942049,1.2566700261086226,1.257956488057971,1.3217740142717957,1.1308374274522066,1.19138886872679,1.3685166742652655,1.3592074941843748,1.3507606461644173,1.2949170339852571,0.048220306634902954,1.1405907571315765e-05,32
425,3400,19.98983680596575,1.915665936190635,0.6030965023674071,1.3125694338232279,0.644485775846988,0.7953351270407438,0.8279701597057283,0.18056846200488508,0.3964177139569074,0.5401738865766674,1.1652447190135717,1.363661702722311,1.3184501444920897,1.311265322379768,1.3308201562613249,1.3859743140637875,1.1846337020397186,1.2604315401986241,1.4225049670785666,1.4216623920947313,1.413286428898573,1.3529709856957197,0.0484488089568913,1.1487863957881927e-05,32
450,3600,21.102008199784905,1.9528517667204142,0.6054906621575356,1.3473611045628786,0.6464990526437759,0.7922873888164759,0.8437241399660707,0.1805571645963937,0.39726564078591764,0.5448054692242295,1.1808293592184782,1.413459850475192,1.3467317540198565,1.348531138151884,1.3643259182572365,1.430288441479206,1.229110212996602,1.301373889669776,1.4546271357685328,1.4543931502848864,1.4461548365652561,1.3627453856170177,0.04836329119279981,1.0406598448753357e-05,32
475,3800,22.222817359957844,1.9784999201074243,0.6430690260604024,1.3354308940470219,0.6758708418346941,0.8209252683445811,0.8829156279098243,0.22927016828907654,0.4439156197477132,0.5948585814330727,1.181135654449463,1.4593844208866358,1.345145813189447,1.3270389987155795,1.304354416206479,1.3955260710790753,1.215786880813539,1.2828809535130858,1.4649564269930124,1.446134777739644,1.444167984649539,1.3308523185551167,0.048577059991657734,1.1729076504707336e-05,32
500,4000,23.35067238099873,1.917572671547532,0.6231570988893509,1.2944155726581812,0.6593878660351038,0.8043412994593382,0.8494576017837971,0.2331136444117874,0.4228209271095693,0.5524062789045274,1.125698734074831,1.4097508527338505,1.312938991934061,1.3111629262566566,1.2732435688376427,1.3336983136832714,1.1691768858581781,1.2574466299265623,1.4002250898629427,1.3792130425572395,1.4007062185555696,1.3219331596046686,0.04841242404654622,1.1296942830085754e-05,32
525,4200,24.54411047277972,1.8719205618835986,0.5871386830694973,1.2847818788141012,0.6347063407301903,0.7595090675167739,0.8113439660519361,0.18499908305238932,0.3926665373146534,0.5196690198499709,1.1369226481765509,1.3700499795377254,1.2966029942035675,1.277614933438599,1.2736099362373352,1.353890860453248,1.1623252034187317,1.2420032061636448,1.398221518844366,1.381119186989963,1.3907836712896824,1.299473911523819,0.048246737103909254,1.1817552149295807e-05,32
550,4400,25.67049014288932,1.9671250842511654,0.6060747988522053,1.3610502853989601,0.646764827426523,0.7788449232466519,0.8228585105389357,0.22892732277978212,0.40023073460906744,0.5453623726498336,1.2001016344875097,1.4372505135834217,1.3576365718618035,1.3574778530746698,1.3738424833863974,1.4399926885962486,1.239793946966529,1.3159950030967593,1.4685672037303448,1.4576480239629745,1.472738765180111,1.377870373427868,0.04834885895252228,1.2258999049663544e-05,32
575,4600,26.845762382727116,2.0211545289494097,0.5676587452180684,1.4534957837313414,0.6141377291642129,0.7190191308036447,0.8022662862204015,0.19594160438282415,0.37901813990902156,0.4977302902843803,1.2898035552352667,1.5483225751668215,1.453408408910036,1.4324572905898094,1.4671843890100718,1.5297984182834625,1.3281503450125456,1.3952447101473808,1.6026847921311855,1.5743738189339638,1.5606857631355524,1.4434317648410797,0.04841916402801871,1.2068543583154678e-05,32
600,4800,28.039933647960424,1.909129527863115,0.546945312526077,1.362184215337038,0.6008234510663897,0.6980971987359226,0.7820008308626711,0.16005075466819108,0.35531627375166863,0.4803533194353804,1.2054860219359398,1.4415573794394732,1.3654950484633446,1.3504898380488157,1.3699800800532103,1.440096995793283,1.2514092708006501,1.2965157506987453,1.470125837251544,1.483439334668219,1.4753174129873514,1.372741112485528,0.048715847078710794,1.1699274182319641e-05,32
625,5000,29.133658953011036,2.1027608988806605,0.6085666501894593,1.4941942486912012,0.6392225394956768,0.786957215052098,0.8588625595439225,0.1937360898591578,0.41639989195391536,0.5471751552540809,1.3231527097523212,1.5429590847343206,1.4727014657109976,1.5027932319790125,1.5372684886679053,1.5862903483211994,1.3870272040367126,1.4375854060053825,1.6011247131973505,1.6196269234642386,1.6236548274755478,1.459922093898058,0.0477591697126627,1.1257361620664597e-05,32
650,5200,30.228709013666958,1.8918641656637192,0.6118294131010771,1.280034752562642,0.6294041173532605,0.7837495608255267,0.8085814055521041,0.265294402721338,0.4443891644477844,0.5500629739835858,1.126565357670188,1.3054233770817518,1.2944083409383893,1.2951425230130553,1.3106181873008609,1.3480509035289288,1.1567317210137844,1.212576424703002,1.3840817362070084,1.385190350934863,1.4004677161574364,1.3319220431149006,0.04782736115157604,1.1956784874200821e-05,32
675,5400,31.333303603809327,1.868089939467609,0.56149238999933,1.3065975494682789,0.5976539622060955,0.723558628000319,0.7747315282467753,0.21171315218089148,0.3694686279632151,0.4936006353236735,1.1465783454477787,1.3836930356919765,1.3245044331997633,1.3001830726861954,1.3155333679169416,1.3690929859876633,1.1927670985460281,1.2421314222738147,1.4275983031839132,1.4026394672691822,1.4137219935655594,1.339023545384407,0.04794941330328584,1.1756550520658493e-05,32
700,5600,32.420550744980574,1.954786033835262,0.5553664206527174,1.3994196131825447,0.5896086310967803,0.7075109672732651,0.7952168651390821,0.18396355531876907,0.3796385871246457,0.4898731561843306,1.2359208352863789,1.47407940402627,1.3993820156902075,1.3976454343646765,1.4202804677188396,1.4692097045481205,1.2926527820527554,1.3383284267038107,1.521829241886735,1.498611655086279,1.5226514358073473,1.3903024066239595,0.04782026121392846,1.069623976945877e-05,32
725,5800,33.595063873101026,1.880326549289748,0.5269171099644154,1.3534094393253326,0.5728293588617817,0.6796625624410808,0.7498399717733264,0.1607099116081372,0.33514540060423315,0.4646577351959422,1.1934199146926403,1.4406734313815832,1.3597004190087318,1.3428205428645015,1.3616174850612879,1.422224748879671,1.2312310636043549,1.2979219984263182,1.4861180242151022,1.4377668779343367,1.4680895004421473,1.3769948612898588,0.047667722683399916,1.070462167263031e-05,32
750,6000,34.71523436997086,1.9618587829172611,0.6197719909250736,1.3420867919921875,0.6566202188841999,0.7927737319841981,0.8531486680731177,0.24060308083426207,0.4189254760276526,0.5467108017764986,1.1851880820468068,1.4116391129791737,1.381752097979188,1.3378571150824428,1.3507118169218302,1.385372657328844,1.2133917789906263,1.2734983088448644,1.4758541956543922,1.4512409642338753,1.4265188742429018,1.4093002602458,0.047960659954696894,1.1417549103498459e-05,32
775,6200,35.82752245804295,1.857678986620158,0.5383590827696025,1.3193199038505554,0.5824874541722238,0.6819038856774569,0.7382686943747103,0.19701206136960536,0.36279170168563724,0.4800175139680505,1.1508741918951273,1.3973968923091888,1.339166896417737,1.3183913100510836,1.3282524067908525,1.3818377666175365,1.1928374860435724,1.2530853655189276,1.4369310140609741,1.4225275507196784,1.434655586257577,1.3685994148254395,0.04844660498201847,1.2518372386693954e-05,32
800,6400,36.99909941572696,1.8586927498690784,0.4962607747875154,1.362431975081563,0.5427197605604306,0.6315812515094876,0.6777442083694041,0.16498243290698156,0.3384405761025846,0.4403169599827379,1.1924706026911736,1.4501905348151922,1.3783790366724133,1.3604810535907745,1.3593744784593582,1.433695886284113,1.2496668137609959,1.2994337817654014,1.466115104034543,1.4624861739575863,1.4941732920706272,1.3784797843545675,0.04796938318759203,1.1296942830085754e-05,32
825,6600,38.16549032693729,1.8513126117177308,0.492994197178632,1.3583184145390987,0.5286013822769746,0.6361976419575512,0.6785292555578053,0.1599035841645673,0.3313721369486302,0.4445505940821022,1.1815306339412928,1.4686937872320414,1.3785030208528042,1.3591590821743011,1.3470231257379055,1.4150008782744408,1.2441697753965855,1.2984652733430266,1.4710645992308855,1.4437993168830872,1.4887684807181358,1.377644870430231,0.048632963094860315,1.295795664191246e-05,32
850,6800,39.29431667691097,1.9343499708920717,0.5074908938258886,1.426859077066183,0.5552030437975191,0.6429754558485001,0.6494302195496857,0.15932245273143053,0.3652854821411893,0.48953204951249063,1.2570166569203138,1.5073126424103975,1.4243659656494856,1.4355400819331408,1.4341759365051985,1.5027432478964329,1.3122915476560593,1.371253457851708,1.5186795517802238,1.5401723608374596,1.579251367598772,1.4096793811768293,0.047803605906665325,1.204758882522583e-05,32
875,7000,40.4112717169337,1.8972605080343783,0.51505444990471,1.3822060581296682,0.5482742863241583,0.6348255625925958,0.6824155750218779,0.19455395574914292,0.3879265794530511,0.48933975026011467,1.2056234516203403,1.4601407069712877,1.3946720231324434,1.3916152268648148,1.396330464631319,1.444854374974966,1.2696905247867107,1.3094634655863047,1.5095246881246567,1.4974460527300835,1.497563622891903,1.3948060125112534,0.048133677802979946,1.1428724974393845e-05,32
900,7200,41.58718566503376,1.8718453370966017,0.486673750448972,1.3851715866476297,0.5115979930851609,0.6158675288315862,0.6036911846604198,0.1991606211522594,0.35572562576271594,0.47988158697262406,1.2051578303799033,1.4549711626023054,1.4038785118609667,1.3998222630470991,1.3893449511379004,1.4578548949211836,1.270998464897275,1.314075069501996,1.5009704194962978,1.5013334583491087,1.5005600303411484,1.4083618447184563,0.04789026500657201,1.0645948350429535e-05,32
925,7400,42.76975134573877,1.9961807122454047,0.46328890416771173,1.532891808077693,0.5057589510688558,0.5814572195522487,0.6109729979652911,0.15689027990447357,0.32219293143134564,0.44182274653576314,1.3558097910135984,1.6396002601832151,1.551754929125309,1.535259397700429,1.5139481518417597,1.6009783204644918,1.4262324944138527,1.466184414923191,1.6499789860099554,1.660647789016366,1.6849442422389984,1.482729697600007,0.04825968714430928,1.1987052857875824e-05,32
950,7600,43.966131336055696,1.8896038366947323,0.3923147099558264,1.497289126738906,0.43231642729369923,0.49549293401651084,0.4826319683343172,0.1320650737034157,0.279618400381878,0.3885835721157491,1.3093738658353686,1.6138176079839468,1.5223778281360865,1.4879610985517502,1.4929037429392338,1.557300589978695,1.388741435483098,1.4313530679792166,1.6165129207074642,1.615001479163766,1.6301811281591654,1.47642851062119,0.04848634824156761,1.253793016076088e-05,32
975,7800,45.130931441672146,1.9409052632981911,0.3720917325699702,1.568813530728221,0.39978749596048146,0.46401507942937315,0.4438431588932872,0.13114946521818638,0.2814264310291037,0.3927096372935921,1.3684122078120708,1.6862388905137777,1.6051572766155005,1.5703752934932709,1.5660787019878626,1.616618925705552,1.4761731326580048,1.4866323582828045,1.693102428689599,1.7011715415865183,1.6985019333660603,1.5321214478462934,0.048022096045315266,1.1567492038011551e-05,32
1000,8000,46.25485656270757,1.992085414705798,0.4139679770451039,1.5781174376606941,0.4499992422061041,0.5233615501783788,0.5252660072292201,0.146728576393798,0.2788883658358827,0.4141393038444221,1.4078115280717611,1.7098654303699732,1.5990130361169577,1.5598263209685683,1.5618730206042528,1.6303152740001678,1.476856155321002,1.5109279016032815,1.6841758880764246,1.6995600443333387,1.7408788055181503,1.5247565787285566,0.048223805613815784,1.2019183486700058e-05,32
1025,8200,47.442478192038834,1.9898961659055203,0.34811528655700386,1.6417808793485165,0.37050646217539907,0.4354892907431349,0.4195453933207318,0.13076201418880373,0.2526735740248114,0.3699497999623418,1.4438193403184414,1.7652983739972115,1.6750286314636469,1.631828162819147,1.6533574722707272,1.6813532244414091,1.5437264759093523,1.5664720926433802,1.760733786970377,1.7699613105505705,1.7872197851538658,1.5959347318857908,0.048022366128861904,1.1148862540721893e-05,32
1050,8400,48.5631031608209,2.0371641059755348,0.3637062226771377,1.673457883298397,0.38608422852121294,0.4599764288868755,0.45065808028448373,0.13490514713339508,0.26209988314076327,0.3698653150931932,1.481622751802206,1.8094431832432747,1.6907313726842403,1.658376645296812,1.682530814781785,1.7180424109101295,1.5737543869763613,1.608065702021122,1.7970275450497866,1.7980123106390238,1.8258130345493555,1.6031698640435934,0.04846933297812939,1.1405907571315765e-05,32
1075,8600,49.754206402692944,2.044962731655687,0.3406593999825418,1.7043033316731453,0.35481909819645807,0.42352891311747953,0.4188813141081482,0.140224521397613,0.24531027057673782,0.36416306893806905,1.5131396800279617,1.813451875001192,1.7340215481817722,1.6967500392347574,1.7273962050676346,1.7410605009645224,1.599258242174983,1.639518916606903,1.816725792363286,1.8486873041838408,1.8563411459326744,1.6351178977638483,0.04833597410470247,1.1947471648454666e-05,32
1100,8800,50.877508464735,2.086088330601342,0.37812889099586755,1.7079594396054745,0.4363518580212258,0.4650042043067515,0.47955867694690824,0.1359508860623464,0.2346522244042717,0.37215714261401445,1.5350270606577396,1.8433837052434683,1.7221755646169186,1.6881613433361053,1.6998488046228886,1.7591600883752108,1.6079331114888191,1.6260901913046837,1.822760982438922,1.8422493264079094,1.8933382295072079,1.6372803021222353,0.048394320998340845,1.2517906725406647e-05,32
1125,9000,52.00522995973006,2.136751030338928,0.41162737342529,1.7251236569136381,0.4230680486653,0.5332785125356168,0.534700759104453,0.1721523897140287,0.26566081086639315,0.407811974408105,1.5446316711604595,1.7979095038026571,1.7646225839853287,1.7444967292249203,1.7622520867735147,1.7368292268365622,1.6139140743762255,1.6376064345240593,1.852035203948617,1.8841546885669231,1.8959810473024845,1.6657769791781902,0.04851409001275897,1.0875985026359558e-05,32
1150,9200,53.133778146933764,2.234785644803196,0.37159568490460515,1.863189959898591,0.41217319446150213,0.4688699711114168,0.4517464534146711,0.15102105430560187,0.22928912681527436,0.37862256629159674,1.663621285930276,1.9820773266255856,1.9008423537015915,1.8561369013041258,1.8999183718115091,1.8765436541289091,1.7504207100719213,1.7843304611742496,1.9909272268414497,2.0179052464663982,2.0485527105629444,1.7786322440952063,0.04865019302815199,1.1789612472057343e-05,32
1175,9400,54.261944585014135,2.2311830264516175,0.47491202922537923,1.7562709972262383,0.5110734174959362,0.599168676417321,0.678027483925689,0.1667602873640135,0.28126568265724927,0.45275859953835607,1.6015099957585335,1.8691283240914345,1.778593860566616,1.7788249514997005,1.74157446436584,1.767994362860918,1.6536816209554672,1.6619437746703625,1.8920815382152796,1.926185442134738,1.9362689778208733,1.664381355047226,0.04843522189185023,1.2508593499660492e-05,32
1200,9600,55.44973748968914,2.116927289607702,0.2907387960876804,1.8261884935200214,0.30437687804806046,0.37871573197480757,0.3488001731748227,0.11967359643313102,0.18765686359256506,0.3035945066367276,1.6463860031217337,1.9459645748138428,1.8598865792155266,1.8191078286617994,1.840429175645113,1.8453567158430815,1.7208156753331423,1.7542010862380266,1.9425881877541542,1.9792910311371088,2.0194499883800745,1.7181451097130775,0.04845779621973634,1.1006370186805725e-05,32
1225,9800,56.63308286992833,2.1853559120208956,0.2856557416380383,1.8997001703828573,0.28459071420365945,0.37764226767467335,0.337266690999968,0.11377689233631827,0.2059601561340969,0.30377621290972456,1.7077263705432415,2.0174030251801014,1.9107732139527798,1.9058275744318962,1.929993748664856,1.9264771286398172,1.7935189567506313,1.8537334315478802,2.006535554304719,2.0656195506453514,2.0792966708540916,1.75164501555264,0.04800183605402708,1.2147706001996994e-05,32
1250,10000,57.830175227019936,2.253293937537819,0.28436740720644593,1.9689265303313732,0.289520954946056,0.3717554119066335,0.36577398073859513,0.10257790252217092,0.20231879357015714,0.2817158397519961,1.7702091075479984,2.098749168217182,1.966697745025158,1.9772950988262892,2.040677150711417,1.9599309898912907,1.85932351462543,1.9073105622082949,2.118982693180442,2.1743884459137917,2.0945339407771826,1.830239163711667,0.04994495492428541,1.2279022485017776e-05,32
1275,10200,59.006075009703636,2.3174454913532827,0.2625331160670612,2.0549123752862215,0.23868994061194826,0.35380886908387765,0.34290234569925815,0.09801498058368452,0.18312107273959555,0.2912289221130777,1.8819628916680813,2.1993279084563255,2.053194049745798,2.071533750742674,2.0623141061514616,2.0611414946615696,1.9598126839846373,2.0033623538911343,2.163868149742484,2.247784338891506,2.244481071829796,1.8568152450025082,0.04817568510770798,1.1826399713754654e-05,32
1300,10400,60.10546672390774,2.348620531731285,0.2697605878347531,2.078859943896532,0.23792911984492093,0.35688693542033434,0.3689432263490744,0.13197931804461405,0.19484720809850842,0.2726828458835371,1.8714213408529758,2.2063691802322865,2.091028582304716,2.094849079847336,2.1229822989553213,2.0865092929452658,1.9713929407298565,2.024540012702346,2.243796059861779,2.257761688902974,2.219591138884425,1.9178649578243494,0.0477923727594316,1.193629577755928e-05,32
1325,10600,61.27034504711628,2.2980185863852967,0.24098179352586158,2.057036792859435,0.2299056205956731,0.3180481547897216,0.3007709003868513,0.10482762742321938,0.18682173668639734,0.23952653733431362,1.8788518700748682,2.184749312698841,2.034293867647648,2.082325227558613,2.09541686065495,2.06658373773098,1.9440245758742094,2.0026826225221157,2.1734349690377712,2.245827192440629,2.2707275468856096,1.8728904500603676,0.04884110810235143,1.3621058315038681e-05,32
1350,10800,62.43884500069544,2.3304869108833373,0.19729396747425199,2.1331929434090853,0.17902639781823382,0.2621066798164975,0.251462704181904,0.08199844171758741,0.15331159165361896,0.20931284909602255,1.9330436289310455,2.286315366625786,2.129962746053934,2.1414409019052982,2.1792616359889507,2.129133364185691,2.0217346251010895,2.067958189174533,2.2667017728090286,2.315837597474456,2.3325983118265867,1.9710200000554323,0.04791396530345082,1.2469012290239334e-05,32
1375,11000,63.53507351689041,2.384326819272246,0.22360816778382286,2.1607186514884233,0.21679488141671754,0.28839537961175665,0.30116095519042574,0.08869634987786412,0.17950521101010963,0.20912228990346193,1.9654807075858116,2.31139312684536,2.145106229931116,2.176213601604104,2.213372766971588,2.1527451183646917,2.0451108049601316,2.0771584678441286,2.33452058583498,2.367148345336318,2.320269774645567,2.0192716512829065,0.048084529116749763,1.1817552149295807e-05,32
1400,11200,64.67325641680509,2.3450288209860446,0.17667512183834333,2.1683536991477013,0.14847325066511985,0.23380431726400275,0.22322685952531174,0.07820908891153522,0.15723188128322363,0.19017803222232033,1.9799285233020782,2.32224503159523,2.1693380512297153,2.185402762144804,2.190719574689865,2.1624881997704506,2.06189645268023,2.0990627389401197,2.3162948805838823,2.360583573579788,2.366186961531639,1.981845734640956,0.048253512009978294,2.9241666197776794e-05,32
1425,11400,65.84642336284742,2.45571962671238,0.1639542255725246,2.2917654011398554,0.14511696033878252,0.21185542715829797,0.2229773793151253,0.07523957692319527,0.13944474412710406,0.16002730166655965,2.100963246077299,2.448353223502636,2.266453590244055,2.3080909736454487,2.3487831074744463,2.2779483534395695,2.193690264597535,2.219718750566244,2.4520820882171392,2.4977863542735577,2.470713706687093,2.086723046377301,0.047739324159920216,4.493538290262222e-05,32
1450,11600,66.95377091504633,2.6313575889216736,0.18231237784493715,2.4490452110767365,0.17837878499994986,0.22412773920223117,0.24586281451047398,0.08075895247748122,0.15437413554172963,0.17249008183716796,2.250212097540498,2.6222369596362114,2.4272623248398304,2.478161331266165,2.484776731580496,2.4316217117011547,2.3374758698046207,2.3606127575039864,2.5956540666520596,2.6891600154340267,2.670380486175418,2.2409898582845926,0.048026381991803646,1.13658607006073e-05,32
1475,11800,68.0610734699294,2.6527450102730654,0.1941615323885344,2.458583477884531,0.18714967666892335,0.24899396661203355,0.24669700919184834,0.10273117618635297,0.1521530128084123,0.17942380721797235,2.2903624456375837,2.592358462512493,2.4273729361593723,2.498469490557909,2.515373069792986,2.427564315497875,2.35010545887053,2.367582645267248,2.584746263921261,2.7048830054700375,2.7089293338358402,2.2347327321767807,0.04801423894241452,1.0646414011716843e-05,32
1500,12000,69.23169619077817,2.531329383928096,0.13673703916720115,2.3945923447608948,0.11921130050905049,0.17543872009264305,0.17769676563329995,0.064137348686927,0.12470487272366881,0.1380572755879257,2.2004255149513483,2.5542962104082108,2.384012557566166,2.4233333822339773,2.4232663456350565,2.38222012296319,2.296233443543315,2.32576372474432,2.528097266331315,2.6084237657487392,2.6059918962419033,2.1702317260205746,0.048000979237258434,1.2658536434173584e-05,32
