population,method,metric,value,sources,ci95_low,ci95_high
all,encoder,delta/0.75ps/bond_order,0.0893637640401721,90,0.07701762144609044,0.10034970925086074
all,encoder,delta/0.75ps/instantaneous_TDA_H0,0.28535080750783287,90,0.26117743992764086,0.3101836061332789
all,encoder,delta/0.75ps/instantaneous_TDA_H1,0.1597070967985524,90,0.15005278284144072,0.16994018483286102
all,encoder,delta/0.75ps/instantaneous_TDA_H2,0.13032722729775642,90,0.12314963154494762,0.13875855384187566
all,encoder,delta/0.75ps/motion_even,1.569134247303009,90,1.4433410814238918,1.7294100695682895
all,encoder,delta/0.75ps/motion_odd,1.9988170693318048,90,1.8302949220356015,2.1935034095578723
all,encoder,delta/3ps/bond_order,0.1144713788603743,90,0.09943025571501089,0.13267796215290822
all,encoder,delta/3ps/instantaneous_TDA_H0,0.30450724909702936,90,0.2780469535746508,0.33285092295250956
all,encoder,delta/3ps/instantaneous_TDA_H1,0.1713424626323912,90,0.15805759676421682,0.18600975725178917
all,encoder,delta/3ps/instantaneous_TDA_H2,0.1405303008026547,90,0.130487992150916,0.15027611756076414
all,encoder,delta/3ps/motion_even,1.568148105012046,90,1.4600212545030646,1.6998321333858701
all,encoder,delta/3ps/motion_odd,1.9628734780682457,90,1.7962046445906161,2.122864722377724
all,encoder,delta/9ps/bond_order,0.1804335384733147,90,0.14157231328077613,0.22530692956772527
all,encoder,delta/9ps/instantaneous_TDA_H0,0.32835526317358016,90,0.2945581190598508,0.36202971454709765
all,encoder,delta/9ps/instantaneous_TDA_H1,0.21136080622673034,90,0.183399403978967,0.23816178811921013
all,encoder,delta/9ps/instantaneous_TDA_H2,0.18592236422830158,90,0.16301596172774832,0.21020022119498913
all,encoder,delta/9ps/motion_even,1.6153259575366974,90,1.4939096872011821,1.73879833171765
all,encoder,delta/9ps/motion_odd,1.9726746314101749,90,1.8238520968457064,2.1257088887691498
all,encoder,future/0.75ps/bond_order,1.0209163728687498,90,0.9630486655649212,1.0836398690111106
all,encoder,future/0.75ps/coverage_1sigma,0.8193677405215867,90,0.8060460497479728,0.830587469866316
all,encoder,future/0.75ps/instantaneous_TDA_H0,1.0044066553314528,90,0.8786057872201006,1.1262423451741537
all,encoder,future/0.75ps/instantaneous_TDA_H1,1.0006699019008212,90,0.8932184769709904,1.1139530251175165
all,encoder,future/0.75ps/instantaneous_TDA_H2,1.009354465868738,90,0.9199545924282736,1.115002982094884
all,encoder,future/0.75ps/motion_even,1.0140196094910303,90,0.9299345825860897,1.110310026920504
all,encoder,future/0.75ps/motion_odd,1.0110972891251246,90,0.9292241869370143,1.1108941966212458
all,encoder,future/0.75ps/nll,-1.2375329858726924,90,-1.262062803109487,-1.2072962410582437
all,encoder,future/3ps/bond_order,1.0257557921939426,90,0.9651846629546749,1.092581172130174
all,encoder,future/3ps/coverage_1sigma,0.8165187376725838,90,0.8035633081306159,0.8291626944992329
all,encoder,future/3ps/instantaneous_TDA_H0,0.9999551532997025,90,0.8781964163771934,1.1328940048979388
all,encoder,future/3ps/instantaneous_TDA_H1,0.9990351483225822,90,0.8872565744610297,1.1158527405394447
all,encoder,future/3ps/instantaneous_TDA_H2,1.0010892924335268,90,0.9080072186970048,1.0937333617028262
all,encoder,future/3ps/motion_even,0.9911205841435327,90,0.9160148973266283,1.0652412998924652
all,encoder,future/3ps/motion_odd,0.9905465251869625,90,0.9287474981778198,1.0523353688418864
all,encoder,future/3ps/nll,-1.2453273329469892,90,-1.2704751805961132,-1.2185883150994778
all,encoder,future/9ps/bond_order,1.0393406851424112,90,0.9790039425094923,1.105375655591488
all,encoder,future/9ps/coverage_1sigma,0.7893874643874645,90,0.7757156749945211,0.8015811965811964
all,encoder,future/9ps/instantaneous_TDA_H0,1.0011436059243148,90,0.8745567873699798,1.126351913822194
all,encoder,future/9ps/instantaneous_TDA_H1,0.9924801677465439,90,0.8908426907741361,1.1077274488161006
all,encoder,future/9ps/instantaneous_TDA_H2,0.9883809698952569,90,0.8942238808340497,1.0802723218666181
all,encoder,future/9ps/motion_even,1.0433460848198997,90,0.9651071275356743,1.1302936189290549
all,encoder,future/9ps/motion_odd,1.0388211896022161,90,0.9651147755732139,1.1210556100060542
all,encoder,future/9ps/nll,-1.2250305328104232,90,-1.2550237802995576,-1.1906491974989573
all,encoder,path/0.75ps/mean_std_qbar6,0.5296789133300384,90,0.4265375280400945,0.6394591639573789
all,encoder,path/3ps/mean_std_qbar6,0.5237389973054329,90,0.43737250500876046,0.6285328808333724
all,encoder,path/9ps/mean_std_qbar6,0.5133987052159177,90,0.41575712363028694,0.6212129617327203
all,encoder,present/bond_order,1.0102256221903696,90,0.9580053059508403,1.0590112021068732
all,encoder,present/instantaneous_TDA_H0,1.015139995266994,90,0.8824608004734747,1.1502898994564181
all,encoder,present/instantaneous_TDA_H1,1.0141757037904529,90,0.9078018410835001,1.1233441568083233
all,encoder,present/instantaneous_TDA_H2,1.0081864800718097,90,0.9182564622826047,1.1053714271634816
all,encoder,present/motion_even,1.026084800561269,90,0.952636880957418,1.0925239893380139
all,encoder,present/motion_odd,0.9700243274370829,90,0.8857616062793467,1.0498787367426687
all,encoder,temporal/0.75ps/covariance_trace,0.054711653561227855,90,0.05175959825101826,0.05778062944921354
