horizon_ps,known_examples,events,threshold,average_precision,auroc,brier,mean_risk,observed_frequency,precision,recall,false_alarm_rate,detected_events,missed_events,interval_timing_mae_ps,timed_within_first_bin_recall
0.75,459,7,0.022907348349690437,0.039997831423596565,0.4129712675903431,0.03670978021071915,0.02145682908540852,0.03786044464010565,0.0,0.0,0.03823813518391419,0,7,,0.0
3.0,459,15,0.028901074081659317,0.1449312985916057,0.44303177378007835,0.08343404683543283,0.026999132652284857,0.08742387555946876,0.28125,0.09693663449433487,0.0237319932998325,1,14,0.0,0.09693663449433487
9.0,314,22,0.05898788571357727,0.13926260294123707,0.4542740711619957,0.10431870927769128,0.05539750549521318,0.1138418079096045,0.22499999999999998,0.07444168734491316,0.03294017638933164,1,21,6.0,0.0
