source_id,population,method,metric,value,samples
860,all,encoder,present/bond_order,0.5376245379447937,12
861,all,encoder,present/bond_order,0.29807302355766296,12
862,all,encoder,present/bond_order,0.5601246953010559,12
863,all,encoder,present/bond_order,0.47708019614219666,12
864,all,encoder,present/bond_order,0.4749617576599121,12
865,all,encoder,present/bond_order,0.3973570168018341,12
866,all,encoder,present/bond_order,0.43894171714782715,12
867,all,encoder,present/bond_order,0.5202553868293762,12
868,all,encoder,present/bond_order,0.4295048415660858,12
869,all,encoder,present/bond_order,0.274980753660202,12
870,all,encoder,present/bond_order,0.3333822786808014,12
871,all,encoder,present/bond_order,0.41005074977874756,12
872,all,encoder,present/bond_order,0.8322578072547913,12
873,all,encoder,present/bond_order,0.49415239691734314,12
874,all,encoder,present/bond_order,0.3631490170955658,12
884,all,encoder,present/bond_order,0.3293426036834717,12
885,all,encoder,present/bond_order,0.1896321028470993,12
886,all,encoder,present/bond_order,0.5358441472053528,12
887,all,encoder,present/bond_order,0.2873830795288086,12
888,all,encoder,present/bond_order,0.2921857535839081,12
889,all,encoder,present/bond_order,0.24561655521392822,12
890,all,encoder,present/bond_order,0.6682403087615967,12
891,all,encoder,present/bond_order,0.34061047434806824,12
892,all,encoder,present/bond_order,0.3945361077785492,12
893,all,encoder,present/bond_order,0.3349957764148712,12
894,all,encoder,present/bond_order,0.6199648380279541,12
895,all,encoder,present/bond_order,0.22207362949848175,12
896,all,encoder,present/bond_order,0.3191480338573456,12
897,all,encoder,present/bond_order,0.4075028598308563,12
898,all,encoder,present/bond_order,0.3393130600452423,12
899,all,encoder,present/bond_order,0.41829419136047363,12
900,all,encoder,present/bond_order,0.5318557620048523,12
901,all,encoder,present/bond_order,0.3242475092411041,12
914,all,encoder,present/bond_order,0.8508939146995544,12
915,all,encoder,present/bond_order,0.9987542629241943,12
916,all,encoder,present/bond_order,0.5670329928398132,12
917,all,encoder,present/bond_order,0.2752194404602051,12
918,all,encoder,present/bond_order,0.5182716250419617,12
919,all,encoder,present/bond_order,0.4637172222137451,12
920,all,encoder,present/bond_order,0.7076928019523621,12
921,all,encoder,present/bond_order,0.41846588253974915,12
922,all,encoder,present/bond_order,0.7533119320869446,12
923,all,encoder,present/bond_order,0.5054879188537598,12
924,all,encoder,present/bond_order,0.9311124682426453,12
925,all,encoder,present/bond_order,0.5952180027961731,12
926,all,encoder,present/bond_order,0.36525869369506836,12
927,all,encoder,present/bond_order,0.4074172079563141,12
928,all,encoder,present/bond_order,0.38957393169403076,12
929,all,encoder,present/bond_order,0.578942596912384,12
930,all,encoder,present/bond_order,0.32988953590393066,12
931,all,encoder,present/bond_order,0.8108606338500977,12
944,all,encoder,present/bond_order,0.5866188406944275,12
