horizon_ps,known_examples,events,threshold,average_precision,auroc,brier,mean_risk,observed_frequency,precision,recall,false_alarm_rate,detected_events,missed_events,interval_timing_mae_ps,timed_within_first_bin_recall
0.75,12,0,,,,0.2622965822617213,0.512141173084577,0.0,,,,,,,
3.0,12,0,,,,0.5875302652517955,0.7665048042933145,0.0,,,,,,,
9.0,8,0,,,,0.7502775713801384,0.8661850839853287,0.0,,,,,,,
